Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,0.04,0.03,0.04,0.05,0.04,0.04,0.04,0.03,0.02,0.05,0.04,0.03,0.03,0.04,0.05,0.04,0.04,0.04,0.03,0.04,0.03,0.03,0.04,0.04,0.03,0.05,0.03,0.02,0.04,0.04,0.04,0.04,0.04,0.05,0.04,0.03,0.04,0.03,0.04,0.05,0.04,0.04,0.03,0.04,0.03,0.04,0.04
,,,,,efi,efi,efi,fi,,,efi,efi,,,,beg,,,,,,,,a,,,,,,,,,,,,b,,b,,e,e,,,,,,,
,2,394,174,216,74,73,62,60,40,85,147,122,125,114,281,102,133,84,40,35,235,160,222,170,326,8,44,14,0,268,122,70,65,357,28,232,148,279,110,201,63,85,54,157,230,153,219,158
,,0.04,0.04,0.05,0.06,0.05,0.04,0.04,0.03,0.04,0.06,0.04,0.04,0.04,0.05,0.05,0.04,0.05,0.03,0.04,0.05,0.04,0.04,0.05,0.04,0.05,0.06,0.05,0,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.04,0.05,0.05,0.04,0.05,0.04,0.05,0.04,0.05,0.04,0.04
,,,,,cdefhi,ei,e,,,,ehi,e,,,a,dg,d,d,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,349,179,169,52,59,59,46,48,86,111,105,134,130,219,88,114,79,45,23,202,147,186,162,278,10,30,19,11,223,120,73,62,318,21,226,103,270,74,180,66,72,42,137,206,131,189,148
,,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.06,0.04,0.06,0.07,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.03,0.04,0.03,0.04,0.05,0.04,0.03,0.04,0.04,0.04,0.04,0.04
,,,,,,,,,,,,,,,,,,,,,,,,,,a,,a,,,,,,,,,,b,,,,,,,,,,
,4,321,155,165,50,53,49,49,46,74,103,98,120,112,208,82,118,64,39,17,200,121,180,137,268,7,24,15,3,208,108,59,62,299,16,213,100,243,73,182,57,76,49,104,198,114,187,126
,,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.04,0.04,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.03,0.02,0.04,0.03,0.04,0.04,0.04,0.04,0.03,0.05,0.02,0.04,0.03,0.03,0.04,0.04,0.02,0.04,0.03,0.04,0.03,0.04,0.04,0.04,0.04,0.03,0.04,0.03,0.04,0.03
,,,,,,,,,,,,,,,,eg,eg,,,,eg,,,,,,,,,,,,,b,,,,,,e,,e,,,,,,
,5,313,142,168,37,68,54,42,42,70,105,96,112,115,198,71,91,69,53,29,163,151,175,136,268,5,31,10,0,199,111,56,57,273,33,198,109,239,75,180,64,66,50,101,198,107,196,108
,,0.03,0.03,0.04,0.03,0.05,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.04,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.04,0.03,0,0.03,0.04,0.03,0.04,0.03,0.05,0.04,0.04,0.04,0.03,0.04,0.05,0.04,0.04,0.03,0.04,0.03,0.04,0.03
,,,,,,dehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,e,,,,,,b,
,6,271,130,140,31,44,38,41,48,70,74,79,118,103,168,52,104,43,42,30,156,115,156,115,241,5,10,8,7,167,97,59,50,255,11,157,100,199,70,110,29,41,40,108,148,114,142,123
,,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.02,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.01,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03
,,,,,,,,,,,,,,,,,ac,,,,,,,,c,,,,,,,,,b,,,,,,,,,,ab,,,,
,7,258,108,147,35,44,41,22,44,72,79,64,116,84,174,54,93,51,41,20,147,111,153,105,223,9,18,6,3,149,109,60,52,229,25,162,89,190,62,112,37,45,31,105,153,97,152,97
,,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.03,0.04,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.05,0.03,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03
,,,,,d,d,d,,dh,dh,d,,dh,,,,,,,,,,,,,ad,,,,,a,,,,,,,,,,,,,,,,,
,8,238,95,142,38,37,36,35,41,51,75,71,93,80,159,53,79,41,34,32,131,107,129,108,201,3,14,10,10,134,101,55,53,214,20,126,101,157,79,105,34,43,28,92,129,98,132,98
,,0.03,0.02,0.03,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.04,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.06,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.03,0.03
,,,,a,,,,,,,,,,,,,,,,c,,,,,,,,,,,a,,a,,,,a,,a,,,,,,,,,
,9,201,80,119,19,30,35,26,37,55,49,61,91,75,126,39,67,40,39,16,106,96,128,73,166,5,22,4,4,133,67,39,27,184,15,114,80,140,62,81,31,29,21,91,117,78,117,66
,,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02
,,,,a,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acd,,,,
,10,222,89,131,25,34,27,35,57,44,59,62,101,79,143,46,74,57,23,22,120,102,133,89,191,3,16,9,3,140,81,47,44,202,17,128,80,155,60,95,35,38,22,94,117,93,119,92
,,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0.03,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.03,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.03
,,,,a,,,,,abcdfghi,,,,ch,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,d,,,,
,11,231,107,123,25,28,28,44,44,61,53,72,106,81,151,44,65,53,49,20,109,122,140,91,206,3,18,4,0,145,81,40,55,210,18,153,75,164,65,87,24,33,30,98,142,85,127,98
,,0.03,0.02,0.03,0.02,0.02,0.02,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.03,0.02,0.02,0.03,0.04,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0.03,0.01,0,0.03,0.03,0.02,0.04,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03
,,,,,,,,bcg,bcg,bcg,,,bcg,,,,,,abf,,,abf,,,,,,,,,,,ac,,,,,,,,,,,abc,,,,
,12,240,107,133,22,26,27,49,50,66,48,76,116,90,150,50,67,59,34,31,117,124,163,77,215,3,15,7,0,145,92,54,41,212,23,141,88,170,68,99,38,39,22,102,134,99,142,91
,,0.03,0.02,0.03,0.02,0.02,0.02,0.03,0.04,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.04,0.02,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.03,0.03,0.03,0.03,0.03
,,,,,,,,abcg,abcg,bcg,,bg,abcg,,,,,bf,,bf,,bf,b,,,,,,,,,,,,,,,,,,,,,ad,,,,
,13,226,105,122,28,33,22,38,33,72,61,60,105,82,144,51,81,40,38,17,131,95,134,93,202,4,14,5,3,152,74,42,38,205,20,133,81,159,63,104,40,41,24,82,144,73,135,85
,,0.03,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.04,0.02,0.02,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.03,0.02
,,,,,,,,c,,bcgh,,,ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14,221,105,115,24,28,32,36,34,68,51,68,101,67,155,48,67,50,31,25,115,106,125,94,196,1,17,6,0,143,76,45,43,196,17,127,90,166,54,99,34,34,32,91,134,83,133,86
,,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.01,0.02,0.02,0,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.02,0.03,0.02
,,,,,,,,,,bg,,,bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NET: Rank 1,337,147,189,63,65,64,57,42,46,127,121,88,108,229,94,107,64,48,23,202,135,170,166,283,6,34,10,3,213,122,65,58,299,35,233,97,268,67,185,65,73,47,107,215,113,190,139
,,0.04,0.03,0.04,0.05,0.04,0.04,0.04,0.03,0.02,0.05,0.04,0.03,0.03,0.04,0.05,0.04,0.04,0.04,0.03,0.04,0.03,0.03,0.04,0.04,0.03,0.05,0.03,0.02,0.04,0.04,0.04,0.04,0.04,0.05,0.04,0.03,0.04,0.03,0.04,0.05,0.04,0.04,0.03,0.04,0.03,0.04,0.04
,,,,,efi,efi,efi,fi,,,efi,efi,,,,beg,,,,,,,,a,,,,,,,,,,,,b,,b,,e,e,,,,,,,
,NET: Rank 1-3,1081,500,574,189,197,185,163,130,216,385,348,347,352,729,284,354,228,134,81,638,443,578,497,887,24,108,43,14,704,364,209,186,974,84,691,348,817,252,567,194,229,144,402,651,397,599,445
,,0.12,0.12,0.12,0.16,0.13,0.13,0.11,0.09,0.11,0.14,0.12,0.1,0.11,0.12,0.14,0.12,0.13,0.1,0.1,0.13,0.11,0.11,0.13,0.12,0.14,0.15,0.14,0.09,0.12,0.12,0.12,0.12,0.12,0.12,0.13,0.11,0.13,0.11,0.13,0.14,0.13,0.11,0.12,0.12,0.12,0.12,0.12
,,,,,bcdefhi,efi,efi,,,,defhi,ei,,,,bdeg,,d,,,deg,,,a,,,a,,,,,,,,,,,b,,,d,,,,,,,
,NET: Rank 1-5,1714,798,907,276,317,287,255,218,361,593,542,579,579,1136,438,563,361,226,127,1001,714,933,771,1422,35,162,68,17,1112,582,324,304,1546,134,1103,558,1299,399,929,316,371,242,606,1048,618,982,679
,,0.19,0.18,0.2,0.24,0.21,0.2,0.18,0.16,0.18,0.22,0.19,0.17,0.19,0.19,0.22,0.19,0.2,0.17,0.15,0.2,0.18,0.18,0.2,0.19,0.21,0.23,0.22,0.1,0.19,0.19,0.18,0.2,0.19,0.19,0.2,0.18,0.2,0.17,0.21,0.22,0.21,0.19,0.18,0.2,0.18,0.2,0.19
,,,,,cdefhi,defhi,ei,,,,defhi,ei,,,,bdeg,e,de,,,deg,,,a,,,ae,ae,,,,,,,,b,,b,,e,de,e,,,,,,
,NET: Rank 1-14,3824,1723,2078,522,621,573,582,607,920,1143,1155,1527,1320,2505,873,1260,795,557,340,2133,1692,2194,1616,3263,71,307,127,45,2420,1361,764,709,3452,298,2345,1344,2799,980,1823,617,715,491,1471,2266,1439,2182,1516
,,0.43,0.4,0.45,0.44,0.42,0.4,0.4,0.43,0.45,0.43,0.4,0.44,0.43,0.43,0.44,0.43,0.44,0.41,0.41,0.43,0.42,0.43,0.43,0.43,0.42,0.43,0.42,0.28,0.42,0.43,0.43,0.46,0.43,0.42,0.43,0.43,0.43,0.41,0.41,0.44,0.4,0.39,0.44,0.43,0.43,0.44,0.42
,,,,a,cdh,,,,ch,cdh,h,,cdh,,,,,,,,,,,,e,,e,,,,,,a,,,,,,,,acd,,,acd,,,,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
