Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,,0.07,0.07,0.06,0.08,0.08,0.06,0.05,0.06,0.07,0.08,0.05,0.07,0.06,0.05,0.06,0.07,0.07,0.08,0.07,0.07,0.07,0.06,0.07,0.06,0.07,0.07,0.07,0.05,0.07,0.07,0.07,0.07,0.07,0.04,0.08,0.07,0.05,0.07,0.05,0.05,0.05,0.07,0.06,0.07,0.06,0.07,0.05,0.07,0.06,0.06,0.07,0.07,0.07,0.06,0.07,0.06
,,,,,d,dh,,,,d,dh,,d,,,,,,,,,,,,,,,,,,,,,,,,,,bcd,,,,,,b,,b,,,,,,,,,,
,2,383,178,204,45,61,62,61,53,101,106,123,153,33,25,47,38,43,35,66,44,53,126,257,99,119,77,57,32,218,165,229,152,329,4,30,13,7,245,135,67,71,343,36,249,127,291,89,195,56,73,65,135,241,134,239,134
,,0.06,0.06,0.06,0.05,0.06,0.06,0.06,0.05,0.07,0.06,0.06,0.06,0.04,0.08,0.08,0.06,0.08,0.05,0.06,0.06,0.05,0.06,0.06,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.03,0.05,0.05,0.05,0.06,0.06,0.06,0.07,0.06,0.07,0.07,0.06,0.07,0.05,0.06,0.06,0.06,0.07,0.06,0.07,0.06,0.07,0.05
,,,,,,,,,,,,,,,a,a,,a,,a,a,,,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,b,
,3,319,159,160,38,46,52,45,61,78,83,97,139,43,17,25,25,24,38,53,42,52,88,232,77,103,63,56,20,180,139,187,132,264,5,29,8,12,198,117,68,60,291,25,195,114,218,96,152,50,56,47,128,179,132,184,126
,,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.06,0.06,0.04,0.05,0.06,0.05,0.06,0.04,0.04,0.04,0.06,0.05,0.06,0.05,0.04,0.06,0.05,0.05,0.05,0.06,0.04,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.03,0.1,0.05,0.05,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.05,0.05
,,,,,,,,,bg,,,,g,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,263,120,142,30,38,45,37,48,65,68,82,113,34,14,20,33,18,19,40,29,55,89,173,60,87,56,38,21,147,115,140,118,215,4,26,11,7,153,101,57,48,240,18,167,88,210,47,123,39,56,29,100,172,88,163,93
,,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.04,0.04,0.05,0.04,0.05,0.03,0.05,0.03,0.03,0.04,0.04,0.06,0.04,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.05,0.04,0.03,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.05,0.03,0.04,0.04,0.05,0.03,0.04,0.05,0.04,0.05,0.04
,,,,,,,,,,,,,,,,,,,,,,cef,,,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,,,,,
,5,250,135,114,26,48,27,39,44,66,74,66,110,31,7,27,24,28,25,42,27,39,79,171,50,85,52,45,19,134,116,138,109,217,2,17,6,6,158,86,51,44,228,19,148,94,181,64,119,39,44,36,86,125,116,128,111
,,0.04,0.04,0.04,0.03,0.05,0.03,0.04,0.05,0.05,0.04,0.03,0.05,0.04,0.02,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.05,0.03,0.04,0.04,0.04,0.04,0.04,0.02,0.03,0.02,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.05,0.04,0.04
,,,,,,c,,,c,ch,,,ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,
,6,187,81,106,22,24,29,25,32,55,46,54,87,27,12,15,15,18,31,25,15,28,59,128,36,71,36,29,14,108,79,106,81,161,4,11,7,3,119,66,33,35,172,13,109,73,138,49,80,28,23,28,78,105,73,101,74
,,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.04,0.02,0.03,0.04,0.03,0.04,0.03,0.02,0.03,0.05,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03
,,,,,,,,,,bg,,,bg,,,,,,cdghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,,,
,7,170,82,87,17,21,22,32,26,52,39,54,78,35,11,12,12,19,18,19,19,25,55,115,50,54,27,25,13,104,66,96,73,143,4,13,7,3,104,61,23,34,150,15,105,59,122,45,78,30,35,12,74,103,61,98,64
,,0.03,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.04,0.02,0.03,0.03,0.04,0.04,0.02,0.02,0.04,0.03,0.02,0.03,0.03,0.03,0.03,0.04,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.01,0.03,0.03,0.03,0.03,0.03
,,,,,,,,,,bcg,,,bg,cdg,g,,,g,,,,,,,cg,,,,,,,,,,,,,,,,,,,,,,,,d,d,d,,d,,,,
,8,179,89,90,18,24,23,31,32,51,42,54,83,28,6,26,16,14,14,25,29,20,77,102,44,50,43,31,11,94,85,101,75,155,1,14,7,3,132,47,29,29,167,7,117,58,139,40,94,33,46,15,67,122,53,99,75
,,0.03,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.04,0.02,0.03,0.03,0.03,0.02,0.04,0.03,0.03,0.02,0.02,0.04,0.02,0.04,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.01,0.03,0.03,0.02,0.03,0.02,0.02,0.03,0.03,0.01,0.03,0.03,0.03,0.02,0.03,0.03,0.04,0.02,0.03,0.03,0.02,0.03,0.03
,,,,,,,,,,g,,,g,,,fgi,,,,,fgi,,b,,,,,,,,,,,b,,,,,b,,,,b,,,,,,d,d,d,,d,b,,,
,9,135,58,75,14,22,16,29,29,24,37,45,53,26,7,12,11,11,10,18,21,18,45,90,30,39,31,17,18,69,66,79,56,118,4,7,5,0,79,55,42,26,116,16,84,44,104,28,67,22,23,22,44,76,51,86,44
,,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.01,0.02,0,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
,,,,,,,,c,c,,,,,fg,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,,,,
,10,129,58,70,22,14,23,19,24,27,37,42,51,13,1,14,16,20,11,17,15,23,47,82,33,41,21,21,14,74,56,79,51,107,4,9,4,4,74,56,29,27,114,14,75,51,91,34,52,16,24,12,63,69,54,68,56
,,0.02,0.02,0.02,0.03,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,*%,0.02,0.02,0.04,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.03,0.02,0.02,0.02,0.02
,,,,,b,,,,,,,,,,,b,b,abfg,,,b,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,,,,
,11,156,59,96,18,25,21,24,21,47,42,45,68,24,6,17,10,5,24,21,23,25,52,104,36,50,27,29,15,86,70,92,63,129,2,14,6,3,106,48,30,29,138,15,86,58,108,45,67,18,27,22,53,94,55,83,67
,,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.01,0.01,0.04,0.02,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.03
,,,,a,,,,,,,,,,e,,e,,,deg,,de,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12,121,48,73,10,26,16,23,25,21,36,38,46,14,3,17,13,10,13,21,15,15,51,70,21,39,24,20,17,60,61,64,56,104,3,5,5,3,65,56,30,31,109,10,74,47,80,37,54,20,22,12,53,64,47,75,43
,,0.02,0.02,0.02,0.01,0.03,0.02,0.02,0.03,0.01,0.02,0.02,0.02,0.02,0.01,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02
,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,af,,,,,,,,,,,a,,a,,,,,,,,,,,,,,,
,13,97,44,52,14,13,15,12,24,18,28,27,43,16,7,9,5,5,12,17,10,16,32,65,24,33,14,13,14,56,41,53,44,83,1,7,6,0,54,43,24,24,85,10,50,46,63,33,41,9,17,15,44,57,39,53,39
,,0.02,0.01,0.02,0.02,0.01,0.01,0.01,0.03,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.01,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.01,0.01,0.02,0.02,0.01,0.01,0.03,0,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02
,,,,,,,,,bdfgh,,,,,,d,,,,,,,,,,,,,,c,,,,,,,,,,,,,a,,,,a,,,,,,,b,,,,
,14,114,58,55,11,17,27,21,21,17,28,48,38,17,5,10,14,11,10,14,15,19,42,72,19,47,21,17,11,66,48,60,54,90,4,15,5,0,72,40,17,24,101,9,71,44,83,31,51,22,16,13,43,62,45,57,54
,,0.02,0.02,0.02,0.01,0.02,0.03,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.02
,,,,,,,fgi,,,,,fg,,,,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15,97,32,64,10,27,11,18,21,10,36,29,32,13,2,8,7,10,8,23,10,16,41,57,20,36,16,13,13,56,42,48,49,77,*,10,4,6,61,34,25,14,87,9,65,30,75,23,58,12,26,20,30,57,36,66,28
,,0.02,0.01,0.02,0.01,0.03,0.01,0.02,0.02,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.01,0.01,0.02,0.02,0.02,0.01,0.02,0.01,*%,0.02,0.02,0.05,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.02,0.01,0.02,0.02,0.02,0.01
,,,,a,,acfhi,,f,cf,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,b,
,16,90,34,54,15,17,13,19,10,15,32,33,25,9,8,12,9,2,12,17,11,11,39,51,19,33,15,13,9,52,37,61,29,71,3,13,3,0,57,32,17,19,81,6,46,39,56,32,36,8,15,13,35,48,38,44,43
,,0.01,0.01,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.02,0.02,0.01,0.01,0.03,0.02,0.01,*%,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.02,0.02,0.01,0,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.02
,,,,,,,,i,,,,,,,ei,e,,,e,e,e,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,
,17,98,28,69,21,13,17,6,18,22,34,23,40,4,7,11,14,7,4,15,14,21,25,73,22,32,22,9,12,54,43,59,39,78,2,11,1,6,51,47,27,21,82,12,57,39,63,32,45,10,22,13,40,55,42,54,38
,,0.02,0.01,0.02,0.03,0.01,0.02,0.01,0.02,0.02,0.02,0.01,0.02,*%,0.03,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,*%,0.05,0.01,0.02,0.02,0.02,0.01,0.03,0.01,0.02,0.01,0.02,0.01,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.02
,,,,a,bdh,,d,,d,d,d,,d,,af,af,af,,,a,af,af,,,,,,,,,,,,,,d,,d,,a,a,,,,,,,,,,,,,,,,
,18,56,18,38,13,8,9,7,7,12,21,16,19,3,2,2,11,5,8,7,2,15,23,33,19,16,8,8,4,36,20,30,26,42,3,8,3,0,33,22,13,10,49,7,38,17,46,10,35,15,8,12,17,41,14,41,14
,,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,*%,0.02,0.01,0.01,0.01,*%,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01
,,,,a,,,,,,,,,,,,,acgh,,ch,,,ach,,,g,,,,,,,,,,a,,,,,,,,,,,,,,,ce,,,,b,,b,
,NET: Rank 1,417,210,204,62,82,64,47,62,100,144,110,162,51,16,37,42,38,52,67,49,65,129,288,91,148,90,62,26,239,178,233,182,342,5,43,18,6,296,114,61,57,379,29,278,124,320,89,203,58,79,66,154,256,153,244,161
,,0.07,0.07,0.06,0.08,0.08,0.06,0.05,0.06,0.07,0.08,0.05,0.07,0.06,0.05,0.06,0.07,0.07,0.08,0.07,0.07,0.07,0.06,0.07,0.06,0.07,0.07,0.07,0.05,0.07,0.07,0.07,0.07,0.07,0.04,0.08,0.07,0.05,0.07,0.05,0.05,0.05,0.07,0.06,0.07,0.06,0.07,0.05,0.07,0.06,0.06,0.07,0.07,0.07,0.06,0.07,0.06
,,,,,d,dh,,,,d,dh,,d,,,,,,,,,,,,,,,,,,,,,,,,,,bcd,,,,,,b,,b,,,,,,,,,,
,NET: Rank 1-3,1119,547,568,144,189,178,153,175,279,334,331,455,127,58,110,105,104,125,186,135,170,343,777,267,370,229,175,77,637,482,649,466,935,14,103,39,26,739,366,196,188,1013,90,721,364,830,274,551,164,208,179,417,676,419,667,421
,,0.18,0.18,0.18,0.18,0.18,0.18,0.15,0.18,0.2,0.18,0.16,0.19,0.15,0.2,0.18,0.16,0.19,0.2,0.18,0.19,0.18,0.16,0.19,0.19,0.18,0.18,0.19,0.14,0.18,0.18,0.18,0.18,0.18,0.11,0.18,0.16,0.2,0.18,0.17,0.16,0.18,0.18,0.19,0.19,0.17,0.19,0.16,0.18,0.17,0.17,0.2,0.18,0.19,0.18,0.19,0.17
,,,,,,,,,,dh,,,dh,,,,,,a,,a,,,a,e,,e,e,,e,,,,b,,b,,,,,,,,,b,,,,,,,,,,,b,
,NET: Rank 1-5,1632,802,824,201,275,250,229,267,410,476,479,678,192,79,157,162,151,169,267,191,263,510,1122,377,542,337,259,118,919,713,926,693,1367,20,146,56,38,1050,554,304,280,1480,127,1035,546,1221,385,792,242,307,243,604,974,623,957,625
,,0.26,0.27,0.26,0.24,0.26,0.25,0.23,0.28,0.29,0.26,0.24,0.29,0.24,0.27,0.26,0.25,0.28,0.26,0.26,0.27,0.27,0.24,0.27,0.26,0.26,0.27,0.28,0.21,0.26,0.26,0.26,0.27,0.27,0.16,0.26,0.23,0.3,0.26,0.26,0.25,0.26,0.26,0.26,0.27,0.25,0.27,0.23,0.25,0.25,0.25,0.27,0.26,0.27,0.26,0.27,0.25
,,,,,,,,,dh,acdgh,,,acdgh,,,,,,,,,,,a,e,e,e,e,,e,e,,,b,,b,b,b,,,,,,,b,,b,,,,,,,,,b,
,NET: Rank 1-18,3261,1491,1754,407,527,492,496,558,782,934,989,1339,421,156,323,315,289,344,507,391,515,1099,2163,750,1084,641,503,283,1834,1427,1854,1390,2724,56,283,118,70,2058,1158,642,602,2931,269,2011,1152,2391,823,1548,485,611,452,1245,1927,1230,1882,1266
,,0.52,0.5,0.55,0.49,0.51,0.49,0.49,0.58,0.56,0.5,0.49,0.57,0.52,0.53,0.53,0.49,0.53,0.54,0.49,0.56,0.53,0.51,0.53,0.53,0.52,0.52,0.54,0.51,0.52,0.52,0.52,0.53,0.53,0.43,0.51,0.48,0.54,0.51,0.54,0.53,0.57,0.52,0.55,0.53,0.52,0.53,0.49,0.5,0.5,0.5,0.5,0.53,0.53,0.52,0.54,0.51
,,,,a,,,,,abcdgh,abcdgh,,,abcdgh,,,,,,,,dg,,,,,,,,,,,,,b,,b,,,,,,a,,,,,b,,,,,,a,,,b,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
