Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q25. Summary: Agree - To what extent do you agree or disagree, if at all, with the following statements about what life is like for young people, aged 16-24, in your local community?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,English region,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,North-West,North-East,Yorkshire & Humberside,West Midlands,East Midlands,South-West,South-East,Eastern,London,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,6241,2812,3396,663,1162,1266,943,1226,981,1825,2209,2207,802,296,623,647,519,675,1019,691,969,2105,4136,1996,2009,1138,681,417,4005,2236,3258,2940,5064,240,446,421,42,4108,2058,1189,992,5627,489,3850,2171,4567,1590,3235,1022,1294,919,2217,3719,2304,3568,2432
,Total,6241,3007,3201,823,1041,1004,1006,961,1406,1864,2010,2367,817,294,612,647,542,640,1027,697,967,2156,4085,1426,2086,1242,933,553,3513,2728,3579,2609,5152,131,557,243,130,4004,2157,1216,1066,5623,486,3806,2198,4476,1669,3109,980,1229,899,2346,3636,2376,3487,2495
,Young people in my community have access to educational and employment opportunities,2940,1497,1423,477,508,439,385,425,708,985,823,1133,384,131,302,310,232,276,477,331,497,903,2038,772,993,571,410,195,1764,1176,1591,1332,2344,73,301,139,75,1972,938,487,451,2659,213,2106,759,2361,555,1686,591,657,438,930,2011,870,1677,1187
,,0.47,0.5,0.44,0.58,0.49,0.44,0.38,0.44,0.5,0.53,0.41,0.48,0.47,0.45,0.49,0.48,0.43,0.43,0.46,0.47,0.51,0.42,0.5,0.54,0.48,0.46,0.44,0.35,0.5,0.43,0.44,0.51,0.45,0.56,0.54,0.57,0.58,0.49,0.43,0.4,0.42,0.47,0.44,0.55,0.35,0.53,0.33,0.54,0.6,0.53,0.49,0.4,0.55,0.37,0.48,0.48
,,,b,,bcdefghi,cdeh,d,,d,cdeh,bcdehi,,cdeh,,,ef,,,,,,befg,,a,bcdefg,eg,e,e,,cdeg,e,,a,,a,a,a,,bcd,,,,,,b,,b,,de,acde,de,e,,b,,,
,There are free activities for young people in my community to do,2139,1118,1009,395,430,372,279,268,395,825,651,663,247,106,188,213,182,201,350,241,411,698,1441,573,705,407,302,152,1278,861,1101,1020,1618,54,259,131,66,1447,667,383,278,1916,178,1619,478,1789,334,1344,495,503,346,585,1587,518,1329,767
,,0.34,0.37,0.32,0.48,0.41,0.37,0.28,0.28,0.28,0.44,0.32,0.28,0.3,0.36,0.31,0.33,0.34,0.31,0.34,0.34,0.43,0.32,0.35,0.4,0.34,0.33,0.32,0.27,0.36,0.32,0.31,0.39,0.31,0.42,0.47,0.54,0.51,0.36,0.31,0.31,0.26,0.34,0.37,0.43,0.22,0.4,0.2,0.43,0.51,0.41,0.39,0.25,0.44,0.22,0.38,0.31
,,,b,,bcdefhi,cdefhi,defhi,,,,cdefhi,defi,,,,,,,,,,abcdefgh,,a,bcdefg,e,e,,,bcdeg,,,a,,a,a,abc,a,bcd,d,d,,,,b,,b,,de,acde,e,e,,b,,b,
,Young people in my community have safe places to meet socially,2095,1099,986,404,457,342,267,261,364,860,609,625,248,85,186,231,180,201,370,244,350,681,1414,573,710,403,283,126,1282,813,1084,993,1562,54,277,130,62,1458,608,340,249,1872,170,1553,482,1755,320,1336,487,492,357,566,1573,483,1288,761
,,0.34,0.37,0.31,0.49,0.44,0.34,0.27,0.27,0.26,0.46,0.3,0.26,0.3,0.29,0.3,0.36,0.33,0.31,0.36,0.35,0.36,0.32,0.35,0.4,0.34,0.32,0.3,0.23,0.37,0.3,0.3,0.38,0.3,0.42,0.5,0.53,0.48,0.36,0.28,0.28,0.23,0.33,0.35,0.41,0.22,0.39,0.19,0.43,0.5,0.4,0.4,0.24,0.43,0.2,0.37,0.3
,,,b,,bcdefhi,cdefhi,defhi,,,,cdefhi,dfi,,,,,abc,,,abc,,abcf,,a,bcdefg,eg,e,e,,cdeg,e,,a,,a,ab,ab,a,bcd,d,d,,,,b,,b,,e,acde,e,e,,b,,b,
,There is good support for young people struggling with mental health in my community,1548,838,705,352,379,259,198,152,208,731,457,360,203,60,145,195,127,138,240,121,320,594,954,401,492,304,252,99,893,655,802,735,1066,50,248,123,57,1047,483,295,174,1379,120,1209,308,1344,191,1060,389,383,288,351,1223,301,1046,483
