Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,P035983 NSPCC Parents Nat Rep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PARENTGUARDIAN_STATUS. Which of the below best describes your relationship to your child(ren),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Age of child,,,Gender of child,,Age of parent,,,Gender of parent,,Regions,,,,,,,,,,,,SEG,,Ethnicity of parent,,,,,,Parental / Guardianship status,,,,Perspective on challenges relating to gender,,
,,Total,0-5,6-11,12-18,Male,Female,18-34,35-64,65+,Male,Female,Northern Ireland,Scotland,North-West,North-East,Yorkshire & The Humber,Wales,West Midlands,East Midlands,South-West,South-East,East of England,London,ABC1,C2DE,White,Mixed/multiple,Asian or Asian British,Black or Black British,Another ethnicity,NET: Ethnic minority,Mother,Father,Parents,Gaurdian,Growing up as a boy is more challenging,Growing up as a girl is more challenging,Equally difficult
,Significance Level: 95%,,a,b,c,a,b,a,b,*c,a,b,a,b,c,d,e,f,g,h,i,j,k,l,a,b,a,b,c,d,*e,f,a,b,c,d,a,b,c
,Unweighted Total,2016,813,951,1024,1420,1293,610,1391,15,915,1098,54,148,227,93,171,94,185,151,169,276,181,267,1137,879,1684,76,121,119,15,325,1084,899,1983,33,235,561,1179
,Total,2016,805,954,1032,1424,1292,605,1396,16,974,1039,62,147,234,91,164,90,181,163,163,270,182,270,1134,882,1685,75,122,119,15,325,1027,956,1983,33,241,559,1176
,Mother,1027,457,468,469,699,666,342,683,2,11,1014,34,79,89,43,100,43,93,105,98,153,95,97,597,430,866,38,58,56,7,156,1027,0,1027,0,60,302,638
,,0.51,0.57,0.49,0.45,0.49,0.52,0.57,0.49,0.12,0.01,0.98,0.55,0.54,0.38,0.48,0.61,0.48,0.51,0.64,0.6,0.57,0.52,0.36,0.53,0.49,0.51,0.5,0.48,0.47,0.5,0.48,1,0,0.52,0,0.25,0.54,0.54
,,,bc,,,,,b,,,,a,cl,cl,,l,cdfl,l,cl,cdfgkl,cl,cl,cl,,,,,,,,,,bcd,,bd,,,a,a
,Father,956,342,471,547,704,608,253,690,14,946,10,28,66,139,44,62,43,86,58,64,113,83,170,526,430,790,35,62,61,7,164,0,956,956,0,177,247,518
,,0.47,0.42,0.49,0.53,0.49,0.47,0.42,0.49,0.88,0.97,0.01,0.45,0.45,0.59,0.49,0.38,0.48,0.47,0.36,0.39,0.42,0.46,0.63,0.46,0.49,0.47,0.46,0.51,0.52,0.5,0.51,0,1,0.48,0,0.74,0.44,0.44
,,,,a,a,,,,a,,b,,,,beghijk,h,,,h,,,,,abdefghijk,,,,,,,,,,acd,ad,,bc,,
,Carer/Guardian,26,6,12,11,16,14,8,18,0,14,12,0,2,6,1,1,3,3,0,1,3,3,3,10,16,21,3,1,1,0,5,0,0,0,26,3,9,14
,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0,0.01,0.03,0.01,0.01,0.03,0.02,0,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.04,0.01,0.01,0,0.01,0,0,0,0.79,0.01,0.02,0.01
,,,,,,,,,,,,,,,h,,,h,,,,,,,,,,,,,,,,,,abc,,,
,Other,7,1,3,5,5,3,2,5,0,4,3,0,0,0,2,1,1,0,0,1,1,1,0,1,6,7,0,0,0,0,0,0,0,0,7,0,1,6
,,*%,*%,*%,*%,*%,*%,*%,*%,0,*%,*%,0,0,0,0.02,0.01,0.01,0,0,0.01,*%,0.01,0,*%,0.01,*%,0,0,0,0,0,0,0,0,0.21,0,*%,0.01
,,,,,,,,,,,,,,,,cgl,,,,,,,,,,a,,,,,,,,,,abc,,,
,Prefer not to say,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
