Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Q9_W3.4. Health and wellbeing: How well do you think your local community is faring in each of the following areas?By 'local community' we mean the local area where you live.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,8976,4015,4913,933,1712,1863,1359,1747,1362,2645,3222,3109,3004,5972,2822,2887,1590,1020,657,5709,3267,4583,4333,7653,268,480,491,50,5832,3039,1799,1444,8064,745,5632,3041,6650,2219,4644,1463,1895,1286,3177,5455,3218,5114,3545
,Total,8976,4315,4613,1174,1488,1427,1447,1399,2041,2662,2874,3440,3098,5878,2005,2962,1812,1367,830,4968,4008,5127,3774,7598,168,713,304,160,5726,3137,1774,1545,8083,710,5517,3117,6466,2379,4459,1404,1782,1273,3373,5280,3367,4995,3624
,Very well,982,554,423,231,221,149,105,95,181,452,254,276,348,634,270,289,204,148,71,559,423,468,498,686,24,161,74,35,670,303,163,136,874,76,831,131,895,81,712,334,235,143,192,869,100,674,287
,,0.11,0.13,0.09,0.2,0.15,0.1,0.07,0.07,0.09,0.17,0.09,0.08,0.11,0.11,0.13,0.1,0.11,0.11,0.09,0.11,0.11,0.09,0.13,0.09,0.14,0.23,0.24,0.22,0.12,0.1,0.09,0.09,0.11,0.11,0.15,0.04,0.14,0.03,0.16,0.24,0.13,0.11,0.06,0.16,0.03,0.14,0.08
,,,b,,bcdefhi,cdefhi,dei,,,e,cdefhi,e,,,,bcdefg,,,,,be,,,a,,a,ab,ab,a,bcd,,,,,,b,,b,,cde,acde,e,e,,b,,b,
,Fairly well,4683,2270,2397,554,731,734,744,736,1184,1285,1478,1921,1332,3351,1114,1601,971,672,325,2715,1968,2671,1983,4037,78,339,150,66,3202,1437,773,664,4265,343,3259,1281,3649,998,2424,743,985,696,1673,3140,1421,2590,1950
,,0.52,0.53,0.52,0.47,0.49,0.51,0.51,0.53,0.58,0.48,0.51,0.56,0.43,0.57,0.56,0.54,0.54,0.49,0.39,0.55,0.49,0.52,0.53,0.53,0.47,0.48,0.49,0.41,0.56,0.46,0.44,0.43,0.53,0.48,0.59,0.41,0.56,0.42,0.54,0.53,0.55,0.55,0.5,0.59,0.42,0.52,0.54
,,,,,,,ag,a,abg,abcdegh,,ag,abcdegh,,a,deg,deg,deg,e,,deg,e,,,bc,,,,,bcd,,,,b,,b,,b,,e,e,e,e,,b,,,
,Not very well,2204,1011,1176,282,383,383,381,348,427,665,764,775,936,1268,440,722,428,359,255,1161,1042,1282,905,1909,40,151,55,44,1258,909,519,481,1963,197,1022,1106,1367,801,979,225,428,326,930,907,1228,1206,924
,,0.25,0.23,0.25,0.24,0.26,0.27,0.26,0.25,0.21,0.25,0.27,0.23,0.3,0.22,0.22,0.24,0.24,0.26,0.31,0.23,0.26,0.25,0.24,0.25,0.24,0.21,0.18,0.28,0.22,0.29,0.29,0.31,0.24,0.28,0.19,0.35,0.21,0.34,0.22,0.16,0.24,0.26,0.28,0.17,0.36,0.24,0.26
,,,,a,,fi,fi,fi,f,,fi,fi,,b,,,a,,af,abcdfg,,af,,,cd,,,,,,a,a,a,,a,,a,,a,b,,b,ab,abc,,a,,
,Not at all well,495,222,269,56,92,86,107,81,74,148,192,155,255,240,76,140,106,80,93,216,279,309,182,429,14,27,9,12,210,275,201,140,428,50,195,285,282,204,207,58,90,59,233,150,326,296,170
,,0.06,0.05,0.06,0.05,0.06,0.06,0.07,0.06,0.04,0.06,0.07,0.04,0.08,0.04,0.04,0.05,0.06,0.06,0.11,0.04,0.07,0.06,0.05,0.06,0.08,0.04,0.03,0.07,0.04,0.09,0.11,0.09,0.05,0.07,0.04,0.09,0.04,0.09,0.05,0.04,0.05,0.05,0.07,0.03,0.1,0.06,0.05
,,,,,,fi,fi,afgi,fi,,f,afi,,b,,,,af,af,abcdfg,,abf,b,,d,cd,,,,,a,abd,a,,,,a,,a,,,,,abcd,,a,b,
