Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1,1195,287,313,595,284,317,732,471,636,541,434,892,0,0,302,0,892,302,155,100,48,1195,0,302,142,623,560,425,199,126,418,16,177,22,219,206,11,104,59,21,70,149,93,104,89,107,107,178,114,61,150,147,189,252,395,800,395,689,505,1074,37,29,48,2,1040,8,1,25,21,1,4,10,16,5,1,6,1,27,18,4,1,1,534,70,420,185,306,260,45,215,175,41,1,8,126,520,675,0,448,628,415,342,224,84,142,259,190,270,301,248,529,101,250,258,172,747,448,557,402,213,138,510,309,20,163,387,130,219,42,219,15,177,234,182,573,213,508,432,31
,,0.3,0.29,0.31,0.3,0.38,0.34,0.33,0.3,0.3,0.3,0.35,1,0,0,1,0,0.34,0.21,0.23,0.19,0.21,1,0,0.21,0.18,0.37,0.24,0.43,0.29,0.17,0.28,0.26,0.32,0.18,0.38,0.49,0.31,0.32,0.3,0.26,0.35,0.31,0.26,0.29,0.25,0.3,0.27,0.34,0.32,0.17,0.25,0.23,0.31,0.35,0.37,0.27,0.37,0.33,0.27,0.32,0.22,0.12,0.25,0.06,0.32,0.16,0.18,0.29,0.44,0.05,0.08,0.26,0.16,0.07,0.04,0.19,0.03,0.21,0.35,0.22,0.04,0.1,0.25,0.4,0.32,0.41,0.21,0.21,0.27,0.33,0.33,0.36,0.09,0.36,0.43,0.32,0.43,0,0.25,0.26,0.26,0.27,0.26,0.3,0.28,0.27,0.29,0.27,0.28,0.23,0.27,0.25,0.25,0.23,0.27,0.3,0.3,0.3,0.29,0.31,0.27,0.31,0.4,0.12,0.22,0.35,0.17,0.3,0.34,0.6,0.33,0.42,0.35,0.23,0.29,0.34,0.33,0.41,0.14
,,,,,,cd,d,d,,,,ab,bce,,,bce,,bcdegh,g,g,g,g,abcdegh,,g,,ace,a,abce,ac,,ae,,abe,,abde,abcdefh,a,fh,,,fhj,h,,,,,,fhj,h,,a,a,abcg,abcg,abcdg,ac,abcdg,b,,bcd,c,,c,,bfgijmn,,,fgijm,bfgijlmn,,,fgjm,m,,,m,,fgjm,bfgijmn,,,,,ac,a,ac,l,l,l,abl,abl,abl,,,abcdejl,abl,abcdejl,,,,j,jn,,jn,jn,jn,jmn,jn,jn,,jn,,,,j,,,,,,,,a,,ad,abde,,abd,abd,abcdefh,ad,bcd,cd,,c,,,b,
,2,2200,470,518,1212,348,468,1142,951,1146,1035,619,0,1334,0,0,866,1334,866,380,346,140,0,2200,866,481,796,1391,435,362,450,909,31,304,57,264,170,13,175,115,50,99,271,209,211,191,210,209,263,197,151,347,399,298,369,637,1563,637,1095,1102,1859,90,132,102,14,1767,35,5,52,21,23,28,18,47,36,10,20,20,69,22,11,10,4,1195,66,809,167,858,760,98,306,256,51,7,12,111,928,802,470,1000,1334,842,680,469,152,269,518,346,548,585,612,1085,227,570,624,341,1340,861,995,712,356,279,861,348,110,452,574,477,402,65,110,11,194,330,464,1136,296,805,485,134
,,0.55,0.47,0.52,0.61,0.46,0.5,0.51,0.6,0.54,0.56,0.49,0,1,0,0,1,0.51,0.61,0.58,0.66,0.63,0,0.78,0.61,0.61,0.48,0.6,0.44,0.54,0.61,0.6,0.51,0.55,0.47,0.46,0.41,0.37,0.55,0.57,0.62,0.5,0.56,0.58,0.59,0.53,0.58,0.52,0.51,0.55,0.42,0.58,0.62,0.5,0.51,0.59,0.53,0.59,0.52,0.59,0.55,0.55,0.52,0.52,0.54,0.55,0.69,0.82,0.61,0.44,0.76,0.59,0.48,0.47,0.52,0.42,0.64,0.66,0.54,0.43,0.61,0.56,0.51,0.56,0.38,0.61,0.37,0.6,0.6,0.58,0.47,0.48,0.45,0.62,0.53,0.38,0.56,0.52,0.8,0.56,0.56,0.54,0.54,0.55,0.54,0.54,0.54,0.53,0.55,0.54,0.56,0.54,0.56,0.56,0.56,0.54,0.53,0.58,0.53,0.52,0.52,0.55,0.52,0.45,0.68,0.6,0.53,0.64,0.55,0.53,0.3,0.24,0.46,0.49,0.59,0.57,0.47,0.52,0.46,0.62
,,,,a,ab,,,a,abc,c,c,,,acd,,,acd,f,af,af,acf,af,,abcdefh,af,bde,,bde,,bd,defgh,defgh,,fgh,,,,,,,dk,,,dk,dk,,dk,,,,,adeg,adeg,a,a,adeg,a,adeg,,a,,,,,,,aehijno,,io,,aehijno,,,,,,,o,,,,,,bd,,abd,,defijk,defijk,defi,i,i,,,,,defik,i,abcdefijk,,,,,,,,,,,,,,,,,,,a,,,,,b,,bcefgh,cegh,gh,cefgh,gh,gh,,,,,ab,ab,,a,,a
,3,398,141,121,136,77,93,227,119,227,170,135,0,0,228,0,0,228,170,86,59,26,0,398,170,113,148,243,80,68,106,130,7,46,22,56,24,7,30,18,7,24,40,37,32,44,30,49,57,30,82,53,71,76,75,40,358,40,208,189,290,25,38,34,9,284,3,0,3,3,5,10,7,13,13,8,2,3,22,10,2,6,3,265,29,67,54,167,150,17,80,65,15,2,1,40,140,57,92,212,278,195,157,98,27,60,111,76,117,127,145,243,48,125,146,72,270,128,201,153,76,58,187,77,20,85,89,93,73,12,23,5,30,71,97,177,70,152,95,31
,,0.1,0.14,0.12,0.07,0.1,0.1,0.1,0.07,0.11,0.09,0.11,0,0,0.62,0,0,0.09,0.12,0.13,0.11,0.12,0,0.14,0.12,0.14,0.09,0.11,0.08,0.1,0.14,0.09,0.12,0.08,0.18,0.1,0.06,0.21,0.1,0.09,0.09,0.12,0.08,0.1,0.09,0.12,0.08,0.12,0.11,0.08,0.23,0.09,0.11,0.13,0.1,0.04,0.12,0.04,0.1,0.1,0.09,0.15,0.15,0.17,0.36,0.09,0.05,0,0.03,0.06,0.17,0.21,0.19,0.13,0.19,0.32,0.05,0.1,0.17,0.2,0.1,0.34,0.39,0.12,0.17,0.05,0.12,0.12,0.12,0.1,0.12,0.12,0.13,0.14,0.04,0.14,0.08,0.04,0.16,0.12,0.12,0.12,0.12,0.12,0.1,0.12,0.12,0.12,0.12,0.12,0.13,0.12,0.12,0.12,0.13,0.12,0.11,0.09,0.11,0.11,0.11,0.11,0.11,0.1,0.12,0.11,0.08,0.13,0.1,0.09,0.06,0.12,0.07,0.11,0.12,0.09,0.11,0.1,0.09,0.14
,,,c,c,,d,d,d,,,,,,,abde,,,f,af,af,f,f,,af,af,bcde,,d,,,bdfg,,,,bdfg,g,,bdfg,,,,,,,,,,,,,bcdefgh,fh,fh,bfh,fh,,bfh,,,,,a,a,a,,,,,,,d,abde,abd,d,abde,,,,abd,abde,,,,c,c,,c,jk,jk,k,jk,jk,k,,,jk,k,,abjk,,,,,,,,,,,,,,,,,,b,,,,,,,,g,cg,,cg,g,,,,,,ad,,,,,a
,4,141,68,32,41,29,39,75,35,81,56,47,0,0,93,0,0,93,48,28,15,5,0,141,48,39,63,76,37,26,35,37,4,14,12,23,14,2,10,6,1,6,13,14,12,28,7,21,9,13,39,30,15,30,20,7,134,7,79,62,90,8,35,8,1,83,3,0,3,1,1,4,2,17,8,4,2,3,5,1,1,1,0,96,5,17,27,64,58,6,28,26,2,2,1,9,44,16,22,81,97,71,57,39,14,16,46,25,42,48,50,87,20,45,52,24,105,36,80,66,33,16,67,28,6,32,26,32,25,4,6,11,15,28,22,68,27,47,34,15
,,0.04,0.07,0.03,0.02,0.04,0.04,0.03,0.02,0.04,0.03,0.04,0,0,0.26,0,0,0.04,0.03,0.04,0.03,0.02,0,0.05,0.03,0.05,0.04,0.03,0.04,0.04,0.05,0.02,0.06,0.03,0.1,0.04,0.03,0.06,0.03,0.03,0.02,0.03,0.03,0.04,0.03,0.08,0.02,0.05,0.02,0.03,0.11,0.05,0.02,0.05,0.03,0.01,0.05,0.01,0.04,0.03,0.03,0.05,0.14,0.04,0.04,0.03,0.07,0,0.04,0.03,0.02,0.08,0.05,0.17,0.12,0.15,0.08,0.1,0.04,0.02,0.08,0.05,0,0.05,0.03,0.01,0.06,0.05,0.05,0.04,0.04,0.05,0.02,0.15,0.03,0.03,0.03,0.01,0.04,0.05,0.04,0.05,0.04,0.05,0.05,0.03,0.05,0.04,0.04,0.04,0.05,0.04,0.05,0.04,0.05,0.04,0.04,0.02,0.04,0.05,0.05,0.03,0.04,0.04,0.04,0.04,0.02,0.04,0.03,0.03,0.02,0.24,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.07
,,,bc,c,,d,d,d,,,,,,,abde,,,f,f,f,f,f,,abdefh,f,c,,,,,bd,,,,abdfg,,,,,,,,,k,,abcdefgikl,,ik,,,bcdefgh,cefh,fh,cefh,fh,,cefh,,,,,,abd,,,,,,,,,a,,adefno,adno,,,a,,,,,,c,,,c,jk,jk,k,jk,jk,,,,k,k,,k,,,,,,,,,,,,,,,,,,b,,,,,,,,,cg,,cg,,,,abcdefg,,,,,,,,a
,5,56,26,14,16,14,14,34,11,28,26,19,0,0,34,0,0,34,21,10,7,4,0,56,21,16,27,27,16,11,13,11,2,6,5,10,6,2,1,1,1,1,7,7,1,5,4,12,11,4,21,14,7,7,4,2,53,2,36,19,33,3,15,4,0,31,1,0,2,1,0,2,0,4,6,1,1,4,4,0,0,0,0,40,3,3,9,26,25,2,14,10,4,0,0,4,15,3,3,33,42,35,28,15,5,12,16,15,21,21,23,39,10,22,23,14,43,13,32,31,9,16,30,13,4,13,14,10,9,1,5,1,5,11,11,25,14,17,11,2
,,0.01,0.03,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.02,0,0,0.09,0,0,0.01,0.02,0.02,0.01,0.02,0,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.01,0.03,0.01,0.04,0.02,0.01,0.06,*%,*%,0.01,*%,0.01,0.02,*%,0.02,0.01,0.03,0.02,0.01,0.06,0.02,0.01,0.01,0.01,*%,0.02,*%,0.02,0.01,0.01,0.02,0.06,0.02,0,0.01,0.02,0,0.02,0.02,0,0.05,0,0.04,0.08,0.03,0.03,0.12,0.03,0,0,0,0,0.02,0.02,*%,0.02,0.02,0.02,0.01,0.02,0.02,0.04,0,0,0.01,0.01,*%,*%,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.01,0.03,0.02,0.02,0.03,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.01
,,,c,,,d,,d,,,,,,,abde,,,f,f,f,f,f,,f,f,,,,,,b,,b,,bd,b,,bd,,,,,,ag,,,,abdg,ag,,bcdefgh,efh,fh,fh,,,efh,,,,,,abd,,,,,,,,,a,,a,ao,,,abdfhno,a,,,,,c,c,,c,jkl,jkl,,jkl,kl,jkl,,,k,k,,,,,,,,,,,,,,,,,,,,b,,,,,ac,,,,,,,,,,,,,,,b,,,
,6+,14,9,3,2,3,5,9,1,8,6,4,0,0,11,0,0,11,4,3,1,0,0,14,4,3,9,5,0,9,2,2,1,5,4,0,0,0,0,1,0,0,1,0,0,3,2,3,2,2,6,5,1,2,0,0,14,0,12,2,8,1,4,1,0,7,1,0,1,0,0,0,1,2,1,1,0,0,1,0,0,0,0,7,2,0,6,5,4,1,2,2,0,0,1,2,2,3,1,9,11,10,8,3,2,2,4,4,4,5,9,11,2,6,9,6,12,2,10,8,3,2,9,4,1,4,2,2,1,0,1,3,2,3,6,4,4,5,2,2
,,*%,0.01,*%,*%,*%,0.01,*%,*%,*%,*%,*%,0,0,0.03,0,0,*%,*%,*%,*%,0,0,0.01,*%,*%,0.01,*%,0,0.01,*%,*%,0.01,0.01,0.03,0,0,0,0,*%,0,0,*%,0,0,0.01,*%,0.01,*%,0.01,0.02,0.01,*%,*%,0,0,*%,0,0.01,*%,*%,0.01,0.02,*%,0,*%,0.02,0,0.01,0,0,0,0.02,0.02,0.01,0.04,0,0,0.01,0,0,0,0,*%,0.01,0,0.01,*%,*%,*%,*%,*%,0,0,0.04,0.01,*%,*%,*%,0.01,*%,0.01,0.01,*%,0.01,*%,*%,0.01,*%,*%,0.01,0.01,*%,0.01,0.01,0.01,*%,*%,0.01,0.01,*%,*%,0.01,*%,*%,0.01,*%,*%,*%,0,*%,0.06,*%,*%,0.01,*%,0.01,*%,*%,0.01
,,,bc,,,,d,,,,,,,,abde,,,f,,f,,,,f,,,d,,,abcd,,,fg,bf,abdfg,,,,,,,,,,,,,,,,cdefgh,cefh,,,,,fh,,b,,,,a,,,,a,,,,,,a,a,,,,,,,,,,c,c,,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abcdefg,,,d,,,,,a
,Base for stats,4004,1001,1001,2002,755,936,2220,1588,2127,1833,1258,892,1334,366,302,866,2593,1411,662,527,222,1195,2809,1411,794,1667,2301,992,675,732,1508,61,553,122,572,420,36,320,200,80,200,480,360,360,360,360,400,521,360,360,601,641,601,721,1081,2923,1081,2119,1880,3354,163,253,197,26,3212,50,6,86,48,30,47,38,100,68,24,30,30,128,50,18,18,8,2138,175,1315,449,1425,1257,169,646,535,114,11,23,292,1649,1556,588,1782,2389,1568,1271,848,283,502,954,656,1001,1086,1087,1994,408,1017,1113,630,2517,1487,1875,1373,690,509,1665,779,160,748,1091,744,729,123,363,46,422,677,782,1982,625,1533,1060,215
,Mean score,1.93,2.11,1.93,1.84,1.87,1.91,1.9,1.85,1.94,1.91,1.9,1,2,3.54,1,2,1.87,2.03,2.04,2.02,2.01,1,2.32,2.03,2.14,1.86,1.97,1.77,1.99,2.14,1.89,2.14,1.89,2.45,1.85,1.68,2.19,1.84,1.89,1.9,1.84,1.88,1.98,1.88,2.11,1.88,2.09,1.88,1.9,2.52,2.05,1.97,1.96,1.83,1.69,2.02,1.69,1.92,1.93,1.86,2.1,2.56,2.08,2.37,1.85,2.13,1.82,1.93,1.74,2.17,2.42,2.12,2.54,2.65,2.83,2.12,2.62,2.17,1.88,2.04,2.41,2.28,2.04,1.92,1.76,1.95,2.06,2.08,1.95,1.96,1.97,1.91,2.36,1.92,1.83,1.86,1.64,2.25,2.04,2.01,2.05,2.04,2.01,1.97,2,2.01,2,2.01,2.01,2.1,2.03,2.06,2.05,2.09,2.03,1.97,1.86,1.97,2.01,1.96,2.02,1.96,1.85,2.17,2.06,1.82,2.09,1.91,1.83,1.54,2.56,1.77,1.91,2.02,1.91,1.95,1.87,1.79,2.22
,,,bc,c,,,d,d,,,,,,,,,,,a,a,a,a,,abcdeh,a,bcde,d,bd,,bd,bdfg,g,bdfg,g,abdfg,g,,bdfg,,,,,,ad,,abcdegikl,,abdegikl,,,bcdefgh,efh,efh,efh,fh,,efh,,,,,a,abd,a,,,ae,,,,ae,adeo,a,abdeno,abdefhlno,,,abdefhno,aeo,,,,,c,c,,c,deijk,defijk,k,ijk,ijk,k,,,k,k,,abcdefijk,,,,,,,,,,,,cdefghik,,,,fghi,,b,,,,,,b,,cefg,cefg,g,cefg,cg,g,,abcdefg,,a,abd,a,,,,a
