Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GENDERIDENTITY. Is the gender you identify with the same as your sex registered at birth?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,English region,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,North-West,North-East,Yorkshire & Humberside,West Midlands,East Midlands,South-West,South-East,Eastern,London,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,6241,2812,3396,663,1162,1266,943,1226,981,1825,2209,2207,802,296,623,647,519,675,1019,691,969,2105,4136,1996,2009,1138,681,417,4005,2236,3258,2940,5064,240,446,421,42,4108,2058,1189,992,5627,489,3850,2171,4567,1590,3235,1022,1294,919,2217,3719,2304,3568,2432
,Total,6241,3007,3201,823,1041,1004,1006,961,1406,1864,2010,2367,817,294,612,647,542,640,1027,697,967,2156,4085,1426,2086,1242,933,553,3513,2728,3579,2609,5152,131,557,243,130,4004,2157,1216,1066,5623,486,3806,2198,4476,1669,3109,980,1229,899,2346,3636,2376,3487,2495
,Yes,6148,2971,3171,786,1023,987,999,953,1399,1809,1987,2352,811,284,603,637,532,634,1010,690,945,2114,4034,1410,2056,1227,922,534,3465,2683,3528,2572,5086,122,550,240,127,3971,2102,1169,1050,5588,444,3758,2161,4410,1646,3051,966,1201,884,2321,3585,2340,3427,2470
,,0.99,0.99,0.99,0.96,0.98,0.98,0.99,0.99,1,0.97,0.99,0.99,0.99,0.97,0.99,0.99,0.98,0.99,0.98,0.99,0.98,0.98,0.99,0.99,0.99,0.99,0.99,0.96,0.99,0.98,0.99,0.99,0.99,0.93,0.99,0.99,0.98,0.99,0.97,0.96,0.99,0.99,0.91,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,0.99,0.99,0.98,0.98,0.99
,,,,,,ag,ag,abcg,ag,abcg,,ag,abcg,bi,,,,,bi,,b,,,a,e,e,e,e,,e,e,,,b,,b,b,,bc,c,,c,b,,,,,,,,,,ac,,,,a
,No,76,28,22,35,15,8,7,4,7,50,15,11,4,5,9,9,9,5,15,5,15,35,41,13,29,9,11,15,42,35,44,31,63,8,3,3,0,24,50,43,15,25,40,41,31,54,20,47,14,21,12,23,45,28,51,20
,,0.01,0.01,0.01,0.04,0.01,0.01,0.01,*%,*%,0.03,0.01,*%,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.03,0.01,0.01,0.01,0.01,0.01,0.06,*%,0.01,0,0.01,0.02,0.04,0.01,*%,0.08,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01
,,,,,bcdefghi,efhi,,,,,bcdefhi,,,,,,,a,,,,a,b,,,,,,acfg,,,,,,acd,,,,,a,abd,a,,a,,,,,,,,,,,,b,
,Prefer not to say,16,7,9,1,2,9,0,4,0,4,9,4,1,4,1,0,*,1,2,1,6,7,10,4,2,6,0,5,6,11,7,6,3,1,4,*,3,9,5,4,1,10,2,7,6,11,2,10,0,7,3,2,5,8,9,6
,,*%,*%,*%,*%,*%,0.01,0,*%,0,*%,*%,*%,*%,0.01,*%,0,*%,*%,*%,*%,0.01,*%,*%,*%,*%,*%,0,0.01,*%,*%,*%,*%,*%,0.01,0.01,*%,0.02,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,0,0.01,*%,*%,*%,*%,*%,*%
,,,,,,,bdfgi,,,,,df,,,acdefgh,,,,,,,d,,,,,b,,bdf,,,,,,a,a,,ad,,,,,,,,,,,,,be,,,,,,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
