Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,A little,1216,592,618,277,325,265,150,82,118,602,415,200,464,753,269,387,261,199,100,656,560,612,584,898,35,179,63,39,749,451,284,171,1036,135,853,340,981,227,779,237,333,209,319,813,379,891,302
,,0.14,0.14,0.13,0.24,0.22,0.19,0.1,0.06,0.06,0.23,0.14,0.06,0.15,0.13,0.13,0.13,0.14,0.15,0.12,0.13,0.14,0.12,0.15,0.12,0.21,0.25,0.21,0.24,0.13,0.14,0.16,0.11,0.13,0.19,0.15,0.11,0.15,0.1,0.17,0.17,0.19,0.16,0.09,0.15,0.11,0.18,0.08
,,,,,cdefhi,cdefhi,defhi,efi,,,cdefhi,defi,,b,,,,,,,,,,a,,a,a,a,a,d,d,ad,,,a,b,,b,,e,e,e,e,,b,,b,
,Not a lot,1225,592,628,288,278,238,176,114,131,566,414,245,469,757,267,398,267,187,106,665,560,648,565,961,25,138,57,38,796,415,267,164,1109,93,784,405,913,296,704,190,297,218,379,785,408,702,489
,,0.14,0.14,0.14,0.24,0.19,0.17,0.12,0.08,0.06,0.21,0.14,0.07,0.15,0.13,0.13,0.13,0.15,0.14,0.13,0.13,0.14,0.13,0.15,0.13,0.15,0.19,0.19,0.24,0.14,0.13,0.15,0.11,0.14,0.13,0.14,0.13,0.14,0.12,0.16,0.14,0.17,0.17,0.11,0.15,0.12,0.14,0.13
,,,,,bcdefghi,defhi,defhi,efi,,,bcdefhi,defi,,b,,,,,,,,,,a,,,a,a,a,d,d,d,,,,,,b,,be,e,be,be,,b,,,
,No influence at all,2150,1135,1005,241,419,394,369,323,403,660,764,727,698,1452,477,727,467,312,167,1204,946,1239,902,1872,39,145,76,13,1432,695,409,341,1983,139,1226,850,1454,666,974,257,423,293,925,1168,904,899,1162
,,0.24,0.26,0.22,0.21,0.28,0.28,0.26,0.23,0.2,0.25,0.27,0.21,0.23,0.25,0.24,0.25,0.26,0.23,0.2,0.24,0.24,0.24,0.24,0.25,0.23,0.2,0.25,0.08,0.25,0.22,0.23,0.22,0.25,0.2,0.22,0.27,0.22,0.28,0.22,0.18,0.24,0.23,0.27,0.22,0.27,0.18,0.32
,,,b,,,aefgi,aefgi,afi,f,,afi,aefi,,,a,e,e,e,,,e,,,,ce,e,e,e,,bd,,,,b,,,a,,a,b,,b,b,abcd,,a,,a
,Not applicable,3077,1436,1630,104,126,270,563,742,1272,230,833,2014,916,2161,728,1039,538,469,303,1767,1310,1939,1122,2885,27,84,37,36,1982,1062,473,667,2864,168,1856,1068,2132,897,1201,446,448,308,1393,1664,1273,1513,1405
,,0.34,0.33,0.35,0.09,0.08,0.19,0.39,0.53,0.62,0.09,0.29,0.59,0.3,0.37,0.36,0.35,0.3,0.34,0.37,0.36,0.33,0.38,0.3,0.38,0.16,0.12,0.12,0.22,0.35,0.34,0.27,0.43,0.35,0.24,0.34,0.34,0.33,0.38,0.27,0.32,0.25,0.24,0.41,0.32,0.38,0.3,0.39
,,,,a,,,abg,abcgh,abcdgh,abcdeghi,,abcg,abcdegh,,a,cg,cg,,c,c,cg,c,b,,bcde,,,,cd,c,c,,abc,b,,,,,a,d,acd,,,abcd,,a,,a
,Don't know,238,99,137,31,53,56,34,36,27,85,90,63,106,132,27,73,40,49,47,101,137,149,82,196,5,20,11,0,135,93,66,30,200,33,109,98,141,78,76,18,31,28,99,97,102,123,74
,,0.03,0.02,0.03,0.03,0.04,0.04,0.02,0.03,0.01,0.03,0.03,0.02,0.03,0.02,0.01,0.02,0.02,0.04,0.06,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.04,0,0.02,0.03,0.04,0.02,0.02,0.05,0.02,0.03,0.02,0.03,0.02,0.01,0.02,0.02,0.03,0.02,0.03,0.02,0.02
,,,,,f,dfi,defi,f,f,,fi,fi,,b,,,a,a,acf,abcdfg,a,abcf,b,,,,,,,,d,ad,,,a,,a,,a,,,,,abc,,a,,
,NET: A lot/little,2286,1052,1213,510,612,468,305,183,208,1122,773,391,909,1377,506,725,499,350,206,1231,1055,1152,1103,1683,71,325,124,73,1381,873,560,344,1927,278,1543,697,1828,442,1503,493,583,427,576,1565,679,1758,494
,,0.25,0.24,0.26,0.43,0.41,0.33,0.21,0.13,0.1,0.42,0.27,0.11,0.29,0.23,0.25,0.24,0.28,0.26,0.25,0.25,0.26,0.22,0.29,0.22,0.43,0.46,0.41,0.46,0.24,0.28,0.32,0.22,0.24,0.39,0.28,0.22,0.28,0.19,0.34,0.35,0.33,0.34,0.17,0.3,0.2,0.35,0.14
,,,,a,cdefhi,cdefhi,defhi,efi,f,,cdefhi,defi,,b,,,,bf,,,,,,a,,a,a,a,a,,ad,abd,,,a,b,,b,,e,e,e,e,,b,,b,
,NET: Not a lot/at all,3375,1728,1633,528,697,633,545,438,535,1225,1178,972,1167,2209,744,1125,734,499,273,1869,1507,1887,1466,2833,64,284,132,51,2227,1110,676,505,3092,232,2010,1254,2366,962,1678,447,720,511,1304,1953,1312,1601,1651
,,0.38,0.4,0.35,0.45,0.47,0.44,0.38,0.31,0.26,0.46,0.41,0.28,0.38,0.38,0.37,0.38,0.41,0.37,0.33,0.38,0.38,0.37,0.39,0.37,0.38,0.4,0.44,0.32,0.39,0.35,0.38,0.33,0.38,0.33,0.36,0.4,0.37,0.4,0.38,0.32,0.4,0.4,0.39,0.37,0.39,0.32,0.46
,,,b,,defhi,defhi,defhi,efi,fi,,defhi,defi,,,,e,e,adefg,,,e,e,,a,,,,a,,bd,,d,,b,,,a,,a,b,,ab,b,b,,,,a
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
