Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,0.07,0.07,0.06,0.07,0.07,0.06,0.07,0.07,0.06,0.07,0.07,0.06,0.07,0.06,0.06,0.07,0.07,0.06,0.05,0.07,0.06,0.06,0.07,0.06,0.07,0.07,0.11,0.07,0.07,0.06,0.06,0.07,0.07,0.05,0.07,0.06,0.07,0.06,0.07,0.06,0.08,0.08,0.06,0.07,0.07,0.07,0.06
,,,,,,cf,,,,,cf,,,,,,e,,,,e,,,,,,,a,,,,,,,,,,,,e,,be,e,,,,,
,2,738,372,362,80,133,126,134,126,139,213,260,265,267,471,165,225,160,130,57,390,348,431,307,623,11,58,30,12,449,276,140,140,674,53,437,281,516,214,348,95,148,104,280,438,274,398,322
,,0.08,0.09,0.08,0.07,0.09,0.09,0.09,0.09,0.07,0.08,0.09,0.08,0.09,0.08,0.08,0.08,0.09,0.1,0.07,0.08,0.09,0.08,0.08,0.08,0.07,0.08,0.1,0.07,0.08,0.09,0.08,0.09,0.08,0.07,0.08,0.09,0.08,0.09,0.08,0.07,0.08,0.08,0.08,0.08,0.08,0.08,0.09
,,,,,,f,f,af,af,,,af,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,640,311,326,73,119,99,115,101,133,192,214,234,247,393,142,218,140,94,47,360,280,354,282,529,13,46,27,22,427,206,116,108,576,55,380,250,462,171,298,88,126,84,239,386,234,344,276
,,0.07,0.07,0.07,0.06,0.08,0.07,0.08,0.07,0.07,0.07,0.07,0.07,0.08,0.07,0.07,0.07,0.08,0.07,0.06,0.07,0.07,0.07,0.07,0.07,0.08,0.06,0.09,0.14,0.07,0.07,0.07,0.07,0.07,0.08,0.07,0.08,0.07,0.07,0.07,0.06,0.07,0.07,0.07,0.07,0.07,0.07,0.08
,,,,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,
,4,489,229,257,54,76,81,76,81,121,130,157,202,183,306,109,166,87,72,56,275,214,283,203,419,9,32,21,7,317,164,85,86,434,42,302,174,370,114,250,66,103,81,168,302,174,280,187
,,0.05,0.05,0.06,0.05,0.05,0.06,0.05,0.06,0.06,0.05,0.05,0.06,0.06,0.05,0.05,0.06,0.05,0.05,0.07,0.06,0.05,0.06,0.05,0.06,0.05,0.05,0.07,0.04,0.06,0.05,0.05,0.06,0.05,0.06,0.05,0.06,0.06,0.05,0.06,0.05,0.06,0.06,0.05,0.06,0.05,0.06,0.05
,5,423,179,241,44,66,59,70,82,103,109,129,185,135,289,81,148,102,62,30,229,194,228,192,377,9,21,12,3,275,146,82,82,380,40,246,162,295,120,191,67,74,50,168,236,173,231,165
,,0.05,0.04,0.05,0.04,0.04,0.04,0.05,0.06,0.05,0.04,0.04,0.05,0.04,0.05,0.04,0.05,0.06,0.05,0.04,0.05,0.05,0.04,0.05,0.05,0.05,0.03,0.04,0.02,0.05,0.05,0.05,0.05,0.05,0.06,0.04,0.05,0.05,0.05,0.04,0.05,0.04,0.04,0.05,0.04,0.05,0.05,0.05
,,,,a,,,,,acgh,,,,ag,,,,,a,,,,,,,c,,,,,,,,,,,,,,,,,,,,,,,
,6,328,129,198,43,60,43,45,68,71,103,87,138,96,232,69,134,63,28,33,203,125,175,150,265,6,38,7,11,194,129,72,68,291,31,204,116,233,92,174,62,67,45,114,196,123,200,117
,,0.04,0.03,0.04,0.04,0.04,0.03,0.03,0.05,0.03,0.04,0.03,0.04,0.03,0.04,0.03,0.05,0.03,0.02,0.04,0.04,0.03,0.03,0.04,0.03,0.04,0.05,0.02,0.07,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.03
,,,,a,,,,,cdh,,,,h,,a,d,adg,d,,d,dg,,,,,,ad,,,,,,,,,,,,,,,,,,,,,
,7,246,111,135,25,43,37,30,33,77,68,67,110,95,152,64,72,58,22,31,136,110,136,109,215,4,12,8,7,146,98,62,41,229,12,164,74,187,59,110,40,44,25,94,150,89,145,95
,,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.02,0.04,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.04,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.04,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.03,0.03,0.03
,,,,,,,,,,adegh,,,dh,,,d,,d,,d,d,d,,,,,,,,,,a,,,,,,,,,,,,,,,,
,8,235,115,119,23,29,29,36,40,78,52,65,118,60,175,62,83,33,37,20,145,89,146,89,213,2,12,5,3,153,78,47,39,208,21,151,75,181,48,111,39,41,30,93,151,80,140,87
,,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.04,0.02,0.02,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.01,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.02
,,,,,,,,,,abcdgh,,,abcgh,,a,cg,c,,,,cg,,,,,,,,,,,,,,,,,b,,,,,,,,,,
,9,219,102,117,23,23,28,34,44,68,46,62,111,71,148,55,76,48,21,20,131,88,130,89,194,1,14,6,3,130,89,41,52,200,19,132,80,155,63,86,40,24,22,92,118,90,124,91
,,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.02,0.03,0.02,0.03,0.01,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.01,0.02,0.03,0.02,0.03,0.02,0.03
,,,,,,,,,bcgh,abcgh,,,abcgh,,,d,,,,,d,,,,,,,,,,,,a,,,,,,,,ac,,,ac,,,,
,10,174,70,102,22,31,28,20,31,42,53,48,73,53,121,21,60,42,28,23,82,93,118,56,148,2,14,7,4,108,63,45,29,150,17,103,64,127,47,76,26,34,16,79,94,67,103,67
,,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02
,,,,a,,,,,,,,,,,,,a,a,a,af,a,af,b,,,,,,,,,,,,,,,,,,,,,ad,,,,
,11,161,54,107,22,24,30,26,25,36,45,56,60,68,93,45,50,28,19,20,95,67,80,81,139,2,12,7,0,96,65,40,29,148,10,107,46,132,28,72,24,29,20,69,99,56,94,66
,,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
,,,,a,,,,,,,,,,b,,,,,,,,,,a,,,,,,,,,,,,,,b,,,,,,,,,,
,12,139,64,75,23,25,15,23,25,28,47,39,53,44,95,37,38,26,22,15,75,63,75,64,120,4,11,3,0,92,42,23,20,121,13,81,55,102,35,57,13,26,17,64,80,53,80,54
,,0.02,0.01,0.02,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.03,0.01,0.01,0,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab,,,,
,13,129,60,68,20,29,18,21,17,24,49,39,42,51,79,32,40,12,30,14,73,57,74,55,99,4,20,2,3,82,47,33,21,116,12,84,40,103,23,60,15,22,23,53,88,36,80,45
,,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.03,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.02,0.01
,,,,,,,,,,,,,,,,c,c,,c,c,c,c,,,,d,ad,,,,,,,,,,,b,,,,,,,b,,,
,14,89,46,44,14,10,20,19,9,18,24,38,27,47,42,18,28,18,9,17,46,43,58,32,76,1,8,1,3,49,39,28,18,81,6,58,29,64,25,52,18,20,14,26,59,28,59,29
,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
,,,,,,,bei,,,,,bei,,b,,,,,,abcdfg,,,,,,,,,,,,a,,,,,,,,,,,,,,,,
,NET: Rank 1,590,294,295,83,110,81,106,96,114,193,187,210,219,371,128,216,118,88,39,344,246,318,263,478,12,53,33,11,388,197,105,101,547,36,364,199,435,146,326,84,143,98,199,347,230,348,230
,,0.07,0.07,0.06,0.07,0.07,0.06,0.07,0.07,0.06,0.07,0.07,0.06,0.07,0.06,0.06,0.07,0.07,0.06,0.05,0.07,0.06,0.06,0.07,0.06,0.07,0.07,0.11,0.07,0.07,0.06,0.06,0.07,0.07,0.05,0.07,0.06,0.07,0.06,0.07,0.06,0.08,0.08,0.06,0.07,0.07,0.07,0.06
,,,,,,cf,,,,,cf,,,,,,e,,,,e,,,,,,,a,,,,,,,,,,,,e,,be,e,,,,,
,NET: Rank 1-3,1968,977,983,236,362,306,355,323,386,598,661,709,732,1236,435,659,418,312,143,1094,874,1103,852,1629,37,157,91,44,1263,678,361,349,1797,144,1181,731,1413,531,972,267,418,287,717,1171,738,1091,829
,,0.22,0.23,0.21,0.2,0.24,0.21,0.25,0.23,0.19,0.22,0.23,0.21,0.24,0.21,0.22,0.22,0.23,0.23,0.17,0.22,0.22,0.22,0.23,0.21,0.22,0.22,0.3,0.28,0.22,0.22,0.2,0.23,0.22,0.2,0.21,0.23,0.22,0.22,0.22,0.19,0.23,0.23,0.21,0.22,0.22,0.22,0.23
,,,,,,acfi,,acfi,fi,,f,fi,,b,,e,e,e,e,,e,e,,,,,,abc,,,,,,,,,a,,,b,,b,b,,,,,
,NET: Rank 1-5,2881,1385,1481,333,504,446,500,486,610,838,947,1096,1050,1830,625,973,607,447,229,1598,1283,1614,1247,2425,55,211,124,54,1855,987,528,517,2611,226,1729,1067,2078,764,1412,400,595,417,1053,1708,1086,1602,1180
,,0.32,0.32,0.32,0.28,0.34,0.31,0.35,0.35,0.3,0.31,0.33,0.32,0.34,0.31,0.31,0.33,0.33,0.33,0.28,0.32,0.32,0.31,0.33,0.32,0.33,0.3,0.41,0.34,0.32,0.31,0.3,0.33,0.32,0.32,0.31,0.34,0.32,0.32,0.32,0.28,0.33,0.33,0.31,0.32,0.32,0.32,0.33
,,,,,,af,,acfg,acfgi,,,af,a,b,,,e,e,e,,e,e,,,,,,abc,,c,,,c,,,,a,,,b,,b,b,,,,,
,NET: Rank 1-14,4602,2134,2446,548,777,694,754,777,1051,1325,1448,1829,1636,2966,1027,1556,934,662,423,2584,2018,2605,1972,3894,82,351,170,88,2906,1638,921,834,4155,367,2813,1645,3363,1182,2210,676,904,630,1738,2743,1709,2627,1832
,,0.51,0.49,0.53,0.47,0.52,0.49,0.52,0.56,0.52,0.5,0.5,0.53,0.53,0.5,0.51,0.53,0.52,0.48,0.51,0.52,0.5,0.51,0.52,0.51,0.49,0.49,0.56,0.55,0.51,0.52,0.52,0.54,0.51,0.52,0.51,0.53,0.52,0.5,0.5,0.48,0.51,0.5,0.52,0.52,0.51,0.53,0.51
,,,,a,,ac,,a,abcfgh,a,,a,acgh,b,,,d,,,,d,,,,,,,ac,,,,,a,,,,,,,,,,,b,,,,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
