Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,,0.03,0.04,0.02,0.03,0.02,0.04,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.02,0.04,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.01,0.05,0.04,0.05,0.03,0.03,0.03,0.02,0.03,0.04,0.04,0.02,0.04,0.02,0.04,0.05,0.04,0.03,0.02,0.04,0.02,0.03,0.03
,,,b,,,,bdegi,,,,,b,,,,,,,,,,,,,,,,,,,,,,b,,b,b,b,,,,,,,b,,b,,e,e,,,,b,,,
,2,203,115,88,18,35,25,33,32,60,54,58,92,23,9,27,23,12,21,27,29,31,56,148,51,67,39,34,13,118,86,117,86,176,3,14,9,0,147,54,24,28,190,9,139,60,163,39,106,27,55,24,74,127,69,97,100
,,0.03,0.04,0.03,0.02,0.03,0.02,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.04,0.02,0.03,0.03,0.04,0.03,0.03,0.04,0.04,0.03,0.03,0.04,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0,0.04,0.03,0.02,0.03,0.03,0.02,0.04,0.03,0.04,0.02,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.04
,,,b,,,,,,,ach,,,ac,,,eg,,,,,e,,,a,,,,,,,,,,,,,,,bc,,,,,,,,b,,,,bde,,,,,,a
,3,249,116,132,30,46,30,32,47,64,76,62,111,30,8,20,23,19,30,46,34,37,70,179,62,86,38,43,19,148,100,126,120,197,5,24,14,8,164,81,45,45,220,27,176,67,201,41,138,48,55,35,80,174,69,149,90
,,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.05,0.05,0.04,0.03,0.05,0.04,0.03,0.03,0.04,0.04,0.05,0.05,0.05,0.04,0.03,0.04,0.04,0.04,0.03,0.05,0.03,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.06,0.06,0.04,0.04,0.04,0.04,0.04,0.06,0.05,0.03,0.04,0.02,0.04,0.05,0.05,0.04,0.03,0.05,0.03,0.04,0.04
,,,,,,h,,,cdh,h,,,ch,,,,,,,,,,,a,,,,,,,,,a,,,,,,,,,,,,b,,b,,,e,,,,b,,,
,4,174,72,101,22,32,26,32,24,38,54,58,62,21,9,18,16,19,22,29,14,26,49,126,57,51,35,22,8,108,66,79,95,134,3,14,10,12,107,66,32,39,159,12,115,54,141,31,101,30,40,32,55,104,65,99,73
,,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.04,0.03,0.03,0.02,0.03,0.02,0.03,0.04,0.02,0.03,0.02,0.01,0.03,0.02,0.02,0.04,0.03,0.03,0.02,0.04,0.1,0.03,0.03,0.03,0.04,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.04,0.02,0.03,0.03,0.03,0.03
,,,,,,,,,,,,,,,,,,,,,,,,,beg,,,,,,,,a,,,,,abc,,,,,,,,,b,,,,,,,,,,
,5,169,83,86,23,29,28,21,35,32,53,49,67,24,9,18,17,7,22,32,23,18,54,115,38,64,32,21,15,101,67,89,79,142,5,7,10,4,108,60,31,22,154,14,102,62,126,42,89,38,29,23,54,103,61,93,72
,,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.04,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.01,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.04,0.01,0.04,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.02,0.03,0.02,0.03,0.03,0.03,0.03
,,,,,,,,,dh,,,,,,,,,,ei,e,e,,,,,,,,,,,,,,c,,c,,,,,,,,,,,,,ce,,,,,,,
,6,144,67,77,11,24,24,17,23,45,34,41,69,12,4,19,23,15,19,20,10,22,48,96,42,52,22,19,8,94,50,78,65,117,1,12,9,3,105,39,23,24,127,14,103,36,118,26,76,23,36,17,48,104,32,84,51
,,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.01,0.01,0.03,0.04,0.03,0.03,0.02,0.01,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.01,0.02,0.04,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.01,0.02,0.02
,,,,,,,,,,adgh,,,adg,,,ah,ah,,ah,,,,,,cg,,,,,g,,,,,,,,,b,,,,,,b,,b,,,,,,,b,,,
,7,152,69,82,18,24,24,18,27,41,42,42,69,13,8,13,16,13,18,23,21,26,56,96,35,52,27,22,16,87,66,97,55,129,1,13,6,3,105,45,28,23,143,9,95,51,112,39,76,25,25,26,52,84,63,85,66
,,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.03,0.01,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.03
,8,135,69,65,9,23,19,23,21,40,32,42,62,20,4,13,15,9,14,15,23,22,47,88,31,44,32,17,11,75,60,76,58,109,5,9,7,6,75,56,32,34,129,6,71,55,96,35,55,17,22,16,70,79,54,79,51
,,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.03,0.05,0.02,0.03,0.03,0.03,0.02,0.01,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02
,,,,,,,,,,ag,,,a,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,abcd,,,,
,9,141,75,66,22,16,20,20,21,42,37,40,63,21,10,10,16,18,15,13,17,19,51,89,34,46,26,26,8,80,60,95,46,118,1,16,6,0,85,56,29,28,125,12,98,40,100,38,65,29,18,18,63,81,58,72,65
,,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.04,0.02,0.02,0.03,0.02,0.01,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.01,0.03,0.02,0,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.01,0.02,0.03,0.02,0.02,0.02,0.03
,,,,,,,,,,b,,,b,,g,,,g,,,,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,c,,,c,,,,
,10,125,55,68,15,13,17,17,24,39,29,34,63,16,5,7,11,17,13,22,14,20,42,83,28,42,25,18,12,70,55,80,45,112,3,4,3,3,78,44,20,24,109,13,82,41,93,30,54,15,23,17,55,77,42,68,56
,,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.01,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02
,,,,,,,,,b,bgh,,,bgh,,,,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11,143,68,74,18,22,23,16,29,34,41,39,63,22,6,15,17,9,9,24,16,23,45,98,37,50,23,16,18,87,56,88,55,116,3,20,3,0,79,60,29,33,133,5,85,57,98,44,65,25,21,20,58,87,51,82,51
,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.01,0,0.02,0.03,0.02,0.03,0.02,0.01,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02
,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,d,,,,a,,a,,,,,,,,,,,,,,,
,12,128,57,70,16,14,21,24,24,28,30,45,52,21,5,16,16,14,15,9,11,22,42,87,33,41,30,15,9,74,54,66,61,103,3,16,6,0,76,52,27,23,117,10,66,60,89,38,52,15,14,23,55,52,71,75,46
,,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.01,0.03,0.02,0.01,0.03,0.02,0.02
,,,,,,,,,b,,,,,g,,g,g,g,g,,,g,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,c,c,,a,,
,13,175,72,102,17,31,26,25,29,46,48,51,75,30,4,17,16,17,13,33,24,20,69,105,35,53,33,44,9,88,87,117,58,156,2,11,3,0,105,67,39,35,160,10,98,73,120,52,88,28,42,18,60,99,68,94,71
,,0.03,0.02,0.03,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.04,0.01,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.03,0.05,0.02,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.01,0,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03
,,,,,,,,,,,,,,bi,,,,,,,,,,,,,,abcef,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,
,14,148,55,94,13,29,15,31,22,39,42,46,60,15,12,11,11,13,12,31,20,23,49,99,33,53,33,15,14,86,62,79,67,133,2,7,3,3,91,55,34,26,133,12,79,62,108,38,67,21,30,15,61,86,61,79,65
,,0.02,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.04,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.01,0.01,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.03
,,,,a,,c,,c,,c,,,c,,acd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15,142,55,88,15,28,19,27,23,31,43,45,54,25,4,12,18,9,8,25,23,18,44,99,29,45,28,21,19,74,68,92,51,129,4,8,2,0,83,58,30,27,118,22,75,61,92,47,45,16,16,13,64,74,60,82,54
,,0.02,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.01,0.02,0.03,0.02,0.01,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.03,0.02,0.03,0.03,0.01,0.01,0,0.02,0.03,0.02,0.03,0.02,0.04,0.02,0.03,0.02,0.03,0.01,0.02,0.01,0.01,0.03,0.02,0.03,0.02,0.02
,,,,a,,,,,,,,,,f,,,,,,,f,,,,,,,,,,,,,d,d,,,,,,,,,a,,a,,,,,,,acd,,,,
,16,153,59,93,22,23,30,27,27,23,46,57,50,25,10,18,6,6,19,31,14,23,43,110,33,46,33,26,15,79,74,91,62,131,2,13,7,0,97,54,33,21,134,16,86,56,114,35,56,11,30,15,53,94,55,88,59
,,0.02,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.02,0.02,0.03,0.02,0.03,0.03,0.03,0.01,0.01,0.03,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.02,0.02,0.03,0,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.03,0.03,0.02,0.02,0.01,0.02,0.02,0.02,0.03,0.02,0.03,0.02
,,,,a,,,f,,,,,f,,de,de,de,,,de,de,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,b,,,,
,17,136,44,87,16,32,31,16,23,18,49,46,41,17,3,14,17,11,17,26,12,20,45,91,24,49,28,16,18,73,63,76,60,109,3,12,2,6,79,54,38,25,123,11,78,56,91,45,64,20,25,19,56,81,50,87,46
,,0.02,0.01,0.03,0.02,0.03,0.03,0.02,0.02,0.01,0.03,0.02,0.02,0.02,0.01,0.02,0.03,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.05,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02
,,,,a,,dfi,dfi,,f,,f,,,,,,,,,,,,,,,,,,a,,,,,,,,,d,,,a,,,,,,,,,,,,,,,,
,18,143,57,84,30,31,19,18,18,28,61,36,45,20,9,12,8,16,18,16,9,35,50,93,32,40,30,20,21,72,71,75,68,108,3,23,5,3,89,54,33,33,124,18,80,57,95,46,69,18,24,27,54,82,54,88,51
,,0.02,0.02,0.03,0.04,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.01,0.03,0.03,0.02,0.01,0.04,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.03,0.02,0.03,0.02,0.02,0.04,0.02,0.03,0.02,0.02,0.03,0.03,0.02,0.04,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.02
,,,,,cdefhi,h,,,,,cdefhi,,,,d,,,d,d,,,dgh,,,,,,,bf,,,,,,,a,,,,,,,,a,,,,,,,,,,,,,
,NET: Rank 1,192,112,79,27,23,45,24,25,47,50,69,72,22,11,15,27,15,20,28,22,32,78,113,44,71,31,24,21,115,76,98,91,149,1,25,10,6,132,58,33,25,173,18,150,39,162,30,118,46,44,28,58,131,55,108,80
,,0.03,0.04,0.02,0.03,0.02,0.04,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.02,0.04,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.01,0.05,0.04,0.05,0.03,0.03,0.03,0.02,0.03,0.04,0.04,0.02,0.04,0.02,0.04,0.05,0.04,0.03,0.02,0.04,0.02,0.03,0.03
,,,b,,,,bdegi,,,,,b,,,,,,,,,,,,,,,,,,,,,,b,,b,b,b,,,,,,,b,,b,,e,e,,,,b,,,
,NET: Rank 1-3,644,343,300,76,104,99,89,104,171,180,189,276,75,28,62,74,46,71,101,86,101,204,440,157,225,108,102,52,382,262,341,297,522,9,63,32,15,442,193,102,98,583,54,465,166,526,110,361,120,154,87,212,431,193,355,269
,,0.1,0.11,0.09,0.09,0.1,0.1,0.09,0.11,0.12,0.1,0.09,0.12,0.09,0.1,0.1,0.11,0.08,0.11,0.1,0.12,0.1,0.09,0.11,0.11,0.11,0.09,0.11,0.09,0.11,0.1,0.1,0.11,0.1,0.07,0.11,0.13,0.11,0.11,0.09,0.08,0.09,0.1,0.11,0.12,0.08,0.12,0.07,0.12,0.12,0.13,0.1,0.09,0.12,0.08,0.1,0.11
,,,b,,,,,,,dgh,,,dgh,,,,,,,,ae,,,,c,,,,,c,,,a,,,,ab,,bc,,,,,,b,,b,,e,e,de,,,b,,,
,NET: Rank 1-5,987,498,487,121,165,153,142,163,241,287,296,404,120,46,98,106,72,115,162,123,144,307,680,252,339,175,145,75,591,396,510,471,798,17,84,52,31,658,319,165,159,896,80,682,282,792,183,552,187,223,141,321,638,319,547,414
,,0.16,0.17,0.15,0.15,0.16,0.15,0.14,0.17,0.17,0.15,0.15,0.17,0.15,0.16,0.16,0.16,0.13,0.18,0.16,0.18,0.15,0.14,0.17,0.18,0.16,0.14,0.16,0.14,0.17,0.15,0.14,0.18,0.15,0.13,0.15,0.21,0.24,0.16,0.15,0.14,0.15,0.16,0.16,0.18,0.13,0.18,0.11,0.18,0.19,0.18,0.16,0.14,0.18,0.13,0.16,0.17
,,,,,,,,,,,,,dh,,,,,,e,,e,,,a,ceg,,,,,cg,,,a,,,,abc,,c,,,,,,b,,b,,e,de,e,,,b,,,
,NET: Rank 1-18,2852,1301,1536,344,476,441,421,476,694,820,862,1170,376,131,276,297,239,305,451,338,438,939,1913,678,953,545,421,255,1631,1222,1618,1222,2369,50,248,114,59,1804,1013,561,514,2571,236,1778,987,2120,695,1384,450,550,384,1070,1719,1039,1613,1145
,,0.46,0.43,0.48,0.42,0.46,0.44,0.42,0.5,0.49,0.44,0.43,0.49,0.46,0.45,0.45,0.46,0.44,0.48,0.44,0.49,0.45,0.44,0.47,0.48,0.46,0.44,0.45,0.46,0.46,0.45,0.45,0.47,0.46,0.39,0.44,0.47,0.45,0.45,0.47,0.46,0.48,0.46,0.49,0.47,0.45,0.47,0.42,0.45,0.46,0.45,0.43,0.46,0.47,0.44,0.46,0.46
,,,,a,,,,,acdgh,acdgh,,,abcdgh,,,,,,,,,,,a,c,,,,,,,,,b,,,b,,,,,,,,,,b,,,,,,,b,,,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
