Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,,,,fi,fi,efi,fi,,,fi,efi,,,,,,,,,,,,,,,,,,,,,,,,b,,b,,,c,,,,b,,,
,3,125,69,55,22,37,23,15,19,8,59,39,27,53,72,28,47,30,15,5,75,50,57,69,92,7,14,7,3,68,56,36,28,109,15,95,27,116,6,125,36,40,49,0,93,27,90,32
,,0.03,0.03,0.02,0.03,0.04,0.03,0.02,0.03,0.01,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.06,0.03,0.03,0.02,0.02,0.04,0.04,0.04,0.03,0.04,0.03,0.03,0.03,0.01,0.03,0.03,0.02,0.04,0,0.03,0.03,0.03,0.02
,,,,,f,fi,f,,f,,fi,f,,,,,,,,,,,,,,a,,,,,a,a,a,,,,,b,,,,,ac,,,,,
,4,84,45,38,36,22,7,9,4,6,57,16,10,32,51,29,22,20,8,4,52,32,35,49,52,3,15,7,6,46,36,21,17,74,10,71,12,71,12,84,28,32,23,0,75,9,58,23
,,0.02,0.02,0.02,0.04,0.02,0.01,0.01,0.01,0.01,0.03,0.01,0.01,0.02,0.02,0.03,0.01,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.05,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,0.01,0.02,0.02
,,,,,bcdefhi,cefhi,,,,,cdefhi,,,,,b,,,,,,,,,,,a,a,,,,,,,,,,,,,,,,,b,,,
,5,68,30,38,14,16,13,12,9,4,31,25,13,31,38,17,26,16,5,5,43,26,27,41,53,1,8,6,0,41,28,19,15,63,5,56,11,62,6,68,23,23,23,0,59,8,47,20
,,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,*%,0.02,0.02,0.01,0.02,0.01,0.01,0.02,0.02,0.01,0.01,0.02,0.01,0.01,0.02,0.02,0.01,0.02,0.02,0,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.02,0.01,0.02,0,0.02,0.01,0.02,0.01
,,,,,f,f,f,f,,,f,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,,
,6,65,32,33,29,17,10,2,5,4,45,12,8,22,43,20,24,17,4,1,44,21,20,45,41,4,10,4,6,43,22,17,7,52,13,51,13,56,7,65,23,24,18,0,47,18,44,21
,,0.01,0.01,0.01,0.03,0.02,0.01,*%,0.01,*%,0.03,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.01,*%,0.02,0.01,0.01,0.02,0.01,0.03,0.02,0.01,0.05,0.02,0.01,0.02,0.01,0.01,0.03,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0,0.01,0.02,0.02,0.01
,,,,,bcdefhi,dfhi,,,,,cdefhi,,,,,,,,,,,,,a,,a,,,a,,,,,,a,,,,,,,,,,,,,
,7,72,40,31,19,22,11,7,3,10,42,18,12,33,39,19,21,20,8,3,41,31,38,34,47,2,17,3,3,47,24,17,10,62,8,61,11,68,4,72,26,28,17,0,52,19,60,12
,,0.02,0.02,0.01,0.02,0.02,0.01,0.01,*%,0.01,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.02,0.03,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0.02,0.01,0,0.02,0.02,0.02,0.01
,,,,,ei,ehi,,,,,ehi,,,,,,,,,,,,,,,,ad,,,,,,,,,,,,,,,,,,,,b,
,8,53,32,21,11,16,3,9,7,8,27,11,14,17,36,16,17,9,7,4,33,20,27,26,35,1,4,3,10,29,24,20,8,46,4,46,4,47,3,53,18,23,13,0,44,9,34,19
,,0.01,0.01,0.01,0.01,0.02,*%,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.08,0.01,0.02,0.02,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01
,,,,,c,ch,,c,c,,ch,,,,,,,,,,,,,,,,,,abcd,,,a,,,,b,,,,,,,,,,,,
,9,34,18,15,8,9,8,2,5,3,16,10,7,18,16,10,6,10,5,3,16,18,15,19,27,2,2,3,0,10,24,18,7,27,6,21,13,29,3,34,12,12,10,0,26,8,28,6
,,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,*%,0.01,0,*%,0.02,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,*%
,,,,,,,,,,,,,,b,,,,,,,,,,,,,,,,,a,a,a,,a,,a,,,,,,,,,,b,
,10,35,10,24,13,7,3,4,1,7,20,7,8,15,20,12,7,12,0,4,19,16,25,10,25,*,3,1,6,23,12,7,4,29,1,27,8,27,8,35,9,21,4,0,30,5,22,11
,,0.01,*%,0.01,0.02,0.01,*%,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0,0.01,0.01,0.01,0.01,*%,0.01,*%,0.01,*%,0.05,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0,0.01,*%,0.01,0.01
,,,,a,cehi,,,,,,eh,,,,,bd,,bd,,d,,d,b,,,,,,abcd,,,,,,,,,,,,,d,,,,,,
,NET: Rank 1,192,98,93,50,58,42,18,11,12,109,60,23,77,115,64,50,35,31,13,114,79,83,108,126,8,35,13,10,113,78,51,27,173,15,152,37,169,23,192,60,73,59,0,151,38,135,55
,,0.04,0.05,0.04,0.06,0.06,0.06,0.03,0.02,0.02,0.06,0.04,0.02,0.05,0.04,0.05,0.03,0.04,0.05,0.04,0.04,0.04,0.04,0.05,0.04,0.06,0.07,0.05,0.08,0.04,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0,0.05,0.04,0.05,0.04
,,,,,defi,defhi,defi,,,,defhi,efi,,,,b,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,
,NET: Rank 1-3,503,252,248,110,134,110,62,49,37,244,172,86,199,304,142,150,113,65,32,292,210,219,283,348,20,78,33,19,306,193,133,78,446,47,410,84,457,42,503,171,172,160,0,397,95,343,149
,,0.11,0.12,0.11,0.13,0.15,0.14,0.1,0.09,0.05,0.14,0.12,0.06,0.13,0.11,0.12,0.1,0.12,0.11,0.1,0.11,0.12,0.1,0.13,0.1,0.17,0.16,0.14,0.16,0.11,0.12,0.14,0.11,0.11,0.12,0.12,0.09,0.12,0.08,0.11,0.12,0.1,0.13,0,0.12,0.09,0.12,0.1
,,,,,efi,defi,defi,fi,f,,defi,efi,,b,,,,,,,,,,a,,a,a,a,,,,a,,,,b,,b,,,c,,c,,b,,b,
,NET: Rank 1-5,654,327,324,160,172,131,83,61,47,332,214,109,262,392,188,198,149,78,41,387,268,281,372,453,24,101,46,25,393,256,173,110,583,61,536,108,591,60,654,222,227,206,0,531,112,448,192
,,0.15,0.15,0.14,0.19,0.19,0.17,0.13,0.11,0.06,0.19,0.15,0.08,0.16,0.14,0.16,0.13,0.16,0.13,0.13,0.15,0.15,0.13,0.17,0.13,0.2,0.2,0.19,0.2,0.14,0.16,0.18,0.15,0.15,0.16,0.16,0.11,0.15,0.11,0.15,0.16,0.13,0.16,0,0.16,0.1,0.16,0.13
,,,,,defhi,defhi,defi,fi,fi,,defhi,efi,,b,,b,,,,,,,,a,,a,a,a,,,a,a,,,,b,,b,,c,c,,c,,b,,b,
,NET: Rank 1-10,913,459,448,240,242,165,106,81,78,482,272,159,367,546,266,272,217,102,56,538,375,407,505,629,33,137,59,50,544,362,252,146,800,94,741,157,819,85,913,310,335,268,0,731,171,636,261
,,0.2,0.21,0.2,0.29,0.27,0.22,0.17,0.14,0.1,0.28,0.2,0.12,0.23,0.19,0.23,0.18,0.23,0.18,0.18,0.2,0.21,0.19,0.22,0.18,0.28,0.27,0.24,0.41,0.19,0.23,0.27,0.2,0.2,0.24,0.22,0.16,0.21,0.16,0.2,0.22,0.19,0.21,0,0.22,0.16,0.22,0.17
,,,,,cdefhi,cdefhi,defi,fi,f,,cdefhi,efi,,b,,bdf,,bd,,,,,,a,,a,a,a,ad,,a,abd,,,,b,,b,,,c,,,,b,,b,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
