Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q19_W3.14. Use a 'warm bank': Which of the following, if any, have you done or do you plan to do as a result of the rising cost of living?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,English region,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,North-West,North-East,Yorkshire & Humberside,West Midlands,East Midlands,South-West,South-East,Eastern,London,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,6241,2812,3396,663,1162,1266,943,1226,981,1825,2209,2207,802,296,623,647,519,675,1019,691,969,2105,4136,1996,2009,1138,681,417,4005,2236,3258,2940,5064,240,446,421,42,4108,2058,1189,992,5627,489,3850,2171,4567,1590,3235,1022,1294,919,2217,3719,2304,3568,2432
,Total,6241,3007,3201,823,1041,1004,1006,961,1406,1864,2010,2367,817,294,612,647,542,640,1027,697,967,2156,4085,1426,2086,1242,933,553,3513,2728,3579,2609,5152,131,557,243,130,4004,2157,1216,1066,5623,486,3806,2198,4476,1669,3109,980,1229,899,2346,3636,2376,3487,2495
,I am currently doing this,258,153,104,70,71,50,36,20,12,141,86,32,38,8,15,33,24,19,28,19,73,129,129,68,76,40,42,32,144,114,103,149,157,16,46,28,9,136,119,82,40,219,23,197,57,232,25,210,109,65,36,39,207,49,205,48
,,0.04,0.05,0.03,0.09,0.07,0.05,0.04,0.02,0.01,0.08,0.04,0.01,0.05,0.03,0.02,0.05,0.04,0.03,0.03,0.03,0.08,0.06,0.03,0.05,0.04,0.03,0.05,0.06,0.04,0.04,0.03,0.06,0.03,0.12,0.08,0.12,0.07,0.03,0.05,0.07,0.04,0.04,0.05,0.05,0.03,0.05,0.01,0.07,0.11,0.05,0.04,0.02,0.06,0.02,0.06,0.02
,,,b,,cdefhi,defhi,efi,efi,f,,cdefhi,efi,,cg,,,cfgh,,,,,abcefgh,b,,c,,,,bc,,,,a,,a,a,a,,,ad,ad,,,,b,,b,,de,acde,e,e,,b,,b,
,I have done this previously but don't anticipate doing it in the future,357,202,155,83,99,65,54,27,29,183,119,55,53,12,28,50,28,32,45,27,83,157,201,83,103,84,60,27,186,171,183,167,250,11,42,28,25,190,164,93,73,311,38,273,76,312,43,266,94,112,60,62,274,79,259,96
,,0.06,0.07,0.05,0.1,0.1,0.07,0.05,0.03,0.02,0.1,0.06,0.02,0.06,0.04,0.05,0.08,0.05,0.05,0.04,0.04,0.09,0.07,0.05,0.06,0.05,0.07,0.06,0.05,0.05,0.06,0.05,0.06,0.05,0.09,0.08,0.11,0.19,0.05,0.08,0.08,0.07,0.06,0.08,0.07,0.03,0.07,0.03,0.09,0.1,0.09,0.07,0.03,0.08,0.03,0.07,0.04
,,,b,,cdefhi,cdefhi,efi,efi,,,cdefhi,efi,,gh,,,bcfgh,,,,,bcefgh,b,,,,b,,,,,,a,,a,a,ac,abc,,a,a,a,,a,b,,b,,e,de,de,e,,b,,b,
,I've not done this yet but will in the next month,409,219,187,104,93,79,62,37,33,197,141,70,39,19,32,45,39,31,61,30,112,176,232,85,134,74,56,59,219,189,204,198,282,11,73,29,13,231,170,130,65,353,35,276,121,326,76,292,89,112,90,86,288,110,278,115
,,0.07,0.07,0.06,0.13,0.09,0.08,0.06,0.04,0.02,0.11,0.07,0.03,0.05,0.06,0.05,0.07,0.07,0.05,0.06,0.04,0.12,0.08,0.06,0.06,0.06,0.06,0.06,0.11,0.06,0.07,0.06,0.08,0.05,0.09,0.13,0.12,0.1,0.06,0.08,0.11,0.06,0.06,0.07,0.07,0.06,0.07,0.05,0.09,0.09,0.09,0.1,0.04,0.08,0.05,0.08,0.05
,,,b,,bcdefhi,defi,efi,efi,,,cdefhi,efi,,,,,h,h,,,,abcdefgh,b,,,,,,abcdfg,,,,a,,a,a,a,,,a,abd,,,,b,,b,,e,e,e,e,,b,,b,
,I've not done this but may do in the next six months,634,276,352,107,122,110,117,86,91,229,227,177,84,26,68,80,65,63,94,51,103,264,370,125,213,147,91,58,339,295,346,287,504,14,74,29,12,370,252,152,134,563,61,411,204,508,122,396,118,174,104,165,409,204,402,223
,,0.1,0.09,0.11,0.13,0.12,0.11,0.12,0.09,0.06,0.12,0.11,0.07,0.1,0.09,0.11,0.12,0.12,0.1,0.09,0.07,0.11,0.12,0.09,0.09,0.1,0.12,0.1,0.11,0.1,0.11,0.1,0.11,0.1,0.11,0.13,0.12,0.09,0.09,0.12,0.13,0.13,0.1,0.12,0.11,0.09,0.11,0.07,0.13,0.12,0.14,0.12,0.07,0.11,0.09,0.12,0.09
,,,,a,efi,efi,fi,efi,f,,efi,efi,,h,,h,gh,h,,,,h,b,,,,af,,,,a,,,,,a,,,,a,a,a,,,,,b,,e,e,e,e,,b,,b,
,I've not done this and don't anticipate doing it in the future,3740,1835,1891,324,486,555,584,669,1122,810,1139,1791,478,187,394,358,311,414,644,490,464,1107,2633,932,1313,720,528,249,2244,1496,2182,1544,3280,49,240,102,55,2623,1087,533,595,3440,248,2229,1375,2556,1133,1597,500,631,466,1677,2030,1577,1886,1709
,,0.6,0.61,0.59,0.39,0.47,0.55,0.58,0.7,0.8,0.43,0.57,0.76,0.58,0.64,0.64,0.55,0.57,0.65,0.63,0.7,0.48,0.51,0.64,0.65,0.63,0.58,0.57,0.45,0.64,0.55,0.61,0.59,0.64,0.37,0.43,0.42,0.43,0.66,0.5,0.44,0.56,0.61,0.51,0.59,0.63,0.57,0.68,0.51,0.51,0.51,0.52,0.71,0.56,0.66,0.54,0.68
,,,,,,a,abg,abg,abcdgh,abcdeghi,,abg,abcdegh,i,di,adei,i,i,adei,dei,abcdefgi,,,a,cdeg,cdeg,e,e,,cdeg,e,,,bcde,,,,,bcd,c,,bc,b,,,a,,a,,,,,abcd,,a,,a
,Don't know,843,322,512,133,171,144,154,122,119,304,298,241,124,42,75,80,74,80,154,80,133,322,520,133,247,178,156,128,380,462,559,265,679,29,82,28,14,453,365,226,159,737,82,419,364,542,269,349,70,135,144,317,428,358,457,304
,,0.13,0.11,0.16,0.16,0.16,0.14,0.15,0.13,0.08,0.16,0.15,0.1,0.15,0.14,0.12,0.12,0.14,0.12,0.15,0.11,0.14,0.15,0.13,0.09,0.12,0.14,0.17,0.23,0.11,0.17,0.16,0.1,0.13,0.22,0.15,0.11,0.11,0.11,0.17,0.19,0.15,0.13,0.17,0.11,0.17,0.12,0.16,0.11,0.07,0.11,0.16,0.14,0.12,0.15,0.13,0.12
,,,,a,efi,efi,fi,fi,fi,,efi,fi,,h,,,,,,h,,,b,,,a,abf,abf,abcdfg,,abf,b,,,acd,,,,,a,ad,a,,a,,a,,a,b,,b,abc,abc,,a,,
,NET: Currenty/have previously done this,616,355,259,154,170,116,89,47,40,324,205,87,91,20,43,84,52,51,74,46,155,286,330,151,179,124,102,60,330,286,287,315,407,27,88,56,34,327,282,174,113,530,61,470,133,544,68,476,203,177,96,100,481,127,464,144
,,0.1,0.12,0.08,0.19,0.16,0.12,0.09,0.05,0.03,0.17,0.1,0.04,0.11,0.07,0.07,0.13,0.1,0.08,0.07,0.07,0.16,0.13,0.08,0.11,0.09,0.1,0.11,0.11,0.09,0.1,0.08,0.12,0.08,0.21,0.16,0.23,0.27,0.08,0.13,0.14,0.11,0.09,0.12,0.12,0.06,0.12,0.04,0.15,0.21,0.14,0.11,0.04,0.13,0.05,0.13,0.06
,,,b,,cdefhi,cdefhi,defi,efi,f,,cdefhi,efi,,bcfgh,,,bcfgh,,,,,abcefgh,b,,b,,,,,,b,,a,,a,a,ac,a,,ad,ad,a,,a,b,,b,,de,acde,de,e,,b,,b,
,NET: Will/might do this,1043,495,539,212,215,189,180,123,124,426,369,248,124,45,100,125,105,95,155,81,214,440,603,210,347,221,147,118,558,485,550,485,786,26,147,57,25,602,422,282,200,916,95,688,326,834,199,688,207,286,194,252,697,315,680,338
,,0.17,0.16,0.17,0.26,0.21,0.19,0.18,0.13,0.09,0.23,0.18,0.1,0.15,0.15,0.16,0.19,0.19,0.15,0.15,0.12,0.22,0.2,0.15,0.15,0.17,0.18,0.16,0.21,0.16,0.18,0.15,0.19,0.15,0.2,0.26,0.24,0.2,0.15,0.2,0.23,0.19,0.16,0.2,0.18,0.15,0.19,0.12,0.22,0.21,0.23,0.22,0.11,0.19,0.13,0.19,0.14
,,,,,bcdefhi,efi,efi,efi,fi,,cdefhi,efi,,h,,h,afgh,afgh,,h,,abcfgh,b,,,,a,,abdf,,a,,a,,,ab,a,,,a,abd,a,,,b,,b,,e,e,e,e,,b,,b,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
