Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,0.16,0.17,0.15,0.23,0.19,0.14,0.15,0.14,0.13,0.21,0.14,0.13,0.17,0.15,0.18,0.17,0.14,0.12,0.18,0.17,0.14,0.14,0.18,0.15,0.2,0.18,0.14,0.33,0.14,0.19,0.21,0.18,0.15,0.23,0.17,0.16,0.17,0.14,0.18,0.22,0.16,0.17,0.14,0.17,0.15,0.22,0.08
,,,b,,bcdefhi,cdefhi,,,,,cdefhi,,,b,,cdg,cdg,,,cdg,cdg,,,a,,ad,,,acd,,a,a,a,,a,,,b,,e,acde,e,e,,b,,b,
,Tend to agree,3159,1497,1643,378,497,506,510,497,772,875,1015,1269,1048,2112,757,1024,627,505,246,1781,1378,1759,1385,2740,51,248,74,35,1987,1142,635,582,2871,234,2028,1035,2365,756,1633,499,682,452,1159,1922,1151,2064,1007
,,0.35,0.35,0.36,0.32,0.33,0.35,0.35,0.36,0.38,0.33,0.35,0.37,0.34,0.36,0.38,0.35,0.35,0.37,0.3,0.36,0.34,0.34,0.37,0.36,0.31,0.35,0.24,0.22,0.35,0.36,0.36,0.38,0.36,0.33,0.37,0.33,0.37,0.32,0.37,0.36,0.38,0.36,0.34,0.36,0.34,0.41,0.28
,,,,,,,,,,abg,,,abg,,a,bceg,e,e,e,,e,e,,a,de,,d,,,,,,a,,,b,,b,,e,,e,,,b,,b,
,Neither agree nor disagree,2383,1123,1252,276,349,383,386,403,586,625,769,989,835,1548,462,792,496,398,235,1254,1129,1502,852,2037,40,157,90,51,1563,787,417,391,2170,173,1403,865,1630,716,1081,326,440,315,931,1330,952,1000,1254
,,0.27,0.26,0.27,0.23,0.23,0.27,0.27,0.29,0.29,0.23,0.27,0.29,0.27,0.26,0.23,0.27,0.27,0.29,0.28,0.25,0.28,0.29,0.23,0.27,0.24,0.22,0.3,0.32,0.27,0.25,0.24,0.25,0.27,0.24,0.25,0.28,0.25,0.3,0.24,0.23,0.25,0.25,0.28,0.25,0.28,0.2,0.35
,,,,,,,bg,bg,abg,abg,,abg,abg,,,,a,a,af,a,a,af,b,,c,,,c,,bc,,,,,,,a,,a,,,,,abc,,a,,a
,Tend to disagree,1125,512,610,133,193,184,183,186,245,326,367,431,374,750,269,372,244,156,84,641,484,630,490,939,22,96,54,10,798,319,181,154,1032,82,732,358,841,270,570,163,223,183,421,706,387,514,588
,,0.13,0.12,0.13,0.11,0.13,0.13,0.13,0.13,0.12,0.12,0.13,0.13,0.12,0.13,0.13,0.13,0.13,0.11,0.1,0.13,0.12,0.12,0.13,0.12,0.13,0.13,0.18,0.06,0.14,0.1,0.1,0.1,0.13,0.12,0.13,0.11,0.13,0.11,0.13,0.12,0.13,0.14,0.12,0.13,0.11,0.1,0.16
,,,,,,,,,,,,,,,,e,,e,,,e,,,,,,,ae,,bcd,,,,,,b,,b,,,,,b,,b,,,a
,Strongly disagree,505,291,211,53,85,87,100,72,106,139,188,179,173,332,107,165,126,67,40,272,233,278,224,404,14,41,34,10,337,159,87,78,454,36,287,197,351,143,248,81,95,73,217,281,203,172,322
,,0.06,0.07,0.05,0.05,0.06,0.06,0.07,0.05,0.05,0.05,0.07,0.05,0.06,0.06,0.05,0.06,0.07,0.05,0.05,0.05,0.06,0.05,0.06,0.05,0.08,0.06,0.11,0.06,0.06,0.05,0.05,0.05,0.06,0.05,0.05,0.06,0.05,0.06,0.06,0.06,0.05,0.06,0.06,0.05,0.06,0.03,0.09
,,,b,,,,,aegi,,,,agi,,,,,,adf,,,,,,,,a,,ac,,,,,,,,,a,,,,,,,,,,,a
,Don't know,378,161,213,62,77,64,58,47,70,139,122,117,142,236,55,115,63,70,74,170,208,240,128,311,7,45,10,3,234,133,86,60,341,25,158,173,194,162,112,25,51,36,184,154,164,127,171
,,0.04,0.04,0.05,0.05,0.05,0.04,0.04,0.03,0.03,0.05,0.04,0.03,0.05,0.04,0.03,0.04,0.03,0.05,0.09,0.03,0.05,0.05,0.03,0.04,0.04,0.06,0.03,0.02,0.04,0.04,0.05,0.04,0.04,0.03,0.03,0.06,0.03,0.07,0.03,0.02,0.03,0.03,0.05,0.03,0.05,0.03,0.05
,,,,a,efi,efi,,,,,efi,,,,,,a,,acf,abcdfg,,abcf,b,,,,ad,,,,,,,,,,a,,a,,,b,,abcd,,a,,a
,NET: Agree,4586,2228,2328,650,784,709,720,690,1034,1433,1429,1724,1574,3012,1112,1519,883,676,396,2630,1956,2476,2081,3907,85,375,116,87,2794,1739,1003,861,4086,394,2938,1524,3450,1088,2447,809,973,665,1621,2808,1661,3183,1289
,,0.51,0.52,0.5,0.55,0.53,0.5,0.5,0.49,0.51,0.54,0.5,0.5,0.51,0.51,0.55,0.51,0.49,0.49,0.48,0.53,0.49,0.48,0.55,0.51,0.51,0.53,0.38,0.54,0.49,0.55,0.57,0.56,0.51,0.56,0.53,0.49,0.53,0.46,0.55,0.58,0.55,0.52,0.48,0.53,0.49,0.64,0.36
,,,,,cdefhi,eh,,,,,cdehi,,,,,bcdefg,,,,,cdeg,,,a,d,d,d,,d,,a,a,a,,a,b,,b,,e,de,e,e,,b,,b,
,NET: Disagree,1630,803,821,187,278,272,283,259,351,465,555,610,547,1082,376,537,369,223,124,913,716,909,713,1343,36,137,87,19,1135,478,269,232,1486,117,1019,555,1192,413,818,244,318,256,637,987,590,686,909
,,0.18,0.19,0.18,0.16,0.19,0.19,0.2,0.18,0.17,0.17,0.19,0.18,0.18,0.18,0.19,0.18,0.2,0.16,0.15,0.18,0.18,0.18,0.19,0.18,0.21,0.19,0.29,0.12,0.2,0.15,0.15,0.15,0.18,0.17,0.18,0.18,0.18,0.17,0.18,0.17,0.18,0.2,0.19,0.19,0.18,0.14,0.25
,,,,,,,a,a,,,,a,,,,e,,deg,,,e,,,,,,,abce,,bcd,,,,,,,,,,,,,,,,,,a
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
