Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q18N.1. Food banks: What impact, if any, do you think the rising cost of living will have on demand for the following community-based support services in your local community?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,English region,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,North-West,North-East,Yorkshire & Humberside,West Midlands,East Midlands,South-West,South-East,Eastern,London,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,6241,2812,3396,663,1162,1266,943,1226,981,1825,2209,2207,802,296,623,647,519,675,1019,691,969,2105,4136,1996,2009,1138,681,417,4005,2236,3258,2940,5064,240,446,421,42,4108,2058,1189,992,5627,489,3850,2171,4567,1590,3235,1022,1294,919,2217,3719,2304,3568,2432
,Total,6241,3007,3201,823,1041,1004,1006,961,1406,1864,2010,2367,817,294,612,647,542,640,1027,697,967,2156,4085,1426,2086,1242,933,553,3513,2728,3579,2609,5152,131,557,243,130,4004,2157,1216,1066,5623,486,3806,2198,4476,1669,3109,980,1229,899,2346,3636,2376,3487,2495
,Significantly increase demand,2828,1122,1686,323,531,476,521,459,517,854,998,976,366,147,272,302,241,283,470,330,416,1039,1789,607,983,555,386,297,1590,1238,1566,1243,2412,64,195,98,49,1705,1089,665,539,2523,246,1647,1087,2017,770,1406,433,548,426,1026,1564,1174,1688,1027
,,0.45,0.37,0.53,0.39,0.51,0.47,0.52,0.48,0.37,0.46,0.5,0.41,0.45,0.5,0.44,0.47,0.44,0.44,0.46,0.47,0.43,0.48,0.44,0.43,0.47,0.45,0.41,0.54,0.45,0.45,0.44,0.48,0.47,0.49,0.35,0.4,0.38,0.43,0.5,0.55,0.51,0.45,0.51,0.43,0.49,0.45,0.46,0.45,0.44,0.45,0.47,0.44,0.43,0.49,0.48,0.41
,,,,a,,afgi,afi,acfgi,afi,,afi,afgi,f,,i,,,,,,,,b,,,ad,,,abcdfg,a,,,a,cd,cd,,,,,a,ab,a,,a,,a,,,,,,,,,a,b,
,Slightly increase demand,1898,1006,883,264,295,304,289,282,464,559,593,746,247,71,179,193,172,210,322,220,284,587,1311,449,649,369,313,117,1098,800,1074,807,1546,36,203,74,31,1281,599,307,297,1718,153,1226,614,1411,469,998,315,399,284,689,1187,657,1059,774
,,0.3,0.33,0.28,0.32,0.28,0.3,0.29,0.29,0.33,0.3,0.3,0.32,0.3,0.24,0.29,0.3,0.32,0.33,0.31,0.32,0.29,0.27,0.32,0.32,0.31,0.3,0.34,0.21,0.31,0.29,0.3,0.31,0.3,0.27,0.36,0.3,0.24,0.32,0.28,0.25,0.28,0.31,0.31,0.32,0.28,0.32,0.28,0.32,0.32,0.32,0.32,0.29,0.33,0.28,0.3,0.31
,,,b,,,,,,,bdh,,,,b,,,,b,b,b,b,,,a,e,e,e,eg,,e,e,,,,,ab,,,bcd,,,,,,b,,b,,e,,,,,b,,,
,Stay about the same,900,548,349,156,114,132,105,141,253,270,236,393,102,45,89,93,79,81,166,97,149,298,602,227,271,196,126,80,498,402,552,340,713,16,85,43,41,617,274,150,125,827,48,603,263,649,234,448,161,170,118,349,563,306,437,433
,,0.14,0.18,0.11,0.19,0.11,0.13,0.1,0.15,0.18,0.14,0.12,0.17,0.12,0.15,0.15,0.14,0.14,0.13,0.16,0.14,0.15,0.14,0.15,0.16,0.13,0.16,0.14,0.14,0.14,0.15,0.15,0.13,0.14,0.12,0.15,0.18,0.31,0.15,0.13,0.12,0.12,0.15,0.1,0.16,0.12,0.14,0.14,0.14,0.16,0.14,0.13,0.15,0.15,0.13,0.13,0.17
,,,b,,bcdegh,,,,bdh,bcdegh,bdh,,bcdh,,,,,,,a,,,,,b,,b,,,,,b,,,,,a,abcd,bcd,,,,b,,b,,,,,d,,,,b,,,a
,Slightly decrease demand,186,103,83,37,43,41,21,15,28,81,62,43,31,5,21,17,19,23,16,10,44,83,103,45,60,30,36,14,105,81,105,79,127,8,28,15,6,114,62,36,19,160,15,125,53,140,42,125,28,59,38,45,121,60,114,64
,,0.03,0.03,0.03,0.05,0.04,0.04,0.02,0.02,0.02,0.04,0.03,0.02,0.04,0.02,0.03,0.03,0.03,0.04,0.02,0.01,0.05,0.04,0.03,0.03,0.03,0.02,0.04,0.03,0.03,0.03,0.03,0.03,0.02,0.06,0.05,0.06,0.05,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.04,0.03,0.05,0.04,0.02,0.03,0.03,0.03,0.03
,,,,,defi,defi,defi,,,,defhi,ei,,gh,,gh,,gh,gh,,,bgh,b,,,,,,,,,,,,a,a,a,,,,,,,,,,,,e,,be,e,,,,,
,Significantly decrease demand,83,43,40,15,22,13,14,6,12,37,28,18,9,6,10,8,5,5,11,9,21,42,41,22,18,25,9,8,40,42,50,33,59,4,10,7,3,47,35,22,17,76,6,42,37,58,22,53,12,27,15,21,52,27,55,25
