Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140
,,0.44,0.28,0.27,0.72,0.26,0.27,0.4,0.52,0.36,0.74,0.36,0.68,0.5,0.67,0.27,0.24,0.59,0.19,0,0.37,0,0.52,0.39,0.19,0.6,0.35,0.59,0.3,0.51,0.6,0.59,0,0.63,0.34,0.2,0.44,0,0.27,0.54,0.44,0,0.73,0,0.58,0.54,0,0.56,0.34,0,0.61,0.74,0.26,0.33,0.79,0.4,0.44,0.4,0.42,0.47,0.48,0,0.4,0.33,0,0.51,0,0,0.28,0,0,0,0,0,1,0,0,0,0.57,0,0,0,0,0.33,0.21,0.46,0.73,0.33,0.42,0.16,0.24,0.27,0,0,0,0.48,0.3,0.44,0.71,0.4,0.42,0.44,0.42,0.41,0.25,0.41,0.42,0.37,0.41,0.42,0.42,0.42,0.2,0.39,0.3,0.44,0.37,0.76,0.29,0.33,0.46,0.19,0.38,0.42,0,0,0.76,0.19,0.36,0.19,0.52,0,0.16,0.4,0.23,0.89,0.4,0.36,0.39,0
,£50 - £99,2,2,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0
,,0.04,0.15,0,0,0.05,0.04,0.02,0,0.03,0.08,0.05,0,0.09,0,0.13,0,0.04,0.04,0.13,0,0,0.05,0.04,0.04,0,0.04,0,0.06,0,0,0,0,0,0,0.1,0,1,0,0.46,0,0,0,0,0,0,0,0.14,0,0,0,0.26,0,0.19,0,0,0.05,0,0.02,0.09,0.03,0,0,0.25,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0.1,0,0,0,0.11,0.16,0,0.1,0,1,0,0,0,0.06,0,0.11,0,0,0.04,0.05,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0.03,0.1,0,0,0,0,0.08,0,0,0,0,0.18,0.07,0,0,0,0.09,0,0.19,0,0,0.04,0.03,0
,£100 - £199,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
,,0.02,0.07,0,0,0,0,0.03,0.13,0,0.1,0,0.1,0,0,0,0,0.03,0,0,0,0,0.06,0,0,0,0,0.06,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0.16,0.03,0,0.03,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.02,0,0.03,0,0.08,0,0.04,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0.05,0,0
,£200 - £299,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
,,0.02,0,0,0.05,0.06,0.05,0.02,0,0.02,0,0.03,0,0,0,0,0.11,0,0.05,0,0.09,0,0,0.03,0.05,0,0.03,0,0.04,0,0,0,0,0,0,0,0.09,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0.02,0,0.03,0,0.02,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0.08,0.12,0,0,0,0,0,0,0,0.07,0,0,0.03,0.02,0.02,0.02,0.04,0.09,0.09,0.04,0.06,0.04,0.04,0,0.02,0.07,0.04,0,0.08,0.02,0,0,0,0,0,0.04,0,0,0,0,0.13,0,0,0,0,0,0.05,0,0,0.06,0,0.03,0
,£300 - £399,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
,,0.02,0.05,0,0,0,0,0.02,0,0.02,0,0.03,0,0,0.13,0,0,0.03,0,0,0,0,0,0.02,0,0,0,0.04,0,0,0,0.07,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0.02,0,0.02,0,0.02,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0.08,0,0.04,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.02,0,0.02,0.04,0.06,0.09,0,0.04,0,0,0,0,0,0,0.09,0,0.06,0,0,0,0,0.04,0.03,0
,£400 - £499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,£500 - £749,2,0,1,1,0,0,1,0,2,0,1,0,1,0,0,1,1,1,1,0,0,0,2,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,1,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,2,2,2,1,0,0,1,0,1,1,2,2,0,1,2,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0
,,0.05,0,0.07,0.07,0,0,0.03,0,0.06,0,0.05,0,0.08,0,0,0.16,0.04,0.06,0.2,0,0,0,0.07,0.06,0,0.04,0.07,0.05,0,0,0.12,0,0,0,0.09,0,0,0.27,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0.06,0.18,0,0,0.06,0,0.03,0.09,0.06,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.08,0.11,0.17,0,0,0,0,0,0,0,0.09,0.06,0,0.04,0.06,0.05,0.06,0.05,0,0,0.05,0,0.05,0.05,0.07,0.06,0,0.05,0.1,0,0.03,0.15,0.04,0.05,0.09,0.13,0.05,0,0,0.56,0,0,0,0,0.14,0,0.09,0,0,0.11,0,0.05,0.04,0
,£750 - £999,2,0,2,0,1,1,2,0,1,1,1,1,0,0,1,0,1,1,0,0,1,2,0,1,0,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,2,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,2,2,2,2,1,0,0,1,0,1,1,1,2,0,1,1,0,2,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,1,1,2,0
,,0.04,0,0.12,0,0.05,0.04,0.06,0,0.04,0.08,0.05,0.13,0,0,0.12,0,0.05,0.04,0,0,0.27,0.13,0,0.04,0,0.07,0,0.06,0.1,0,0,0,0.17,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0.13,0.14,0,0,0,0.04,0,0.21,0,0.05,0,0.02,0.1,0.02,0,0,0.42,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.07,0,0.06,0,0.12,0,0.34,0,0,0,0,0,0,0.1,0.04,0,0.07,0.06,0.04,0.05,0.06,0,0,0.05,0,0.06,0.05,0.04,0.05,0,0.06,0.06,0,0.05,0,0.07,0,0,0,0,0.08,0,0,0,0.2,0,0.13,0,0,0.16,0,0,0,0.1,0.04,0.08,0
,"£1,000 - £1,449",3,0,0,3,0,0,1,1,3,0,0,0,1,0,0,0,1,1,0,1,0,0,3,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,3,1,1,0,0,1,0,1,1,3,1,1,1,1,0,3,0,3,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0
,,0.06,0,0,0.16,0,0,0.04,0.18,0.07,0,0,0,0.11,0,0,0,0.05,0.07,0,0.14,0,0,0.09,0.07,0.19,0.05,0.08,0.06,0,0.19,0,0,0,0,0.11,0,0,0,0,0,0,0,0.59,0,0.2,0,0,0,0,0.22,0,0,0,0,0.23,0.03,0.23,0.04,0.1,0,0.56,0.6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.07,0,0.12,0,0,0,0,0.17,0.19,0,0,0,0,0.1,0.07,0,0.05,0.04,0.06,0.03,0.06,0,0,0.06,0,0.06,0.06,0.08,0.03,0.12,0.06,0.06,0,0.07,0,0.09,0.07,0,0,0.06,0.08,0,0,0.1,0,0.12,0,0,0,0,0.08,0.32,0,0,0.07,0,0
,"£1,450 - £1,999",2,1,1,0,2,2,2,0,2,0,1,0,0,0,1,0,0,2,1,0,1,1,1,2,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,2,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,0,2,2,2,1,1,1,0,0,0,1,0,1,0,0,0,2,0,0,2,0,2,0
,,0.04,0.07,0.06,0,0.12,0.1,0.05,0,0.05,0,0.04,0,0,0,0.15,0,0,0.1,0.15,0,0.36,0.06,0.03,0.1,0,0.07,0,0.09,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0.17,0.1,0,0,0,0.1,0,0,0,0.05,0,0.06,0,0.03,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.24,0.08,0,0,0,0,0,0,0,0,0,0.1,0,0.05,0,0.07,0.05,0.04,0.05,0.09,0.2,0.1,0.08,0.13,0.09,0.08,0.06,0.05,0.16,0.08,0.09,0.1,0.05,0,0.06,0.09,0.16,0.11,0.04,0.06,0,0,0,0.15,0,0.17,0,0,0,0.11,0,0,0.14,0,0.08,0
,"£2,000 - £2,499",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,"£2,500 - £2,999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,"£3,000 - £3,449",1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
