Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,,0.08,0.07,0.08,0.07,0.08,0.08,0.08,0.08,0,0.08,0.09,0.1,0.08,0.05,0.15,0.12,0.11,0.08,0.03,0.06,0.09,0.05,0.11,0.09,0.07,0.09,0.1,0.04,0.04,0.21,0.06,0.09,0.07,0.08,0.2,0.11,0.07,0.08
,,,,,,,,,,,,,,,,ch,,,,,,,,,,,,,,,,,,,,,,,
,2,75,20,75,37,53,61,12,63,0,32,43,1,4,7,4,5,3,8,5,7,7,10,14,49,26,66,1,5,3,0,9,42,32,74,1,9,27,39
,,0.08,0.06,0.08,0.09,0.07,0.09,0.05,0.09,0,0.07,0.09,0.03,0.06,0.06,0.11,0.06,0.08,0.08,0.08,0.11,0.06,0.11,0.08,0.09,0.06,0.08,0.03,0.1,0.05,0,0.06,0.09,0.07,0.08,0.06,0.08,0.11,0.07
,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,55,21,55,19,38,43,14,41,0,22,32,2,3,2,2,4,3,6,7,5,7,6,8,38,17,49,1,3,2,0,6,33,22,55,0,2,18,33
,,0.06,0.06,0.06,0.05,0.05,0.06,0.05,0.06,0,0.05,0.07,0.07,0.04,0.02,0.06,0.05,0.08,0.06,0.11,0.07,0.07,0.07,0.05,0.07,0.04,0.06,0.03,0.06,0.03,0,0.04,0.07,0.05,0.06,0,0.02,0.07,0.06
,,,,,,,,,,,,,,,,,,,,c,,,,,,,,,,,,,,,,,,a,
,4,39,19,39,17,29,30,14,25,0,21,18,1,4,6,2,2,2,1,2,6,3,5,5,16,24,34,1,3,1,0,5,18,21,39,0,3,9,27
,,0.04,0.06,0.04,0.04,0.04,0.04,0.05,0.04,0,0.04,0.04,0.03,0.06,0.05,0.05,0.03,0.06,0.01,0.03,0.08,0.03,0.06,0.03,0.03,0.06,0.04,0.03,0.07,0.02,0,0.03,0.04,0.05,0.04,0,0.03,0.04,0.05
,,,,,,,,,,,,,,,,,,,,,g,,,,,a,,,,,,,,,,,,,
,5,45,21,45,16,37,32,16,30,0,18,27,0,3,10,4,7,1,5,3,4,3,2,4,25,20,38,3,4,1,0,8,26,18,44,1,7,11,27
,,0.05,0.06,0.05,0.04,0.05,0.05,0.06,0.04,0,0.04,0.06,0,0.04,0.09,0.1,0.09,0.03,0.05,0.05,0.06,0.03,0.02,0.02,0.05,0.05,0.05,0.08,0.08,0.02,0,0.05,0.06,0.04,0.05,0.06,0.06,0.04,0.05
,,,,,,,,,,,,,,,l,kl,l,,,,,,,,,,,,,,,,,,,,,,
,6,24,9,24,10,20,14,7,17,0,12,13,1,3,2,2,1,0,2,2,1,3,1,6,17,7,20,0,2,2,0,4,13,11,23,1,1,10,13
,,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0,0.02,0.03,0.03,0.04,0.02,0.05,0.01,0,0.02,0.03,0.01,0.03,0.01,0.04,0.03,0.02,0.03,0,0.04,0.03,0,0.03,0.03,0.02,0.02,0.07,0.01,0.04,0.02
,7,15,5,15,7,14,7,3,12,0,9,6,0,1,0,0,2,2,2,1,1,2,2,2,7,8,13,1,0,1,0,2,6,9,15,0,1,2,12
,,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0,0.02,0.01,0,0.01,0,0,0.03,0.06,0.02,0.02,0.01,0.02,0.02,0.01,0.01,0.02,0.02,0.03,0,0.02,0,0.01,0.01,0.02,0.02,0,0.01,0.01,0.02
,,,,,,,,,,,,,,,,,,c,,,,,,,,,,,,,,,,,,,,,
,8,22,13,22,12,15,20,5,17,0,7,15,2,2,2,0,0,1,1,1,1,4,5,3,14,8,18,2,0,2,0,4,14,6,20,2,1,8,12
,,0.02,0.04,0.02,0.03,0.02,0.03,0.02,0.02,0,0.01,0.03,0.07,0.03,0.02,0,0,0.03,0.01,0.02,0.01,0.03,0.06,0.02,0.03,0.02,0.02,0.05,0,0.03,0,0.03,0.03,0.01,0.02,0.14,0.01,0.03,0.02
,,,,,,,,,,,,,,,,,,,,,,,e,,,,,,,,,,,,,,,,
,9,19,4,19,2,10,14,5,14,0,7,11,0,2,3,0,3,1,3,1,1,2,2,1,8,11,18,0,0,1,0,1,12,6,19,0,2,4,12
,,0.02,0.01,0.02,0.01,0.01,0.02,0.02,0.02,0,0.02,0.02,0,0.03,0.02,0,0.04,0.03,0.03,0.02,0.01,0.02,0.02,0.01,0.02,0.03,0.02,0,0,0.02,0,0.01,0.03,0.01,0.02,0,0.02,0.01,0.02
,10,18,5,18,5,13,14,7,11,0,7,10,0,3,1,2,3,0,1,2,2,1,0,3,10,8,16,0,1,1,0,2,10,7,18,0,1,6,11
,,0.02,0.01,0.02,0.01,0.02,0.02,0.03,0.02,0,0.02,0.02,0,0.04,0.01,0.05,0.04,0,0.01,0.03,0.03,0.01,0,0.02,0.02,0.02,0.02,0,0.02,0.02,0,0.01,0.02,0.02,0.02,0,0.01,0.02,0.02
,,,,,,,,,,,,,,k,,k,,,,,,,,,,,,,,,,,,,,,,,
,11,25,7,25,13,20,14,8,17,0,9,15,0,0,5,0,3,2,5,2,1,5,2,0,12,13,19,3,2,1,0,6,15,9,25,0,3,4,17
,,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.02,0,0.02,0.03,0,0,0.04,0,0.04,0.06,0.05,0.03,0.01,0.04,0.02,0,0.02,0.03,0.02,0.08,0.04,0.02,0,0.04,0.03,0.02,0.03,0,0.03,0.02,0.03
,,,,,,,,,,,,,,,l,,l,bl,l,l,,l,,,,,,a,,,,,,,,,,,
,12,17,9,17,7,11,15,6,11,0,8,9,2,1,0,1,4,1,1,1,2,1,1,2,10,7,13,1,0,3,0,4,9,7,16,1,0,6,11
,,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,0.02,0.07,0.02,0,0.03,0.05,0.03,0.01,0.02,0.03,0.01,0.01,0.01,0.02,0.02,0.02,0.03,0,0.05,0,0.03,0.02,0.01,0.02,0.07,0,0.03,0.02
,,,,,,,,,,,,,,,,,c,,,,,,,,,,,,,,,,,,,,,,
,13,18,5,18,6,14,12,6,11,1,11,7,0,0,1,0,6,1,2,0,2,2,1,3,9,9,14,1,1,2,0,4,7,11,18,0,3,7,8
,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.5,0.02,0.02,0,0,0.01,0,0.08,0.03,0.02,0,0.03,0.02,0.01,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0,0.03,0.02,0.02,0.02,0,0.03,0.03,0.01
,,,,,,,,,,,,,,,,,bchjkl,,,,,,,,,,,,,,,,,,,,,,
,14,13,4,13,3,11,8,5,8,0,10,4,1,1,1,0,1,1,0,1,1,2,1,3,7,6,11,1,1,0,0,2,4,10,13,0,2,4,7
,,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0,0.02,0.01,0.03,0.02,0.01,0,0.01,0.03,0,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.03,0.02,0,0,0.01,0.01,0.02,0.01,0,0.02,0.02,0.01
,Don't know,20,11,20,4,18,13,9,11,0,5,14,1,1,4,1,0,1,1,1,2,2,1,5,7,12,18,0,1,1,0,2,14,5,20,0,2,2,9
,,0.02,0.03,0.02,0.01,0.02,0.02,0.03,0.02,0,0.01,0.03,0.03,0.01,0.03,0.02,0,0.03,0.01,0.02,0.03,0.02,0.01,0.03,0.01,0.03,0.02,0,0.02,0.02,0,0.01,0.03,0.01,0.02,0,0.02,0.01,0.02
,,,c,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,b,,,,,,
,None of these,46,6,46,33,42,39,33,13,0,36,10,0,1,29,1,2,1,0,0,3,4,2,3,13,33,41,2,3,0,0,5,10,36,46,0,2,3,39
,,0.05,0.02,0.05,0.08,0.06,0.06,0.12,0.02,0,0.07,0.02,0,0.02,0.24,0.03,0.03,0.03,0,0,0.04,0.04,0.02,0.02,0.02,0.08,0.05,0.05,0.06,0,0,0.03,0.02,0.08,0.05,0,0.02,0.01,0.07
,,,,a,ab,,,b,,,b,,,,bdefghijkl,,,,,,g,,,,,a,,,,,,,,ac,a,,,,ab
,Not Ranked,425,147,425,174,337,303,99,325,1,229,196,17,32,40,13,24,11,47,34,25,52,44,86,244,180,348,16,20,36,4,77,193,226,419,6,64,109,244
,,0.45,0.45,0.45,0.44,0.45,0.44,0.37,0.47,0.5,0.48,0.41,0.52,0.48,0.33,0.34,0.33,0.33,0.52,0.5,0.37,0.47,0.49,0.52,0.46,0.43,0.43,0.45,0.42,0.61,0.79,0.52,0.41,0.48,0.45,0.4,0.55,0.44,0.43
,,,,,,,,,a,,,,,c,,,,,ce,ce,,ce,ce,cefi,,,,,,a,,,,a,,,c,,
,NET: 1-3,209,63,209,85,152,162,47,162,0,91,116,7,12,15,12,17,9,20,15,16,25,21,39,136,73,185,6,10,7,1,23,115,89,205,4,25,62,119
,,0.22,0.19,0.22,0.21,0.2,0.23,0.17,0.24,0,0.19,0.25,0.21,0.18,0.13,0.32,0.24,0.27,0.22,0.22,0.24,0.22,0.23,0.24,0.25,0.17,0.23,0.15,0.2,0.12,0.21,0.16,0.25,0.19,0.22,0.27,0.21,0.25,0.21
,,,,,,,,,a,,,a,,,,c,c,c,,,c,,,c,b,,d,,,,,,b,,,,,,
,NET: 1-14,464,162,464,183,346,341,127,336,1,210,252,15,32,47,23,47,21,43,32,37,52,43,72,271,193,399,18,24,22,1,65,251,204,455,9,49,134,275
,,0.49,0.5,0.49,0.47,0.47,0.49,0.47,0.49,0.5,0.44,0.53,0.45,0.49,0.39,0.6,0.65,0.62,0.47,0.48,0.55,0.47,0.48,0.43,0.51,0.46,0.5,0.5,0.49,0.37,0.21,0.44,0.54,0.43,0.48,0.6,0.42,0.54,0.49
,,,,,,,,,,,,a,,,,c,cgjkl,cl,,,c,,,,,,,,,,,,b,,,,,a,
,"Columns Tested: a,b,c - a,b - a,b,c - a,b - a,b,c,d,e,f,g,h,i,j,k,l - a,b - a,b,c,d,e,f - a,b,c,d - a,b,c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
