Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,P035983 NSPCC Parents Nat Rep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q6a. Summary Table (Top:23): Which of the following, if any, are you concerned about on behalf of your child/children aged 12 - 17?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All those with children aged 12 - 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Age of child,,,Gender of child,,Age of parent,,,Gender of parent,,Regions,,,,,,,,,,,,SEG,,Ethnicity of parent,,,,,,Parental / Guardianship status,,,,Perspective on challenges relating to gender,,
,,Total,0-5,6-11,12-18,Male,Female,18-34,35-64,65+,Male,Female,Northern Ireland,Scotland,North-West,North-East,Yorkshire & The Humber,Wales,West Midlands,East Midlands,South-West,South-East,East of England,London,ABC1,C2DE,White,Mixed/multiple,Asian or Asian British,Black or Black British,Another ethnicity,NET: Ethnic minority,Mother,Father,Parents,Gaurdian,Growing up as a boy is more challenging,Growing up as a girl is more challenging,Equally difficult
,Significance Level: 95%,,a,b,c,a,b,a,b,*c,a,b,*a,b,c,d,e,f,g,h,i,j,k,l,a,b,a,b,c,d,*e,f,a,b,c,*d,a,b,c
,Unweighted Total,1024,161,389,1024,747,693,123,887,14,522,501,28,60,141,56,87,40,98,80,77,131,77,149,540,484,882,33,56,45,7,137,495,513,1008,16,125,286,597
,Total,1032,161,394,1032,754,697,126,892,14,557,473,32,61,147,54,84,38,96,87,74,129,78,151,544,488,889,33,57,46,7,138,469,547,1016,16,128,288,600
,Friendships groups,383,68,156,383,261,276,43,335,4,173,210,14,23,49,24,34,16,29,38,28,55,22,51,209,174,326,13,26,17,1,56,208,169,377,6,45,126,212
,,0.37,0.42,0.39,0.37,0.35,0.4,0.34,0.38,0.29,0.31,0.44,0.43,0.38,0.33,0.45,0.4,0.42,0.3,0.44,0.37,0.43,0.28,0.34,0.38,0.36,0.37,0.39,0.46,0.38,0.16,0.4,0.44,0.31,0.37,0.38,0.35,0.44,0.35
,,,,,,,,,,,,a,,,,,,,,k,,k,,,,,,,,,,,bc,,b,,,c,
,Emotional wellbeing and/or mental health,484,76,178,484,338,332,42,437,5,225,259,21,34,62,29,38,16,35,49,42,65,36,57,289,195,424,15,28,14,2,59,256,218,474,10,38,139,305
,,0.47,0.47,0.45,0.47,0.45,0.48,0.33,0.49,0.37,0.4,0.55,0.64,0.56,0.42,0.53,0.46,0.43,0.37,0.56,0.57,0.5,0.46,0.38,0.53,0.4,0.48,0.47,0.5,0.31,0.31,0.43,0.55,0.4,0.47,0.62,0.3,0.48,0.51
,,,,,,,,,a,,,a,,gl,,,,,,cgl,cgl,gl,,,b,,d,,,,,,bc,,b,,,a,a
,Diet or eating habits,326,58,129,326,227,236,37,285,4,162,163,9,27,48,16,30,14,25,34,23,35,23,41,180,146,277,11,24,12,2,48,161,157,318,8,39,111,174
,,0.32,0.36,0.33,0.32,0.3,0.34,0.3,0.32,0.3,0.29,0.34,0.28,0.45,0.33,0.29,0.36,0.37,0.26,0.39,0.31,0.27,0.3,0.27,0.33,0.3,0.31,0.33,0.42,0.27,0.29,0.35,0.34,0.29,0.31,0.51,0.31,0.38,0.29
,,,,,,,,,,,,,,gjl,,,,,,,,,,,,,,,,,,,b,,,,,c,
,Learning development,262,52,116,262,187,184,40,218,4,152,110,10,18,44,13,20,11,19,22,17,30,16,41,139,123,220,10,22,8,2,41,110,147,257,5,39,84,139
,,0.25,0.32,0.29,0.25,0.25,0.26,0.32,0.24,0.29,0.27,0.23,0.32,0.3,0.3,0.23,0.24,0.3,0.2,0.25,0.22,0.23,0.21,0.27,0.26,0.25,0.25,0.3,0.39,0.18,0.31,0.3,0.23,0.27,0.25,0.33,0.3,0.29,0.23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,,,,,,,,,,
,Racism,226,51,100,226,159,162,31,191,4,125,102,6,14,32,14,18,7,21,19,13,26,15,41,129,98,169,11,25,21,1,56,98,122,221,6,34,75,115
,,0.22,0.32,0.25,0.22,0.21,0.23,0.25,0.21,0.29,0.22,0.21,0.18,0.23,0.22,0.26,0.21,0.18,0.22,0.22,0.18,0.2,0.2,0.27,0.24,0.2,0.19,0.32,0.43,0.47,0.16,0.41,0.21,0.22,0.22,0.38,0.27,0.26,0.19
,,,c,,,,,,,,,,,,,,,,,,,,,,,,,,a,a,,a,,,,,,c,
,"Global issues such as climate change, war or terrorism",310,55,114,310,220,211,37,267,6,174,136,9,22,43,15,23,16,22,27,20,38,22,52,174,136,268,9,17,12,3,40,137,166,303,7,35,100,172
,,0.3,0.34,0.29,0.3,0.29,0.3,0.29,0.3,0.44,0.31,0.29,0.29,0.37,0.29,0.27,0.28,0.43,0.22,0.31,0.27,0.3,0.28,0.34,0.32,0.28,0.3,0.28,0.3,0.26,0.44,0.29,0.29,0.3,0.3,0.44,0.27,0.35,0.29
,,,,,,,,,,,,,,,,,,g,,,,,,g,,,,,,,,,,,,,,,
,Bullying,459,64,149,459,315,314,50,402,7,238,220,16,35,60,26,41,20,40,48,36,49,32,55,244,214,391,13,30,23,2,66,219,231,450,9,44,143,267
,,0.44,0.4,0.38,0.44,0.42,0.45,0.4,0.45,0.51,0.43,0.47,0.5,0.58,0.41,0.49,0.48,0.52,0.42,0.55,0.48,0.38,0.41,0.36,0.45,0.44,0.44,0.39,0.52,0.51,0.29,0.48,0.47,0.42,0.44,0.57,0.34,0.49,0.44
,,,,,b,,,,,,,,,cgjl,,,,,,cjl,,,,,,,,,,,,,,,,,,a,a
,Stranger danger,279,49,115,279,202,206,45,228,6,145,134,9,17,41,16,22,10,21,23,25,28,17,48,144,135,235,10,19,12,2,42,133,141,273,6,34,93,150
,,0.27,0.3,0.29,0.27,0.27,0.3,0.36,0.26,0.44,0.26,0.28,0.28,0.28,0.28,0.29,0.26,0.28,0.22,0.27,0.34,0.22,0.22,0.32,0.26,0.28,0.26,0.3,0.34,0.26,0.31,0.31,0.28,0.26,0.27,0.38,0.27,0.32,0.25
,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,
,Social media use,451,73,162,451,313,309,43,403,6,241,209,19,32,59,26,32,15,39,47,36,60,32,55,255,196,387,13,30,19,2,63,207,236,443,9,49,140,262
