Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,,0.22,0.19,0.24,0.28,0.27,0.22,0.19,0.21,0.16,0.27,0.21,0.18,0.21,0.2,0.21,0.22,0.21,0.2,0.23,0.19,0.24,0.24,0.2,0.21,0.22,0.22,0.22,0.21,0.21,0.22,0.19,0.25,0.2,0.32,0.3,0.35,0.25,0.2,0.24,0.26,0.24,0.21,0.24,0.23,0.19,0.24,0.15,0.28,0.31,0.25,0.28,0.15,0.25,0.18,0.32,0.09
,,,,a,cdefhi,cdefhi,dfi,,fi,,cdefhi,fi,,,,,,,,,,fh,b,,,,,,,,,,a,,a,a,a,,,a,a,a,,,b,,b,,e,ce,e,e,,b,,b,
,A little,2354,1057,1279,311,413,400,399,341,489,724,799,831,297,98,234,241,182,254,423,252,372,730,1624,608,806,433,331,176,1414,940,1274,1058,1931,49,211,94,57,1529,792,449,374,2104,202,1500,764,1788,531,1223,366,507,350,806,1446,837,1536,740
,,0.38,0.35,0.4,0.38,0.4,0.4,0.4,0.36,0.35,0.39,0.4,0.35,0.36,0.34,0.38,0.37,0.34,0.4,0.41,0.36,0.39,0.34,0.4,0.43,0.39,0.35,0.35,0.32,0.4,0.34,0.36,0.41,0.37,0.38,0.38,0.39,0.44,0.38,0.37,0.37,0.35,0.37,0.42,0.39,0.35,0.4,0.32,0.39,0.37,0.41,0.39,0.34,0.4,0.35,0.44,0.3
,,,,a,,efi,efi,efi,,,fi,efi,,,,,,,e,abeh,,,,a,bcdeg,ceg,,,,cdeg,,,a,,,,,,,,,,,,b,,b,,e,,e,e,,b,,b,
,Not a lot,1185,648,533,147,170,188,195,181,304,316,383,485,166,48,119,132,110,117,185,145,164,409,776,248,410,231,190,105,659,526,729,446,1010,21,91,33,24,768,407,201,198,1095,67,721,422,812,357,540,168,208,164,490,646,505,492,648
,,0.19,0.22,0.17,0.18,0.16,0.19,0.19,0.19,0.22,0.17,0.19,0.21,0.2,0.16,0.19,0.2,0.2,0.18,0.18,0.21,0.17,0.19,0.19,0.17,0.2,0.19,0.2,0.19,0.19,0.19,0.2,0.17,0.2,0.16,0.16,0.13,0.18,0.19,0.19,0.17,0.19,0.19,0.14,0.19,0.19,0.18,0.21,0.17,0.17,0.17,0.18,0.21,0.18,0.21,0.14,0.26
,,,b,,,,,,,bg,,,bg,,,,,,,,,,,,,,,,,,,b,,d,,,,,c,,,,b,,,,,a,,,,,abc,,a,,a
,No influence at all,1095,627,466,104,135,145,177,193,341,239,323,534,141,62,109,99,119,119,150,142,154,405,691,228,336,262,164,106,564,532,717,369,979,15,68,22,11,734,342,191,188,991,80,568,479,648,427,406,119,174,112,570,529,513,244,797
,,0.18,0.21,0.15,0.13,0.13,0.14,0.18,0.2,0.24,0.13,0.16,0.23,0.17,0.21,0.18,0.15,0.22,0.19,0.15,0.2,0.16,0.19,0.17,0.16,0.16,0.21,0.18,0.19,0.16,0.19,0.2,0.14,0.19,0.12,0.12,0.09,0.09,0.18,0.16,0.16,0.18,0.18,0.16,0.15,0.22,0.14,0.26,0.13,0.12,0.14,0.12,0.24,0.15,0.22,0.07,0.32
,,,b,,,,,abcg,abcgh,abcdegh,,abg,abcdgh,,dgi,,,adgi,g,,dgi,,,,,,abf,,,,abf,b,,bcd,,,,,bc,,,,,,,a,,a,,,,,abcd,,a,,a
,Not applicable,106,49,57,15,10,14,14,23,30,25,28,53,18,10,10,11,8,8,13,7,20,38,68,21,32,21,13,19,53,53,70,33,89,3,8,5,0,60,43,26,20,98,5,53,44,65,39,41,13,19,9,55,51,47,36,57
,,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.02,0.02,0.04,0.02,0.02,0.02,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.02,0.02,0.01,0.03,0.02,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02
,,,,,,,,,bgh,b,,,bgh,,fgh,,,,,,,,,,,,,,abcdf,,,b,,,,,,,,,,,,,,,,a,,,,,abd,,,,a
,Don't know,158,57,101,15,33,31,33,24,21,48,64,45,24,17,11,21,9,16,20,15,25,63,95,24,48,23,31,32,72,85,110,43,130,1,15,6,5,101,57,32,32,142,13,69,68,80,64,37,14,10,13,81,68,55,76,39
,,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.06,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.06,0.02,0.03,0.03,0.02,0.03,0.01,0.03,0.02,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.04,0.01,0.01,0.01,0.01,0.03,0.02,0.02,0.02,0.02
,,,,a,,fi,fi,fi,,,,fi,,,acefghi,,,,,,,,,,,,,acf,abcfg,,acf,b,,,,,,,,,,,,,,a,,a,,,,,abcd,,,,
,NET: A lot/little,3697,1626,2045,542,694,625,587,541,709,1235,1212,1250,468,157,363,384,296,380,659,388,603,1241,2456,905,1260,706,534,292,2165,1532,1953,1718,2944,91,376,178,89,2341,1308,765,628,3297,321,2393,1186,2870,781,2084,666,818,600,1150,2341,1257,2640,954
,,0.59,0.54,0.64,0.66,0.67,0.62,0.58,0.56,0.5,0.66,0.6,0.53,0.57,0.54,0.59,0.59,0.55,0.59,0.64,0.56,0.62,0.58,0.6,0.63,0.6,0.57,0.57,0.53,0.62,0.56,0.55,0.66,0.57,0.69,0.67,0.73,0.69,0.58,0.61,0.63,0.59,0.59,0.66,0.63,0.54,0.64,0.47,0.67,0.68,0.67,0.67,0.49,0.64,0.53,0.76,0.38
,,,,a,defhi,cdefhi,efi,fi,fi,,cdefhi,efi,,,,,,,,abefh,,abeh,,,bcdeg,eg,,,,cdeg,,,a,,a,a,a,,,,a,,,a,b,,b,,e,e,e,e,,b,,b,
,NET: Not a lot/at all,2280,1275,999,251,304,333,372,374,646,555,705,1019,307,109,228,231,229,236,335,287,319,813,1466,476,746,493,354,211,1222,1058,1446,816,1989,36,158,55,35,1502,749,392,386,2086,147,1290,901,1461,784,946,287,383,277,1060,1175,1018,736,1446
,,0.37,0.42,0.31,0.31,0.29,0.33,0.37,0.39,0.46,0.3,0.35,0.43,0.38,0.37,0.37,0.36,0.42,0.37,0.33,0.41,0.33,0.38,0.36,0.33,0.36,0.4,0.38,0.38,0.35,0.39,0.4,0.31,0.39,0.28,0.28,0.22,0.27,0.38,0.35,0.32,0.36,0.37,0.3,0.34,0.41,0.33,0.47,0.3,0.29,0.31,0.31,0.45,0.32,0.43,0.21,0.58
,,,b,,,,bg,abg,abcgh,abcdegh,,abg,abcdegh,gi,,,,dgi,,,dgi,,,,,,abf,a,,,abf,b,,bcd,,d,,,bc,,,,b,,,a,,a,,,,,abcd,,a,,a
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
