Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140
,,0.28,0.31,0.28,0.26,0.26,0.23,0.24,0.3,0.29,0.28,0.27,0.55,0.3,0.35,0.16,0.27,0.38,0.24,0.23,0.25,0.24,0.33,0.27,0.24,0.25,0.27,0.29,0.28,0.26,0.27,0.34,0.08,0.23,0.37,0.3,0.27,0.33,0.39,0.09,0.18,0.26,0.29,0.43,0.42,0.33,0.27,0.17,0.33,0.21,0.22,0.28,0.27,0.36,0.48,1,0.28,1,0.25,0.31,0.31,0.22,0.33,0.13,0.38,0.32,0.31,0,0.21,0.13,0.35,0.32,0,0.4,0.35,0.23,0.23,0,0.19,0.06,0,0.18,1,0.25,0.47,0.46,0.34,0.24,0.22,0.4,0.33,0.34,0.3,0.36,0,0.5,0.24,0.44,0.41,0.25,0.25,0.28,0.28,0.29,0.27,0.31,0.29,0.31,0.29,0.29,0.25,0.28,0.28,0.28,0.23,0.29,0.26,0.55,0.27,0.26,0.3,0.26,0.25,0.27,0.24,0.26,0.23,0.32,0.25,0.45,0.46,0.26,0.2,0.44,0.19,0.29,0.25,0.24,0.28,0.14
,,,,,,,,,,,,,bde,,,,,bcdgh,,,,,,,,,,,,,,,,,,,,,j,,,,,j,,j,,,j,,,,,,,,,,,,d,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abj,abj,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,abce,,,acd,,,,,b,
,£50 - £99,87,23,26,38,21,31,67,12,50,34,27,2,8,10,12,45,20,67,33,26,7,13,73,67,24,42,44,18,25,20,20,4,19,5,14,4,0,4,9,4,4,6,8,8,8,12,17,6,3,22,26,29,8,1,0,87,0,43,44,55,8,7,15,1,48,4,0,4,3,2,1,2,3,3,1,1,0,10,3,2,1,0,75,2,4,9,65,60,4,10,7,3,1,0,3,69,7,5,75,81,87,87,60,22,33,63,42,63,66,66,87,33,87,70,39,84,2,71,66,29,35,48,26,13,16,21,18,12,1,4,2,3,26,42,16,35,31,32,13
,,0.24,0.18,0.25,0.29,0.21,0.25,0.25,0.15,0.22,0.26,0.21,0.06,0.17,0.28,0.33,0.27,0.18,0.27,0.31,0.25,0.2,0.21,0.25,0.27,0.24,0.26,0.23,0.22,0.3,0.23,0.21,0.31,0.3,0.31,0.3,0.11,0,0.12,0.46,0.42,0.27,0.21,0.24,0.27,0.23,0.47,0.2,0.14,0.17,0.25,0.24,0.27,0.21,0.08,0,0.24,0,0.25,0.23,0.25,0.26,0.15,0.3,0.13,0.24,0.35,0,0.4,0.38,0.33,0.09,0.35,0.16,0.14,0.22,0.23,0,0.32,0.28,0.28,0.17,0,0.26,0.1,0.22,0.2,0.27,0.28,0.2,0.22,0.19,0.34,0.34,0,0.14,0.28,0.13,0.15,0.24,0.25,0.24,0.24,0.23,0.25,0.23,0.23,0.22,0.23,0.23,0.24,0.24,0.25,0.24,0.25,0.22,0.25,0.07,0.24,0.25,0.2,0.25,0.27,0.25,0.29,0.2,0.27,0.29,0.24,0.06,0.14,0.24,0.08,0.26,0.28,0.2,0.27,0.24,0.26,0.23
,,,,,a,,,,,,,,,,a,a,a,,,a,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,k,,,,,,,,k,,,,,,,,,,,,,,,,,,,,b,,,,,,,,,,,,,,,,,a,a,,,,,
,£100 - £199,65,18,21,26,16,25,53,15,44,19,29,2,6,3,6,33,11,54,26,21,7,8,57,54,18,30,34,13,17,15,16,3,15,2,9,4,1,5,2,1,3,3,5,5,6,1,22,5,8,22,20,15,8,0,0,65,0,32,32,31,4,12,14,3,27,2,1,1,1,1,1,1,4,6,1,1,1,8,4,2,3,0,58,1,2,6,46,42,4,10,9,2,0,0,1,50,1,6,63,64,65,65,46,14,24,48,31,48,50,58,65,19,65,57,29,62,3,57,43,28,21,33,20,5,16,17,11,12,2,2,0,5,15,37,8,21,28,19,17
,,0.18,0.14,0.2,0.2,0.17,0.19,0.2,0.2,0.19,0.15,0.23,0.05,0.13,0.08,0.18,0.2,0.1,0.22,0.24,0.2,0.2,0.12,0.19,0.22,0.18,0.18,0.17,0.16,0.21,0.17,0.16,0.25,0.23,0.12,0.18,0.13,0.24,0.15,0.08,0.08,0.22,0.12,0.14,0.17,0.17,0.04,0.27,0.13,0.45,0.25,0.18,0.14,0.2,0,0,0.18,0,0.19,0.17,0.14,0.13,0.26,0.28,0.49,0.14,0.13,0.45,0.07,0.13,0.2,0.07,0.16,0.21,0.29,0.27,0.22,0.5,0.27,0.31,0.27,0.65,0,0.2,0.06,0.12,0.13,0.19,0.19,0.21,0.23,0.24,0.19,0,0,0.04,0.2,0.02,0.17,0.21,0.2,0.18,0.18,0.18,0.15,0.17,0.18,0.17,0.18,0.18,0.21,0.18,0.14,0.18,0.2,0.17,0.19,0.1,0.19,0.17,0.19,0.15,0.19,0.2,0.11,0.2,0.22,0.19,0.24,0.11,0.07,0,0.16,0.15,0.24,0.11,0.16,0.22,0.15,0.3
,,,,,,,,,,,,,,,,,,,a,a,a,,,a,a,,,,,,,,,,,,,,,,,,,,,,,,,,c,,,,,,,,,,,,a,a,,,,,,,,,,,,,,,a,,,,,,,,,k,k,,k,k,,,,,k,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,d,,,,,a
,£200 - £299,34,17,5,12,13,17,25,8,23,10,15,6,6,2,3,15,14,20,6,10,3,8,25,20,11,16,17,9,7,11,6,0,5,2,4,6,1,6,2,1,1,5,4,2,2,2,3,3,1,10,12,8,3,0,0,34,0,22,12,21,4,5,4,0,19,0,0,2,1,0,1,2,3,1,1,0,0,3,1,0,0,0,26,0,2,7,23,23,1,2,2,0,1,1,0,24,7,3,30,31,34,34,26,9,12,27,18,28,29,27,34,14,34,29,17,31,3,28,28,18,15,16,10,1,11,9,2,4,1,3,3,5,6,19,4,13,12,12,9
,,0.09,0.13,0.05,0.09,0.14,0.13,0.1,0.1,0.1,0.08,0.12,0.2,0.13,0.05,0.07,0.09,0.13,0.08,0.06,0.1,0.08,0.13,0.09,0.08,0.11,0.1,0.09,0.12,0.08,0.12,0.06,0,0.07,0.11,0.08,0.17,0.21,0.2,0.09,0.17,0.08,0.2,0.13,0.06,0.06,0.09,0.04,0.08,0.06,0.11,0.11,0.08,0.09,0,0,0.09,0,0.13,0.06,0.09,0.14,0.1,0.07,0,0.1,0,0,0.21,0.1,0,0.14,0.38,0.15,0.04,0.28,0,0,0.09,0.08,0,0,0,0.09,0,0.1,0.16,0.1,0.1,0.03,0.04,0.05,0,0.31,1,0,0.09,0.14,0.07,0.1,0.1,0.09,0.09,0.1,0.1,0.08,0.1,0.1,0.1,0.1,0.1,0.09,0.11,0.09,0.1,0.1,0.09,0.09,0.09,0.11,0.12,0.11,0.09,0.09,0.02,0.14,0.12,0.03,0.08,0.05,0.09,0.49,0.15,0.06,0.13,0.05,0.1,0.09,0.1,0.17
,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,,,,,,,,,,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,ad,,,,,,,,d,,,,,
,£300 - £399,19,9,5,5,6,7,16,5,10,8,5,0,1,2,5,8,2,16,9,4,3,5,14,16,7,7,12,5,2,4,4,3,2,0,2,3,0,1,2,1,0,1,0,0,4,1,6,4,0,5,6,7,0,1,0,19,0,8,11,10,3,3,2,0,9,1,0,0,1,1,1,0,1,1,0,1,0,2,0,0,0,0,14,2,1,2,12,12,0,1,1,0,0,0,2,12,4,0,17,18,19,19,11,7,3,12,8,12,12,17,19,10,19,18,7,19,0,15,15,8,12,6,6,4,4,5,2,0,2,2,0,3,2,10,4,6,10,8,4
,,0.05,0.07,0.04,0.04,0.06,0.05,0.06,0.07,0.04,0.06,0.04,0,0.01,0.05,0.13,0.05,0.02,0.07,0.09,0.04,0.07,0.07,0.05,0.07,0.07,0.04,0.06,0.06,0.03,0.05,0.04,0.24,0.04,0,0.04,0.09,0,0.03,0.09,0.07,0,0.04,0,0,0.11,0.05,0.07,0.1,0,0.05,0.06,0.07,0,0.04,0,0.05,0,0.05,0.06,0.05,0.1,0.06,0.04,0,0.04,0.12,0,0,0.14,0.11,0.12,0,0.04,0.05,0,0.32,0,0.06,0,0,0,0,0.05,0.11,0.04,0.04,0.05,0.06,0,0.02,0.02,0,0,0,0.08,0.05,0.07,0,0.06,0.06,0.05,0.05,0.04,0.07,0.02,0.04,0.04,0.04,0.04,0.06,0.05,0.07,0.05,0.06,0.04,0.06,0,0.05,0.06,0.06,0.08,0.04,0.06,0.09,0.06,0.06,0.03,0,0.14,0.06,0,0.09,0.02,0.07,0.05,0.05,0.08,0.06,0.06
,,,,,,,,,,,,,,,,ab,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,,,,,,,,,,,,e,,,,,,,,,,,,,,,
,£400 - £499,14,7,2,5,2,2,12,5,11,3,3,1,4,1,1,7,5,9,2,4,3,2,12,9,7,0,13,0,0,7,7,0,0,0,0,0,1,2,0,0,1,1,0,1,1,0,6,1,1,4,4,3,3,0,0,14,0,6,8,10,0,2,2,0,8,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,12,1,0,0,12,11,1,1,1,0,0,0,1,12,2,1,14,14,14,14,10,0,7,10,7,11,11,12,14,2,14,13,9,13,1,13,13,5,9,7,5,6,4,2,1,1,1,0,0,0,1,6,6,7,4,2,2
,,0.04,0.06,0.02,0.04,0.02,0.02,0.05,0.07,0.05,0.03,0.02,0.04,0.08,0.02,0.03,0.04,0.05,0.04,0.02,0.04,0.07,0.03,0.04,0.04,0.07,0,0.07,0,0,0.08,0.07,0,0,0,0,0,0.22,0.06,0,0,0.07,0.04,0,0.04,0.03,0,0.08,0.03,0.05,0.05,0.04,0.03,0.07,0,0,0.04,0,0.04,0.04,0.04,0,0.04,0.03,0,0.04,0.08,0,0.11,0,0,0,0,0.04,0.06,0,0,0,0,0.06,0.15,0,0,0.04,0.04,0,0,0.05,0.05,0.05,0.02,0.02,0,0,0,0.03,0.05,0.04,0.02,0.05,0.04,0.04,0.04,0.04,0,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.01,0.04,0.05,0.05,0.04,0.03,0.05,0.05,0.04,0.07,0.04,0.05,0.13,0.05,0.03,0.01,0.02,0.05,0,0,0,0.01,0.04,0.08,0.05,0.03,0.02,0.04
,,,,,,,,,,,,,,,,,,,,,,,,,,bde,,bde,,,d,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,d,,,d,,,d,,d,d,,d,d,d,,,,,,,,,cdeg,,,,,,,,,,,b,,,,
,£500 - £749,9,3,3,3,3,4,9,1,5,4,3,0,0,1,1,6,1,8,3,5,1,1,8,8,3,3,6,2,1,3,3,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,5,2,0,1,3,4,1,0,0,9,0,2,7,5,2,1,1,0,5,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,7,0,0,2,6,5,1,1,1,0,0,0,0,6,1,1,9,9,9,9,6,1,4,6,4,6,6,9,9,3,9,9,4,9,0,7,7,2,2,6,1,1,2,1,2,1,1,1,0,1,1,3,3,6,3,5,2
,,0.02,0.02,0.03,0.02,0.03,0.03,0.03,0.01,0.02,0.03,0.02,0,0,0.03,0.02,0.04,0.01,0.03,0.02,0.04,0.02,0.01,0.03,0.03,0.03,0.02,0.03,0.03,0.01,0.03,0.03,0,0.01,0,0,0.06,0,0.02,0.04,0,0,0,0,0,0,0,0.06,0.05,0,0.01,0.02,0.04,0.03,0,0,0.02,0,0.01,0.03,0.02,0.06,0.02,0.02,0,0.03,0,0,0,0,0,0.17,0,0,0,0,0,0.5,0.03,0,0,0,0,0.02,0,0,0.05,0.02,0.02,0.05,0.02,0.02,0,0,0,0,0.02,0.02,0.03,0.03,0.03,0.02,0.02,0.02,0.01,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.03,0,0.02,0.03,0.01,0.02,0.04,0.01,0.02,0.03,0.01,0.03,0.02,0.05,0.04,0,0.04,0.02,0.02,0.04,0.04,0.02,0.04,0.03
,£750 - £999,5,3,2,0,0,0,2,0,2,2,0,1,1,0,2,2,1,3,0,2,1,2,2,3,3,1,4,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,2,2,0,0,0,5,0,3,2,2,1,1,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,5,0,0,0,3,3,0,1,0,1,0,0,0,5,0,0,5,5,5,5,3,1,2,3,2,3,3,4,5,2,5,5,3,5,0,5,5,2,2,3,1,0,4,0,1,0,0,0,0,0,0,1,4,1,1,0,1
,,0.01,0.02,0.02,0,0,0,0.01,0,0.01,0.02,0,0.02,0.01,0,0.05,0.01,0.01,0.01,0,0.02,0.03,0.04,0.01,0.01,0.03,*%,0.02,0,0.01,0.02,0.02,0.06,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.06,0.01,0.02,0.02,0,0,0,0.01,0,0.02,0.01,0.01,0.02,0.02,0.03,0,0.01,0,0,0,0,0,0,0.12,0,0.04,0,0,0,0.02,0.06,0,0,0,0.02,0,0,0,0.01,0.01,0,0.03,0,0.17,0,0,0,0.02,0,0,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.02,0.01,0,0.02,0.02,0.02,0.02,0.02,0.01,0,0.05,0,0.01,0,0,0,0,0,0,*%,0.05,0.01,0.01,0,0.01
,,,,,,,,,,,,,,,,,,,,,,,cg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,,,,,,,,,bc,,,,
,"£1,000 - £1,449",5,1,3,1,2,3,5,2,3,2,2,1,0,1,0,3,2,4,1,2,1,1,4,4,0,2,3,2,1,0,3,0,0,1,2,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,2,3,1,0,0,5,0,2,3,3,1,1,1,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,4,1,0,0,3,3,0,2,2,0,0,0,1,3,1,2,4,5,5,5,4,1,0,4,1,4,4,4,5,1,5,4,1,5,0,5,4,2,3,4,0,0,1,1,1,2,0,1,0,1,1,3,1,2,2,4,0
,,0.01,0.01,0.03,0.01,0.02,0.02,0.02,0.03,0.01,0.02,0.02,0.03,0,0.02,0,0.02,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0,0.01,0.01,0.02,0.01,0,0.03,0,0,0.04,0.04,0,0,0,0.05,0,0,0.03,0.03,0,0.03,0.04,0.01,0,0,0,0.01,0.02,0.03,0,0,0.01,0,0.01,0.01,0.01,0.03,0.02,0.01,0,0.01,0,0.55,0,0,0,0.09,0,0,0.04,0,0,0,0,0.05,0,0,0,0.01,0.05,0,0,0.01,0.01,0,0.04,0.04,0,0,0,0.04,0.01,0.02,0.05,0.01,0.02,0.01,0.01,0.01,0.01,0,0.01,*%,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.01,0.02,0,0.02,0.02,0.02,0.02,0.02,0,0,0.01,0.01,0.02,0.03,0,0.03,0,0.03,0.01,0.02,0.01,0.01,0.02,0.03,0
