Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,,,,,,,abg,,ag,,,ag,a,,,bd,,,bdi,bdei,bd,,,a,bdeg,eg,eg,e,,deg,e,,a,,,,,,bcd,,,,,,b,,b,,e,e,de,e,,b,,b,
,Neither agree nor disagree,1438,732,701,160,224,228,243,252,331,384,470,584,195,79,145,152,126,138,207,176,220,529,909,307,496,276,224,135,803,635,843,575,1189,28,126,59,26,940,480,275,242,1314,99,769,591,938,465,571,119,263,189,628,669,691,732,626
,,0.23,0.24,0.22,0.19,0.22,0.23,0.24,0.26,0.24,0.21,0.23,0.25,0.24,0.27,0.24,0.23,0.23,0.21,0.2,0.25,0.23,0.25,0.22,0.22,0.24,0.22,0.24,0.24,0.23,0.23,0.24,0.22,0.23,0.22,0.23,0.24,0.2,0.23,0.22,0.23,0.23,0.23,0.2,0.2,0.27,0.21,0.28,0.18,0.12,0.21,0.21,0.27,0.18,0.29,0.21,0.25
,,,b,,,,,ag,abcg,a,,ag,abg,,g,,,,,,g,,b,,,,,,,,,,,,,,,,,,,,,,,a,,a,b,,ab,b,abcd,,a,,a
,Tend to disagree,907,414,483,128,133,131,153,137,225,260,284,362,118,42,78,108,85,99,153,92,132,363,544,172,318,181,139,96,490,417,572,332,778,20,58,25,22,559,335,192,174,801,80,302,560,488,409,311,59,129,123,480,290,587,466,399
,,0.15,0.14,0.15,0.16,0.13,0.13,0.15,0.14,0.16,0.14,0.14,0.15,0.14,0.14,0.13,0.17,0.16,0.15,0.15,0.13,0.14,0.17,0.13,0.12,0.15,0.15,0.15,0.17,0.14,0.15,0.16,0.13,0.15,0.15,0.1,0.1,0.17,0.14,0.16,0.16,0.16,0.14,0.16,0.08,0.25,0.11,0.24,0.1,0.06,0.11,0.14,0.2,0.08,0.25,0.13,0.16
,,,,,,,,,,bc,,,b,,,,c,,,,,,b,,,a,a,,a,a,a,b,,cd,,,,,,,,,,,,a,,a,b,,b,abc,abcd,,a,,a
,Strongly disagree,432,197,232,63,79,65,72,59,96,141,136,154,66,18,46,50,51,42,61,39,59,205,227,67,127,84,71,82,194,238,283,146,375,13,26,12,6,206,214,135,117,380,36,95,325,164,256,119,23,46,50,268,88,328,210,190
,,0.07,0.07,0.07,0.08,0.08,0.06,0.07,0.06,0.07,0.08,0.07,0.07,0.08,0.06,0.08,0.08,0.09,0.07,0.06,0.06,0.06,0.09,0.06,0.05,0.06,0.07,0.08,0.15,0.06,0.09,0.08,0.06,0.07,0.1,0.05,0.05,0.05,0.05,0.1,0.11,0.11,0.07,0.07,0.02,0.15,0.04,0.15,0.04,0.02,0.04,0.06,0.11,0.02,0.14,0.06,0.08
,,,,,,,,,,,,,,,,,,ghi,,,,,b,,,,a,af,abcdfg,,abcf,b,,c,cd,,,,,a,a,a,,,,a,,a,b,,,abc,abcd,,a,,a
,Don't know,204,92,109,31,32,31,40,34,35,63,71,69,28,11,17,14,25,12,29,28,41,77,127,39,62,33,40,30,101,103,133,66,174,6,12,6,3,110,91,60,40,168,28,51,120,73,112,41,11,13,17,133,56,102,83,86
,,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.02,0.05,0.02,0.03,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.04,0.05,0.03,0.04,0.04,0.03,0.03,0.04,0.02,0.03,0.02,0.03,0.04,0.05,0.04,0.03,0.06,0.01,0.05,0.02,0.07,0.01,0.01,0.01,0.02,0.06,0.02,0.04,0.02,0.03
,,,,,,,,,,,,,,,,,,df,,,df,df,,,,,,a,abcf,,,b,,,,,,,,a,a,,,a,,a,,a,,,,,abcd,,a,,a
,Not applicable,46,22,24,6,10,3,11,6,10,16,14,15,4,6,5,7,7,2,7,1,8,24,22,8,12,6,11,8,21,25,32,13,35,1,3,2,3,24,19,13,9,37,8,15,29,22,22,11,5,2,4,27,13,26,24,18
,,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.02,0.01,0.01,0.01,*%,0.01,*%,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.02,*%,0.01,*%,0.01,*%,0.01,*%,*%,0.01,*%,0.01,0.01,0.01
,,,,,,c,,c,,,,,,,afh,,h,h,,,,h,b,,,,,,f,,,,,,,,,,,,,,,a,,a,,a,,,,,ac,,a,,
,NET: Agree,3215,1548,1652,435,563,547,487,473,710,998,1034,1182,406,139,322,316,248,348,569,361,507,959,2256,833,1071,661,448,202,1904,1311,1717,1479,2602,63,332,139,70,2166,1017,541,484,2921,236,2574,572,2791,406,2056,764,776,516,808,2519,642,1971,1177
,,0.52,0.51,0.52,0.53,0.54,0.54,0.48,0.49,0.5,0.54,0.51,0.5,0.5,0.47,0.53,0.49,0.46,0.54,0.55,0.52,0.52,0.44,0.55,0.58,0.51,0.53,0.48,0.37,0.54,0.48,0.48,0.57,0.5,0.48,0.6,0.57,0.54,0.54,0.47,0.45,0.45,0.52,0.49,0.68,0.26,0.62,0.24,0.66,0.78,0.63,0.57,0.34,0.69,0.27,0.57,0.47
,,,,,,dei,dei,,,,dei,,,,,e,,,bde,abde,e,e,,a,bcdefg,eg,deg,e,,bdeg,e,,a,,,ab,ab,,bcd,,,,,,b,,b,,de,acde,de,e,,b,,b,
,NET: Disagree,1339,612,715,190,211,196,225,196,320,401,421,517,184,60,124,158,136,140,213,131,191,567,772,240,445,265,210,179,684,654,855,477,1153,32,84,37,28,765,549,327,291,1182,115,397,885,651,664,430,82,175,173,749,378,915,677,588
,,0.21,0.2,0.22,0.23,0.2,0.19,0.22,0.2,0.23,0.22,0.21,0.22,0.23,0.2,0.2,0.24,0.25,0.22,0.21,0.19,0.2,0.26,0.19,0.17,0.21,0.21,0.23,0.32,0.19,0.24,0.24,0.18,0.22,0.25,0.15,0.15,0.22,0.19,0.25,0.27,0.27,0.21,0.24,0.1,0.4,0.15,0.4,0.14,0.08,0.14,0.19,0.32,0.1,0.39,0.19,0.24
,,,,,,,,,,,,,,,,,hi,chi,,,,,b,,,a,a,a,abcdfg,a,abf,b,,cd,cd,,,,,a,a,a,,,,a,,a,b,,b,abc,abcd,,a,,a
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
