Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q26. Summary: Rank 1-5 - Thinking about your local community, what do you see as the main challenges facing young people (aged 16-24) today?By 'local community' we mean the local area where you live.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,8976,4015,4913,933,1712,1863,1359,1747,1362,2645,3222,3109,3004,5972,2822,2887,1590,1020,657,5709,3267,4583,4333,7653,268,480,491,50,5832,3039,1799,1444,8064,745,5632,3041,6650,2219,4644,1463,1895,1286,3177,5455,3218,5114,3545
,Total,8976,4315,4613,1174,1488,1427,1447,1399,2041,2662,2874,3440,3098,5878,2005,2962,1812,1367,830,4968,4008,5127,3774,7598,168,713,304,160,5726,3137,1774,1545,8083,710,5517,3117,6466,2379,4459,1404,1782,1273,3373,5280,3367,4995,3624
,Cost of living,5120,2482,2611,606,879,864,863,797,1111,1485,1727,1908,1759,3361,1129,1695,1088,752,455,2824,2296,2912,2167,4340,88,426,169,79,3272,1787,1034,860,4647,385,3153,1777,3703,1347,2498,751,996,750,1981,3012,1927,2885,2047
,,0.57,0.58,0.57,0.52,0.59,0.61,0.6,0.57,0.54,0.56,0.6,0.55,0.57,0.57,0.56,0.57,0.6,0.55,0.55,0.57,0.57,0.57,0.57,0.57,0.52,0.6,0.56,0.49,0.57,0.57,0.58,0.56,0.57,0.54,0.57,0.57,0.57,0.57,0.56,0.54,0.56,0.59,0.59,0.57,0.57,0.58,0.56
,,,,,,afgi,aefgi,afgi,a,,a,aefgi,a,,,,,adef,,,,,,,,,,,,,,,,,,,,,,,,,b,abc,,,,
,Rent prices,4011,1989,1995,458,643,616,640,676,978,1101,1256,1654,1300,2711,877,1331,832,626,344,2209,1803,2301,1682,3435,73,294,127,71,2613,1361,719,673,3612,333,2456,1414,2888,1075,1952,608,775,569,1538,2347,1536,2163,1711
,,0.45,0.46,0.43,0.39,0.43,0.43,0.44,0.48,0.48,0.41,0.44,0.48,0.42,0.46,0.44,0.45,0.46,0.46,0.41,0.44,0.45,0.45,0.45,0.45,0.43,0.41,0.42,0.44,0.46,0.43,0.41,0.44,0.45,0.47,0.45,0.45,0.45,0.45,0.44,0.43,0.43,0.45,0.46,0.44,0.46,0.43,0.47
,,,b,,,a,a,a,abcdgh,abcgh,,a,abcdgh,,a,,,,,,,,,,,,,,,bc,,,,,,,,,,,,,,,,,,a
,Getting on the housing ladder,3862,1909,1934,331,537,529,613,732,1120,868,1142,1852,1107,2756,924,1369,759,531,279,2293,1569,2231,1615,3530,54,168,74,27,2545,1284,626,704,3549,269,2438,1297,2859,961,1792,569,728,495,1555,2324,1433,2007,1735
,,0.43,0.44,0.42,0.28,0.36,0.37,0.42,0.52,0.55,0.33,0.4,0.54,0.36,0.47,0.46,0.46,0.42,0.39,0.34,0.46,0.39,0.44,0.43,0.46,0.32,0.24,0.24,0.17,0.44,0.41,0.35,0.46,0.44,0.38,0.44,0.42,0.44,0.4,0.4,0.41,0.41,0.39,0.46,0.44,0.43,0.4,0.48
,,,b,,,ag,ag,abcg,abcdgh,abcdgh,a,abg,abcdgh,,a,cdeg,cdeg,e,e,,cdeg,e,,,bcde,cde,,,,bc,c,,bc,b,,b,,b,,,,,,abcd,,,,a
,Poor mental health,3571,1394,2153,599,740,660,625,491,457,1339,1285,947,1332,2239,714,1192,698,557,410,1906,1665,1969,1571,2966,72,288,131,97,2045,1479,971,636,3139,363,2113,1342,2596,928,1870,503,784,584,1231,2114,1348,2148,1275
,,0.4,0.32,0.47,0.51,0.5,0.46,0.43,0.35,0.22,0.5,0.45,0.28,0.43,0.38,0.36,0.4,0.39,0.41,0.49,0.38,0.42,0.38,0.42,0.39,0.43,0.4,0.43,0.61,0.36,0.47,0.55,0.41,0.39,0.51,0.38,0.43,0.4,0.39,0.42,0.36,0.44,0.46,0.36,0.4,0.4,0.43,0.35
,,,,a,cdefhi,cdefhi,efi,efi,fi,,cdefhi,efi,f,b,,,a,,a,abcdfg,a,acf,,a,,,,,abcd,,ad,abd,a,,a,,a,,,be,,be,abe,,,,b,
,Youth violence (incl. knife crime),3365,1515,1833,480,548,501,520,549,766,1029,1021,1316,1301,2065,660,1099,715,559,332,1759,1607,2046,1297,2786,70,314,120,61,2101,1229,692,616,3060,245,1982,1241,2369,936,1641,482,681,478,1249,1882,1367,1851,1375
,,0.37,0.35,0.4,0.41,0.37,0.35,0.36,0.39,0.38,0.39,0.36,0.38,0.42,0.35,0.33,0.37,0.39,0.41,0.4,0.35,0.4,0.4,0.34,0.37,0.42,0.44,0.39,0.38,0.37,0.39,0.39,0.4,0.38,0.35,0.36,0.4,0.37,0.39,0.37,0.34,0.38,0.38,0.37,0.36,0.41,0.37,0.38
,,,,a,bcdh,,,,ch,,ch,,ch,b,,,a,af,abf,af,a,abf,b,,,,a,,,,a,,a,,,,a,,a,,,b,,,,a,,
,Negative impact of social media,3157,1375,1776,375,560,526,497,493,706,935,1023,1200,1045,2112,805,1085,602,398,267,1890,1267,1679,1459,2657,66,229,132,64,2039,1079,614,549,2883,220,1975,1083,2333,783,1582,500,634,449,1136,1886,1182,1747,1296
,,0.35,0.32,0.39,0.32,0.38,0.37,0.34,0.35,0.35,0.35,0.36,0.35,0.34,0.36,0.4,0.37,0.33,0.29,0.32,0.38,0.32,0.33,0.39,0.35,0.39,0.32,0.44,0.4,0.36,0.34,0.35,0.36,0.36,0.31,0.36,0.35,0.36,0.33,0.35,0.36,0.36,0.35,0.34,0.36,0.35,0.35,0.36
,,,,a,,a,a,,,,,a,,,a,bcdeg,cdeg,d,,,cdeg,,,a,,c,,ac,,,,,,b,,,,b,,,,,,,,,,
,A lack of opportunities,3060,1473,1577,383,483,484,562,479,669,866,1046,1148,1134,1926,638,958,684,451,329,1597,1463,1781,1263,2564,54,267,99,62,1910,1109,630,561,2779,232,1867,1092,2206,807,1553,463,633,457,1108,1745,1211,1720,1216
,,0.34,0.34,0.34,0.33,0.32,0.34,0.39,0.34,0.33,0.33,0.36,0.33,0.37,0.33,0.32,0.32,0.38,0.33,0.4,0.32,0.37,0.35,0.33,0.34,0.32,0.37,0.32,0.39,0.33,0.35,0.36,0.36,0.34,0.33,0.34,0.35,0.34,0.34,0.35,0.33,0.36,0.36,0.33,0.33,0.36,0.34,0.34
,,,,,,,,abcefgi,,,,abfgi,,b,,,,abdf,,abdf,,abdf,,,,,,,,,,,a,,,,,,,,,,,,,a,,
