Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q25.2. Young people in my community have safe places to meet socially: To what extent do you agree or disagree, if at all, with the following statements about what life is like for young people, aged 16-24, in your local community?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,8976,4015,4913,933,1712,1863,1359,1747,1362,2645,3222,3109,3004,5972,2822,2887,1590,1020,657,5709,3267,4583,4333,7653,268,480,491,50,5832,3039,1799,1444,8064,745,5632,3041,6650,2219,4644,1463,1895,1286,3177,5455,3218,5114,3545
,Total,8976,4315,4613,1174,1488,1427,1447,1399,2041,2662,2874,3440,3098,5878,2005,2962,1812,1367,830,4968,4008,5127,3774,7598,168,713,304,160,5726,3137,1774,1545,8083,710,5517,3117,6466,2379,4459,1404,1782,1273,3373,5280,3367,4995,3624
,Strongly agree,738,410,325,203,214,103,75,66,78,417,177,144,298,440,191,224,141,117,65,415,323,337,390,486,31,120,60,37,483,246,151,103,644,68,610,112,668,64,593,270,179,144,109,637,90,497,230
,,0.08,0.09,0.07,0.17,0.14,0.07,0.05,0.05,0.04,0.16,0.06,0.04,0.1,0.07,0.1,0.08,0.08,0.09,0.08,0.08,0.08,0.07,0.1,0.06,0.18,0.17,0.2,0.23,0.08,0.08,0.09,0.07,0.08,0.1,0.11,0.04,0.1,0.03,0.13,0.19,0.1,0.11,0.03,0.12,0.03,0.1,0.06
,,,b,,bcdefhi,cdefhi,defi,,,,cdefhi,efi,,b,,bg,,,,,,,,a,,a,a,a,a,d,,d,,,,b,,b,,ce,acde,e,e,,b,,b,
,Tend to agree,2269,1165,1092,374,423,374,313,315,470,797,687,785,668,1600,606,769,444,314,135,1375,893,1236,1017,1842,38,236,104,41,1594,642,348,268,2043,182,1634,568,1845,403,1312,423,522,367,712,1641,581,1321,896
,,0.25,0.27,0.24,0.32,0.28,0.26,0.22,0.23,0.23,0.3,0.24,0.23,0.22,0.27,0.3,0.26,0.25,0.23,0.16,0.28,0.22,0.24,0.27,0.24,0.23,0.33,0.34,0.26,0.28,0.2,0.2,0.17,0.25,0.26,0.3,0.18,0.29,0.17,0.29,0.3,0.29,0.29,0.21,0.31,0.17,0.26,0.25
,,,b,,cdefhi,defhi,defi,,,,cdefhi,,,,a,bcdefg,eg,e,e,,cdeg,e,,a,,,ab,ab,,bcd,d,,,,,b,,b,,e,e,e,e,,b,,,
,Neither agree nor disagree,1869,979,883,220,265,283,308,304,490,485,591,794,627,1243,378,581,405,314,192,959,911,1127,722,1576,32,171,60,27,1178,657,344,331,1682,150,1182,612,1338,507,868,259,362,247,737,1085,709,1012,762
,,0.21,0.23,0.19,0.19,0.18,0.2,0.21,0.22,0.24,0.18,0.21,0.23,0.2,0.21,0.19,0.2,0.22,0.23,0.23,0.19,0.23,0.22,0.19,0.21,0.19,0.24,0.2,0.17,0.21,0.21,0.19,0.21,0.21,0.21,0.21,0.2,0.21,0.21,0.19,0.18,0.2,0.19,0.22,0.21,0.21,0.2,0.21
,,,b,,,,,bg,bg,abcgh,,bg,abcgh,,,,,abf,abf,abf,,abf,b,,,,,,,,,,,,,,,,,,,,,ab,,,,
,Tend to disagree,2120,933,1170,209,306,369,385,343,509,515,753,852,740,1380,468,724,451,299,179,1192,928,1185,926,1902,35,100,37,39,1303,804,471,403,1930,160,1227,828,1483,615,991,245,452,294,830,1146,926,1180,867
,,0.24,0.22,0.25,0.18,0.21,0.26,0.27,0.25,0.25,0.19,0.26,0.25,0.24,0.23,0.23,0.24,0.25,0.22,0.22,0.24,0.23,0.23,0.25,0.25,0.21,0.14,0.12,0.24,0.23,0.26,0.27,0.26,0.24,0.23,0.22,0.27,0.23,0.26,0.22,0.17,0.25,0.23,0.25,0.22,0.28,0.24,0.24
,,,,a,,,abg,abg,abg,abg,,abg,abg,,,,,,,,,,,,cd,cd,,,d,,a,a,a,,,,a,,a,b,,ab,b,ab,,a,,
,Strongly disagree,1213,454,753,135,207,211,257,200,202,342,468,402,534,678,192,385,267,207,161,577,635,777,426,1104,22,43,27,13,658,544,346,290,1077,104,551,619,751,439,509,136,201,172,540,496,677,680,474
,,0.14,0.11,0.16,0.12,0.14,0.15,0.18,0.14,0.1,0.13,0.16,0.12,0.17,0.12,0.1,0.13,0.15,0.15,0.19,0.12,0.16,0.15,0.11,0.15,0.13,0.06,0.09,0.08,0.11,0.17,0.2,0.19,0.13,0.15,0.1,0.2,0.12,0.18,0.11,0.1,0.11,0.14,0.16,0.09,0.2,0.14,0.13
,,,,a,,fi,afi,abcefgi,afi,,f,abfgi,,b,,,a,af,af,abcdfg,a,abf,b,,cd,c,,,,,a,a,a,,,,a,,a,,,,ab,abcd,,a,,
,Don't know,767,375,390,32,74,88,109,171,293,106,197,464,230,537,170,279,104,115,99,449,318,465,294,688,10,42,16,3,509,244,113,151,708,46,314,378,382,352,186,71,66,49,444,273,384,305,394
,,0.09,0.09,0.08,0.03,0.05,0.06,0.08,0.12,0.14,0.04,0.07,0.13,0.07,0.09,0.08,0.09,0.06,0.08,0.12,0.09,0.08,0.09,0.08,0.09,0.06,0.06,0.05,0.02,0.09,0.08,0.06,0.1,0.09,0.06,0.06,0.12,0.06,0.15,0.04,0.05,0.04,0.04,0.13,0.05,0.11,0.06,0.11
,,,,,,a,ag,abg,abcdgh,abcdgh,,abg,abcdgh,,a,c,cg,,c,acdfg,c,c,b,,cd,,,,,c,,,bc,b,,,a,,a,,,,,abcd,,a,,a
,NET: Agree,3007,1574,1417,577,637,477,388,381,548,1214,865,928,966,2041,797,993,585,431,200,1790,1217,1573,1406,2328,69,356,164,78,2077,888,500,371,2687,249,2244,680,2513,466,1904,693,701,511,821,2278,671,1818,1126
,,0.34,0.36,0.31,0.49,0.43,0.33,0.27,0.27,0.27,0.46,0.3,0.27,0.31,0.35,0.4,0.34,0.32,0.32,0.24,0.36,0.3,0.31,0.37,0.31,0.41,0.5,0.54,0.49,0.36,0.28,0.28,0.24,0.33,0.35,0.41,0.22,0.39,0.2,0.43,0.49,0.39,0.4,0.24,0.43,0.2,0.36,0.31
,,,b,,bcdefhi,cdefhi,defhi,,,,cdefhi,defi,,,a,bcdefg,eg,e,e,,bcdeg,e,,a,,a,ab,ab,a,bcd,d,d,,,,b,,b,,ce,acde,e,e,,b,,b,
,NET: Disagree,3333,1387,1923,344,513,580,642,543,711,857,1222,1254,1274,2058,660,1109,718,506,339,1769,1563,1962,1352,3006,57,143,64,51,1961,1348,817,693,3006,264,1778,1447,2234,1054,1500,382,653,466,1371,1643,1603,1860,1341
,,0.37,0.32,0.42,0.29,0.34,0.41,0.44,0.39,0.35,0.32,0.43,0.36,0.41,0.35,0.33,0.37,0.4,0.37,0.41,0.36,0.39,0.38,0.36,0.4,0.34,0.2,0.21,0.32,0.34,0.43,0.46,0.45,0.37,0.37,0.32,0.46,0.35,0.44,0.34,0.27,0.37,0.37,0.41,0.31,0.48,0.37,0.37
,,,,a,,a,abfgi,abcefgi,abfg,a,,abefgi,ag,b,,,a,af,a,af,a,af,b,,cd,cd,,,c,,a,ab,a,,,,a,,a,b,,ab,ab,abcd,,a,,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
