Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,0.13,0.12,0.14,0.15,0.13,0.11,0.12,0.14,0.11,0.14,0.12,0.12,0.14,0.12,0.1,0.12,0.14,0.16,0.15,0.11,0.15,0.15,0.11,0.12,0.15,0.16,0.17,0.16,0.13,0.12,0.14,0.1,0.13,0.11,0.13,0.12,0.13,0.11,0.13,0.11,0.13,0.15,0,0.13,0.12,0.13,0.12
,,,,a,ch,,,,,,h,,,b,,,,af,abf,a,,abf,b,,,,a,a,,d,,d,,,,,,,,,,,b,,,,,
,2,448,193,252,90,103,72,67,49,67,193,139,116,192,256,100,174,78,56,39,275,173,218,225,322,9,74,22,18,287,155,81,72,398,35,333,105,385,60,448,108,203,137,0,318,120,296,140
,,0.1,0.09,0.11,0.11,0.11,0.09,0.11,0.09,0.09,0.11,0.1,0.09,0.12,0.09,0.09,0.12,0.08,0.1,0.12,0.1,0.1,0.1,0.1,0.09,0.07,0.15,0.09,0.14,0.1,0.1,0.09,0.1,0.1,0.09,0.1,0.11,0.1,0.11,0.1,0.08,0.11,0.11,0,0.1,0.11,0.1,0.09
,,,,a,,i,,,,,i,,,b,,,acg,,,,a,,,,,,abd,,,,,,,,,,,,,b,,b,b,,,,,
,3,264,127,137,65,50,55,29,26,40,115,83,66,86,179,67,76,63,47,12,143,122,141,121,187,4,37,21,13,186,75,41,36,241,18,219,43,236,28,264,70,105,89,0,215,48,190,72
,,0.06,0.06,0.06,0.08,0.06,0.07,0.05,0.05,0.05,0.07,0.06,0.05,0.05,0.06,0.06,0.05,0.07,0.08,0.04,0.05,0.07,0.06,0.05,0.05,0.04,0.07,0.09,0.11,0.07,0.05,0.04,0.05,0.06,0.05,0.06,0.04,0.06,0.05,0.06,0.05,0.06,0.07,0,0.06,0.04,0.07,0.05
,,,,,bdefi,,dei,,,,i,,,,,,,,bef,,,,,,,,,ab,,bc,,,,,,b,,,,,,,b,,b,,b,
,4,131,59,69,36,31,20,8,8,27,67,28,36,49,82,33,40,32,18,7,73,58,72,58,88,8,17,11,6,68,62,39,25,114,15,106,21,118,12,131,43,49,39,0,100,28,101,26
,,0.03,0.03,0.03,0.04,0.03,0.03,0.01,0.02,0.03,0.04,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.07,0.03,0.05,0.05,0.02,0.04,0.04,0.04,0.03,0.04,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0,0.03,0.03,0.04,0.02
,,,,,cdehi,deh,,,,deh,deh,,,,,,,,,,,,,,,a,,a,,,a,a,,,,,,,,,,,,,,,b,
,5,75,35,41,19,23,12,7,8,7,41,19,15,30,45,24,21,19,6,4,45,30,30,45,47,2,20,4,3,48,26,15,11,66,8,55,19,67,7,75,29,23,23,0,62,13,55,20
,,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.02,0.02,0.01,0.02,0.01,0.02,0.04,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0,0.02,0.01,0.02,0.01
,,,,,i,fhi,,,,,fhi,,,,,,,,,,,,,,,,ad,,,,,,,,,,,,,,,,,,,,,
,6,58,30,27,17,20,4,8,6,3,37,12,9,30,28,11,22,17,5,2,33,24,25,32,38,3,9,4,3,35,21,17,5,56,2,49,6,47,9,58,19,20,18,0,45,13,48,8
,,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.01,*%,0.02,0.01,0.01,0.02,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.03,0.01,0.01,0.02,0.01,0.01,*%,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0,0.01,0.01,0.02,0.01
,,,,,cfhi,cfhi,,,,,cefhi,,,b,,,,,,,,,,,,,,,,,,,,,,b,,,,,,,,,,,b,
,7,33,13,19,12,7,6,0,8,1,18,6,9,7,27,11,10,5,4,4,21,13,9,25,23,2,3,3,3,19,14,9,7,29,4,29,4,31,2,33,14,9,10,0,27,7,20,13
,,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,*%,0.01,*%,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,*%,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01
,,,,,dfh,d,d,,dfh,,dh,,d,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,,,,
,8,29,16,12,5,11,7,2,4,0,16,9,4,11,17,8,8,10,2,*,16,13,16,13,25,1,1,2,0,15,13,11,7,22,6,22,7,28,*,29,10,11,8,0,24,4,21,8
,,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,*%,*%,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0,0.01,*%,0.01,0.01
,,,,,,fi,f,,f,,fi,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,
,9,39,20,18,8,9,9,6,1,5,18,15,6,14,24,12,11,9,4,3,22,16,18,21,31,*,3,2,3,22,17,10,8,32,6,32,6,33,6,39,14,18,7,0,33,5,26,12
,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,*%,0.01,0.01
,,,,,e,e,ei,,,,e,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10,29,17,12,15,6,4,2,0,2,21,6,2,11,19,13,8,3,5,0,22,8,9,20,18,1,6,2,3,15,14,12,7,23,6,27,2,29,0,29,16,10,3,0,25,5,17,11
,,0.01,0.01,0.01,0.02,0.01,0.01,*%,0,*%,0.01,*%,*%,0.01,0.01,0.01,0.01,*%,0.01,0,0.01,*%,*%,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.01,*%,0.01,0,0.01,0.01,0.01,*%,0,0.01,*%,0.01,0.01
,,,,,bcdefhi,ei,e,,,,defhi,,,,,cg,,,,,,,,,,,,,,,,a,,,a,b,,,,,d,,,,,,,
,NET: Rank 1,569,254,309,123,121,87,73,77,87,244,160,164,224,345,121,178,129,93,47,299,270,320,246,407,18,82,41,19,365,193,132,72,512,42,447,113,504,60,569,153,228,187,0,427,126,383,177
,,0.13,0.12,0.14,0.15,0.13,0.11,0.12,0.14,0.11,0.14,0.12,0.12,0.14,0.12,0.1,0.12,0.14,0.16,0.15,0.11,0.15,0.15,0.11,0.12,0.15,0.16,0.17,0.16,0.13,0.12,0.14,0.1,0.13,0.11,0.13,0.12,0.13,0.11,0.13,0.11,0.13,0.15,0,0.13,0.12,0.13,0.12
,,,,a,ch,,,,,,h,,,b,,,,af,abf,a,,abf,b,,,,a,a,,d,,d,,,,,,,,,,,b,,,,,
,NET: Rank 1-3,1281,574,698,278,274,214,168,152,194,552,382,346,502,779,289,427,271,196,98,716,565,680,592,916,31,192,84,50,839,424,255,180,1151,96,1000,262,1124,148,1281,331,537,413,0,960,294,869,389
,,0.29,0.26,0.31,0.34,0.3,0.28,0.27,0.27,0.25,0.32,0.28,0.26,0.32,0.27,0.25,0.29,0.29,0.34,0.31,0.27,0.31,0.31,0.26,0.26,0.26,0.38,0.35,0.4,0.3,0.27,0.27,0.25,0.29,0.25,0.29,0.27,0.29,0.28,0.29,0.24,0.3,0.32,0,0.29,0.27,0.3,0.26
,,,,a,cdefhi,fi,,,,,cdefhi,,,b,,,a,a,abf,a,,af,b,,,,ab,ab,a,bd,,,,,,,,,,b,,b,ab,,,,b,
,NET: Rank 1-5,1487,668,808,333,328,245,184,168,228,661,429,397,580,907,346,488,323,221,110,834,653,782,695,1051,41,230,99,59,956,512,310,217,1331,118,1160,302,1310,167,1487,403,609,475,0,1122,335,1025,435
,,0.33,0.31,0.36,0.41,0.36,0.32,0.29,0.3,0.29,0.38,0.31,0.3,0.37,0.32,0.3,0.33,0.35,0.38,0.35,0.32,0.36,0.36,0.31,0.3,0.34,0.46,0.41,0.48,0.34,0.32,0.33,0.3,0.34,0.3,0.34,0.31,0.34,0.32,0.33,0.29,0.34,0.37,0,0.34,0.31,0.36,0.29
,,,,a,cdefhi,defhi,,,,,cdefhi,,,b,,,a,a,abf,,,af,b,,,,ab,a,a,,,,,,,,,,,b,,b,ab,,,,b,
,NET: Rank 1-10,1675,764,897,391,381,275,201,187,240,772,476,427,653,1022,401,547,366,242,119,948,727,859,807,1185,48,251,111,70,1062,591,369,251,1493,143,1320,327,1479,184,1675,477,677,521,0,1275,369,1158,487
,,0.38,0.35,0.4,0.47,0.42,0.36,0.32,0.33,0.31,0.45,0.34,0.32,0.41,0.36,0.34,0.37,0.39,0.42,0.38,0.36,0.4,0.39,0.36,0.34,0.41,0.5,0.46,0.57,0.38,0.37,0.39,0.35,0.38,0.37,0.39,0.34,0.38,0.35,0.38,0.34,0.38,0.41,0,0.38,0.34,0.4,0.33
,,,,a,bcdefhi,cdefhi,fi,,,,cdefhi,,,b,,,,a,af,,,af,b,,,,ab,a,a,,,,,,,b,,,,b,,b,ab,,b,,b,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
