Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140
,,0.11,0.11,0.1,0.12,0.09,0.09,0.11,0.09,0.11,0.1,0.12,0.21,0.13,0.12,0.15,0.07,0.15,0.09,0.07,0.12,0.1,0.17,0.09,0.09,0.12,0.11,0.11,0.11,0.1,0.11,0.1,0.17,0.1,0.12,0.14,0.05,0.26,0.15,0.14,0.08,0.15,0.16,0.08,0.06,0.1,0.13,0.05,0.15,0.12,0.14,0.1,0.08,0.13,0.07,0.21,0.11,0.21,0.11,0.11,0.11,0.09,0.15,0.09,0.16,0.11,0,0,0.25,0.26,0.11,0,0,0.17,0.13,0.06,0.39,0.26,0.09,0.14,0,0.21,0,0.11,0.13,0.1,0.14,0.11,0.11,0.05,0.12,0.13,0,0,0,0.12,0.1,0.14,0.11,0.11,0.11,0.11,0.11,0.1,0.12,0.11,0.11,0.12,0.1,0.11,0.09,0.11,0.13,0.11,0.1,0.11,0.11,0.17,0.11,0.11,0.09,0.14,0.09,0.14,0.11,0.14,0.1,0.12,0.09,0.03,0.1,0.25,0.07,0.16,0.09,0.1,0.1,0.11,0.09,0.06
,,,,,,,,,,,,,e,,,e,,bcgh,,,,,bcgh,,,,,,,,,,,,,,,,j,j,,j,j,,,,,,j,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,,,,,
,£50 - £99,78,42,19,17,26,39,78,9,58,19,34,4,7,11,8,40,22,56,26,22,8,12,66,56,25,36,41,23,13,21,17,4,13,1,17,6,0,7,7,2,4,4,7,7,3,8,17,4,7,19,19,27,9,2,2,76,2,32,46,58,3,10,5,0,54,2,1,1,1,0,3,0,2,3,3,0,2,4,1,0,0,0,68,1,1,8,54,46,8,14,12,2,0,1,2,61,8,3,77,78,68,65,36,15,26,44,34,47,53,57,74,22,52,63,30,76,2,74,67,33,28,38,26,5,17,9,26,16,0,5,1,3,40,24,11,49,27,35,14
,,0.13,0.17,0.12,0.1,0.11,0.12,0.13,0.08,0.15,0.1,0.16,0.09,0.12,0.23,0.12,0.14,0.14,0.13,0.14,0.13,0.11,0.11,0.14,0.13,0.15,0.12,0.15,0.14,0.1,0.16,0.15,0.12,0.12,0.03,0.14,0.13,0,0.17,0.21,0.21,0.12,0.07,0.14,0.18,0.06,0.16,0.15,0.06,0.19,0.16,0.12,0.15,0.1,0.08,0.13,0.13,0.13,0.11,0.16,0.16,0.06,0.15,0.08,0,0.15,0.23,0.21,0.13,0.05,0,0.12,0,0.11,0.13,0.23,0,0.28,0.1,0.06,0,0,0,0.15,0.03,0.02,0.11,0.16,0.15,0.21,0.16,0.16,0.21,0,0.48,0.04,0.16,0.08,0.05,0.14,0.13,0.13,0.14,0.12,0.13,0.15,0.13,0.14,0.13,0.14,0.14,0.14,0.13,0.14,0.14,0.12,0.14,0.06,0.15,0.15,0.15,0.13,0.13,0.16,0.08,0.14,0.08,0.24,0.18,0,0.08,0.1,0.04,0.3,0.1,0.07,0.14,0.13,0.13,0.11
,,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,,,,,,,,,ehk,,,,,,,,,,k,,,,,,,,,,a,b,,,,,,,,,,,,,,,,,,,,,,,c,,,,ikl,il,ikl,il,il,,,,,ikl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abcg,c,,,,,acd,,,,,,
,£100 - £149,86,43,22,20,27,43,86,21,56,30,27,3,14,5,8,47,22,63,28,26,9,11,74,63,18,52,32,25,27,12,14,6,19,8,17,9,1,5,6,1,5,9,12,8,8,3,21,6,3,32,22,24,4,1,2,83,2,39,47,43,12,15,12,4,39,1,1,2,1,5,3,4,4,4,4,1,1,7,2,2,3,1,65,5,8,9,51,49,3,13,12,1,0,0,7,60,10,11,82,86,80,71,47,22,27,53,43,56,61,65,81,30,58,68,37,82,4,72,68,35,31,44,22,11,18,19,15,13,3,3,3,3,14,52,15,45,35,30,25
,,0.15,0.17,0.14,0.12,0.12,0.14,0.15,0.17,0.14,0.16,0.13,0.06,0.23,0.11,0.12,0.17,0.14,0.15,0.16,0.15,0.13,0.1,0.16,0.15,0.11,0.18,0.12,0.15,0.2,0.09,0.12,0.19,0.18,0.3,0.14,0.19,0.27,0.11,0.17,0.13,0.16,0.16,0.23,0.2,0.18,0.06,0.17,0.09,0.07,0.27,0.14,0.14,0.05,0.04,0.14,0.15,0.14,0.13,0.17,0.11,0.2,0.23,0.17,0.47,0.11,0.1,0.23,0.21,0.05,0.36,0.12,0.38,0.21,0.18,0.35,0.3,0.19,0.17,0.15,0.2,0.46,0.5,0.14,0.17,0.2,0.13,0.15,0.16,0.07,0.15,0.16,0.12,0,0,0.14,0.16,0.1,0.17,0.15,0.15,0.16,0.15,0.16,0.2,0.15,0.16,0.18,0.16,0.16,0.16,0.15,0.18,0.15,0.16,0.14,0.15,0.16,0.15,0.16,0.16,0.14,0.15,0.14,0.2,0.15,0.17,0.14,0.14,0.11,0.04,0.31,0.05,0.11,0.22,0.11,0.13,0.16,0.11,0.21
,,,,,,,,,,,,,,a,,,,,,,,,,,,,ac,,,ac,,,,a,abf,,,,,,,,,ikl,,,,,,,bcdg,d,d,,,,d,,,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,g,g,,g,,,,,,abd,,,,,a
,£150 - £199,71,33,19,20,35,42,71,20,50,22,21,7,2,5,9,40,14,58,26,22,10,16,55,58,19,36,36,18,18,17,17,2,12,5,10,8,0,3,5,1,2,10,3,5,8,8,15,8,3,13,23,21,13,1,0,71,0,38,33,45,9,6,12,0,41,4,0,0,4,2,2,1,1,3,1,1,0,8,2,2,0,0,59,2,2,10,48,45,3,9,8,1,0,0,6,52,13,3,70,71,64,60,32,12,17,36,24,39,42,58,70,18,45,63,30,71,0,65,58,28,32,30,24,7,16,13,13,12,3,6,1,5,8,43,15,37,33,33,20
,,0.12,0.13,0.13,0.11,0.16,0.14,0.12,0.16,0.13,0.12,0.1,0.15,0.03,0.1,0.13,0.14,0.09,0.13,0.14,0.12,0.14,0.14,0.12,0.13,0.11,0.12,0.13,0.11,0.13,0.13,0.15,0.06,0.12,0.19,0.09,0.17,0,0.07,0.15,0.06,0.06,0.19,0.06,0.13,0.18,0.15,0.13,0.13,0.08,0.11,0.14,0.12,0.14,0.05,0,0.13,0,0.13,0.12,0.12,0.14,0.09,0.17,0,0.12,0.55,0,0,0.27,0.12,0.09,0.08,0.05,0.14,0.07,0.31,0,0.18,0.14,0.17,0,0,0.13,0.07,0.05,0.13,0.14,0.15,0.08,0.1,0.11,0.06,0,0,0.13,0.14,0.13,0.04,0.13,0.12,0.13,0.13,0.11,0.1,0.09,0.11,0.1,0.11,0.11,0.14,0.13,0.11,0.12,0.14,0.12,0.13,0,0.13,0.13,0.13,0.15,0.1,0.15,0.12,0.13,0.12,0.12,0.14,0.11,0.11,0.1,0.07,0.06,0.18,0.11,0.11,0.15,0.12,0.17
,,,,,,,,,,,,,b,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l,l,,,,,,,,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abd,,,,,
,£200 - £249,57,22,15,20,21,34,57,13,40,17,19,2,5,3,6,33,10,48,22,18,8,8,50,48,20,20,37,11,9,17,17,3,6,3,9,2,0,4,2,2,4,4,5,6,2,3,18,5,3,7,18,20,10,1,1,56,1,25,32,37,7,6,6,1,35,0,2,0,1,0,5,1,3,3,1,0,0,5,1,0,1,0,45,4,3,6,37,33,5,5,5,0,1,0,6,36,11,6,52,57,51,47,38,12,20,41,27,41,43,44,52,17,44,46,28,54,3,50,48,24,26,30,12,9,14,10,9,7,3,4,1,7,5,33,12,37,20,25,16
,,0.1,0.09,0.1,0.12,0.09,0.11,0.1,0.11,0.1,0.09,0.09,0.04,0.08,0.06,0.08,0.12,0.06,0.11,0.12,0.1,0.11,0.07,0.11,0.11,0.12,0.07,0.13,0.07,0.07,0.13,0.15,0.09,0.06,0.1,0.08,0.04,0,0.09,0.05,0.21,0.13,0.07,0.1,0.14,0.04,0.05,0.15,0.08,0.08,0.06,0.11,0.11,0.11,0.04,0.07,0.1,0.07,0.08,0.12,0.1,0.11,0.1,0.08,0.15,0.1,0,0.34,0,0.05,0,0.22,0.09,0.14,0.11,0.08,0,0,0.12,0.04,0,0.19,0,0.1,0.14,0.07,0.08,0.11,0.11,0.12,0.06,0.06,0,1,0,0.12,0.1,0.11,0.09,0.1,0.1,0.1,0.1,0.13,0.1,0.11,0.12,0.11,0.12,0.11,0.11,0.1,0.1,0.12,0.1,0.11,0.1,0.12,0.1,0.11,0.11,0.12,0.1,0.07,0.16,0.11,0.09,0.08,0.08,0.11,0.08,0.09,0.12,0.04,0.14,0.08,0.11,0.09,0.09,0.13
,,,,,,,,,,,,,,,,,,,,,,,,,,b,,bde,,,d,dg,,,,,,,,,,,,,,,,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,b,,,,,
,£250 - £499,45,20,12,13,15,21,45,13,29,16,16,3,5,4,5,19,12,33,18,12,3,8,37,33,13,17,28,13,4,10,15,2,1,2,8,5,0,5,4,0,3,2,2,4,4,4,10,3,3,8,15,15,5,1,1,44,1,22,22,27,4,7,6,0,26,1,0,0,0,1,3,1,4,4,0,0,0,5,1,1,0,0,39,3,3,1,33,33,0,5,4,1,0,0,3,34,5,4,43,45,39,38,28,11,17,31,23,31,34,37,44,17,30,37,24,44,1,39,33,26,18,26,11,4,6,13,8,9,1,4,0,3,10,20,12,26,19,17,9
,,0.08,0.08,0.08,0.07,0.07,0.07,0.08,0.11,0.07,0.09,0.08,0.06,0.07,0.1,0.08,0.07,0.08,0.08,0.1,0.07,0.05,0.07,0.08,0.08,0.08,0.06,0.1,0.08,0.03,0.08,0.13,0.08,0.01,0.08,0.07,0.11,0,0.12,0.1,0,0.09,0.04,0.04,0.11,0.1,0.08,0.08,0.05,0.08,0.07,0.09,0.09,0.06,0.03,0.07,0.08,0.07,0.07,0.08,0.07,0.06,0.11,0.09,0,0.07,0.11,0,0,0,0.06,0.11,0.07,0.17,0.15,0,0,0,0.11,0.06,0.06,0,0,0.09,0.09,0.07,0.01,0.1,0.11,0,0.06,0.06,0.06,0,0,0.06,0.09,0.05,0.06,0.08,0.08,0.08,0.08,0.09,0.1,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.1,0.08,0.08,0.09,0.08,0.03,0.08,0.08,0.12,0.08,0.09,0.07,0.08,0.05,0.12,0.07,0.1,0.03,0.07,0,0.04,0.07,0.09,0.08,0.07,0.09,0.06,0.08
,,,,,,,,,,,,,,,,,,,,,,,,,,e,,be,e,,d,d,d,,d,d,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,d,,,c,c,,,,,,,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,,,,,,,,
,£500 - £749,33,11,10,11,9,19,33,5,20,11,14,3,4,1,3,15,7,25,11,10,4,6,27,25,5,21,12,13,7,5,7,1,7,0,8,5,0,3,3,0,2,3,2,2,1,4,3,7,3,3,5,15,7,2,0,33,0,19,14,19,6,4,4,0,18,0,1,0,0,3,4,0,0,2,1,0,1,2,1,1,0,0,26,2,1,4,18,14,5,5,5,0,0,0,4,17,8,5,28,33,30,28,16,10,9,20,14,19,21,23,32,10,21,23,13,31,2,24,19,9,9,22,6,0,6,10,3,5,3,5,0,6,9,9,10,19,13,20,4
,,0.06,0.04,0.07,0.07,0.04,0.06,0.06,0.04,0.05,0.06,0.07,0.06,0.06,0.02,0.05,0.05,0.05,0.06,0.06,0.06,0.05,0.05,0.06,0.06,0.03,0.07,0.04,0.08,0.05,0.03,0.06,0.03,0.07,0,0.07,0.11,0,0.07,0.07,0,0.06,0.05,0.04,0.05,0.03,0.09,0.03,0.11,0.07,0.03,0.03,0.09,0.08,0.08,0,0.06,0,0.06,0.05,0.05,0.1,0.06,0.05,0,0.05,0,0.21,0,0,0.19,0.16,0,0,0.08,0.08,0,0.13,0.04,0.05,0.1,0,0,0.06,0.07,0.03,0.06,0.05,0.05,0.12,0.06,0.07,0,0,0,0.08,0.05,0.08,0.07,0.05,0.06,0.06,0.06,0.05,0.08,0.05,0.06,0.06,0.05,0.06,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.08,0.05,0.04,0.04,0.04,0.07,0.04,0,0.05,0.09,0.03,0.06,0.13,0.09,0,0.09,0.07,0.04,0.07,0.06,0.06,0.07,0.03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,,,,ab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,,a,,a,,,,,,,,,
,£750 - £999,27,12,7,8,10,15,27,7,17,10,6,3,0,2,4,17,5,22,7,8,8,6,21,22,10,11,16,4,7,7,6,3,6,2,4,0,0,2,1,1,2,2,1,1,1,5,7,3,2,4,9,9,3,3,0,27,0,14,14,16,3,2,6,0,14,0,0,2,2,1,0,0,1,0,0,0,1,4,1,2,0,0,18,2,2,5,13,9,4,6,4,2,0,0,2,16,5,6,26,27,21,19,15,2,10,15,10,17,17,19,23,4,16,17,15,26,2,21,17,12,8,14,7,3,7,3,5,4,0,4,1,2,5,10,10,16,10,11,7
,,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.04,0.05,0.03,0.06,0,0.05,0.05,0.06,0.03,0.05,0.04,0.04,0.11,0.06,0.04,0.05,0.06,0.04,0.06,0.02,0.05,0.06,0.05,0.09,0.05,0.06,0.03,0,0,0.06,0.02,0.07,0.05,0.03,0.02,0.02,0.03,0.1,0.06,0.05,0.05,0.03,0.06,0.05,0.03,0.11,0,0.05,0,0.04,0.05,0.04,0.05,0.03,0.09,0,0.04,0,0,0.22,0.11,0.1,0,0,0.04,0,0,0,0.14,0.08,0.04,0.19,0,0,0.04,0.06,0.04,0.07,0.04,0.03,0.09,0.06,0.05,0.16,0,0,0.04,0.04,0.05,0.09,0.05,0.05,0.04,0.04,0.05,0.01,0.05,0.04,0.04,0.05,0.04,0.05,0.04,0.02,0.04,0.04,0.06,0.05,0.07,0.04,0.04,0.05,0.04,0.05,0.04,0.06,0.06,0.03,0.04,0.05,0,0.07,0.09,0.03,0.04,0.04,0.07,0.05,0.05,0.04,0.06
,,,,,,,,,,,,,,,,,b,,,,,acdg,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,,,,ab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"£1,000 - £1,499",36,13,11,11,21,26,36,10,22,14,8,2,5,4,4,18,11,25,7,12,6,6,30,25,10,23,13,8,14,8,3,2,13,2,6,2,0,3,0,2,3,1,3,3,5,2,3,7,3,2,13,9,6,2,3,32,3,18,18,27,2,1,6,0,27,0,0,0,0,1,1,0,1,0,1,0,0,3,1,1,0,0,27,3,5,1,19,16,4,5,5,1,0,1,3,20,8,6,29,36,29,27,19,7,12,22,12,23,23,23,30,11,23,25,18,32,4,28,23,8,10,18,7,3,7,7,5,6,3,4,1,7,6,7,15,24,11,21,6
