Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Q9_W3.10. Access to green spaces: How well do you think your local community is faring in each of the following areas?By 'local community' we mean the local area where you live.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,English region,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,North-West,North-East,Yorkshire & Humberside,West Midlands,East Midlands,South-West,South-East,Eastern,London,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,6241,2812,3396,663,1162,1266,943,1226,981,1825,2209,2207,802,296,623,647,519,675,1019,691,969,2105,4136,1996,2009,1138,681,417,4005,2236,3258,2940,5064,240,446,421,42,4108,2058,1189,992,5627,489,3850,2171,4567,1590,3235,1022,1294,919,2217,3719,2304,3568,2432
,Total,6241,3007,3201,823,1041,1004,1006,961,1406,1864,2010,2367,817,294,612,647,542,640,1027,697,967,2156,4085,1426,2086,1242,933,553,3513,2728,3579,2609,5152,131,557,243,130,4004,2157,1216,1066,5623,486,3806,2198,4476,1669,3109,980,1229,899,2346,3636,2376,3487,2495
,Very well,1826,930,885,224,270,249,268,305,510,494,517,815,211,80,189,161,133,206,309,239,298,477,1350,499,624,354,236,113,1123,703,993,825,1508,43,143,84,46,1238,571,293,292,1661,126,1357,431,1496,314,1027,396,363,269,592,1352,442,1050,720
,,0.29,0.31,0.28,0.27,0.26,0.25,0.27,0.32,0.36,0.27,0.26,0.34,0.26,0.27,0.31,0.25,0.24,0.32,0.3,0.34,0.31,0.22,0.33,0.35,0.3,0.28,0.25,0.2,0.32,0.26,0.28,0.32,0.29,0.33,0.26,0.35,0.35,0.31,0.26,0.24,0.27,0.3,0.26,0.36,0.2,0.33,0.19,0.33,0.4,0.3,0.3,0.25,0.37,0.19,0.3,0.29
,,,b,,,,,,abcdgh,abcdegh,,,abcdgh,,,ade,,,ade,ade,abde,ade,,a,bcdefg,deg,e,,,cdeg,e,,a,,c,,ac,,bcd,,,,,,b,,b,,ce,acde,e,e,,b,,,
,Fairly well,3153,1500,1638,365,507,541,532,504,705,871,1072,1209,395,140,303,348,285,335,541,354,451,1056,2097,712,1066,633,481,261,1778,1375,1816,1312,2639,58,283,110,51,2080,1031,560,523,2870,226,1856,1163,2231,872,1500,443,612,446,1211,1745,1282,1737,1294
,,0.51,0.5,0.51,0.44,0.49,0.54,0.53,0.52,0.5,0.47,0.53,0.51,0.48,0.48,0.49,0.54,0.53,0.52,0.53,0.51,0.47,0.49,0.51,0.5,0.51,0.51,0.52,0.47,0.51,0.5,0.51,0.5,0.51,0.44,0.51,0.45,0.39,0.52,0.48,0.46,0.49,0.51,0.47,0.49,0.53,0.5,0.52,0.48,0.45,0.5,0.5,0.52,0.48,0.54,0.5,0.52
,,,,,,,abg,ag,ag,a,,abg,ag,,,,ai,i,i,i,,,,,,,,,,,,,,bd,,,,,bc,,,,,,,a,,,,,b,,ab,,a,,
,Not very well,911,420,485,172,189,158,138,108,147,361,296,255,154,50,80,100,96,70,129,77,153,448,463,150,287,193,163,118,437,474,558,338,726,20,101,36,22,525,373,228,182,792,94,449,418,559,337,434,99,192,142,365,403,476,523,345
,,0.15,0.14,0.15,0.21,0.18,0.16,0.14,0.11,0.1,0.19,0.15,0.11,0.19,0.17,0.13,0.15,0.18,0.11,0.13,0.11,0.16,0.21,0.11,0.11,0.14,0.15,0.17,0.21,0.12,0.17,0.16,0.13,0.14,0.16,0.18,0.15,0.17,0.13,0.17,0.19,0.17,0.14,0.19,0.12,0.19,0.12,0.2,0.14,0.1,0.16,0.16,0.16,0.11,0.2,0.15,0.14
,,,,,cdefhi,defhi,efi,fi,,,cdefhi,efi,,cfgh,fgh,,fh,cfgh,,,,fgh,b,,,a,af,abf,abcfg,a,abf,b,,,,a,,,,a,a,a,,a,,a,,a,b,,b,b,b,,a,,
,Not at all well,249,112,136,45,56,46,48,32,23,101,93,55,44,10,27,32,17,18,33,19,50,138,111,53,70,49,37,41,122,127,143,104,197,4,25,10,11,106,140,105,52,217,24,111,134,147,98,118,32,52,34,120,97,142,139,92
,,0.04,0.04,0.04,0.06,0.05,0.05,0.05,0.03,0.02,0.05,0.05,0.02,0.05,0.03,0.04,0.05,0.03,0.03,0.03,0.03,0.05,0.06,0.03,0.04,0.03,0.04,0.04,0.07,0.03,0.05,0.04,0.04,0.04,0.03,0.04,0.04,0.08,0.03,0.06,0.09,0.05,0.04,0.05,0.03,0.06,0.03,0.06,0.04,0.03,0.04,0.04,0.05,0.03,0.06,0.04,0.04
,,,,,efi,efi,fi,fi,f,,efi,fi,,fgh,,,fh,,,,,fgh,b,,,,,,abcdfg,,bf,,,,,,,,,a,abd,a,,,,a,,a,,,,,ab,,a,,
,Don't know,102,45,57,17,19,11,22,12,21,36,33,33,12,12,14,6,11,11,14,8,14,37,65,13,39,13,16,20,52,49,69,29,82,5,5,3,0,56,42,30,16,82,16,32,52,43,47,29,10,11,9,58,39,34,38,44
,,0.02,0.01,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0.02,0.01,0.01,0.04,0.02,0.01,0.02,0.02,0.01,0.01,0.01,0.02,0.02,0.01,0.02,0.01,0.02,0.04,0.01,0.02,0.02,0.01,0.02,0.04,0.01,0.01,0,0.01,0.02,0.02,0.02,0.01,0.03,0.01,0.02,0.01,0.03,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.02
,,,,,,,,,,,,,,,adfghi,,,,,,,,,,,a,,,abcfg,,a,b,,,acd,,,,,,a,,,a,,a,,a,,,,,abcd,,,,a
,NET: Well,4979,2430,2523,588,777,789,799,810,1215,1366,1589,2024,607,221,491,509,418,541,850,593,749,1533,3446,1211,1690,987,717,374,2901,2078,2809,2138,4146,101,425,194,97,3318,1602,854,815,4531,352,3213,1594,3727,1187,2527,839,975,714,1803,3097,1725,2787,2013
,,0.8,0.81,0.79,0.72,0.75,0.79,0.79,0.84,0.86,0.73,0.79,0.86,0.74,0.75,0.8,0.79,0.77,0.85,0.83,0.85,0.78,0.71,0.84,0.85,0.81,0.79,0.77,0.68,0.83,0.76,0.78,0.82,0.8,0.77,0.76,0.8,0.75,0.83,0.74,0.7,0.76,0.81,0.72,0.84,0.73,0.83,0.71,0.81,0.86,0.79,0.79,0.77,0.85,0.73,0.8,0.81
,,,,,,,abg,abg,abcdgh,abcdgh,,abg,abcdgh,,,a,a,,abcdei,abdei,abcdei,,,a,bcdefg,deg,eg,e,,cdeg,e,,a,c,,,,,bcd,c,,c,b,,b,,b,,e,acde,,,,b,,,
,NET: Not well,1160,532,621,217,245,203,185,140,170,462,389,310,199,61,107,132,113,88,162,96,203,586,574,203,357,242,200,160,559,601,701,442,923,25,126,45,33,631,513,333,235,1010,118,561,552,706,435,552,131,244,176,486,500,618,662,437
,,0.19,0.18,0.19,0.26,0.24,0.2,0.18,0.15,0.12,0.25,0.19,0.13,0.24,0.21,0.17,0.2,0.21,0.14,0.16,0.14,0.21,0.27,0.14,0.14,0.17,0.19,0.21,0.29,0.16,0.22,0.2,0.17,0.18,0.19,0.23,0.19,0.25,0.16,0.24,0.27,0.22,0.18,0.24,0.15,0.25,0.16,0.26,0.18,0.13,0.2,0.2,0.21,0.14,0.26,0.19,0.18
,,,,,cdefhi,defhi,efi,efi,,,cdefhi,efi,,cfgh,fh,,fgh,fgh,,,,fgh,b,,,a,af,abf,abcdfg,,abf,b,,,,a,,,,a,abd,a,,a,,a,,a,b,,b,b,ab,,a,,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
