Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,,0.02,0.01,0.02,0.03,0.03,0.01,0.02,0.01,0.01,0.03,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.02,0.01,0.03,0.02,0.01,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.01,0.05,0.04,0.03,0,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.01
,,,,,cdefhi,cdefhi,,fi,,,cdefhi,fi,,,,,,,,,,abdefgh,b,,,,,,,,,,,,a,a,a,,,,,,,,,,,,e,e,,e,,,,b,
,2,129,58,69,27,27,22,18,18,17,54,40,35,13,6,13,15,17,7,11,22,25,61,69,27,45,26,19,12,72,57,73,56,94,5,15,9,6,78,51,40,24,114,11,81,45,100,29,77,15,39,23,38,90,32,84,42
,,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.01,0.03,0.02,0.01,0.02,0.02,0.02,0.02,0.03,0.01,0.01,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.03,0.04,0.05,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.01,0.02,0.02
,,,,,fi,fi,,,,,fi,,,,,,,fg,,,afg,fg,b,,,,,,,,,,,,a,,a,,,,a,,,,,,,,e,,be,,,b,,,
,3,158,64,91,31,43,22,15,15,31,74,37,47,22,6,16,18,16,13,28,17,23,74,85,35,48,30,27,19,83,76,88,68,122,6,23,3,3,93,63,37,26,139,18,86,68,123,34,99,27,40,32,47,82,73,95,58
,,0.03,0.02,0.03,0.04,0.04,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.05,0.04,0.01,0.03,0.02,0.03,0.03,0.02,0.02,0.04,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.04,0.02,0.02,0.03,0.03,0.02
,,,,,cdehi,cdefhi,,,,,cdefhi,,,,,,,,,,,,b,,,,,,,,,,,,ad,ad,,,,,,,,,,,,,e,,e,e,,,a,,
,4,127,64,61,27,24,22,21,18,16,51,42,34,20,8,11,15,11,14,15,10,25,53,74,27,38,29,21,12,65,62,76,51,102,4,12,6,3,70,57,35,23,106,17,68,49,88,36,72,24,27,21,41,81,42,78,46
,,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.01,0.03,0.02,0.01,0.02,0.03,0.02,0.02,0.02,0.02,0.01,0.01,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
,,,,,fi,f,,,,,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,a,,,a,,,,,,,,,,,,,
,5,128,57,70,25,24,18,21,15,25,49,39,40,20,1,10,13,8,17,21,15,23,56,72,24,48,25,12,20,71,57,81,46,94,4,17,4,9,67,58,32,32,109,15,62,60,77,50,55,22,21,12,51,57,60,83,40
,,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,*%,0.02,0.02,0.01,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.01,0.04,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.07,0.02,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.01,0.02,0.02,0.03,0.02,0.02
,,,,,ei,,,,,,i,,,b,,,b,,b,b,b,b,b,,,,,,adf,,,,,,,,,ad,,a,a,a,,,,a,,a,,,,,,,a,b,
,6,111,52,58,20,31,20,9,8,23,51,29,31,13,5,9,14,7,10,22,8,23,35,76,30,30,24,14,12,60,50,58,52,83,4,12,5,6,63,46,21,26,100,8,63,45,72,39,69,18,32,20,31,70,39,67,36
,,0.02,0.02,0.02,0.02,0.03,0.02,0.01,0.01,0.02,0.03,0.01,0.01,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.05,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.01,0.02,0.02,0.02,0.01
,,,,,dei,defhi,de,,,,dehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,,e,,,,,,
,7,131,62,68,25,27,21,17,24,16,52,38,41,17,4,10,11,7,17,13,17,35,46,86,31,36,31,16,17,67,64,76,56,91,2,20,10,9,85,47,35,16,119,10,76,51,101,29,73,23,25,26,48,82,44,76,51
,,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.01,0.03,0.02,0.02,0.02,0.01,0.02,0.02,0.01,0.03,0.01,0.02,0.04,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.04,0.07,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02
,,,,,fi,f,,,f,,fi,,,,,,,,g,,,cdeg,,,,,,,,,,,,,,a,a,ab,,,d,,,,,,,,,,,,,,,,
,8,126,48,77,27,26,19,17,21,16,53,36,37,14,8,12,19,7,10,28,11,17,50,77,23,41,26,24,12,64,63,64,62,104,1,12,5,4,76,48,33,21,114,11,78,43,94,30,65,19,19,26,43,81,42,86,37
,,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.01,0.03,0.02,0.02,0.02,0.03,0.02,0.03,0.01,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.01
,,,,a,cdfhi,f,,,,,fhi,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,,,b,
,9,116,46,70,26,18,9,21,17,25,44,30,42,17,6,15,9,8,10,20,12,18,38,78,28,42,25,12,9,70,46,64,50,95,2,15,5,0,73,40,19,20,104,10,64,48,76,38,49,15,18,16,46,71,45,69,43
,,0.02,0.02,0.02,0.03,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.03,0.02,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02
,,,,,bchi,,,c,c,,c,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10,140,66,74,10,23,23,21,23,39,33,44,63,20,5,14,8,15,19,23,13,22,54,86,31,55,22,16,16,86,54,92,48,125,4,7,3,0,89,51,31,27,125,15,81,55,94,44,56,13,22,21,57,78,58,83,53
,,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.01,0.03,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.01,0.01,0,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02
,,,,,,,,,,a,,,a,,,,,,d,,,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,b,,,,
,11,153,62,90,20,25,19,27,18,43,46,46,60,24,7,11,14,24,19,20,11,22,53,100,31,44,35,30,12,75,77,86,65,138,2,7,4,0,90,58,30,27,137,15,96,53,105,47,69,29,27,12,68,89,58,93,57
,,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.04,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.03,0.03,0.02,0.01,0.01,0,0.02,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.03,0.02,0.01,0.03,0.02,0.02,0.03,0.02
,,,,,,,,,,,,,,,,,,cdghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,,,d,,,,
,12,168,75,91,24,33,23,19,23,45,57,42,69,21,7,19,14,15,16,27,17,32,56,112,38,60,25,28,16,98,69,102,65,133,3,19,6,7,113,53,24,32,154,11,109,55,126,38,71,26,27,18,62,108,54,95,67
,,0.03,0.02,0.03,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.05,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.03
,13,120,43,77,18,14,13,25,20,30,32,38,50,24,6,9,6,10,14,11,21,20,44,75,23,31,30,25,10,54,65,79,41,107,1,4,5,3,69,50,32,26,109,8,73,43,92,27,50,18,22,10,49,65,54,69,47
,,0.02,0.01,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.01,0.02,0.02,0.01,0.03,0.02,0.02,0.02,0.02,0.01,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02
,,,,a,,,,bc,,,,,,dg,,,,,g,,dg,,,,,,f,bf,,,bf,,,,,,,,,,a,,,,,,,,,,,,,,,,
,14,157,65,92,12,18,31,19,35,42,30,50,77,21,6,19,14,15,14,25,19,23,50,107,36,52,25,23,20,88,69,98,59,140,3,9,3,0,89,65,35,38,134,22,101,55,116,39,66,27,25,13,60,93,60,101,50
,,0.03,0.02,0.03,0.01,0.02,0.03,0.02,0.04,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.04,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.01,0,0.02,0.03,0.03,0.04,0.02,0.05,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.01,0.03,0.03,0.03,0.03,0.02
,,,,,,,abg,,abdg,g,,,abdg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,a,,,,,,,,,,,,b,
,15,185,86,97,13,23,25,29,37,58,35,54,95,20,11,19,19,17,16,35,26,22,50,134,43,70,27,33,11,113,72,111,74,164,5,8,8,0,114,67,31,42,169,8,121,61,140,44,79,16,32,31,80,109,71,85,92
,,0.03,0.03,0.03,0.02,0.02,0.02,0.03,0.04,0.04,0.02,0.03,0.04,0.02,0.04,0.03,0.03,0.03,0.03,0.03,0.04,0.02,0.02,0.03,0.03,0.03,0.02,0.04,0.02,0.03,0.03,0.03,0.03,0.03,0.04,0.01,0.03,0,0.03,0.03,0.03,0.04,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.04
,,,,,,,,,abg,abcgh,,,abcgh,,,,,,,,,,,a,,,,,,,,,,c,,,,,,,,,,,,,,,,,,b,b,,,,a
,16,182,88,93,16,27,26,20,37,56,43,46,93,19,11,18,18,23,22,29,22,20,36,146,58,45,37,27,15,102,80,104,78,154,4,12,9,3,119,64,37,29,168,13,106,68,132,40,81,34,28,19,73,111,62,96,80
,,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.04,0.04,0.02,0.02,0.04,0.02,0.04,0.03,0.03,0.04,0.03,0.03,0.03,0.02,0.02,0.04,0.04,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.04,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.02,0.03,0.03,0.03,0.03,0.03
,,,,,,,,,adgh,adgh,,,abcdgh,,,,,ai,,,,,,a,bfg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17,220,99,121,23,26,23,41,44,63,49,64,107,35,13,18,20,23,24,29,35,24,73,148,40,85,41,36,19,125,96,134,86,196,1,16,7,0,144,71,37,38,205,12,130,82,159,60,93,36,40,17,96,122,92,103,109
,,0.04,0.03,0.04,0.03,0.03,0.02,0.04,0.05,0.04,0.03,0.03,0.05,0.04,0.04,0.03,0.03,0.04,0.04,0.03,0.05,0.02,0.03,0.04,0.03,0.04,0.03,0.04,0.03,0.04,0.04,0.04,0.03,0.04,0.01,0.03,0.03,0,0.04,0.03,0.03,0.04,0.04,0.03,0.03,0.04,0.04,0.04,0.03,0.04,0.03,0.02,0.04,0.03,0.04,0.03,0.04
,,,,,,,,bcg,bcgh,bcg,,,abcgh,i,,,,,,,gi,,,,,a,,,,,,,,b,,,,,,,,,,,,,,,,d,,,ad,,,,a
,18,170,68,102,8,19,33,25,28,57,27,59,85,20,4,15,23,13,24,26,24,21,45,125,45,59,35,25,7,104,66,86,84,150,1,11,4,3,123,47,25,29,157,12,112,55,127,42,70,24,30,16,80,102,62,87,74
,,0.03,0.02,0.03,0.01,0.02,0.03,0.02,0.03,0.04,0.01,0.03,0.04,0.02,0.01,0.02,0.04,0.02,0.04,0.03,0.03,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.01,0.03,0.02,0.02,0.03,0.03,0.01,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03
,,,,a,,,abg,ag,ag,abg,,ag,abg,,,,,,,,,,,a,e,,,,,e,,,,,,,,,b,,,,,,,,,,,,,,ad,,,,
,NET: Rank 1,105,41,64,27,33,12,17,8,9,60,29,16,8,2,13,11,5,8,19,6,32,54,52,24,34,27,13,6,58,47,59,46,69,6,23,7,0,72,33,21,15,89,12,67,35,81,23,69,23,24,22,32,71,33,70,33
,,0.02,0.01,0.02,0.03,0.03,0.01,0.02,0.01,0.01,0.03,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.02,0.01,0.03,0.02,0.01,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.01,0.05,0.04,0.03,0,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.01
,,,,,cdefhi,cdefhi,,fi,,,cdefhi,fi,,,,,,,,,,abdefgh,b,,,,,,,,,,,,a,a,a,,,,,,,,,,,,e,e,,e,,,,b,
,NET: Rank 1-3,393,163,225,85,103,56,50,41,57,188,106,98,43,15,42,43,39,28,59,45,80,188,205,85,128,83,60,37,213,180,220,171,285,17,61,19,9,243,147,98,64,342,41,234,147,304,86,246,65,104,77,117,243,139,249,133
,,0.06,0.05,0.07,0.1,0.1,0.06,0.05,0.04,0.04,0.1,0.05,0.04,0.05,0.05,0.07,0.07,0.07,0.04,0.06,0.06,0.08,0.09,0.05,0.06,0.06,0.07,0.06,0.07,0.06,0.07,0.06,0.07,0.06,0.13,0.11,0.08,0.07,0.06,0.07,0.08,0.06,0.06,0.08,0.06,0.07,0.07,0.05,0.08,0.07,0.08,0.09,0.05,0.07,0.06,0.07,0.05
,,,,a,cdefhi,cdefhi,i,,,,cdefhi,,,,,f,,f,,,,afg,b,,,,,,,,,,,,ad,a,,,,,a,,,a,,,b,,e,,e,e,,,,b,
,NET: Rank 1-5,648,284,356,137,151,96,92,74,98,288,188,172,83,23,63,71,57,58,94,70,128,296,352,136,213,138,92,69,349,299,378,267,481,25,89,29,22,380,262,165,119,558,73,364,256,469,172,372,111,151,110,209,382,240,410,219
,,0.1,0.09,0.11,0.17,0.14,0.1,0.09,0.08,0.07,0.15,0.09,0.07,0.1,0.08,0.1,0.11,0.11,0.09,0.09,0.1,0.13,0.14,0.09,0.1,0.1,0.11,0.1,0.12,0.1,0.11,0.11,0.1,0.09,0.19,0.16,0.12,0.17,0.09,0.12,0.14,0.11,0.1,0.15,0.1,0.12,0.1,0.1,0.12,0.11,0.12,0.12,0.09,0.1,0.1,0.12,0.09
,,,,a,cdefhi,cdefhi,fi,,,,cdefhi,fi,,,,,,,,,,abfgh,b,,,,,,,,,,,,ad,a,,,,a,a,,,a,,a,,,e,e,e,e,,,,b,
,NET: Rank 1-18,2626,1143,1467,379,461,382,384,410,611,840,765,1021,348,117,250,260,241,274,403,306,427,925,1701,593,863,522,402,245,1457,1170,1530,1088,2161,57,241,101,57,1627,968,554,491,2354,229,1574,970,1903,688,1262,409,496,357,1003,1561,980,1522,1016
,,0.42,0.38,0.46,0.46,0.44,0.38,0.38,0.43,0.43,0.45,0.38,0.43,0.43,0.4,0.41,0.4,0.44,0.43,0.39,0.44,0.44,0.43,0.42,0.42,0.41,0.42,0.43,0.44,0.41,0.43,0.43,0.42,0.42,0.43,0.43,0.42,0.44,0.41,0.45,0.46,0.46,0.42,0.47,0.41,0.44,0.43,0.41,0.41,0.42,0.4,0.4,0.43,0.43,0.41,0.44,0.41
,,,,a,cdh,cdh,,,cdh,cdh,cdh,,cdh,,,,,g,,,,g,,,,,,,,,,,,,,,,,,a,a,a,,a,,a,,,,,,,,,,b,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
