Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,English region,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,North-West,North-East,Yorkshire & Humberside,West Midlands,East Midlands,South-West,South-East,Eastern,London,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,6241,2812,3396,663,1162,1266,943,1226,981,1825,2209,2207,802,296,623,647,519,675,1019,691,969,2105,4136,1996,2009,1138,681,417,4005,2236,3258,2940,5064,240,446,421,42,4108,2058,1189,992,5627,489,3850,2171,4567,1590,3235,1022,1294,919,2217,3719,2304,3568,2432
,Total,6241,3007,3201,823,1041,1004,1006,961,1406,1864,2010,2367,817,294,612,647,542,640,1027,697,967,2156,4085,1426,2086,1242,933,553,3513,2728,3579,2609,5152,131,557,243,130,4004,2157,1216,1066,5623,486,3806,2198,4476,1669,3109,980,1229,899,2346,3636,2376,3487,2495
,Male,3007,3007,0,363,372,413,454,524,881,735,867,1405,384,143,305,315,255,335,486,330,454,1023,1983,773,917,637,436,244,1690,1317,1723,1251,2550,53,237,99,59,2008,959,476,511,2739,213,1929,972,2171,788,1514,536,588,390,1183,1774,1138,1559,1366
,,0.48,1,0,0.44,0.36,0.41,0.45,0.55,0.63,0.39,0.43,0.59,0.47,0.49,0.5,0.49,0.47,0.52,0.47,0.47,0.47,0.47,0.49,0.54,0.44,0.51,0.47,0.44,0.48,0.48,0.48,0.48,0.49,0.41,0.43,0.41,0.45,0.5,0.44,0.39,0.48,0.49,0.44,0.51,0.44,0.48,0.47,0.49,0.55,0.48,0.43,0.5,0.49,0.48,0.45,0.55
,,,b,,bg,,b,bg,abcdgh,abcdegh,b,bg,abcdegh,,,,,,agi,,,,,,bdefg,,be,,,b,b,,,bcd,,,,,bc,c,,c,b,,b,,,,d,acde,d,,d,,,,a
,Female,3201,0,3201,446,661,586,552,435,522,1106,1138,957,429,150,300,330,286,303,533,364,506,1120,2082,646,1154,601,493,307,1801,1401,1838,1344,2580,70,319,143,71,1987,1175,723,546,2878,254,1860,1210,2284,868,1574,439,633,501,1152,1841,1227,1901,1123
,,0.51,0,1,0.54,0.63,0.58,0.55,0.45,0.37,0.59,0.57,0.4,0.53,0.51,0.49,0.51,0.53,0.47,0.52,0.52,0.52,0.52,0.51,0.45,0.55,0.48,0.53,0.55,0.51,0.51,0.51,0.51,0.5,0.54,0.57,0.59,0.55,0.5,0.54,0.59,0.51,0.51,0.52,0.49,0.55,0.51,0.52,0.51,0.45,0.52,0.56,0.49,0.51,0.52,0.55,0.45
,,,,a,efi,acdefghi,efi,efi,fi,,adefi,efi,,,,,,,,,,f,,,,acfg,,a,ac,a,a,,,,,a,a,,,a,abd,,,,,a,,,b,,b,abce,b,,,b,
,Non-binary,23,0,0,6,7,4,1,2,3,13,5,5,2,0,5,2,1,0,4,3,6,8,15,7,10,1,2,3,17,6,10,13,15,6,0,2,0,7,15,12,7,3,15,14,9,17,6,15,5,6,4,7,16,6,19,4
,,*%,0,0,0.01,0.01,*%,*%,*%,*%,0.01,*%,*%,*%,0,0.01,*%,*%,0,*%,*%,0.01,*%,*%,*%,*%,*%,*%,0.01,*%,*%,*%,*%,*%,0.05,0,0.01,0,*%,0.01,0.01,0.01,*%,0.03,*%,*%,*%,*%,*%,0.01,*%,*%,*%,*%,*%,0.01,*%
,,,,,di,di,,,,,dhi,,,,,f,,,,,,f,,,,,,,,,,,,,acd,,,,,a,a,a,,a,,,,,,,,,,,,b,
,I identify in another way,7,0,0,7,0,0,0,0,0,7,0,0,1,1,1,0,0,1,2,0,1,3,4,0,3,2,2,0,3,4,7,0,6,1,0,0,0,0,7,6,2,0,4,2,5,3,4,5,0,2,3,2,4,3,5,2
,,*%,0,0,0.01,0,0,0,0,0,*%,0,0,*%,*%,*%,0,0,*%,*%,0,*%,*%,*%,0,*%,*%,*%,0,*%,*%,*%,0,*%,0.01,0,0,0,0,*%,*%,*%,0,0.01,*%,*%,*%,*%,*%,0,*%,*%,*%,*%,*%,*%,*%
,,,,,bcdefhi,,,,,,bcehi,,,,,,,,,,,,,,,,,a,,,,b,,,a,,,,,a,a,a,,a,,,,,,,,,,,,,
,Prefer not to say,3,0,0,1,1,1,0,0,0,2,1,0,1,0,0,0,0,0,2,0,0,2,1,0,2,1,0,0,2,1,1,2,1,0,1,0,0,2,1,0,0,2,1,1,2,1,2,1,0,0,1,2,1,2,3,0
,,*%,0,0,*%,*%,*%,0,0,0,*%,*%,0,*%,0,0,0,0,0,*%,0,0,*%,*%,0,*%,*%,0,0,*%,*%,*%,*%,*%,0,*%,0,0,*%,*%,0,0,*%,*%,*%,*%,*%,*%,*%,0,0,*%,*%,*%,*%,*%,0
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
