Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140
,,0.14,0.11,0.26,0.09,0.04,0.11,0.12,0.27,0.12,0.16,0.09,0.11,0.07,0.11,0.22,0.18,0.1,0.15,0.21,0.14,0,0.16,0.13,0.15,0.14,0,0.14,0,0,0.14,0,0.13,0,0,0,0,0,0.17,0.13,0.34,0.38,0.28,0.16,0,0.11,0.12,0.04,0.13,0,0,0.15,0.2,0.17,0.08,0,0.14,0,0.15,0.12,0.13,0.16,0.17,0.14,0,0.12,0.45,0,0,0,0,0.19,0,0.26,0.1,0,0,0,0.2,0,0,0,0,0.15,0.22,0,0,0.17,0.19,0,0.05,0.05,0,0,0,0.22,0.17,0,0.05,0.12,0.14,0.14,0.14,0.16,0,0.14,0.16,0.14,0.14,0.14,0.14,0.13,0.14,0.15,0.15,0.14,0.15,0.04,0.14,0.14,0.23,0.16,0.09,0.1,0.26,0.11,0.19,0.18,0.05,0,0,0,0,0.17,0.19,0.1,0.11,0.14,0.14,0.16
,,,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,£50 - £99,10,7,0,4,0,3,8,2,9,1,3,1,1,1,0,6,3,7,5,2,0,1,9,7,10,0,10,0,0,10,0,0,0,0,0,0,0,2,2,0,0,1,0,0,2,0,1,1,1,3,4,3,0,0,0,10,0,2,8,8,1,1,1,0,7,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,10,0,0,0,7,6,1,3,3,0,0,0,0,9,0,1,8,10,10,10,8,0,5,8,5,9,9,10,10,10,10,5,5,8,3,8,8,3,4,3,4,2,2,1,3,2,0,0,0,0,5,5,0,7,1,4,2
,,0.08,0.15,0,0.07,0,0.08,0.09,0.08,0.12,0.03,0.08,0.13,0.13,0.05,0,0.09,0.09,0.08,0.15,0.04,0,0.07,0.08,0.08,0.08,0,0.08,0,0,0.09,0,0,0,0,0,0,0,0.15,0.24,0,0,0.05,0,0,0.24,0,0.05,0.07,0.12,0.16,0.14,0.1,0,0,0,0.08,0,0.03,0.13,0.09,0.08,0.04,0.12,0,0.09,0,1,0,0,0,0.09,0,0,0.14,0,0,0,0.16,0,0,0,0,0.09,0,0,0,0.08,0.07,0.09,0.18,0.21,0,0,0,0,0.1,0,0.06,0.08,0.09,0.08,0.11,0.1,0,0.11,0.1,0.11,0.1,0.1,0.08,0.09,0.08,0.11,0.06,0.09,0.07,0.14,0.09,0.09,0.07,0.1,0.05,0.12,0.15,0.06,0.05,0.11,0.12,0,0,0,0,0.21,0.11,0,0.22,0.02,0.15,0.09
,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,,b,,,
,£100 - £199,15,5,3,6,1,1,11,4,10,5,7,3,2,2,0,5,7,7,4,3,1,3,12,7,15,0,15,0,0,13,0,2,0,0,0,0,0,5,1,0,1,1,1,0,0,0,4,1,1,4,5,1,2,2,1,14,1,7,7,10,1,4,0,0,9,0,0,1,0,0,1,0,2,1,0,0,1,0,0,0,0,0,14,1,0,0,11,11,0,2,1,1,0,0,1,12,1,1,13,14,15,11,7,0,7,7,7,8,8,15,14,15,9,12,9,13,2,12,8,6,2,5,5,2,3,3,3,2,1,1,0,1,1,8,5,5,5,2,2
,,0.12,0.11,0.12,0.12,0.03,0.02,0.12,0.14,0.13,0.1,0.16,0.29,0.22,0.11,0,0.07,0.19,0.09,0.11,0.06,0.11,0.17,0.11,0.09,0.12,0,0.12,0,0,0.11,0,0.3,0,0,0,0,0,0.29,0.12,0,0.24,0.06,0.08,0,0,0,0.23,0.1,0.08,0.26,0.15,0.02,0.07,0.15,0.42,0.11,0.42,0.12,0.12,0.12,0.09,0.15,0,0,0.12,0,0,1,0,0,0.11,0,0.14,0.11,0,0,1,0,0,0,0,0,0.12,0.3,0,0,0.12,0.13,0,0.11,0.06,0.51,0,0,0.3,0.12,0.15,0.07,0.13,0.12,0.12,0.11,0.09,0,0.14,0.09,0.14,0.1,0.1,0.12,0.12,0.12,0.1,0.14,0.16,0.12,0.11,0.14,0.1,0.15,0.06,0.09,0.14,0.17,0.09,0.11,0.12,0.1,0.5,0.26,0,0.06,0.04,0.16,0.14,0.17,0.1,0.07,0.09
,£200 - £299,13,6,3,4,5,5,10,2,8,5,4,0,0,4,1,6,4,9,3,6,0,1,12,9,13,0,13,0,0,12,0,1,0,0,0,0,0,0,0,0,0,3,1,1,2,0,3,3,1,3,3,4,3,1,0,13,0,8,6,10,0,3,1,0,10,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,13,0,0,0,10,9,1,5,4,1,0,0,0,10,0,2,11,12,13,13,11,0,7,11,7,13,13,13,13,13,12,9,7,12,1,11,11,5,7,8,4,2,2,2,4,3,0,0,1,0,2,7,4,4,6,3,3
,,0.11,0.14,0.1,0.08,0.2,0.14,0.11,0.08,0.1,0.12,0.09,0,0,0.26,0.12,0.09,0.12,0.1,0.08,0.14,0,0.05,0.12,0.1,0.11,0,0.11,0,0,0.11,0,0.13,0,0,0,0,0,0,0,0,0,0.18,0.08,0.14,0.21,0,0.16,0.2,0.08,0.18,0.09,0.12,0.1,0.07,0,0.11,0,0.12,0.09,0.12,0,0.11,0.12,0,0.13,0,0,0,0,0,0,0,0.13,0,0.54,0,0,0.17,0,0,0,0,0.12,0,0,0,0.11,0.11,0.1,0.26,0.23,0.49,0,0,0,0.1,0,0.12,0.11,0.1,0.11,0.14,0.15,0,0.14,0.15,0.14,0.16,0.16,0.11,0.12,0.11,0.14,0.11,0.12,0.12,0.05,0.13,0.14,0.12,0.19,0.14,0.11,0.18,0.06,0.07,0.14,0.14,0,0,0.51,0,0.08,0.14,0.1,0.13,0.11,0.1,0.15
,£300 - £399,13,6,3,4,5,6,10,4,9,4,4,0,0,1,1,7,1,12,3,6,3,1,12,12,13,0,13,0,0,10,0,3,0,0,0,0,0,1,2,0,1,2,0,2,1,0,1,2,1,2,5,3,3,0,0,13,0,5,8,6,2,3,1,0,5,1,0,0,1,0,1,0,2,1,0,0,0,1,0,0,0,0,11,0,0,1,11,10,1,0,0,0,0,0,0,11,0,1,12,13,13,10,9,0,4,9,4,9,9,13,12,13,10,8,5,12,1,9,11,7,6,6,4,2,4,3,2,2,0,0,0,0,1,7,5,3,7,1,8
,,0.1,0.13,0.1,0.08,0.2,0.17,0.11,0.16,0.11,0.09,0.09,0,0,0.05,0.11,0.1,0.03,0.14,0.09,0.14,0.29,0.05,0.11,0.14,0.1,0,0.1,0,0,0.08,0,0.45,0,0,0,0,0,0.05,0.25,0,0.2,0.12,0,0.32,0.11,0,0.06,0.15,0.09,0.12,0.16,0.09,0.1,0,0,0.1,0,0.08,0.13,0.08,0.17,0.12,0.11,0,0.07,0.55,0,0,1,0,0.11,0,0.14,0.12,0,0,0,0.16,0,0,0,0,0.1,0,0,0.2,0.12,0.12,0.1,0,0,0,0,0,0,0.11,0,0.06,0.12,0.11,0.1,0.1,0.11,0,0.08,0.11,0.08,0.1,0.1,0.1,0.11,0.1,0.11,0.1,0.09,0.11,0.06,0.1,0.13,0.18,0.16,0.11,0.11,0.17,0.12,0.12,0.08,0.09,0,0,0,0,0.05,0.14,0.13,0.09,0.13,0.03,0.42
,£400 - £499,11,3,3,5,4,7,9,2,3,7,2,0,1,2,0,7,3,7,4,3,1,0,11,7,11,0,11,0,0,11,0,0,0,0,0,0,0,3,0,0,0,3,1,0,0,1,3,0,0,2,3,2,3,1,0,11,0,4,6,4,4,3,0,0,4,0,0,0,0,0,3,1,1,2,0,0,0,0,0,0,0,0,11,0,0,1,8,6,2,3,3,0,0,0,0,7,0,2,8,11,11,7,5,0,3,5,3,5,5,11,8,11,7,7,3,9,2,6,5,1,3,5,4,0,2,4,3,1,0,0,1,1,0,6,4,1,8,3,1
,,0.09,0.08,0.1,0.09,0.18,0.21,0.1,0.09,0.04,0.16,0.04,0,0.09,0.13,0,0.11,0.09,0.09,0.12,0.06,0.08,0,0.1,0.09,0.09,0,0.09,0,0,0.09,0,0,0,0,0,0,0,0.18,0,0,0,0.19,0.07,0,0,0.14,0.16,0,0,0.14,0.09,0.05,0.1,0.07,0,0.09,0,0.07,0.1,0.05,0.4,0.11,0,0,0.05,0,0,0,0,0,0.38,1,0.07,0.22,0,0,0,0,0,0,0,0,0.1,0,0,0.17,0.09,0.08,0.18,0.15,0.17,0,0,0,0,0.08,0,0.13,0.09,0.09,0.09,0.08,0.07,0,0.05,0.07,0.05,0.06,0.06,0.09,0.08,0.09,0.08,0.09,0.04,0.08,0.11,0.07,0.06,0.02,0.09,0.1,0.1,0,0.06,0.14,0.12,0.05,0,0,0.49,0.07,0,0.12,0.11,0.03,0.16,0.1,0.05
,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,£500 - £749,11,2,3,6,3,3,10,1,7,4,6,1,0,1,0,9,2,9,1,7,1,1,10,9,11,0,11,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,2,3,0,0,1,4,6,0,0,11,0,6,5,10,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,2,1,7,7,0,1,1,0,0,0,0,5,0,6,8,9,11,6,4,0,5,4,5,6,6,11,9,11,5,5,5,9,2,8,7,4,2,6,2,0,5,1,1,4,0,0,0,4,3,2,2,2,7,4,0
,,0.09,0.04,0.1,0.12,0.12,0.08,0.11,0.04,0.08,0.1,0.13,0.1,0,0.06,0,0.14,0.05,0.1,0.03,0.16,0.1,0.06,0.09,0.1,0.09,0,0.09,0,0,0.09,0,0,0,0,0,0,0,0.06,0,0,0,0,0.17,0.19,0.1,0.14,0.1,0.21,0,0,0.03,0.13,0.2,0,0,0.09,0,0.09,0.09,0.12,0,0,0,1,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.07,0,0.31,0.16,0.08,0.09,0,0.05,0.06,0,0,0,0,0.06,0,0.4,0.08,0.08,0.09,0.06,0.05,0,0.1,0.05,0.1,0.07,0.07,0.09,0.08,0.09,0.05,0.06,0.09,0.08,0.11,0.1,0.09,0.11,0.06,0.11,0.05,0,0.14,0.03,0.04,0.21,0,0,0,0.28,0.12,0.04,0.06,0.06,0.14,0.13,0
,£750 - £999,5,2,0,3,2,2,2,1,2,3,2,0,0,0,1,3,0,5,2,3,1,1,4,5,5,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,0,1,3,1,0,0,5,0,4,1,3,0,2,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,0,0,0,5,5,0,0,0,0,0,0,0,4,0,0,5,5,5,2,2,0,2,2,2,2,2,5,5,5,2,4,2,4,1,2,2,1,1,4,1,1,1,2,2,0,0,0,0,1,0,2,2,1,2,2,0
,,0.04,0.05,0,0.06,0.07,0.05,0.03,0.05,0.02,0.07,0.04,0,0,0,0.13,0.05,0,0.06,0.05,0.06,0.1,0.06,0.04,0.06,0.04,0,0.04,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.08,0,0.09,0.06,0.11,0,0.03,0.09,0.04,0,0,0.04,0,0.06,0.02,0.04,0,0.08,0,0,0.04,0,0,0,0,0,0,0,0.09,0.12,0,0,0,0,0,0,0,0,0.05,0,0,0,0.06,0.06,0,0,0,0,0,0,0,0.04,0,0,0.05,0.05,0.04,0.02,0.03,0,0.03,0.03,0.03,0.03,0.03,0.04,0.05,0.04,0.02,0.04,0.03,0.04,0.05,0.03,0.03,0.02,0.02,0.07,0.02,0.07,0.02,0.07,0.08,0,0,0,0,0.06,0,0.05,0.06,0.02,0.03,0.05,0
,"£1,000 - £1,449",8,3,2,4,2,2,4,0,3,5,1,3,0,0,0,3,3,5,2,3,1,3,5,5,8,0,8,0,0,8,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,3,0,1,1,0,1,2,2,3,0,8,0,4,4,6,0,2,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,1,2,0,6,3,3,1,1,0,0,0,1,5,1,1,7,8,8,8,6,0,5,6,5,7,7,8,8,8,7,5,5,8,0,4,4,0,2,3,1,0,4,0,2,2,1,0,0,3,2,2,1,1,2,2,1
,,0.06,0.06,0.06,0.07,0.06,0.05,0.05,0,0.03,0.11,0.02,0.27,0,0,0,0.05,0.07,0.06,0.05,0.06,0.08,0.15,0.05,0.06,0.06,0,0.06,0,0,0.07,0,0,0,0,0,0,0,0.05,0,0,0,0.07,0.13,0,0,0.31,0,0.07,0.07,0,0.02,0.07,0.08,0.2,0,0.06,0,0.07,0.06,0.08,0,0.07,0,0,0.08,0,0,0,0,0,0,0,0,0,0.46,1,0,0,0,0,0,0,0.06,0.25,0.24,0,0.06,0.04,0.28,0.04,0.05,0,0,0,0.25,0.06,0.12,0.05,0.07,0.07,0.06,0.08,0.08,0,0.11,0.08,0.11,0.08,0.08,0.06,0.07,0.06,0.08,0.06,0.09,0.07,0,0.04,0.04,0,0.05,0.05,0.02,0,0.11,0,0.06,0.09,0.5,0,0,0.23,0.07,0.04,0.03,0.03,0.03,0.05,0.04
,"£1,450 - £1,999",1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,,0.01,0,0.03,0,0,0,0,0,0,0.02,0,0,0,0,0.13,0,0,0.01,0,0,0.1,0.06,0,0.01,0.01,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.03,0,0,0,0.01,0,0,0.02,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0.01,0,0,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0,0.01,0.01,0,0.03,0.02,0,0,0.03,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0
,"£2,000 - £2,499",3,1,0,3,1,1,2,1,3,0,1,0,1,1,0,1,2,1,0,1,0,0,3,1,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,2,1,1,3,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,2,0,3,3,3,3,3,0,2,3,2,3,3,3,3,3,3,3,2,3,0,3,3,1,0,1,2,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0
