Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,,0.15,0.12,0.17,0.12,0.16,0.16,0.18,0.14,0.12,0.14,0.17,0.13,0.17,0.15,0.11,0.15,0.16,0.15,0.15,0.15,0.12,0.15,0.14,0.12,0.14,0.16,0.15,0.17,0.13,0.16,0.15,0.14,0.15,0.15,0.11,0.11,0.09,0.14,0.16,0.16,0.15,0.15,0.16,0.12,0.18,0.13,0.19,0.12,0.12,0.12,0.12,0.17,0.13,0.17,0.15,0.14
,,,,a,,afi,afi,aefgi,,,,aefgi,,ci,,,,ci,c,c,c,,,,,,af,,a,,af,,,cd,,,,,,a,a,,,,,a,,a,,,,,abcd,,a,,
,2,537,232,304,59,100,98,103,82,95,158,201,178,72,24,58,45,52,59,76,69,83,185,352,124,175,95,89,55,299,238,310,220,460,12,36,22,5,328,202,118,102,476,49,306,213,372,158,227,63,83,81,225,297,222,309,209
,,0.09,0.08,0.09,0.07,0.1,0.1,0.1,0.09,0.07,0.08,0.1,0.08,0.09,0.08,0.09,0.07,0.1,0.09,0.07,0.1,0.09,0.09,0.09,0.09,0.08,0.08,0.1,0.1,0.09,0.09,0.09,0.08,0.09,0.09,0.06,0.09,0.04,0.08,0.09,0.1,0.1,0.08,0.1,0.08,0.1,0.08,0.09,0.07,0.06,0.07,0.09,0.1,0.08,0.09,0.09,0.08
,,,,a,,fi,fi,afi,,,,afi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,b,abc,,,,
,3,413,187,226,42,64,77,71,64,94,106,149,158,54,22,41,39,37,37,75,50,59,165,248,94,135,102,46,36,229,184,226,184,340,8,37,14,13,263,149,81,89,380,24,232,168,285,122,192,54,75,63,156,247,156,227,171
,,0.07,0.06,0.07,0.05,0.06,0.08,0.07,0.07,0.07,0.06,0.07,0.07,0.07,0.07,0.07,0.06,0.07,0.06,0.07,0.07,0.06,0.08,0.06,0.07,0.06,0.08,0.05,0.07,0.07,0.07,0.06,0.07,0.07,0.06,0.07,0.06,0.1,0.07,0.07,0.07,0.08,0.07,0.05,0.06,0.08,0.06,0.07,0.06,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07
,,,,,,,ag,,,,,ag,,,,,,,,,,,b,,,,df,,,,,,,,,,,,,,,a,,,,a,,,,,,,,,,,
,4,284,118,165,23,58,49,56,53,44,80,106,98,49,16,29,22,32,26,44,28,38,112,172,69,88,52,39,36,157,127,170,111,241,5,25,10,0,184,97,66,43,255,27,175,100,218,64,137,37,65,35,94,163,101,152,116
,,0.05,0.04,0.05,0.03,0.06,0.05,0.06,0.06,0.03,0.04,0.05,0.04,0.06,0.05,0.05,0.03,0.06,0.04,0.04,0.04,0.04,0.05,0.04,0.05,0.04,0.04,0.04,0.07,0.04,0.05,0.05,0.04,0.05,0.04,0.05,0.04,0,0.05,0.04,0.05,0.04,0.05,0.06,0.05,0.05,0.05,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.05
,,,,a,,af,af,af,af,,,af,,di,,,,d,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,235,97,136,33,30,37,34,34,66,63,71,100,40,10,16,28,21,20,36,27,36,86,149,49,92,51,26,17,141,94,138,95,197,5,28,5,0,155,78,46,36,214,17,135,96,168,64,115,36,47,33,95,134,93,140,89
,,0.04,0.03,0.04,0.04,0.03,0.04,0.03,0.04,0.05,0.03,0.04,0.04,0.05,0.04,0.03,0.04,0.04,0.03,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.04,0.04,0.05,0.02,0,0.04,0.04,0.04,0.03,0.04,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
,,,,a,,,,,,b,,,,c,,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,
,6,192,82,108,22,39,35,27,34,34,61,62,68,22,9,24,21,12,21,34,19,30,65,127,47,64,38,29,15,111,81,106,86,150,5,21,8,6,108,81,48,39,167,18,114,71,135,51,88,28,38,21,81,103,86,106,81
,,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.02,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.03,0.04,0.03,0.04,0.04,0.04,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.04,0.03,0.03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,a,,,,,,,,,,,,,,,,
,7,155,73,81,23,22,20,23,27,41,45,44,67,16,5,21,16,15,12,25,24,22,48,107,36,47,31,17,24,83,73,91,64,134,3,13,6,0,92,62,32,30,138,15,106,43,123,30,74,32,24,18,61,102,49,92,58
,,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.04,0.02,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abdf,,,,,,,,,,,,,,,,,,b,,,c,,,,,,,
,8,134,54,78,27,16,22,14,16,39,43,36,55,13,10,16,11,8,16,31,9,21,53,81,32,53,17,25,7,85,49,74,60,110,3,17,4,0,76,53,26,29,122,7,87,44,103,31,58,24,25,9,50,88,43,81,44
,,0.02,0.02,0.02,0.03,0.02,0.02,0.01,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.01,0.02,0.03,0.01,0.02,0.02,0.02,0.02,0.03,0.01,0.03,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.01,0,0.02,0.02,0.02,0.03,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02
,,,,,bdeh,,,,,d,,,,,h,,,,,ah,,,,,,c,,c,,c,,,,,,,,,,,,,,,,,,,,d,d,,d,,,,
,9,126,55,69,8,25,22,9,24,37,33,31,61,14,6,10,11,11,16,26,12,21,32,94,28,43,25,20,9,71,54,73,49,107,1,11,5,0,86,34,19,18,115,7,95,29,107,18,73,33,25,15,40,79,43,75,47
,,0.02,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02
,,,,,,ad,d,,ad,adh,,,adh,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,b,,b,,,cde,,,,,,,
,10,101,44,56,18,16,12,15,23,17,34,27,40,13,6,14,9,8,11,16,7,16,37,64,21,29,23,15,13,49,51,59,41,81,*,10,4,3,63,38,21,21,87,12,69,30,78,22,56,17,19,20,30,74,24,64,35
,,0.02,0.01,0.02,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,*%,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.01
,,,,,,,,,cfh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,,b,,,
,11,106,58,49,6,16,12,10,22,41,22,22,63,8,5,12,16,7,6,16,14,22,35,72,14,47,19,19,8,61,46,71,35,90,2,8,6,0,76,28,14,15,100,6,73,29,84,22,56,16,18,21,40,67,36,54,48
,,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.02,0.03,0.01,0.01,0.03,0.01,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0,0.02,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02
,,,,,,,,,acdgh,abcdgh,,,abcdgh,,,,af,,,,,af,,,,a,,a,,a,a,,,,,,,,,,,,,,,,,,,,,,,,,,
,12,113,59,55,18,11,17,20,14,34,28,37,48,14,1,12,10,14,14,16,14,17,31,83,35,27,25,21,6,62,51,64,47,98,1,9,2,3,71,41,21,17,103,10,69,36,86,26,59,18,28,12,39,63,46,63,47
,,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,*%,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02
,,,,,b,,,,,b,,,b,,,,,b,b,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,85,51,35,16,8,8,11,13,29,24,19,42,5,2,6,6,8,16,8,21,13,20,66,20,20,22,14,10,40,46,46,39,72,1,2,1,10,57,26,13,13,79,7,56,27,61,23,43,9,13,21,33,52,33,52,33
,,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.03,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,*%,*%,0.08,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01
,,,b,,bch,,,,,bch,,,bch,,,,,,adg,,abcdgi,,,a,,,,,,,b,,,,,,,abcd,,,,,,,,,,,,,,abc,,,,,
,14,71,32,38,13,9,9,7,15,18,22,16,33,11,2,8,6,6,6,15,9,8,20,51,16,33,9,9,4,49,22,38,33,60,0,7,3,0,48,21,12,12,64,3,48,21,56,14,44,13,19,11,22,45,25,41,27
,,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01
,,,,,,,,,h,,,,h,,,,,,,,,,,,,cg,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15,56,30,26,6,2,19,7,12,9,9,26,21,9,7,6,6,2,1,12,4,9,22,34,20,12,8,9,7,32,24,32,24,43,1,6,3,3,35,21,15,11,46,9,31,21,40,13,29,8,14,7,24,36,18,32,21
,,0.01,0.01,0.01,0.01,*%,0.02,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.02,0.01,0.01,*%,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
,,,,,,,bdfgi,,bg,,,bg,b,f,efh,,,,,f,,,,,b,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,
,16,51,26,24,5,3,8,6,5,24,7,14,29,8,4,5,4,3,5,11,6,6,16,35,14,21,10,4,2,35,16,33,18,46,1,3,1,0,36,15,7,13,48,3,37,14,42,9,23,6,10,7,19,29,21,29,22
,,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.02,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,*%,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
,,,,,,,,,,abdegh,,,bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17,58,32,25,8,14,8,3,10,14,22,11,24,4,2,5,5,4,7,9,10,12,17,41,12,20,11,8,7,32,26,27,30,43,1,8,2,3,37,20,9,8,53,4,37,19,47,9,32,7,14,10,22,37,17,30,28
,,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
,,,,,,dh,,,d,,dh,,d,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,41,21,19,7,5,6,7,4,12,11,13,16,6,1,7,4,7,3,5,3,5,15,26,6,21,7,5,2,27,14,26,15,34,1,3,4,0,23,16,11,5,36,3,27,9,34,5,20,6,11,3,12,28,12,25,14
,,0.01,0.01,0.01,0.01,*%,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,*%,*%,*%,0.01,0.01,0.01,*%,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,*%,*%,0.02,0,0.01,0.01,0.01,*%,0.01,0.01,0.01,*%,0.01,*%,0.01,0.01,0.01,*%,0.01,0.01,*%,0.01,0.01
,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,a,,,,,,,,,,b,,,,,,,,,,
,NET: Rank 1,905,367,535,98,161,165,178,134,169,260,343,303,142,43,67,94,88,99,150,104,118,323,582,175,294,202,142,92,469,436,534,366,779,19,62,26,12,551,346,199,164,824,76,470,399,575,321,378,121,147,110,393,468,404,522,341
,,0.15,0.12,0.17,0.12,0.16,0.16,0.18,0.14,0.12,0.14,0.17,0.13,0.17,0.15,0.11,0.15,0.16,0.15,0.15,0.15,0.12,0.15,0.14,0.12,0.14,0.16,0.15,0.17,0.13,0.16,0.15,0.14,0.15,0.15,0.11,0.11,0.09,0.14,0.16,0.16,0.15,0.15,0.16,0.12,0.18,0.13,0.19,0.12,0.12,0.12,0.12,0.17,0.13,0.17,0.15,0.14
,,,,a,,afi,afi,aefgi,,,,aefgi,,ci,,,,ci,c,c,c,,,,,,af,,a,,af,,,cd,,,,,,a,a,,,,,a,,a,,,,,abcd,,a,,
,NET: Rank 1-3,1855,786,1065,199,325,339,353,280,358,524,692,639,268,88,165,179,177,194,302,223,260,673,1183,394,603,400,277,183,997,859,1070,771,1579,39,135,62,30,1142,697,398,354,1680,150,1008,779,1232,601,798,238,306,254,773,1012,781,1059,722
,,0.3,0.26,0.33,0.24,0.31,0.34,0.35,0.29,0.25,0.28,0.34,0.27,0.33,0.3,0.27,0.28,0.33,0.3,0.29,0.32,0.27,0.31,0.29,0.28,0.29,0.32,0.3,0.33,0.28,0.31,0.3,0.3,0.31,0.3,0.24,0.26,0.23,0.29,0.32,0.33,0.33,0.3,0.31,0.26,0.35,0.28,0.36,0.26,0.24,0.25,0.28,0.33,0.28,0.33,0.3,0.29
,,,,a,,afi,aefgi,aefgi,a,,,aefgi,,cdi,,,,ci,,,ci,,,,,,af,,af,,af,,,cd,,,,,,a,a,a,,,,a,,a,,,,b,abcd,,a,,
,NET: Rank 1-5,2374,1001,1367,255,413,426,444,368,468,668,869,836,357,114,211,229,230,240,382,278,333,871,1503,511,783,502,341,236,1294,1079,1379,976,2017,49,189,78,30,1481,872,510,434,2149,194,1317,975,1618,730,1050,310,418,322,962,1309,976,1351,928
,,0.38,0.33,0.43,0.31,0.4,0.42,0.44,0.38,0.33,0.36,0.43,0.35,0.44,0.39,0.34,0.35,0.42,0.38,0.37,0.4,0.34,0.4,0.37,0.36,0.38,0.4,0.37,0.43,0.37,0.4,0.39,0.37,0.39,0.38,0.34,0.32,0.23,0.37,0.4,0.42,0.41,0.38,0.4,0.35,0.44,0.36,0.44,0.34,0.32,0.34,0.36,0.41,0.36,0.41,0.39,0.37
,,,,a,,afgi,aefgi,abefgi,af,,a,abefgi,a,cdfgi,,,,cdgi,,,ci,,b,,,,af,,abdf,,af,,,cde,,,,,,a,a,a,,,,a,,a,,,,,abcd,,a,,
,NET: Rank 1-18,3663,1616,2029,430,601,624,603,588,817,1031,1227,1405,499,174,356,355,335,375,603,429,537,1280,2383,811,1220,746,534,351,2031,1632,2120,1517,3086,70,304,127,58,2290,1328,758,665,3307,297,2166,1368,2616,1005,1703,528,677,498,1435,2112,1427,2096,1432
,,0.59,0.54,0.63,0.52,0.58,0.62,0.6,0.61,0.58,0.55,0.61,0.59,0.61,0.59,0.58,0.55,0.62,0.59,0.59,0.62,0.56,0.59,0.58,0.57,0.58,0.6,0.57,0.63,0.58,0.6,0.59,0.58,0.6,0.54,0.55,0.52,0.45,0.57,0.62,0.62,0.62,0.59,0.61,0.57,0.62,0.58,0.6,0.55,0.54,0.55,0.55,0.61,0.58,0.6,0.6,0.57
,,,,a,,a,abg,ag,ag,a,,ag,ag,di,,,,di,,,di,,,,,,,,adf,,,,,cde,,,,,,a,a,a,,,,a,,,,,,,abcd,,,b,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
