Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,0.08,0.1,0.06,0.17,0.14,0.07,0.04,0.05,0.04,0.16,0.06,0.04,0.1,0.07,0.09,0.07,0.07,0.09,0.09,0.08,0.08,0.07,0.1,0.06,0.14,0.2,0.21,0.27,0.08,0.09,0.09,0.08,0.08,0.1,0.1,0.04,0.1,0.03,0.13,0.19,0.08,0.11,0.04,0.11,0.04,0.1,0.06
,,,b,,cdefhi,cdefhi,defi,,,,cdefhi,i,,b,,b,,,,,,,,a,,a,ab,ab,ab,,a,a,,,,b,,b,,ce,acde,e,ce,,b,,b,
,Tend to agree,1115,643,465,258,252,210,152,91,151,510,363,242,411,703,300,359,208,175,72,660,455,553,545,805,32,179,71,20,775,327,201,136,998,86,844,241,939,172,735,232,334,170,265,835,260,737,358
,,0.12,0.15,0.1,0.22,0.17,0.15,0.11,0.07,0.07,0.19,0.13,0.07,0.13,0.12,0.15,0.12,0.11,0.13,0.09,0.13,0.11,0.11,0.14,0.11,0.19,0.25,0.23,0.12,0.14,0.1,0.11,0.09,0.12,0.12,0.15,0.08,0.15,0.07,0.16,0.17,0.19,0.13,0.08,0.16,0.08,0.15,0.1
,,,b,,bcdefhi,defhi,defhi,efi,,,cdefhi,defi,,,,bcefg,e,e,e,,eg,e,,a,,a,ae,a,,bcd,,d,,,,b,,b,,de,de,ade,e,,b,,b,
,Neither agree nor disagree,1605,868,722,255,225,248,247,254,375,480,495,629,511,1093,368,524,315,258,140,892,713,957,627,1308,34,162,70,23,1095,483,268,232,1434,132,1020,506,1174,406,844,255,344,245,532,969,548,828,703
,,0.18,0.2,0.16,0.22,0.15,0.17,0.17,0.18,0.18,0.18,0.17,0.18,0.17,0.19,0.18,0.18,0.17,0.19,0.17,0.18,0.18,0.19,0.17,0.17,0.2,0.23,0.23,0.14,0.19,0.15,0.15,0.15,0.18,0.19,0.18,0.16,0.18,0.17,0.19,0.18,0.19,0.19,0.16,0.18,0.16,0.17,0.19
,,,b,,bcdefghi,,,,b,b,b,,b,,a,,,,,,,,b,,,,a,a,,bcd,,,,,,b,,,,e,e,e,e,,b,,,a
,Tend to disagree,2089,991,1091,187,281,352,322,362,586,467,674,948,654,1434,490,708,436,288,167,1198,891,1202,881,1902,22,87,44,27,1421,651,335,339,1918,136,1335,678,1529,531,914,251,389,273,901,1179,829,1109,915
,,0.23,0.23,0.24,0.16,0.19,0.25,0.22,0.26,0.29,0.18,0.23,0.28,0.21,0.24,0.24,0.24,0.24,0.21,0.2,0.24,0.22,0.23,0.23,0.25,0.13,0.12,0.14,0.17,0.25,0.21,0.19,0.22,0.24,0.19,0.24,0.22,0.24,0.22,0.2,0.18,0.22,0.21,0.27,0.22,0.25,0.22,0.25
,,,,,,,abg,abg,abdg,abcdgh,,abg,abcdgh,,a,deg,e,e,,,deg,,,,bcd,,,,,bcd,,,c,b,,b,,,,b,,b,b,abcd,,a,,a
,Strongly disagree,3215,1282,1915,241,481,482,631,589,791,721,1113,1380,1138,2077,628,1085,683,483,335,1713,1501,1933,1263,2947,48,123,48,42,1859,1317,753,684,2903,273,1643,1461,2062,1106,1343,383,534,426,1428,1610,1510,1722,1333
,,0.36,0.3,0.42,0.21,0.32,0.34,0.44,0.42,0.39,0.27,0.39,0.4,0.37,0.35,0.31,0.37,0.38,0.35,0.4,0.34,0.37,0.38,0.33,0.39,0.29,0.17,0.16,0.27,0.32,0.42,0.42,0.44,0.36,0.38,0.3,0.47,0.32,0.46,0.3,0.27,0.3,0.33,0.42,0.3,0.45,0.34,0.37
,,,,a,,ag,ag,abcfghi,abcgh,abcg,a,abcg,abcg,,,,af,af,a,adf,a,af,b,,bcd,cd,,,,,a,a,a,,,,a,,a,b,,,abc,abcd,,a,,a
,Don't know,225,89,135,32,33,39,31,40,51,65,70,91,84,141,38,70,35,44,39,108,118,140,78,179,7,23,5,5,139,78,49,38,199,13,99,91,125,83,62,13,33,16,121,96,94,90,104
,,0.03,0.02,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.05,0.02,0.03,0.03,0.02,0.02,0.04,0.03,0.02,0.03,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.01,0.01,0.02,0.01,0.04,0.02,0.03,0.02,0.03
,,,,a,,,,,,,,,,,,,,,acf,abcfg,,acf,b,,,ad,,,,,,,,,,,a,,a,,,b,,abcd,,a,,a
,NET: Agree,1842,1084,749,460,467,306,216,154,238,927,522,393,710,1132,481,575,342,295,149,1056,786,894,924,1262,56,318,136,62,1212,609,369,253,1629,155,1420,381,1575,254,1296,501,481,313,392,1426,386,1247,569
,,0.21,0.25,0.16,0.39,0.31,0.21,0.15,0.11,0.12,0.35,0.18,0.11,0.23,0.19,0.24,0.19,0.19,0.22,0.18,0.21,0.2,0.17,0.24,0.17,0.33,0.45,0.45,0.39,0.21,0.19,0.21,0.16,0.2,0.22,0.26,0.12,0.24,0.11,0.29,0.36,0.27,0.25,0.12,0.27,0.11,0.25,0.16
,,,b,,bcdefghi,cdefhi,defhi,efi,,,bcdefhi,defi,,b,,bcefg,,,,,bce,,,a,,a,ab,ab,a,d,d,d,,,,b,,b,,de,acde,e,e,,b,,b,
,NET: Disagree,5303,2273,3006,427,761,834,953,951,1377,1189,1787,2328,1792,3511,1119,1793,1119,771,502,2911,2392,3135,2145,4849,71,210,92,69,3280,1968,1088,1023,4821,409,2978,2139,3591,1637,2257,634,924,700,2328,2789,2339,2830,2247
,,0.59,0.53,0.65,0.36,0.51,0.58,0.66,0.68,0.67,0.45,0.62,0.68,0.58,0.6,0.56,0.61,0.62,0.56,0.61,0.59,0.6,0.61,0.57,0.64,0.42,0.29,0.3,0.43,0.57,0.63,0.61,0.66,0.6,0.58,0.54,0.69,0.56,0.69,0.51,0.45,0.52,0.55,0.69,0.53,0.69,0.57,0.62
,,,,a,,ag,abg,abcgh,abcgh,abcgh,a,abcg,abcgh,,,,ad,adf,,a,a,a,b,,bcde,cd,,,c,,a,a,abc,,,,a,,a,b,,b,ab,abcd,,a,,a
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
