Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,0.13,0.13,0.13,0.05,0.09,0.1,0.13,0.17,0.2,0.07,0.11,0.19,0.11,0.14,0.14,0.14,0.14,0.12,0.09,0.14,0.12,0.14,0.12,0.14,0.05,0.05,0.04,0.13,0.15,0.11,0.09,0.12,0.14,0.08,0.13,0.14,0.12,0.15,0.1,0.11,0.11,0.09,0.16,0.12,0.14,0.1,0.17
,,,,,,a,ag,abcg,abcdgh,abcdegh,a,abg,abcdgh,,a,e,e,e,e,,e,e,b,,bcd,,,,bcd,bcd,c,,c,b,,,,,a,,,,,abcd,,a,,a
,2,869,435,433,80,101,128,153,148,259,181,281,407,266,603,202,270,183,131,83,472,397,499,363,786,12,49,15,7,576,284,149,143,801,58,568,269,643,205,397,126,151,120,345,505,332,419,411
,,0.1,0.1,0.09,0.07,0.07,0.09,0.11,0.11,0.13,0.07,0.1,0.12,0.09,0.1,0.1,0.09,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.07,0.07,0.05,0.04,0.1,0.09,0.08,0.09,0.1,0.08,0.1,0.09,0.1,0.09,0.09,0.09,0.08,0.09,0.1,0.1,0.1,0.08,0.11
,,,,,,,bg,abg,abg,abcgh,,abg,abcgh,,a,,,,,,,,,,cd,,,,,c,,,,,,b,,,,,,,,ac,,,,a
,3,661,326,332,45,98,92,121,117,189,144,212,305,196,466,159,221,143,91,48,380,282,378,283,600,12,32,14,4,451,204,105,112,604,47,427,209,487,165,304,101,127,75,262,384,260,364,271
,,0.07,0.08,0.07,0.04,0.07,0.06,0.08,0.08,0.09,0.05,0.07,0.09,0.06,0.08,0.08,0.07,0.08,0.07,0.06,0.08,0.07,0.07,0.07,0.08,0.07,0.04,0.05,0.02,0.08,0.06,0.06,0.07,0.07,0.07,0.08,0.07,0.08,0.07,0.07,0.07,0.07,0.06,0.08,0.07,0.08,0.07,0.07
,,,,,,a,a,acg,acg,abcgh,,ag,abcgh,,a,,,,,,,,,,cd,,,,,bc,,,,,,,,,,,,,,d,,,,
,4,502,213,287,47,81,75,87,86,126,128,161,212,178,324,107,162,106,76,50,269,232,285,211,443,9,28,15,7,304,194,117,97,453,41,306,180,372,119,240,78,107,56,188,298,186,278,204
,,0.06,0.05,0.06,0.04,0.05,0.05,0.06,0.06,0.06,0.05,0.06,0.06,0.06,0.06,0.05,0.05,0.06,0.06,0.06,0.05,0.06,0.06,0.06,0.06,0.05,0.04,0.05,0.04,0.05,0.06,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.05,0.06,0.06,0.04,0.06,0.06,0.06,0.06,0.06
,,,,a,,,,a,a,a,,,ag,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,,,,
,5,373,175,197,41,55,48,69,68,93,96,117,161,129,245,90,120,74,48,42,209,164,208,163,334,3,20,7,6,221,147,77,89,337,29,212,151,269,102,198,64,81,54,131,214,146,211,150
,,0.04,0.04,0.04,0.03,0.04,0.03,0.05,0.05,0.05,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.02,0.03,0.02,0.04,0.04,0.05,0.04,0.06,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04
,,,,,,,,c,cg,,,,cg,,,,,,,,,,,,d,,,,,,,,a,,,,a,,,,,,,,,,,
,6,253,116,136,33,50,35,37,51,46,83,72,98,82,170,51,81,52,42,27,132,121,157,94,223,4,14,9,3,138,109,72,57,223,27,131,110,174,76,130,41,54,34,92,131,117,148,91
,,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.04,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.04,0.04,0.03,0.04,0.02,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03
,,,,,,,,,cfh,,,,,,,,,,,,,,,,,,,,,,a,a,a,,,,a,,,,,,,,,a,,
,7,228,111,115,21,32,37,38,35,64,54,75,99,91,137,49,75,43,39,20,125,103,134,90,199,2,11,11,4,131,92,46,47,207,14,136,82,173,55,95,34,33,28,91,138,84,145,76
,,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.02,0.02,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.01,0.02,0.04,0.02,0.02,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.02
,,,,,,,,,,g,,,g,,,,,,,,,,,,,,,bc,,,,,,,,,,,,,,,,,,,b,
,8,200,78,118,30,29,31,32,30,48,59,62,78,87,113,37,68,35,26,34,105,94,114,85,166,4,19,5,3,114,80,55,47,183,14,119,72,142,56,99,32,44,23,69,108,86,121,67
,,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02
,,,,a,,,,,,,,,,b,,,,,,abcdfg,,,,,,,,,,,,a,a,,,,,,,,,,,,,,,
,9,161,70,90,24,21,26,30,35,25,45,56,60,62,99,32,42,39,27,21,74,87,105,56,136,4,13,8,0,99,60,28,35,143,11,101,55,121,39,69,15,31,23,72,90,66,105,54
,,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0.02,0.02,0.03,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.01
,,,,,,,,,bf,,,,,,,,,,,,,bf,b,,,,,,,,,,,,,,,,,,,,,b,,,b,
,10,122,53,68,11,23,19,17,27,24,34,36,51,39,83,27,48,24,14,9,75,46,57,61,101,3,8,6,3,76,42,25,20,111,9,85,31,88,32,62,27,23,12,39,79,38,81,34
,,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.01
,,,,,,,,,a,,,,,,,,,,,,,,,a,,,,,,,,,,,,b,,,,,de,,,,,,b,
,11,170,75,96,37,30,23,26,26,28,68,49,54,55,115,36,55,42,22,16,91,79,105,65,132,8,24,3,0,104,67,41,23,155,16,105,60,131,38,88,32,33,23,58,114,49,115,53
,,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.01,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.05,0.03,0.01,0,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01
,,,,,cdefhi,,,,,,cfhi,,,,,,,,,,,,,,,ad,ad,,,,,,,,,,,,,,,,,,b,,b,
,12,160,74,85,30,24,24,28,22,32,54,52,54,50,110,32,59,32,23,14,91,69,85,75,132,4,17,5,3,94,66,37,25,142,17,97,60,119,40,78,21,33,24,55,101,53,101,54
,,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01
,,,,,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,134,66,66,23,35,15,17,24,20,57,32,44,52,82,34,52,26,12,9,86,47,63,70,109,2,19,2,0,88,43,31,18,110,16,84,48,101,32,54,19,16,19,55,82,49,87,44
,,0.01,0.02,0.01,0.02,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.02,0.01,0.02,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.03,0.01,0,0.02,0.01,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.02,0.01
,,,,,,cdfhi,,,,,cdfhi,,,,,,,,,,g,,,a,,,ad,,,,,,,,,,,,,,,,,c,,,,
,14,121,44,74,21,33,22,15,12,18,54,37,30,57,64,32,44,21,16,8,76,45,65,56,97,4,13,7,0,70,49,27,22,106,12,78,40,95,24,67,21,29,18,37,78,41,86,34
,,0.01,0.01,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0,0.01,0.02,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01
,,,,a,efi,defhi,i,,,,defhi,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,
,NET: Rank 1,1177,554,622,62,131,137,186,245,417,193,322,662,339,838,273,411,255,168,71,684,494,724,451,1097,9,38,12,21,833,338,158,189,1107,55,700,428,801,358,466,156,189,121,549,653,484,518,601
,,0.13,0.13,0.13,0.05,0.09,0.1,0.13,0.17,0.2,0.07,0.11,0.19,0.11,0.14,0.14,0.14,0.14,0.12,0.09,0.14,0.12,0.14,0.12,0.14,0.05,0.05,0.04,0.13,0.15,0.11,0.09,0.12,0.14,0.08,0.13,0.14,0.12,0.15,0.1,0.11,0.11,0.09,0.16,0.12,0.14,0.1,0.17
,,,,,,a,ag,abcg,abcdgh,abcdegh,a,abg,abcdgh,,a,e,e,e,e,,e,e,b,,bcd,,,,bcd,bcd,c,,c,b,,,,,a,,,,,abcd,,a,,a
,NET: Rank 1-3,2708,1314,1386,187,331,356,459,509,865,518,816,1374,801,1907,633,902,581,390,202,1535,1173,1601,1097,2483,32,119,41,32,1859,826,412,444,2511,160,1695,906,1930,728,1167,383,468,316,1156,1541,1075,1301,1283
,,0.3,0.3,0.3,0.16,0.22,0.25,0.32,0.36,0.42,0.19,0.28,0.4,0.26,0.32,0.32,0.3,0.32,0.29,0.24,0.31,0.29,0.31,0.29,0.33,0.19,0.17,0.14,0.2,0.32,0.26,0.23,0.29,0.31,0.23,0.31,0.29,0.3,0.31,0.26,0.27,0.26,0.25,0.34,0.29,0.32,0.26,0.35
,,,,,,ag,ag,abcgh,abcdgh,abcdegh,a,abcg,abcdegh,,a,eg,e,eg,,,e,e,b,,bcd,d,,,,bcd,c,,c,b,,,,,,,,,,abcd,,a,,a
,NET: Rank 1-5,3583,1703,1870,275,466,479,615,663,1084,742,1094,1747,1108,2475,830,1183,761,514,294,2014,1569,2094,1471,3261,44,167,62,45,2384,1167,606,630,3301,230,2213,1237,2572,949,1605,524,655,426,1474,2053,1408,1789,1637
,,0.4,0.39,0.41,0.23,0.31,0.34,0.43,0.47,0.53,0.28,0.38,0.51,0.36,0.42,0.41,0.4,0.42,0.38,0.35,0.41,0.39,0.41,0.39,0.43,0.26,0.23,0.21,0.28,0.42,0.37,0.34,0.41,0.41,0.32,0.4,0.4,0.4,0.4,0.36,0.37,0.37,0.33,0.44,0.39,0.42,0.36,0.45
,,,,,,ag,ag,abcgh,abcdgh,abcdegh,a,abcg,abcdegh,,a,de,e,de,,,e,,,,bcde,,,,,bc,c,,bc,b,,,,,,,d,,,abcd,,a,,a
,NET: Rank 1-14,5130,2390,2719,506,744,711,854,925,1389,1250,1565,2314,1682,3448,1160,1709,1076,734,451,2869,2261,2978,2126,4557,79,304,119,60,3299,1775,968,924,4681,366,3150,1795,3715,1342,2347,765,953,630,2041,2974,1990,2778,2144
,,0.57,0.55,0.59,0.43,0.5,0.5,0.59,0.66,0.68,0.47,0.54,0.67,0.54,0.59,0.58,0.58,0.59,0.54,0.54,0.58,0.56,0.58,0.56,0.6,0.47,0.43,0.39,0.38,0.58,0.57,0.55,0.6,0.58,0.52,0.57,0.58,0.57,0.56,0.53,0.54,0.53,0.49,0.61,0.56,0.59,0.56,0.59
,,,,a,,ag,a,abcgh,abcdgh,abcdgh,a,abcg,abcdgh,,a,d,d,deg,,,d,,,,bcde,d,,,,c,,,bc,b,,,,,,d,d,d,,abcd,,a,,a
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
