Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140
,,0.12,0.11,0.13,0.12,0.06,0.07,0.09,0.17,0.09,0.18,0.06,0.12,0.13,0.18,0.04,0.13,0.14,0.11,0.11,0.13,0.06,0.08,0.13,0.11,0.12,0.08,0.17,0.09,0.08,0.13,0.22,0,0.08,0.09,0.06,0.12,0,0.21,0.09,0.32,0.14,0.09,0.16,0.06,0.08,0.18,0.14,0.08,0.1,0.17,0.1,0.13,0.13,0.07,0.12,0.12,0.12,0.1,0.15,0.1,0.24,0.13,0.14,0.14,0.1,0.32,0,0.1,0.1,0.33,0.28,0.22,0.09,0.13,0,0,0.38,0.17,0.04,0.31,0.16,0,0.14,0.06,0.08,0.06,0.15,0.15,0.13,0.13,0.14,0.08,0,0,0.07,0.15,0.08,0.08,0.12,0.11,0.12,0.12,0.12,0.11,0.13,0.12,0.12,0.12,0.12,0.11,0.12,0.12,0.12,0.11,0.13,0.11,0.23,0.11,0.12,0.14,0.16,0.13,0.07,0.26,0.14,0.11,0.14,0.09,0.06,0.05,0.25,0.06,0.15,0.11,0.14,0.06,0.12,0.07,0.12
,,,,,,,,,abc,,ac,,,d,d,,d,,,,,,,,,,,bde,,,,adf,,,,,,,ghk,,,,,,,,,,,,,,,,,,,,,a,,a,,,,,,,,,,,,,,,,,,,,,,d,,,,k,k,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,a,,,,,b,,cefg,g,,g,,,,,,a,,a,,a,,
,£50 - £99,112,46,25,41,32,41,88,19,63,49,41,13,16,11,12,49,40,72,38,21,14,25,87,72,30,53,58,28,25,28,28,2,23,2,15,13,1,11,6,1,5,12,8,11,13,6,16,12,9,24,35,30,13,8,2,110,2,61,51,74,10,13,12,2,64,4,1,5,3,3,0,4,5,3,0,2,3,6,4,1,2,0,87,4,10,16,65,61,4,18,15,3,0,1,6,75,17,13,93,101,112,112,112,26,38,112,50,112,112,80,112,37,112,78,41,106,6,89,74,36,28,57,34,4,19,26,24,23,3,9,5,13,32,48,18,36,45,39,22
,,0.18,0.21,0.16,0.16,0.16,0.16,0.19,0.16,0.15,0.24,0.15,0.18,0.14,0.18,0.14,0.2,0.16,0.19,0.22,0.14,0.24,0.16,0.18,0.19,0.19,0.16,0.2,0.15,0.18,0.2,0.2,0.15,0.21,0.06,0.13,0.17,0.25,0.23,0.21,0.2,0.18,0.19,0.13,0.22,0.21,0.14,0.15,0.14,0.26,0.24,0.2,0.18,0.13,0.14,0.09,0.18,0.09,0.17,0.19,0.17,0.19,0.18,0.22,0.28,0.16,0.42,0.45,0.23,0.25,0.29,0,0.24,0.2,0.11,0,0.36,0.34,0.19,0.24,0.35,0.32,0,0.19,0.09,0.16,0.17,0.19,0.19,0.14,0.2,0.2,0.22,0,0.11,0.1,0.2,0.12,0.17,0.19,0.18,0.18,0.18,0.18,0.19,0.14,0.18,0.16,0.18,0.18,0.19,0.18,0.18,0.18,0.19,0.13,0.18,0.11,0.18,0.18,0.16,0.16,0.18,0.18,0.09,0.17,0.2,0.21,0.22,0.09,0.1,0.39,0.11,0.18,0.25,0.14,0.18,0.19,0.16,0.27
,,,,,,,,,,,ac,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,k,,,,,,,,,,,,,,o,,,,o,,,,,,,,,,,,,g,ag,,,,,,ad,,,,,a
,£100 - £199,123,36,30,57,27,40,86,18,79,44,53,17,18,8,16,55,42,80,41,34,5,32,90,80,38,59,64,27,32,35,26,3,23,10,13,14,0,7,4,0,4,16,12,12,7,6,24,18,11,29,40,28,13,6,7,116,7,66,56,81,10,19,11,1,78,2,0,1,1,2,4,3,7,10,0,1,0,9,2,1,0,1,96,7,6,17,76,69,7,19,16,3,2,4,9,84,20,13,102,112,123,123,123,24,48,123,58,123,123,85,123,37,123,86,57,115,8,96,79,51,37,68,34,12,27,23,23,19,3,15,1,16,33,51,22,41,43,40,18
,,0.2,0.16,0.19,0.22,0.13,0.16,0.19,0.15,0.19,0.21,0.2,0.22,0.15,0.14,0.2,0.23,0.17,0.21,0.24,0.22,0.09,0.21,0.19,0.21,0.25,0.18,0.22,0.14,0.24,0.25,0.18,0.26,0.21,0.34,0.11,0.18,0,0.15,0.12,0,0.15,0.25,0.2,0.24,0.11,0.14,0.23,0.21,0.3,0.29,0.23,0.17,0.12,0.1,0.26,0.19,0.26,0.19,0.21,0.19,0.19,0.25,0.22,0.11,0.19,0.17,0,0.06,0.1,0.2,0.3,0.15,0.28,0.36,0,0.27,0,0.28,0.09,0.34,0,1,0.21,0.16,0.1,0.18,0.22,0.22,0.22,0.21,0.21,0.2,1,0.49,0.17,0.23,0.15,0.16,0.21,0.2,0.2,0.2,0.2,0.18,0.18,0.2,0.18,0.2,0.2,0.21,0.2,0.19,0.2,0.21,0.19,0.2,0.17,0.2,0.19,0.22,0.2,0.21,0.19,0.28,0.24,0.18,0.2,0.19,0.1,0.18,0.07,0.14,0.18,0.27,0.17,0.2,0.19,0.16,0.22
,,,,,,,,,,,,,,,,,,,e,e,e,,e,e,e,d,,d,,d,f,,,f,bf,,,,,,,,h,,,,,,,h,cdeg,de,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,c,,,,,,,,,,,,,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abd,,,,,
,£200 - £299,84,24,24,36,28,32,59,20,65,18,42,8,18,6,11,29,32,51,20,27,4,19,65,51,23,41,42,30,11,20,19,3,8,3,22,8,1,6,6,1,4,5,7,8,15,5,14,10,3,9,23,21,21,8,2,82,2,47,37,58,8,13,5,0,53,0,0,5,3,1,3,1,6,4,3,1,0,2,4,0,0,0,63,4,6,12,57,53,5,6,5,2,0,1,4,51,17,9,66,73,84,84,84,13,39,84,43,84,84,61,84,25,84,59,44,77,6,69,63,31,24,48,22,5,14,20,17,11,4,9,2,9,28,26,20,31,25,28,13
,,0.13,0.11,0.15,0.14,0.14,0.13,0.13,0.16,0.16,0.09,0.15,0.11,0.16,0.1,0.13,0.12,0.13,0.14,0.12,0.18,0.08,0.12,0.14,0.14,0.15,0.13,0.14,0.16,0.08,0.14,0.13,0.23,0.07,0.11,0.19,0.1,0.22,0.12,0.21,0.12,0.14,0.08,0.11,0.15,0.24,0.11,0.14,0.12,0.08,0.09,0.13,0.13,0.2,0.14,0.08,0.14,0.08,0.13,0.13,0.13,0.15,0.17,0.1,0,0.13,0,0,0.23,0.25,0.12,0.22,0.05,0.21,0.13,0.52,0.19,0,0.06,0.2,0,0,0,0.14,0.1,0.1,0.12,0.17,0.17,0.14,0.07,0.06,0.1,0,0.14,0.07,0.14,0.13,0.11,0.14,0.13,0.13,0.13,0.13,0.1,0.15,0.13,0.14,0.13,0.13,0.15,0.13,0.13,0.13,0.15,0.14,0.13,0.13,0.14,0.15,0.13,0.13,0.15,0.12,0.13,0.13,0.16,0.15,0.11,0.15,0.11,0.14,0.08,0.15,0.14,0.16,0.15,0.11,0.11,0.15
,,,,,,,,,,b,,b,,,,,,,,,,,,,,,,,e,,,,,,,d,,,,,,,,,,efkl,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,£300 - £399,35,16,8,11,10,14,30,9,25,9,13,5,6,8,4,12,18,17,7,6,4,8,27,17,8,23,12,15,8,7,4,1,6,2,10,4,0,4,0,0,1,3,4,2,6,1,7,6,1,5,13,7,5,4,1,34,1,23,12,22,2,7,3,1,20,0,0,3,0,0,2,0,3,4,0,1,0,2,1,0,1,0,25,2,5,5,17,16,2,6,6,0,0,0,3,19,8,5,24,28,35,35,35,10,17,35,19,35,35,24,35,15,35,22,19,32,3,30,25,14,14,16,13,2,5,7,6,7,4,5,0,9,8,9,8,9,20,13,6
,,0.06,0.07,0.05,0.04,0.05,0.05,0.07,0.08,0.06,0.04,0.05,0.06,0.05,0.14,0.05,0.05,0.07,0.04,0.04,0.04,0.07,0.05,0.06,0.04,0.05,0.07,0.04,0.08,0.06,0.05,0.03,0.08,0.06,0.06,0.09,0.06,0,0.08,0,0,0.03,0.05,0.07,0.04,0.09,0.02,0.06,0.07,0.03,0.05,0.08,0.04,0.05,0.07,0.03,0.06,0.03,0.06,0.04,0.05,0.04,0.09,0.05,0.16,0.05,0,0,0.14,0,0,0.14,0,0.1,0.13,0,0.18,0,0.05,0.06,0,0.19,0,0.06,0.04,0.08,0.05,0.05,0.05,0.05,0.07,0.08,0,0,0,0.05,0.05,0.06,0.06,0.05,0.05,0.06,0.06,0.06,0.07,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.08,0.06,0.05,0.06,0.06,0.05,0.06,0.06,0.06,0.08,0.05,0.07,0.04,0.04,0.05,0.05,0.07,0.12,0.06,0,0.07,0.04,0.05,0.06,0.05,0.08,0.05,0.07
,,,,,,,,,,,,,,,be,,,,,,,,,,,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,£400 - £499,48,15,7,25,20,21,33,16,31,16,22,7,10,4,5,16,22,25,10,9,6,13,35,25,10,24,22,12,12,8,13,2,11,2,6,5,1,1,3,1,2,6,3,4,6,4,10,7,1,5,9,14,9,4,6,42,6,27,21,36,2,5,3,1,33,0,0,3,0,0,0,2,2,1,1,0,1,2,1,0,1,0,33,0,7,12,26,23,3,6,5,1,0,1,0,28,12,6,36,44,48,48,48,12,21,48,25,48,48,32,48,15,48,34,25,45,2,39,33,18,13,17,20,4,13,11,7,7,0,4,1,15,8,14,10,13,19,16,8
,,0.08,0.07,0.05,0.1,0.1,0.08,0.07,0.13,0.08,0.08,0.08,0.1,0.09,0.08,0.07,0.07,0.09,0.07,0.06,0.06,0.1,0.08,0.07,0.07,0.06,0.07,0.08,0.06,0.09,0.06,0.09,0.14,0.1,0.06,0.06,0.07,0.3,0.02,0.1,0.12,0.07,0.09,0.05,0.08,0.09,0.1,0.1,0.07,0.02,0.05,0.05,0.09,0.09,0.07,0.22,0.07,0.22,0.08,0.08,0.08,0.04,0.07,0.06,0.17,0.08,0,0,0.17,0,0,0,0.12,0.07,0.04,0.18,0,0.1,0.08,0.04,0,0.2,0,0.07,0,0.11,0.12,0.08,0.07,0.1,0.07,0.07,0.07,0,0.14,0,0.07,0.08,0.07,0.07,0.08,0.08,0.08,0.08,0.09,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.07,0.08,0.08,0.08,0.08,0.05,0.08,0.08,0.08,0.07,0.05,0.11,0.09,0.11,0.09,0.06,0.07,0,0.05,0.08,0.13,0.04,0.08,0.08,0.06,0.08,0.07,0.1
,,,,,,,,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,b,i,i,i,i,i,,,,,i,i,i,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,b,,,,,,,
,£500 - £749,40,9,10,21,15,17,31,6,27,11,21,5,4,4,6,17,13,26,9,13,4,12,28,26,11,23,16,16,7,10,5,1,7,1,6,10,0,3,3,1,1,1,4,2,2,6,8,6,2,4,10,12,5,8,1,39,1,26,14,30,0,5,4,0,29,1,0,0,0,0,0,0,1,2,1,0,1,2,2,0,0,0,24,8,5,4,16,14,2,5,5,0,0,0,8,17,11,6,30,35,40,40,40,4,14,40,16,40,40,26,40,8,40,26,18,39,1,27,27,15,8,21,11,0,7,9,6,6,3,8,1,7,12,8,10,13,16,20,3
,,0.06,0.04,0.07,0.08,0.08,0.07,0.07,0.05,0.07,0.05,0.08,0.07,0.04,0.06,0.08,0.07,0.05,0.07,0.05,0.09,0.07,0.07,0.06,0.07,0.07,0.07,0.06,0.08,0.05,0.07,0.04,0.07,0.06,0.02,0.05,0.14,0,0.07,0.12,0.11,0.02,0.02,0.06,0.04,0.03,0.13,0.08,0.07,0.06,0.04,0.06,0.07,0.05,0.14,0.04,0.06,0.04,0.07,0.05,0.07,0,0.07,0.08,0,0.07,0.09,0,0,0,0,0,0,0.04,0.08,0.17,0,0.09,0.07,0.11,0,0,0,0.05,0.2,0.08,0.04,0.05,0.04,0.07,0.06,0.07,0,0,0,0.15,0.05,0.08,0.08,0.06,0.06,0.06,0.06,0.06,0.03,0.05,0.06,0.05,0.06,0.06,0.06,0.06,0.04,0.06,0.06,0.06,0.07,0.02,0.06,0.06,0.07,0.04,0.07,0.06,0,0.06,0.07,0.05,0.06,0.11,0.1,0.08,0.06,0.07,0.04,0.08,0.07,0.07,0.08,0.03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf,,,e,,,,,,,eh,,,,,,,,abdg,,,,,,b,,b,b,,,,,,,,,,,,,,,,,,,,,ad,,,,,,,,,,,abj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,a,,,,,,,,,
,£750 - £999,26,13,9,3,15,17,21,4,21,4,12,3,4,1,7,10,9,17,6,9,2,10,16,17,3,18,8,11,7,2,5,1,4,3,8,3,0,3,0,0,1,2,0,1,4,4,4,6,2,1,11,3,7,2,2,23,2,15,11,22,1,2,1,0,20,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,13,5,6,4,7,7,0,6,4,2,0,0,6,11,10,5,18,25,26,26,26,7,6,26,11,26,26,12,26,9,26,17,9,23,3,18,17,6,8,16,8,1,3,4,6,1,5,6,0,10,6,4,5,9,12,16,2
,,0.04,0.06,0.06,0.01,0.07,0.07,0.05,0.04,0.05,0.02,0.04,0.04,0.04,0.02,0.09,0.04,0.03,0.05,0.04,0.06,0.04,0.07,0.03,0.05,0.02,0.05,0.03,0.06,0.05,0.01,0.03,0.08,0.04,0.09,0.07,0.04,0,0.05,0,0,0.02,0.03,0,0.02,0.06,0.08,0.04,0.07,0.05,0.01,0.06,0.02,0.07,0.04,0.09,0.04,0.09,0.04,0.04,0.05,0.02,0.02,0.03,0,0.05,0,0.55,0.03,0.11,0,0,0,0,0,0.13,0,0.09,0.02,0.04,0,0,0,0.03,0.11,0.11,0.04,0.02,0.02,0,0.06,0.05,0.11,0,0,0.1,0.03,0.07,0.06,0.04,0.04,0.04,0.04,0.04,0.05,0.02,0.04,0.03,0.04,0.04,0.03,0.04,0.04,0.04,0.04,0.03,0.04,0.06,0.04,0.04,0.03,0.04,0.05,0.04,0.02,0.03,0.03,0.05,0.01,0.16,0.07,0,0.09,0.03,0.02,0.04,0.04,0.05,0.07,0.03
,,,c,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,a,,,,,,,,,,f,f,,f,,,ac,,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,a,,,,,ab,,,,,abj,,abj,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abcde,e,,bc,,,,,,,
,"£1,000 - £1,449",30,12,4,13,16,20,26,2,23,6,17,2,9,0,5,12,11,19,9,5,4,6,24,19,4,23,7,14,9,4,2,0,8,2,10,4,0,2,3,0,1,3,5,2,2,1,5,5,2,1,9,11,7,2,0,30,0,22,7,24,3,0,3,0,23,0,0,1,0,0,0,3,0,0,0,0,0,2,1,0,0,0,20,3,2,6,15,12,3,4,2,3,0,0,5,17,7,5,22,27,30,30,30,8,15,30,17,30,30,14,30,8,30,13,17,27,3,21,17,9,6,14,11,1,7,6,3,5,2,6,0,9,10,4,6,15,10,23,1
