Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,,0.16,0.17,0.15,0.24,0.2,0.14,0.14,0.14,0.13,0.22,0.14,0.13,0.16,0.13,0.17,0.16,0.12,0.17,0.15,0.15,0.2,0.17,0.15,0.17,0.17,0.14,0.13,0.18,0.17,0.14,0.14,0.19,0.15,0.2,0.18,0.14,0.34,0.14,0.19,0.21,0.18,0.15,0.22,0.17,0.16,0.17,0.14,0.18,0.22,0.16,0.17,0.14,0.17,0.15,0.22,0.08
,,,b,,bcdefhi,cdefhi,,,,,cdefhi,,,e,,e,e,,e,,,abegh,,,cdg,dg,,,d,cdg,,,a,,ad,,,abcd,,a,a,a,,a,,,b,,e,acde,e,e,,b,,b,
,Tend to agree,2201,1043,1144,262,354,354,361,345,526,616,714,871,284,99,192,235,200,237,382,254,318,721,1480,538,713,435,348,167,1251,950,1234,956,1872,42,192,59,28,1393,786,439,408,2006,153,1402,737,1638,535,1129,346,471,312,819,1321,819,1427,713
,,0.35,0.35,0.36,0.32,0.34,0.35,0.36,0.36,0.37,0.33,0.36,0.37,0.35,0.34,0.31,0.36,0.37,0.37,0.37,0.36,0.33,0.33,0.36,0.38,0.34,0.35,0.37,0.3,0.36,0.35,0.34,0.37,0.36,0.32,0.34,0.24,0.21,0.35,0.36,0.36,0.38,0.36,0.31,0.37,0.34,0.37,0.32,0.36,0.35,0.38,0.35,0.35,0.36,0.34,0.41,0.29
,,,,,,,,,,ag,,,ag,,,,,,c,ci,,,,a,beg,,,e,,e,,,,de,d,d,,,,,,a,,,b,,b,,,,e,,,,,b,
,Neither agree nor disagree,1640,774,861,189,236,269,265,275,405,425,535,680,210,75,163,182,160,164,269,197,219,577,1063,328,552,333,273,152,881,759,1038,581,1365,30,126,72,40,1084,533,280,267,1488,126,956,604,1111,502,745,228,299,217,643,904,666,696,847
,,0.26,0.26,0.27,0.23,0.23,0.27,0.26,0.29,0.29,0.23,0.27,0.29,0.26,0.26,0.27,0.28,0.3,0.26,0.26,0.28,0.23,0.27,0.26,0.23,0.26,0.27,0.29,0.28,0.25,0.28,0.29,0.22,0.26,0.23,0.23,0.3,0.3,0.27,0.25,0.23,0.25,0.26,0.26,0.25,0.27,0.25,0.3,0.24,0.23,0.24,0.24,0.27,0.25,0.28,0.2,0.34
,,,,,,,bg,bg,abg,abg,,bg,abg,,,,i,i,,,i,,,,,a,a,af,a,,af,b,,,,,c,,bc,,,,,,,a,,a,,,,,abc,,a,,a
,Tend to disagree,784,357,425,93,130,134,129,128,170,223,263,298,107,39,86,79,65,66,139,74,130,267,517,193,265,167,103,56,458,326,437,344,640,18,73,44,7,556,222,128,103,715,60,512,249,588,184,410,112,160,138,282,487,276,366,400
,,0.13,0.12,0.13,0.11,0.12,0.13,0.13,0.13,0.12,0.12,0.13,0.13,0.13,0.13,0.14,0.12,0.12,0.1,0.14,0.11,0.13,0.12,0.13,0.14,0.13,0.13,0.11,0.1,0.13,0.12,0.12,0.13,0.12,0.13,0.13,0.18,0.05,0.14,0.1,0.11,0.1,0.13,0.12,0.13,0.11,0.13,0.11,0.13,0.11,0.13,0.15,0.12,0.13,0.12,0.11,0.16
,,,,,,,,,,,,,,,,f,,,,,,,,,,,,,,,,,,,,,ace,,bcd,,,,,,b,,b,,,,,be,,b,,,a
,Strongly disagree,352,202,150,37,58,61,73,48,75,96,134,123,44,29,39,24,23,46,45,37,65,121,232,78,120,83,44,28,198,154,197,154,274,9,32,25,9,238,107,59,54,315,24,198,138,246,98,175,57,65,53,150,201,138,125,220
,,0.06,0.07,0.05,0.05,0.06,0.06,0.07,0.05,0.05,0.05,0.07,0.05,0.05,0.1,0.06,0.04,0.04,0.07,0.04,0.05,0.07,0.06,0.06,0.05,0.06,0.07,0.05,0.05,0.06,0.06,0.05,0.06,0.05,0.07,0.06,0.1,0.07,0.06,0.05,0.05,0.05,0.06,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.05,0.06,0.06,0.06,0.06,0.04,0.09
,,,b,,,,,aegi,,,,aegi,,,adegh,d,,,deg,,,dg,,,,,,,,,,,,,,,ac,,,,,,,,,,,,,,,,,,,,a
,Don't know,267,118,146,42,60,44,38,30,52,102,82,82,40,14,25,22,31,21,37,32,44,100,167,40,83,44,46,53,123,143,170,90,211,6,37,8,3,167,93,59,42,242,15,106,124,136,115,76,17,36,23,134,103,120,93,119
,,0.04,0.04,0.05,0.05,0.06,0.04,0.04,0.03,0.04,0.05,0.04,0.03,0.05,0.05,0.04,0.03,0.06,0.03,0.04,0.05,0.05,0.05,0.04,0.03,0.04,0.04,0.05,0.1,0.04,0.05,0.05,0.03,0.04,0.05,0.07,0.03,0.02,0.04,0.04,0.05,0.04,0.04,0.03,0.03,0.06,0.03,0.07,0.02,0.02,0.03,0.03,0.06,0.03,0.05,0.03,0.05
,,,,,ei,defhi,,,,,efhi,,,,,,,f,,,,,,,,a,,a,abcdfg,,acf,b,,,,ad,,,,,,,,,,a,,a,,,,,abcd,,a,,a
,NET: Agree,3198,1555,1619,461,558,495,501,480,704,1018,996,1184,415,136,299,339,262,343,536,358,510,1091,2107,787,1066,614,466,265,1853,1345,1738,1441,2662,68,290,93,72,1960,1202,690,600,2862,261,2034,1084,2395,769,1703,566,669,468,1137,1941,1177,2207,909
,,0.51,0.52,0.51,0.56,0.54,0.49,0.5,0.5,0.5,0.55,0.5,0.5,0.51,0.46,0.49,0.52,0.48,0.54,0.52,0.51,0.53,0.51,0.52,0.55,0.51,0.49,0.5,0.48,0.53,0.49,0.49,0.55,0.52,0.52,0.52,0.38,0.55,0.49,0.56,0.57,0.56,0.51,0.54,0.53,0.49,0.54,0.46,0.55,0.58,0.54,0.52,0.48,0.53,0.5,0.63,0.36
,,,,,cdefhi,chi,,,,,cdefhi,,,,,,,,b,,,,,,bcdeg,,,,,cg,,,a,d,d,d,,d,,a,a,a,,,b,,b,,e,de,e,,,b,,b,
,NET: Disagree,1136,559,575,131,188,195,201,176,245,318,397,421,151,69,125,103,88,112,184,111,194,387,749,271,384,250,147,83,656,481,634,497,914,26,105,70,16,794,329,187,157,1030,85,710,387,835,282,585,169,225,191,432,688,414,491,620
,,0.18,0.19,0.18,0.16,0.18,0.19,0.2,0.18,0.17,0.17,0.2,0.18,0.19,0.23,0.2,0.16,0.16,0.18,0.18,0.16,0.2,0.18,0.18,0.19,0.18,0.2,0.16,0.15,0.19,0.18,0.18,0.19,0.18,0.2,0.19,0.29,0.12,0.2,0.15,0.15,0.15,0.18,0.17,0.19,0.18,0.19,0.17,0.19,0.17,0.18,0.21,0.18,0.19,0.17,0.14,0.25
,,,,,,,,a,,,,ag,,,defgh,dh,,,,,,dh,,,,,de,,,,,,,,,,abce,,bcd,,,,,,,,,,,,,b,,,,,a
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
