Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140
,,0.11,0.1,0.15,0.11,0.11,0.12,0.11,0.07,0.11,0.11,0.12,0.31,0.08,0.14,0.11,0.09,0.15,0.1,0.09,0.09,0.15,0.18,0.1,0.1,0.09,0.11,0.12,0.16,0.05,0.08,0.15,0.13,0.05,0.06,0.17,0.13,0,0.11,0.06,0.19,0.06,0.1,0.21,0.17,0.15,0.17,0.07,0.05,0.15,0.11,0.1,0.11,0.13,0.11,0.28,0.11,0.28,0.12,0.11,0.13,0.05,0.16,0.05,0.1,0.12,0.23,0.45,0.08,0.1,0,0,0.09,0.13,0.21,0.17,0,0.17,0.06,0.05,0,0.12,0,0.11,0.1,0.18,0.1,0.11,0.11,0.11,0.12,0.11,0.15,0,0,0.09,0.1,0.15,0.14,0.11,0.11,0.1,0.1,0.09,0.1,0.09,0.09,0.08,0.1,0.09,0.09,0.12,0.09,0.09,0.08,0.09,0.11,0.29,0.11,0.11,0.11,0.11,0.12,0.12,0.09,0.12,0.12,0.12,0.11,0.18,0.1,0,0.13,0.24,0.05,0.1,0.12,0.09,0.13,0.06
,,,,,,,,,,,,,bcde,,,,,,,,,,bcdgh,,,,,e,e,,,d,,,,ad,,,,,,,,jk,k,,jk,,,,,,,,,,,,,,,,bd,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd,,,,,b,
,£50 - £99,95,44,21,30,21,34,79,6,59,34,32,3,7,6,12,54,17,79,45,24,10,16,80,79,27,41,53,22,20,23,26,4,15,5,15,6,1,6,9,1,5,5,6,7,7,15,25,9,2,21,27,33,12,2,0,95,0,42,54,65,7,11,10,2,59,4,0,2,2,3,3,0,3,3,3,2,2,7,3,0,2,0,82,1,2,11,66,56,11,16,13,3,0,1,1,74,9,7,93,95,90,86,49,19,27,60,39,56,65,69,94,25,74,74,31,95,0,91,86,35,39,44,30,8,21,14,27,20,0,5,1,2,47,30,15,47,30,39,12
,,0.16,0.18,0.15,0.15,0.14,0.16,0.17,0.05,0.16,0.17,0.19,0.09,0.09,0.11,0.21,0.19,0.1,0.19,0.24,0.16,0.14,0.16,0.16,0.19,0.15,0.16,0.16,0.17,0.16,0.16,0.17,0.12,0.16,0.18,0.16,0.18,0.43,0.15,0.3,0.14,0.19,0.09,0.12,0.14,0.16,0.27,0.18,0.14,0.07,0.15,0.14,0.21,0.17,0.18,0,0.17,0,0.17,0.16,0.18,0.12,0.14,0.15,0.24,0.18,0.28,0,0.19,0.08,0.15,0.19,0,0.1,0.11,0.23,0.21,0.22,0.15,0.22,0,0.3,0,0.17,0.05,0.06,0.17,0.16,0.15,0.23,0.21,0.21,0.22,0,0.23,0.03,0.17,0.14,0.15,0.17,0.16,0.17,0.18,0.16,0.16,0.16,0.17,0.16,0.16,0.17,0.16,0.17,0.16,0.18,0.16,0.13,0.17,0,0.18,0.18,0.15,0.16,0.15,0.2,0.12,0.17,0.12,0.22,0.2,0,0.15,0.11,0.05,0.35,0.12,0.11,0.19,0.17,0.22,0.11
,,,,,,d,d,d,,,,,,,,b,b,,a,adg,,,,a,a,,,,,,,,,,,,,,,ef,,,,,,,ef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,,,,,acd,,,,,b,
,£100 - £149,83,38,21,24,22,28,61,22,51,32,19,7,17,8,6,35,33,50,23,20,8,13,70,50,23,38,45,15,23,17,22,5,17,6,14,1,0,5,8,1,1,8,8,4,10,5,20,11,2,20,35,12,11,3,2,81,2,30,53,46,15,12,8,2,41,2,1,2,4,7,4,1,7,4,2,0,0,6,1,1,1,1,73,2,2,8,64,60,4,8,7,1,0,0,2,66,8,4,79,83,75,69,45,20,26,52,39,52,57,63,79,26,58,68,35,81,2,69,71,37,37,37,27,12,14,22,18,11,2,3,1,6,16,53,8,28,30,19,14
,,0.14,0.16,0.15,0.12,0.15,0.13,0.14,0.19,0.14,0.16,0.11,0.2,0.22,0.16,0.1,0.12,0.2,0.12,0.12,0.13,0.11,0.14,0.14,0.12,0.13,0.15,0.14,0.12,0.19,0.12,0.15,0.16,0.18,0.21,0.15,0.03,0,0.12,0.29,0.1,0.06,0.15,0.16,0.08,0.23,0.1,0.14,0.18,0.06,0.15,0.18,0.07,0.16,0.26,0.16,0.14,0.16,0.12,0.16,0.13,0.26,0.15,0.11,0.3,0.12,0.15,0.17,0.15,0.21,0.42,0.24,0.1,0.24,0.14,0.15,0,0,0.13,0.08,0.08,0.23,0.55,0.15,0.14,0.08,0.13,0.16,0.16,0.09,0.11,0.12,0.1,0,0,0.09,0.15,0.13,0.1,0.14,0.14,0.14,0.14,0.15,0.16,0.15,0.14,0.16,0.15,0.15,0.14,0.14,0.16,0.14,0.15,0.14,0.14,0.13,0.13,0.15,0.15,0.16,0.12,0.17,0.18,0.11,0.19,0.15,0.11,0.21,0.09,0.12,0.15,0.12,0.2,0.06,0.11,0.16,0.11,0.13
,,,,,,,,,,,,,,e,,,,bch,,,,,,,,,,,,,,,,g,g,,,,,dgij,,,,,,d,,,,,c,c,,c,,,c,,,,,ad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,,bd,,,,,
,£150 - £199,94,36,20,38,21,30,67,13,62,30,29,2,15,8,11,48,24,70,35,29,6,13,81,70,27,39,55,16,23,24,28,3,18,5,11,5,0,5,3,2,2,11,9,9,7,6,23,13,5,25,26,31,12,1,0,94,0,43,51,54,11,14,13,0,51,2,1,1,3,3,2,3,5,4,2,3,1,7,5,2,0,0,83,4,2,9,72,66,6,11,10,1,1,0,5,75,8,3,93,94,88,83,53,17,26,61,36,62,67,74,93,26,70,77,41,91,3,80,77,41,41,58,16,7,21,21,21,16,3,5,0,4,8,66,16,37,27,20,24
,,0.16,0.15,0.14,0.19,0.14,0.14,0.15,0.11,0.17,0.15,0.17,0.05,0.18,0.15,0.19,0.17,0.14,0.17,0.18,0.19,0.09,0.14,0.17,0.17,0.15,0.15,0.17,0.12,0.19,0.17,0.19,0.1,0.19,0.19,0.11,0.15,0,0.12,0.12,0.21,0.09,0.21,0.17,0.18,0.15,0.11,0.16,0.21,0.18,0.18,0.13,0.19,0.17,0.1,0,0.17,0,0.17,0.16,0.15,0.18,0.18,0.18,0,0.16,0.11,0.17,0.09,0.15,0.17,0.17,0.31,0.17,0.15,0.19,0.37,0.1,0.15,0.29,0.17,0,0,0.17,0.24,0.07,0.15,0.18,0.18,0.14,0.14,0.16,0.05,0.5,0,0.19,0.17,0.13,0.07,0.17,0.16,0.17,0.17,0.17,0.14,0.15,0.17,0.15,0.17,0.17,0.17,0.17,0.16,0.17,0.17,0.17,0.16,0.17,0.16,0.16,0.17,0.17,0.2,0.11,0.11,0.17,0.18,0.18,0.16,0.28,0.14,0,0.1,0.06,0.25,0.12,0.15,0.15,0.11,0.22
,,,,,,,,,,,,,,,,a,,,,e,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,,,,,,,abd,,,,,a
,£200 - £249,53,20,13,20,16,21,44,13,37,15,22,3,6,3,3,30,12,41,16,18,8,7,47,41,12,30,23,17,13,7,12,4,8,5,11,6,0,2,3,1,4,4,4,4,0,6,17,4,4,14,19,14,4,1,1,52,1,27,26,31,6,7,8,1,29,1,0,2,3,1,2,0,1,4,2,0,0,5,1,2,1,0,46,2,1,4,37,33,4,9,7,2,0,1,2,40,6,3,51,53,49,45,29,16,14,36,22,31,37,44,50,18,36,47,22,52,1,48,45,25,26,29,14,5,14,10,9,11,1,3,0,4,6,32,11,24,18,21,12
,,0.09,0.08,0.09,0.1,0.11,0.1,0.1,0.12,0.1,0.08,0.13,0.09,0.07,0.05,0.06,0.11,0.07,0.1,0.08,0.12,0.11,0.07,0.1,0.1,0.07,0.12,0.07,0.13,0.1,0.05,0.08,0.13,0.08,0.17,0.11,0.19,0,0.06,0.09,0.07,0.16,0.09,0.09,0.09,0,0.1,0.12,0.06,0.14,0.1,0.1,0.09,0.06,0.09,0.09,0.09,0.09,0.11,0.08,0.09,0.1,0.09,0.11,0.13,0.09,0.06,0,0.16,0.15,0.05,0.17,0,0.03,0.15,0.2,0,0,0.11,0.04,0.21,0.17,0,0.09,0.15,0.05,0.07,0.09,0.09,0.08,0.11,0.11,0.12,0,0.24,0.09,0.09,0.1,0.06,0.09,0.09,0.09,0.09,0.09,0.13,0.08,0.1,0.09,0.09,0.09,0.1,0.09,0.11,0.09,0.1,0.09,0.09,0.07,0.09,0.09,0.1,0.11,0.1,0.09,0.08,0.11,0.09,0.08,0.11,0.08,0.08,0,0.09,0.04,0.12,0.08,0.1,0.1,0.12,0.11
,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,ac,,,,,,a,,a,,,h,,h,h,h,h,,h,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,,,,
,£250 - £499,42,18,16,9,11,18,35,11,30,12,12,2,5,6,5,19,13,29,17,7,5,7,35,29,15,20,22,13,7,12,7,3,4,3,10,3,0,2,1,1,2,5,3,4,3,1,8,7,4,13,11,9,8,1,1,41,1,16,26,29,3,3,7,1,25,0,1,2,0,0,1,2,2,1,0,0,0,4,3,0,1,0,33,2,3,7,26,23,3,7,7,0,0,0,4,30,7,4,41,42,41,38,26,10,11,29,18,30,33,35,41,12,31,36,18,42,0,40,35,18,20,24,12,3,7,7,9,8,0,8,1,5,5,23,10,19,13,14,11
,,0.07,0.07,0.11,0.05,0.07,0.08,0.08,0.09,0.08,0.06,0.07,0.05,0.07,0.12,0.09,0.07,0.08,0.07,0.09,0.04,0.08,0.07,0.07,0.07,0.08,0.08,0.07,0.1,0.06,0.08,0.05,0.09,0.05,0.1,0.1,0.1,0,0.05,0.03,0.09,0.09,0.11,0.07,0.09,0.06,0.02,0.06,0.12,0.14,0.09,0.06,0.05,0.11,0.08,0.11,0.07,0.11,0.07,0.08,0.08,0.05,0.04,0.1,0.14,0.08,0,0.21,0.18,0,0,0.06,0.22,0.08,0.03,0,0,0,0.09,0.16,0,0.17,0,0.07,0.12,0.11,0.11,0.06,0.06,0.06,0.09,0.11,0,0,0,0.15,0.07,0.11,0.08,0.07,0.07,0.08,0.08,0.08,0.08,0.07,0.08,0.07,0.08,0.08,0.08,0.07,0.08,0.08,0.08,0.07,0.08,0,0.08,0.07,0.08,0.08,0.08,0.08,0.04,0.06,0.06,0.07,0.08,0,0.2,0.15,0.11,0.04,0.09,0.07,0.08,0.07,0.08,0.11
,,,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abcde,,,,,,,,,
,£500 - £749,36,16,5,14,14,20,31,8,23,12,10,0,5,1,3,20,7,29,10,11,8,3,33,29,7,21,15,11,10,6,7,2,10,0,10,1,0,9,0,1,2,2,1,3,1,2,11,4,1,6,12,14,4,0,0,36,0,15,21,15,3,7,9,0,15,0,0,0,1,0,1,1,1,1,1,1,4,6,1,3,0,0,30,1,2,5,25,22,3,4,2,2,1,0,2,27,4,4,34,36,32,30,21,10,15,25,18,25,26,30,34,13,25,29,21,36,0,33,30,13,12,20,8,3,8,9,3,8,1,3,2,5,2,15,14,19,11,7,13
,,0.06,0.07,0.04,0.07,0.09,0.09,0.07,0.07,0.06,0.06,0.06,0,0.06,0.03,0.05,0.07,0.04,0.07,0.05,0.07,0.12,0.03,0.07,0.07,0.04,0.08,0.05,0.08,0.08,0.04,0.05,0.05,0.11,0,0.1,0.03,0,0.23,0,0.06,0.09,0.04,0.01,0.05,0.02,0.04,0.08,0.06,0.04,0.04,0.06,0.09,0.05,0,0,0.06,0,0.06,0.06,0.04,0.05,0.09,0.13,0,0.05,0,0,0,0.06,0,0.06,0.1,0.04,0.03,0.06,0.16,0.5,0.12,0.07,0.27,0,0,0.06,0.06,0.07,0.08,0.06,0.06,0.07,0.06,0.03,0.17,0.5,0,0.07,0.06,0.06,0.1,0.06,0.06,0.06,0.06,0.07,0.09,0.09,0.07,0.08,0.07,0.07,0.07,0.06,0.08,0.06,0.06,0.08,0.06,0,0.07,0.06,0.06,0.05,0.07,0.05,0.05,0.06,0.08,0.03,0.08,0.1,0.07,0.28,0.11,0.02,0.06,0.1,0.08,0.06,0.04,0.12
,,,,,,,,,,,,,,,,,,,,,,acf,,,,,,,,,,,,a,,,,,befghijk,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,,b,,,,a
,£750 - £999,25,8,7,10,7,10,21,9,15,10,7,2,4,2,3,13,8,17,7,9,1,5,20,17,12,8,17,4,3,11,5,1,2,2,2,2,0,1,1,1,1,6,1,1,2,3,4,4,1,6,10,6,3,0,0,25,0,8,17,17,2,3,3,0,16,1,0,0,1,1,0,0,1,2,0,0,0,1,1,1,0,0,23,0,1,0,20,17,3,3,2,1,0,0,0,22,2,1,25,25,25,25,18,5,17,20,19,21,22,22,25,10,21,22,19,24,1,22,23,12,13,13,5,7,10,2,3,2,1,0,1,1,4,8,13,11,10,7,4
,,0.04,0.03,0.05,0.05,0.05,0.05,0.05,0.08,0.04,0.05,0.04,0.06,0.05,0.04,0.05,0.05,0.05,0.04,0.04,0.06,0.01,0.05,0.04,0.04,0.07,0.03,0.05,0.03,0.03,0.08,0.04,0.03,0.02,0.06,0.02,0.07,0,0.02,0.03,0.06,0.04,0.11,0.02,0.02,0.04,0.05,0.03,0.07,0.05,0.04,0.05,0.04,0.05,0,0,0.04,0,0.03,0.05,0.05,0.03,0.04,0.05,0,0.05,0.1,0,0,0.04,0.05,0,0,0.03,0.09,0,0,0,0.02,0.08,0.11,0,0,0.05,0,0.04,0,0.05,0.05,0.07,0.04,0.03,0.07,0,0,0,0.05,0.03,0.01,0.05,0.04,0.05,0.05,0.06,0.04,0.1,0.06,0.08,0.06,0.06,0.05,0.04,0.06,0.05,0.05,0.08,0.04,0.05,0.04,0.05,0.05,0.05,0.04,0.03,0.1,0.08,0.01,0.03,0.02,0.07,0,0.13,0.02,0.03,0.03,0.09,0.04,0.06,0.04,0.04
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,j,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abjkmn,,k,,,,,,,,k,,,,,,,,,cdeg,ce,,,,,,,,,,bc,,,,
,"£1,000 - £1,499",19,5,6,8,5,8,14,2,8,11,4,2,3,1,1,11,6,13,4,7,2,3,16,13,7,6,12,3,3,5,5,2,3,0,3,0,1,2,2,0,1,0,2,2,0,0,6,2,2,5,7,5,2,0,0,19,0,8,10,13,1,3,2,0,13,0,0,0,1,0,0,0,1,2,0,0,0,2,0,0,0,0,16,1,1,2,13,11,4,4,3,1,0,0,3,13,2,3,18,19,18,15,9,2,5,10,7,10,11,17,18,2,12,17,8,18,1,17,11,7,2,11,5,3,6,3,2,2,0,3,0,3,4,4,7,9,5,7,0
