Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OccupationRetired. Which of the following best describes the previous occupation of the chief income earner in your household before retirement?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents who are retired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,English region,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,North-West,North-East,Yorkshire & Humberside,West Midlands,East Midlands,South-West,South-East,Eastern,London,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,*a,*b,*c,*d,e,f,*g,*h,i,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,*e,f,g,a,b,a,*b,*c,*d,*e,a,b,c,d,a,*b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,708,448,258,5,3,12,15,130,543,8,27,673,90,45,97,74,48,97,111,77,69,165,543,286,208,107,81,26,494,214,438,265,687,5,10,5,1,480,222,50,162,672,25,445,228,485,215,267,116,99,52,348,396,287,301,380
,Total,900,590,307,7,3,10,16,91,773,10,25,864,114,53,122,88,63,128,144,99,88,218,682,273,288,158,137,44,561,339,603,290,876,3,15,3,3,599,292,61,213,855,30,565,289,609,278,332,143,120,69,460,500,366,375,488
,"High managerial, administrative or professional e.g. doctor, lawyer, medium / large company director (50+ people)",49,38,11,0,0,0,1,7,41,0,1,48,3,1,4,5,2,6,19,7,2,5,44,49,0,0,0,0,49,0,6,43,49,0,0,0,0,38,11,1,9,43,3,34,14,34,15,24,13,9,2,19,31,16,20,28
,,0.05,0.06,0.04,0,0,0,0.04,0.08,0.05,0,0.03,0.06,0.03,0.02,0.03,0.06,0.04,0.04,0.13,0.07,0.02,0.02,0.06,0.18,0,0,0,0,0.09,0,0.01,0.15,0.06,0,0,0,0,0.06,0.04,0.01,0.04,0.05,0.11,0.06,0.05,0.06,0.05,0.07,0.09,0.08,0.03,0.04,0.06,0.04,0.05,0.06
,,,,,,,,,,,,,,,,,,,,abcfi,,,,a,bcdfg,,,,,bcdg,,,a,,,,,,,,,,,,,,,,,e,,,,,,,
,"Intermediate managerial, administrative or professional e.g. teacher, manager, accountant",224,158,65,1,1,1,3,28,190,2,4,218,31,17,22,22,15,20,38,30,29,32,192,224,0,0,0,0,224,0,103,120,215,1,4,0,3,175,48,8,38,215,9,149,66,166,56,85,44,28,13,101,135,83,90,130
,,0.25,0.27,0.21,0.14,0.4,0.13,0.16,0.31,0.25,0.21,0.15,0.25,0.27,0.31,0.18,0.25,0.24,0.16,0.27,0.3,0.33,0.15,0.28,0.82,0,0,0,0,0.4,0,0.17,0.41,0.25,0.55,0.25,0,1,0.29,0.17,0.13,0.18,0.25,0.3,0.26,0.23,0.27,0.2,0.25,0.31,0.23,0.18,0.22,0.27,0.23,0.24,0.27
,,,,,,,,,,,,,,,f,,,,,,f,cf,,a,bcdfg,,,,,bcdg,,,a,,,,,,bcd,,,,,,,,b,,,,,,,,,,
,"Supervisor, administrative or professional e.g. police officer, nurse, secretary, self-employed",285,177,107,2,0,3,4,31,245,2,7,275,32,16,40,35,23,45,38,25,32,58,227,0,285,0,0,0,285,0,202,82,281,1,0,3,0,187,95,12,73,271,9,176,92,189,92,100,43,34,24,154,155,123,117,152
,,0.32,0.3,0.35,0.35,0,0.34,0.25,0.34,0.32,0.25,0.28,0.32,0.28,0.31,0.33,0.4,0.37,0.35,0.26,0.25,0.36,0.27,0.33,0,0.99,0,0,0,0.51,0,0.33,0.28,0.32,0.22,0,1,0,0.31,0.33,0.2,0.34,0.32,0.3,0.31,0.32,0.31,0.33,0.3,0.3,0.28,0.34,0.34,0.31,0.34,0.31,0.31
,,,,,,,,,,,,,,,,,,,,,,,,,,acdfg,,,,acdg,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Skilled manual worker e.g. mechanic, plumber, electrician, lorry driver, train driver",158,108,49,0,0,2,4,11,141,0,5,153,12,9,34,15,10,27,21,16,13,49,108,0,0,158,0,0,0,158,128,29,154,0,4,0,0,103,54,10,38,152,5,100,53,110,46,71,24,29,18,71,89,64,61,93
,,0.18,0.18,0.16,0,0,0.16,0.22,0.12,0.18,0,0.2,0.18,0.11,0.16,0.28,0.17,0.16,0.21,0.15,0.17,0.15,0.23,0.16,0,0,1,0,0,0,0.47,0.21,0.1,0.18,0,0.26,0,0,0.17,0.18,0.16,0.18,0.18,0.16,0.18,0.19,0.18,0.16,0.22,0.17,0.24,0.27,0.15,0.18,0.17,0.16,0.19
,,,,,,,,,,,,,,,,agi,,,,,,,b,,,,abdfg,,,,abdf,b,,,,,,,,,,,,,,,,,e,,e,e,,,,,
,"Semi-skilled or unskilled manual worker e.g. waiter, factory worker, receptionist, labourer",137,84,53,2,0,2,3,13,117,2,5,130,31,8,13,10,11,22,23,13,7,48,89,0,0,0,137,0,0,137,128,7,133,0,4,0,0,76,57,16,40,128,4,84,46,88,50,38,16,12,10,83,67,61,70,61
,,0.15,0.14,0.17,0.28,0,0.24,0.18,0.15,0.15,0.2,0.2,0.15,0.27,0.15,0.11,0.11,0.17,0.17,0.16,0.13,0.08,0.22,0.13,0,0,0,1,0,0,0.4,0.21,0.02,0.15,0,0.26,0,0,0.13,0.2,0.27,0.19,0.15,0.13,0.15,0.16,0.14,0.18,0.12,0.11,0.1,0.15,0.18,0.13,0.17,0.19,0.12
,,,,,,,,,,,,,,cdhi,,,,,,,,,b,,,,,abcfg,,,abcf,b,,,,,,,,a,a,,,,,,,,,,,,a,,,b,
,House-wife / house-husband / stay at home parent,18,5,13,0,0,1,2,1,14,0,3,15,0,1,5,0,2,2,3,4,2,10,8,0,0,0,0,18,0,18,14,2,18,0,0,0,0,8,10,5,8,16,0,8,8,10,8,5,2,2,2,12,10,5,5,10
,,0.02,0.01,0.04,0,0,0.13,0.1,0.01,0.02,0,0.11,0.02,0,0.02,0.04,0,0.03,0.01,0.02,0.04,0.02,0.05,0.01,0,0,0,0,0.41,0,0.05,0.02,0.01,0.02,0,0,0,0,0.01,0.03,0.07,0.04,0.02,0,0.01,0.03,0.02,0.03,0.02,0.01,0.01,0.03,0.03,0.02,0.01,0.01,0.02
,,,,a,,,,,,,,,,,,,,,,,,,b,,,,,,,,abcdf,,,,,,,,,,a,a,,,,,,,,,,,,,,,
,Unemployed,26,20,6,0,2,0,1,0,24,2,1,24,4,2,4,2,0,5,2,4,4,14,11,0,0,0,0,26,0,26,21,5,24,1,2,0,0,11,15,8,8,26,0,11,9,11,11,6,2,4,0,18,11,13,9,15
,,0.03,0.03,0.02,0,0.6,0,0.04,0,0.03,0.16,0.02,0.03,0.03,0.03,0.03,0.02,0,0.04,0.01,0.04,0.04,0.07,0.02,0,0,0,0,0.59,0,0.08,0.03,0.02,0.03,0.23,0.11,0,0,0.02,0.05,0.13,0.04,0.03,0,0.02,0.03,0.02,0.04,0.02,0.01,0.04,0,0.04,0.02,0.03,0.02,0.03
,,,,,,,,,,e,,,,,,,,,,,,,b,,,,,,,,abcdf,,,,,,,,,a,abd,,,,,,,,,,,,,,,,
,Student,3,0,3,2,0,0,0,0,1,2,0,1,2,0,0,0,0,1,0,0,0,2,1,0,3,0,0,0,3,0,1,2,1,0,2,0,0,1,2,2,0,3,0,3,0,3,0,2,0,2,0,1,2,1,3,0
,,*%,0,0.01,0.23,0,0,0,0,*%,0.17,0,*%,0.01,0,0,0,0,0.01,0,0,0,0.01,*%,0,0.01,0,0,0,0.01,0,*%,0.01,*%,0,0.11,0,0,*%,0.01,0.03,0,*%,0,0.01,0,0.01,0,*%,0,0.01,0,*%,*%,*%,0.01,0
,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,,,,,,,,,,,,,,,,
,Retired,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
