Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,,0.04,0.04,0.04,0.06,0.04,0.04,0.04,0.03,0.04,0.05,0.04,0.03,0.04,0.03,0.05,0.04,0.03,0.04,0.05,0.03,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.05,0.04,0.05,0.05,0.06,0.08,0.04,0.04,0.05,0.03,0.04,0.05,0.05,0.03,0.05,0.03,0.05,0.06,0.05,0.05,0.03,0.04,0.04,0.04,0.04
,,,,,defhi,,,,,,ei,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,b,,b,,e,e,e,e,,,,,
,2,304,157,142,43,57,55,49,36,63,100,105,99,34,13,23,37,21,31,62,20,63,104,200,69,96,71,57,11,165,138,175,129,231,8,38,13,13,213,89,56,46,277,21,209,87,248,53,180,51,68,61,91,200,94,184,112
,,0.05,0.05,0.04,0.05,0.05,0.06,0.05,0.04,0.04,0.05,0.05,0.04,0.04,0.04,0.04,0.06,0.04,0.05,0.06,0.03,0.07,0.05,0.05,0.05,0.05,0.06,0.06,0.02,0.05,0.05,0.05,0.05,0.04,0.06,0.07,0.05,0.1,0.05,0.04,0.05,0.04,0.05,0.04,0.05,0.04,0.06,0.03,0.06,0.05,0.06,0.07,0.04,0.05,0.04,0.05,0.04
,,,,,,e,e,,,,e,,,,,,h,,,ch,,aceh,,,e,e,e,e,,e,e,,,,,a,,,b,,,,,,b,,b,,e,,e,e,,b,,,
,3,273,121,152,31,49,35,57,37,63,81,93,100,42,15,26,23,26,26,48,26,41,77,196,66,91,65,37,14,157,116,149,122,234,6,19,7,6,181,91,52,51,251,20,174,90,212,54,146,53,52,41,94,166,100,160,102
,,0.04,0.04,0.05,0.04,0.05,0.04,0.06,0.04,0.04,0.04,0.05,0.04,0.05,0.05,0.04,0.04,0.05,0.04,0.05,0.04,0.04,0.04,0.05,0.05,0.04,0.05,0.04,0.03,0.04,0.04,0.04,0.05,0.05,0.05,0.03,0.03,0.05,0.05,0.04,0.04,0.05,0.04,0.04,0.05,0.04,0.05,0.03,0.05,0.05,0.04,0.05,0.04,0.05,0.04,0.05,0.04
,,,,,,,,ce,,,,,,,,,,,,,,,,a,,,e,,,,,,,,,,,,,,,,,,,,b,,,,,,,,,,
,4,229,107,121,21,38,33,37,32,69,58,70,100,28,6,34,22,21,22,44,25,28,68,161,59,79,60,16,15,139,91,128,100,191,4,22,6,7,151,75,39,43,212,16,137,87,173,56,104,28,43,33,100,136,81,128,94
,,0.04,0.04,0.04,0.03,0.04,0.03,0.04,0.03,0.05,0.03,0.04,0.04,0.03,0.02,0.06,0.03,0.04,0.03,0.04,0.04,0.03,0.03,0.04,0.04,0.04,0.05,0.02,0.03,0.04,0.03,0.04,0.04,0.04,0.03,0.04,0.02,0.05,0.04,0.03,0.03,0.04,0.04,0.03,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.03,0.04,0.04
,,,,,,,,,,ag,,,a,,,abi,,,,,,,,,d,d,dg,,,d,d,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,213,103,109,36,38,32,26,39,41,74,59,80,22,10,24,22,21,19,41,29,26,87,126,43,77,31,38,24,120,93,134,75,185,4,14,7,3,115,96,64,44,189,22,130,76,164,46,99,28,41,30,81,137,72,129,83
,,0.03,0.03,0.03,0.04,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.03,0.03,0.04,0.04,0.03,0.04,0.03,0.04,0.04,0.03,0.04,0.03,0.03,0.04,0.02,0.04,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.03,0.03,0.02,0.03,0.04,0.05,0.04,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.04,0.03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,a,a,,,,,,,,,,,,,,,
,6,227,93,133,23,34,40,42,39,49,57,82,88,30,11,23,21,24,21,30,34,32,81,146,50,70,51,28,29,120,107,135,92,193,6,15,7,3,142,83,53,44,204,16,140,82,158,67,106,35,46,26,86,133,87,121,96
,,0.04,0.03,0.04,0.03,0.03,0.04,0.04,0.04,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.03,0.03,0.05,0.03,0.04,0.04,0.04,0.03,0.04,0.03,0.05,0.03,0.04,0.04,0.04,0.04,0.05,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.03,0.04,0.04,0.04,0.03,0.04
,,,,a,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,192,86,106,24,30,31,26,33,47,54,57,81,28,10,22,15,22,22,30,28,15,54,137,41,72,31,35,12,113,78,100,92,161,4,15,6,3,116,73,41,36,167,23,117,67,146,42,95,33,46,16,66,119,64,110,76
,,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.02,0.04,0.03,0.03,0.04,0.02,0.03,0.03,0.03,0.03,0.03,0.04,0.02,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.05,0.03,0.03,0.03,0.02,0.03,0.03,0.04,0.02,0.03,0.03,0.03,0.03,0.03
,,,,,,,,,,,,,,i,i,i,,i,i,i,i,,,,,,,,,,,,,,,,,,,,,,,a,,,,,d,d,d,,,,,,
,8,196,80,116,20,25,29,37,36,48,45,66,84,28,12,14,22,18,16,30,25,31,68,128,37,67,41,30,22,103,92,108,87,157,4,21,9,6,117,76,42,35,180,13,111,79,133,60,86,29,28,28,84,113,77,141,53
,,0.03,0.03,0.04,0.02,0.02,0.03,0.04,0.04,0.03,0.02,0.03,0.04,0.03,0.04,0.02,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.05,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.04,0.03,0.03,0.02,0.03,0.04,0.03,0.03,0.04,0.02
,,,,a,,,,,g,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,,b,
,9,179,80,98,23,36,21,28,35,36,59,49,71,26,6,15,13,16,11,33,22,38,60,119,37,64,41,20,17,101,78,96,82,150,3,11,10,3,113,62,41,26,162,14,102,71,127,50,74,20,30,24,70,96,72,92,77
,,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.04,0.03,0.03,0.02,0.03,0.03,0.02,0.02,0.02,0.03,0.02,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.04,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03
,,,,,,c,,,ch,,,,,,,,,,,,,df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10,166,70,96,22,21,29,28,22,45,43,57,66,30,8,14,18,11,17,18,18,33,58,108,36,51,29,31,19,87,79,108,58,144,3,9,7,3,103,62,34,33,151,12,99,61,117,47,64,21,30,14,72,98,62,87,74
,,0.03,0.02,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.02,0.03,0.03,0.04,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.02,0.03
,,,,,,,,,,,,,,g,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,,,,
,11,163,80,82,25,21,17,28,36,36,46,44,72,25,8,15,16,15,26,26,16,17,64,99,41,54,25,16,27,95,68,94,69,144,2,9,5,3,100,61,36,27,152,8,98,59,121,40,73,28,17,28,68,91,68,103,53
,,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.04,0.03,0.02,0.02,0.03,0.03,0.03,0.02,0.02,0.03,0.04,0.02,0.02,0.02,0.03,0.02,0.03,0.03,0.02,0.02,0.05,0.03,0.02,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.02,0.02,0.03,0.01,0.03,0.03,0.02,0.03,0.03,0.02
,,,,,c,,,,bcgh,,,,c,,,,,,i,,,,,,,,,,abcdfg,,,,,,,,,,,,,,,,,,,,c,c,,c,c,,,,
,12,131,53,74,22,23,15,19,20,32,45,34,52,17,7,17,10,13,15,19,12,22,52,79,28,50,23,18,11,78,53,75,56,118,*,8,5,0,73,56,25,28,115,13,72,52,88,42,59,20,23,17,53,71,56,76,51
,,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,*%,0.01,0.02,0,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,a,,,,,,,,,,,,,,,,,
,13,107,54,51,11,12,19,12,25,28,23,31,53,9,5,18,7,3,11,21,11,23,39,69,32,32,17,11,15,64,43,68,40,92,3,10,2,0,66,41,25,28,91,13,54,47,70,36,44,13,19,13,46,60,46,64,41
,,0.02,0.02,0.02,0.01,0.01,0.02,0.01,0.03,0.02,0.01,0.02,0.02,0.01,0.02,0.03,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0,0.02,0.02,0.02,0.03,0.02,0.03,0.01,0.02,0.02,0.02,0.01,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.02
,,,,,,,,,bdgh,,,,bdg,,,ade,,,,e,,ae,,,,,,,,,,,,,,,,,,,,a,,,,a,,,,,,,,,,,
,14,76,34,41,10,12,9,10,12,21,23,19,34,6,6,9,8,5,8,14,9,11,28,48,22,32,11,7,4,54,21,37,38,62,3,5,2,3,42,31,16,17,65,11,43,31,51,24,34,14,16,4,29,39,35,46,27
,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01
,,,,,,,,,,,,,,,,,,,,,,,,,g,g,,,,g,,,,,,,,,,,,,,a,,,,,,d,d,,d,,,,
,NET: Rank 1,253,125,127,48,45,44,36,30,50,93,80,80,36,10,29,28,18,25,47,20,40,90,163,70,81,47,38,16,152,101,134,118,192,7,29,13,10,171,78,56,32,224,23,181,62,206,45,164,57,59,48,65,161,90,147,99
,,0.04,0.04,0.04,0.06,0.04,0.04,0.04,0.03,0.04,0.05,0.04,0.03,0.04,0.03,0.05,0.04,0.03,0.04,0.05,0.03,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.05,0.04,0.05,0.05,0.06,0.08,0.04,0.04,0.05,0.03,0.04,0.05,0.05,0.03,0.05,0.03,0.05,0.06,0.05,0.05,0.03,0.04,0.04,0.04,0.04
,,,,,defhi,,,,,,ei,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,b,,b,,e,e,e,e,,,,,
,NET: Rank 1-3,829,404,420,122,151,134,143,103,176,273,277,279,111,37,78,89,65,82,157,67,144,270,559,206,268,183,131,41,474,355,458,369,658,21,87,33,30,565,258,165,128,751,65,565,239,666,152,490,160,179,151,250,527,284,491,313
,,0.13,0.13,0.13,0.15,0.15,0.13,0.14,0.11,0.13,0.15,0.14,0.12,0.14,0.13,0.13,0.14,0.12,0.13,0.15,0.1,0.15,0.13,0.14,0.14,0.13,0.15,0.14,0.07,0.13,0.13,0.13,0.14,0.13,0.16,0.16,0.14,0.23,0.14,0.12,0.14,0.12,0.13,0.13,0.15,0.11,0.15,0.09,0.16,0.16,0.15,0.17,0.11,0.14,0.12,0.14,0.13
,,,,,ei,ei,e,e,,,ei,ei,,h,,,h,,,h,,h,,,e,e,e,e,,e,e,,,,,,,,b,,,,,,b,,b,,e,e,e,e,,b,,,
,NET: Rank 1-5,1272,614,650,179,227,200,207,174,285,406,406,459,161,53,136,132,107,123,242,121,197,425,846,308,425,274,185,80,732,539,719,544,1033,29,122,46,39,831,429,268,216,1152,102,831,402,1004,254,693,216,263,213,432,800,437,747,490
,,0.2,0.2,0.2,0.22,0.22,0.2,0.21,0.18,0.2,0.22,0.2,0.19,0.2,0.18,0.22,0.2,0.2,0.19,0.24,0.17,0.2,0.2,0.21,0.22,0.2,0.22,0.2,0.15,0.21,0.2,0.2,0.21,0.2,0.22,0.22,0.19,0.3,0.21,0.2,0.22,0.2,0.2,0.21,0.22,0.18,0.22,0.15,0.22,0.22,0.21,0.24,0.18,0.22,0.18,0.21,0.2
,,,,,,e,,,,,e,,,,,h,,,,abfh,,,,,e,e,e,e,,e,e,,,,,,,,,,,,,,b,,b,,e,e,e,e,,b,,,
,NET: Rank 1-14,2708,1244,1447,359,442,411,436,433,628,801,846,1061,361,126,284,261,234,268,461,296,418,929,1779,632,916,542,381,236,1548,1159,1540,1157,2254,57,225,100,64,1702,975,582,489,2437,223,1668,952,2015,662,1328,429,517,383,1007,1619,1003,1586,1037
,,0.43,0.41,0.45,0.44,0.42,0.41,0.43,0.45,0.45,0.43,0.42,0.45,0.44,0.43,0.46,0.4,0.43,0.42,0.45,0.42,0.43,0.43,0.44,0.44,0.44,0.44,0.41,0.43,0.44,0.42,0.43,0.44,0.44,0.43,0.4,0.41,0.49,0.43,0.45,0.48,0.46,0.43,0.46,0.44,0.43,0.45,0.4,0.43,0.44,0.42,0.43,0.43,0.45,0.42,0.45,0.42
,,,,a,,,,,c,,,,c,,,d,,,,,,,,,,,,,,,,,,,,,,,,a,a,,,,,,b,,,,,,,,,b,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
