Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q8_W3. Summary: Rank 1 - Thinking about the wellbeing of your local community, which of the following do you see as being most important in the year ahead (2024)? By 'local community' we mean the local area where you live.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,8976,4015,4913,933,1712,1863,1359,1747,1362,2645,3222,3109,3004,5972,2822,2887,1590,1020,657,5709,3267,4583,4333,7653,268,480,491,50,5832,3039,1799,1444,8064,745,5632,3041,6650,2219,4644,1463,1895,1286,3177,5455,3218,5114,3545
,Total,8976,4315,4613,1174,1488,1427,1447,1399,2041,2662,2874,3440,3098,5878,2005,2962,1812,1367,830,4968,4008,5127,3774,7598,168,713,304,160,5726,3137,1774,1545,8083,710,5517,3117,6466,2379,4459,1404,1782,1273,3373,5280,3367,4995,3624
,Supporting people with the rising cost of living,1291,526,760,133,236,231,252,202,237,369,483,439,458,833,248,424,285,205,130,671,620,758,525,1131,24,79,30,18,796,484,280,233,1176,107,676,560,826,449,532,166,212,153,564,677,564,735,496
,,0.14,0.12,0.16,0.11,0.16,0.16,0.17,0.14,0.12,0.14,0.17,0.13,0.15,0.14,0.12,0.14,0.16,0.15,0.16,0.14,0.15,0.15,0.14,0.15,0.14,0.11,0.1,0.11,0.14,0.15,0.16,0.15,0.15,0.15,0.12,0.18,0.13,0.19,0.12,0.12,0.12,0.12,0.17,0.13,0.17,0.15,0.14
,,,,a,,afi,afgi,aefgi,af,,f,aefgi,,,,,a,af,a,a,,af,,,cd,,,,,,,a,,,,,a,,a,,,,,abcd,,a,,
,People caring and looking out for each other,942,441,500,71,98,111,184,171,307,169,295,478,290,652,205,342,185,139,71,547,395,563,371,830,12,60,24,13,605,327,152,174,885,46,689,216,783,142,452,148,168,137,333,630,292,516,397
,,0.1,0.1,0.11,0.06,0.07,0.08,0.13,0.12,0.15,0.06,0.1,0.14,0.09,0.11,0.1,0.12,0.1,0.1,0.09,0.11,0.1,0.11,0.1,0.11,0.07,0.08,0.08,0.08,0.11,0.1,0.09,0.11,0.11,0.07,0.12,0.07,0.12,0.06,0.1,0.11,0.09,0.11,0.1,0.12,0.09,0.1,0.11
,,,,,,,,abcgh,abcgh,abcegh,,abcg,abcgh,,a,,eg,,,,,,,,bd,,,,,c,c,,c,b,,b,,b,,,,,,,b,,,
,Reducing loneliness and isolation,761,322,433,101,110,110,123,126,191,211,233,317,213,548,161,240,178,119,64,400,360,450,311,665,9,51,20,15,455,293,175,154,688,55,462,271,558,188,399,96,174,129,255,436,306,433,299
,,0.08,0.07,0.09,0.09,0.07,0.08,0.08,0.09,0.09,0.08,0.08,0.09,0.07,0.09,0.08,0.08,0.1,0.09,0.08,0.08,0.09,0.09,0.08,0.09,0.05,0.07,0.07,0.09,0.08,0.09,0.1,0.1,0.09,0.08,0.08,0.09,0.09,0.08,0.09,0.07,0.1,0.1,0.08,0.08,0.09,0.09,0.08
,,,,a,,,,,,b,,,b,,a,,,af,,,,,,,,,,,,,a,a,a,,,,,,,be,,be,be,,,,,
,Preventing youth violence,760,394,364,131,113,122,110,120,164,244,232,284,326,434,154,241,158,127,80,395,365,465,280,628,21,70,29,10,502,242,121,139,689,52,412,318,492,263,325,96,127,101,332,370,366,381,346
,,0.08,0.09,0.08,0.11,0.08,0.09,0.08,0.09,0.08,0.09,0.08,0.08,0.11,0.07,0.08,0.08,0.09,0.09,0.1,0.08,0.09,0.09,0.07,0.08,0.13,0.1,0.1,0.06,0.09,0.08,0.07,0.09,0.09,0.07,0.07,0.1,0.08,0.11,0.07,0.07,0.07,0.08,0.1,0.07,0.11,0.08,0.1
,,,b,,bcdefhi,,,,,,,,,b,,,,,,,,a,b,,,a,,,,c,,,c,,,,a,,a,,,,,abc,,a,,a
,Helping the local economy,653,366,286,74,106,104,115,91,164,180,219,255,206,447,168,209,138,90,48,377,276,380,271,564,11,42,20,12,444,199,103,102,587,47,395,231,457,186,309,93,117,99,269,382,244,361,275
,,0.07,0.08,0.06,0.06,0.07,0.07,0.08,0.07,0.08,0.07,0.08,0.07,0.07,0.08,0.08,0.07,0.08,0.07,0.06,0.08,0.07,0.07,0.07,0.07,0.07,0.06,0.07,0.08,0.08,0.06,0.06,0.07,0.07,0.07,0.07,0.07,0.07,0.08,0.07,0.07,0.07,0.08,0.08,0.07,0.07,0.07,0.08
,,,b,,,,,,,,,,,,,eg,,,,,,,,,,,,,,bc,,,,,,,,,,,,,,,,,,
,Helping people to live healthily and well,578,293,281,82,112,85,66,84,149,194,151,233,178,400,125,201,126,87,39,326,252,321,254,486,6,54,23,7,405,164,88,83,529,40,385,170,443,126,283,87,106,90,215,362,205,339,222
,,0.06,0.07,0.06,0.07,0.08,0.06,0.05,0.06,0.07,0.07,0.05,0.07,0.06,0.07,0.06,0.07,0.07,0.06,0.05,0.07,0.06,0.06,0.07,0.06,0.04,0.08,0.08,0.04,0.07,0.05,0.05,0.05,0.07,0.06,0.07,0.05,0.07,0.05,0.06,0.06,0.06,0.07,0.06,0.07,0.06,0.07,0.06
,,,,,dh,dh,,,,dh,dh,,dh,,,,e,e,,,,,,,,,b,b,,bcd,,,,,,b,,b,,,,,,,,,,
,Providing services for mental health,514,218,290,94,117,92,82,69,59,211,174,129,195,319,93,174,100,90,57,266,247,305,205,443,12,29,13,16,278,230,181,88,437,62,299,203,349,158,281,74,133,74,183,294,200,303,188
,,0.06,0.05,0.06,0.08,0.08,0.06,0.06,0.05,0.03,0.08,0.06,0.04,0.06,0.05,0.05,0.06,0.06,0.07,0.07,0.05,0.06,0.06,0.05,0.06,0.07,0.04,0.04,0.1,0.05,0.07,0.1,0.06,0.05,0.09,0.05,0.07,0.05,0.07,0.06,0.05,0.07,0.06,0.05,0.06,0.06,0.06,0.05
,,,,a,defhi,defhi,efi,fi,fi,,defhi,fi,,,,,a,,a,a,,a,,,,,,,,,ad,abd,,,a,,a,,a,,,be,,,,,,
,Bringing people together from across the community,450,244,202,44,74,73,78,67,114,118,151,181,137,313,128,144,102,42,34,272,178,211,236,392,7,30,16,4,309,139,67,74,429,20,342,99,392,55,268,97,92,80,130,312,131,270,167
,,0.05,0.06,0.04,0.04,0.05,0.05,0.05,0.05,0.06,0.04,0.05,0.05,0.04,0.05,0.06,0.05,0.06,0.03,0.04,0.05,0.04,0.04,0.06,0.05,0.04,0.04,0.05,0.02,0.05,0.04,0.04,0.05,0.05,0.03,0.06,0.03,0.06,0.02,0.06,0.07,0.05,0.06,0.04,0.06,0.04,0.05,0.05
,,,b,,,,,,,a,,,,,,bdeg,d,d,,,dg,,,a,,,,,,bc,,,,b,,b,,b,,e,ce,e,e,,b,,,
,Providing opportunities for people to have a say in what happens locally,424,224,196,34,56,55,58,85,136,89,113,221,126,297,135,127,72,59,30,263,161,227,196,371,5,26,11,7,270,148,77,90,388,25,270,144,309,113,192,81,76,34,175,254,161,215,193
,,0.05,0.05,0.04,0.03,0.04,0.04,0.04,0.06,0.07,0.03,0.04,0.06,0.04,0.05,0.07,0.04,0.04,0.04,0.04,0.05,0.04,0.04,0.05,0.05,0.03,0.04,0.04,0.05,0.05,0.05,0.04,0.06,0.05,0.03,0.05,0.05,0.05,0.05,0.04,0.06,0.04,0.03,0.05,0.05,0.05,0.04,0.05
,,,b,,,,,,abcdgh,abcdgh,,,abcdgh,,a,bcdefg,,,,,bcg,,,,,,,,,,,,,,,,,,,d,acd,d,,d,,,,a
,Providing support services for homelessness,319,128,187,68,66,48,44,42,51,134,92,93,134,186,68,98,46,66,42,166,154,188,128,255,7,37,14,6,190,127,75,47,276,36,194,107,231,83,177,54,86,37,108,193,115,198,116
,,0.04,0.03,0.04,0.06,0.04,0.03,0.03,0.03,0.03,0.05,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.05,0.05,0.03,0.04,0.04,0.03,0.03,0.04,0.05,0.05,0.04,0.03,0.04,0.04,0.03,0.03,0.05,0.04,0.03,0.04,0.04,0.04,0.04,0.05,0.03,0.03,0.04,0.03,0.04,0.03
,,,,a,cdefhi,defhi,,,,,cdefhi,,,b,,,,,abcf,abcf,,c,,,,,a,,,,,,,,a,,,,,,,de,,,,,,
,Support for community projects and charities,300,146,153,32,47,48,46,51,76,79,94,127,87,214,99,103,45,35,19,201,99,151,149,252,7,26,15,0,209,91,45,47,263,32,219,77,244,53,189,70,78,41,84,205,87,176,116
,,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.04,0.03,0.03,0.04,0.03,0.04,0.05,0.03,0.02,0.03,0.02,0.04,0.02,0.03,0.04,0.03,0.04,0.04,0.05,0,0.04,0.03,0.03,0.03,0.03,0.05,0.04,0.02,0.04,0.02,0.04,0.05,0.04,0.03,0.02,0.04,0.03,0.04,0.03
,,,,,,,,,,,,,,,a,bcdeg,g,,,,cdeg,,,a,,,,,,c,,,,,,b,,b,,e,de,e,,,b,,,
,Providing services to support better ageing,293,163,131,32,32,33,35,72,88,65,68,160,80,214,74,101,55,41,22,174,119,162,130,256,4,16,8,10,186,104,43,58,268,22,195,94,222,71,154,46,59,48,113,196,90,172,112
,,0.03,0.04,0.03,0.03,0.02,0.02,0.02,0.05,0.04,0.02,0.02,0.05,0.03,0.04,0.04,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.06,0.03,0.03,0.02,0.04,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.04,0.03,0.03,0.03
,,,b,,,,,,abcdgh,bcdgh,,,abcdgh,,a,,,,,,,,,,,,,,,,,,c,,,,,,,,,,,,b,,,
,Connecting people together on shared interests,284,158,125,37,40,64,39,35,69,77,103,104,113,171,62,101,50,39,32,163,121,145,135,230,2,31,13,7,193,86,49,37,255,29,220,60,238,45,173,63,65,45,84,191,84,162,116
,,0.03,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.04,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.04,0.03,0.01,0.04,0.04,0.04,0.03,0.03,0.03,0.02,0.03,0.04,0.04,0.02,0.04,0.02,0.04,0.05,0.04,0.04,0.02,0.04,0.02,0.03,0.03
,,,b,,,,bdegi,,,,,e,,,,,,,,,,,,a,,,b,b,,,,,,,,b,,b,,e,e,e,,,b,,,
,Supporting people to find new employment opportunities,264,132,130,55,49,50,44,32,33,105,94,65,115,148,48,98,51,43,24,146,118,141,119,194,6,45,14,3,153,103,56,53,218,34,156,97,180,81,162,47,66,49,71,166,88,154,101
,,0.03,0.03,0.03,0.05,0.03,0.03,0.03,0.02,0.02,0.04,0.03,0.02,0.04,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.06,0.05,0.02,0.03,0.03,0.03,0.03,0.03,0.05,0.03,0.03,0.03,0.03,0.04,0.03,0.04,0.04,0.02,0.03,0.03,0.03,0.03
,,,,,defhi,fi,efi,fi,,,efi,efi,,b,,,a,,,,,,,,,,a,a,,,,,,,a,,,,,e,e,e,e,,,,,
,Providing opportunities for people to learn/develop new skills,251,118,133,36,56,47,46,34,32,92,93,66,96,155,59,75,64,38,15,134,117,136,110,182,11,30,20,7,169,78,48,29,229,15,173,71,200,44,155,45,60,50,63,155,82,145,97
,,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.04,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.06,0.04,0.07,0.04,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.04,0.02,0.03,0.02,0.03,0.03
,,,,,fi,efi,fi,fi,,,fi,fi,,,,,,e,,,,,,,,a,a,a,,d,,,,,,b,,b,,e,e,e,e,,,,,
,Providing support services for people affected by domestic abuse,195,88,106,45,41,44,13,26,25,86,58,51,78,117,46,63,28,36,21,109,86,114,78,150,6,18,12,7,114,81,57,36,176,15,116,71,147,46,132,42,54,36,52,118,72,111,76
,,0.02,0.02,0.02,0.04,0.03,0.03,0.01,0.02,0.01,0.03,0.02,0.01,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.04,0.03,0.04,0.05,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02
,,,,,defhi,dfi,defhi,,d,,defhi,d,,,,,,,c,,,,,,,,,a,,,,a,,,,,,,,e,e,e,e,,,,,
,Providing support services for substance abuse,153,60,93,38,47,21,25,10,13,85,46,23,79,74,33,46,38,22,14,79,74,89,64,105,8,31,9,0,99,54,37,24,128,20,95,54,115,37,99,31,36,32,47,101,52,100,50
,,0.02,0.01,0.02,0.03,0.03,0.01,0.02,0.01,0.01,0.03,0.02,0.01,0.03,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.05,0.04,0.03,0,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.01
,,,,a,cdefhi,cdefhi,efi,efi,,,cdefhi,efi,,b,,,,,,,,,,,,a,a,a,,,,,,,a,,,,,e,e,,e,,,,b,
,"Integrating people, such as refugees, into the community",149,78,69,40,38,25,13,14,19,78,38,34,67,83,35,52,29,20,13,87,62,62,88,105,4,19,7,14,90,59,36,23,123,22,89,58,121,27,106,36,48,22,39,101,44,98,46
,,0.02,0.02,0.02,0.03,0.03,0.02,0.01,0.01,0.01,0.03,0.01,0.01,0.02,0.01,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.01,0.02,0.01,0.03,0.03,0.02,0.09,0.02,0.02,0.02,0.01,0.02,0.03,0.02,0.02,0.02,0.01,0.02,0.03,0.03,0.02,0.01,0.02,0.01,0.02,0.01
,,,,,cdefhi,defhi,i,,,,cdefhi,,,b,,,,,,,,,,a,,,a,,abcd,,,,,,a,,,b,,e,e,e,,,b,,b,
,Other,26,18,7,0,1,*,4,2,18,1,4,20,6,20,9,8,*,5,3,17,8,15,10,26,0,0,0,0,18,7,2,3,25,*,7,18,7,18,2,0,2,*,21,3,19,5,21
