Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OccupationRetired. Which of the following best describes the previous occupation of the chief income earner in your household before retirement?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents who are retired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,*a,*b,*c,*d,e,f,*g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,*b,*c,*d,*e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,1040,662,374,8,5,18,19,210,780,13,37,990,235,805,426,307,167,103,37,733,307,628,406,1017,6,10,5,1,686,343,86,253,989,37,664,328,730,301,385,170,148,67,519,588,413,446,560
,Total,1332,880,448,10,4,14,21,142,1141,14,35,1283,313,1018,420,414,243,190,64,835,497,879,444,1301,4,18,4,4,876,442,95,324,1269,43,847,417,917,398,491,213,182,95,681,749,533,562,718
,"High managerial, administrative or professional e.g. doctor, lawyer, medium / large company director (50+ people)",72,56,16,1,0,0,1,9,62,1,1,70,6,66,72,0,0,0,0,72,0,9,63,72,0,0,0,0,55,17,1,13,64,6,50,22,51,21,37,18,14,4,28,45,24,29,41
,,0.05,0.06,0.04,0.1,0,0,0.04,0.06,0.05,0.07,0.02,0.05,0.02,0.07,0.17,0,0,0,0,0.09,0,0.01,0.14,0.06,0,0,0,0,0.06,0.04,0.01,0.04,0.05,0.13,0.06,0.05,0.06,0.05,0.07,0.09,0.08,0.04,0.04,0.06,0.04,0.05,0.06
,,,,,,,,,,,,,,,a,bcdefg,,,,,bcdg,,,a,,,,,,c,,,,,a,,,,,e,e,,,,,,,
,"Intermediate managerial, administrative or professional e.g. teacher, manager, accountant",348,244,101,1,2,2,4,39,301,3,6,340,52,296,348,0,0,0,0,348,0,151,196,338,2,5,0,4,269,78,16,61,334,12,230,105,256,89,135,72,45,18,159,209,128,144,198
,,0.26,0.28,0.23,0.13,0.4,0.15,0.17,0.27,0.26,0.21,0.16,0.26,0.17,0.29,0.83,0,0,0,0,0.42,0,0.17,0.44,0.26,0.54,0.26,0,1,0.31,0.18,0.17,0.19,0.26,0.29,0.27,0.25,0.28,0.22,0.27,0.34,0.25,0.19,0.23,0.28,0.24,0.26,0.28
,,,,,,,,,,,,,,,a,bcdefg,,,,,bcdeg,,,a,,,,,,bcd,,,,,,,,,,,de,,,,,,,
,"Supervisor, administrative or professional e.g. police officer, nurse, secretary, self-employed",410,256,153,3,0,5,5,52,345,3,10,397,83,327,0,410,0,0,0,410,0,291,117,405,1,0,4,0,261,144,21,111,391,13,257,130,277,128,146,63,54,29,219,224,174,163,225
,,0.31,0.29,0.34,0.33,0,0.34,0.25,0.36,0.3,0.23,0.29,0.31,0.26,0.32,0,0.99,0,0,0,0.49,0,0.33,0.26,0.31,0.23,0,1,0,0.3,0.33,0.22,0.34,0.31,0.31,0.3,0.31,0.3,0.32,0.3,0.29,0.3,0.3,0.32,0.3,0.33,0.29,0.31
,,,,,,,,,,,,,,,,,acdefg,,,,acdeg,,b,,,,,,,,,,c,,,,,,,,,,,,,,,
,"Skilled manual worker e.g. mechanic, plumber, electrician, lorry driver, train driver",243,171,73,0,0,3,4,22,214,0,7,236,76,168,0,0,243,0,0,0,243,197,47,238,0,5,0,0,157,85,16,63,236,6,157,77,173,69,103,34,42,27,113,141,97,97,139
,,0.18,0.19,0.16,0,0,0.2,0.21,0.15,0.19,0,0.21,0.18,0.24,0.16,0,0,1,0,0,0,0.49,0.22,0.11,0.18,0,0.26,0,0,0.18,0.19,0.17,0.19,0.19,0.15,0.19,0.19,0.19,0.17,0.21,0.16,0.23,0.29,0.17,0.19,0.18,0.17,0.19
,,,,,,,,,,,,,,b,,,,abdefg,,,,abdef,b,,,,,,,,,,,,,,,,,,,,be,,,,,
,"Semi-skilled or unskilled manual worker e.g. waiter, factory worker, receptionist, labourer",190,115,75,2,0,3,4,18,163,2,6,181,63,126,0,0,0,190,0,0,190,178,9,185,0,5,0,0,106,78,22,54,178,5,119,60,123,65,51,21,18,13,116,95,83,98,81
,,0.14,0.13,0.17,0.25,0,0.2,0.17,0.13,0.14,0.18,0.18,0.14,0.2,0.12,0,0,0,1,0,0,0.38,0.2,0.02,0.14,0,0.27,0,0,0.12,0.18,0.24,0.17,0.14,0.11,0.14,0.14,0.13,0.16,0.1,0.1,0.1,0.14,0.17,0.13,0.16,0.18,0.11
,,,,,,,,,,,,,,b,,,,,abcefg,,,abcef,b,,,,,,,,a,a,,,,,,,,,,,,abc,,,b,
,House-wife / house-husband / stay at home parent,26,9,18,0,0,1,2,3,20,0,3,23,13,14,0,0,0,0,26,0,26,20,4,26,0,0,0,0,11,15,6,10,24,0,13,11,15,11,8,4,2,2,17,15,7,9,14
,,0.02,0.01,0.04,0,0,0.11,0.09,0.02,0.02,0,0.1,0.02,0.04,0.01,0,0,0,0,0.41,0,0.05,0.02,0.01,0.02,0,0,0,0,0.01,0.03,0.06,0.03,0.02,0,0.02,0.03,0.02,0.03,0.02,0.02,0.01,0.02,0.02,0.02,0.01,0.02,0.02
,,,,a,,,,,,,,efi,,b,,,,,,abcdfg,,abcdf,,,,,,,,,a,a,,,,,,,,,,,,,,,,
,Unemployed,38,30,8,0,2,0,1,*,34,2,1,34,18,19,0,0,0,0,38,0,38,31,6,35,1,2,0,0,16,22,11,12,38,0,17,13,18,15,9,2,6,2,26,17,18,17,19
,,0.03,0.03,0.02,0,0.6,0,0.07,*%,0.03,0.18,0.04,0.03,0.06,0.02,0,0,0,0,0.59,0,0.08,0.04,0.01,0.03,0.23,0.11,0,0,0.02,0.05,0.11,0.04,0.03,0,0.02,0.03,0.02,0.04,0.02,0.01,0.03,0.02,0.04,0.02,0.03,0.03,0.03
,,,,,,,,,,e,,e,e,b,,,,,,abcdfg,,abcdf,b,,,,,,,,a,abd,,,,,,,,,,,,,,,,
,Student,4,0,4,2,0,0,0,0,2,2,0,2,2,2,0,4,0,0,0,4,0,2,2,2,0,2,0,0,2,2,2,0,4,*,4,0,4,0,2,0,2,0,2,2,2,4,*
