Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,0.03,0.04,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.04,0.03,0.03,0.03,0.04,0.04,0.02,0.03,0.02,0.04,0.02,0.03,0.05,0.03,0.05,0.04,0.03,0.02,0.03,0.04,0.03,0.04,0.03,0.03,0.04,0.02,0.04,0.02,0.04,0.05,0.04,0.04,0.02,0.04,0.03,0.03,0.04
,,,b,,,,,cei,,,,e,,,,ceg,ceg,,e,,ceg,,,a,,,,,,,,,ac,,,b,,b,,e,ce,e,e,,b,,,a
,3,323,159,163,48,45,43,59,52,76,93,102,128,106,217,86,98,61,41,37,184,139,189,134,271,2,22,11,16,202,118,67,67,283,30,228,85,271,45,189,71,69,48,87,218,99,186,129
,,0.04,0.04,0.04,0.04,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.03,0.03,0.03,0.04,0.04,0.03,0.04,0.04,0.04,0.01,0.03,0.04,0.1,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.02,0.04,0.05,0.04,0.04,0.03,0.04,0.03,0.04,0.04
,,,,,,,,,,,,,,,,,,,,,,,,,b,,,b,abcd,,,,,,,b,,b,,e,e,e,e,,b,,,
,4,252,128,122,36,35,47,31,51,52,71,77,103,73,178,73,87,51,21,21,159,93,120,132,205,7,22,9,6,160,90,52,45,222,27,155,89,195,55,143,45,54,43,74,154,95,160,87
,,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.04,0.03,0.03,0.03,0.03,0.02,0.03,0.04,0.03,0.03,0.02,0.03,0.03,0.02,0.02,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.02
,,,,,,,,,bd,,,,,,,dg,d,d,,,dg,,,a,,,,,,,,,,,,,,,,e,e,,e,,,,b,
,5,265,160,105,34,44,32,40,49,66,78,72,115,96,169,69,78,46,41,31,148,117,158,107,231,6,10,11,7,161,100,63,50,239,22,176,81,207,57,131,41,59,31,94,168,90,160,99
,,0.03,0.04,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.04,0.01,0.04,0.05,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03
,,,b,,,,,,ch,,,,c,,,,,,,,,,,,c,,,c,,,,,,,,,,,,,,,,,,,,
,6,235,120,113,24,31,29,45,38,68,56,74,106,85,151,57,72,47,37,22,129,106,117,117,204,4,15,8,3,142,92,54,49,209,20,154,70,186,46,122,43,53,26,73,146,83,120,105
,,0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.03
,,,,,,,,,,bcg,,,bcg,,,,,,,,,,,a,,,,,,,,,,,,,,b,,,,,,,,,,
,7,239,106,130,20,37,34,44,41,63,57,78,104,75,163,56,83,53,24,23,139,100,140,98,209,4,18,3,5,142,96,64,47,216,17,152,83,184,51,117,33,55,29,81,146,82,141,94
,,0.03,0.02,0.03,0.02,0.02,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.01,0.03,0.02,0.03,0.04,0.03,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.03,0.03
,,,,,,,,a,a,a,,,ag,,,,,d,,,d,,,,d,,d,,,,,a,,,,,,,,,,,,,,,,
,8,264,110,153,33,35,40,37,40,79,68,76,120,79,185,60,94,60,36,14,154,110,162,102,226,3,26,5,4,173,83,41,46,239,22,167,88,200,63,120,31,52,37,111,162,93,140,114
,,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.04,0.02,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03
,,,,a,,,,,,bdgh,,,bg,,,,e,e,,,,,,,,,d,,,,,,,,,,,,,,,,,b,,,,
,9,228,99,129,24,25,28,44,51,56,49,72,107,90,138,57,78,37,33,23,135,93,141,87,205,3,8,8,3,141,82,49,50,216,11,129,91,166,61,96,32,46,18,97,121,101,114,108
,,0.03,0.02,0.03,0.02,0.02,0.02,0.03,0.04,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.01,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.03,0.02,0.02,0.03,0.01,0.03,0.02,0.03,0.02,0.03
,,,,,,,,bcg,abcgh,b,,b,bcg,,,,,,,,,,,,c,,,,,,,,,,,,,,,,,d,,ad,,a,,a
,10,238,106,131,24,36,40,28,39,73,59,67,111,75,163,44,83,45,44,22,127,111,139,99,212,6,13,5,0,155,78,38,43,216,14,141,86,168,65,92,26,32,34,112,135,96,124,110
,,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.03,0.04,0.02,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.02,0.02,0,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.02,0.03
,,,,,,,,,,adgh,,,dgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abc,,,,
,11,226,100,126,17,37,36,23,47,66,54,59,113,76,149,51,81,45,21,28,132,94,126,98,203,2,10,10,0,143,81,40,42,202,19,125,96,155,70,85,35,33,17,106,114,102,124,92
,,0.03,0.02,0.03,0.01,0.02,0.03,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.03,0.01,0.01,0.03,0,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.01,0.03,0.02,0.03,0.02,0.03
,,,,,,,,,adgh,adgh,,,adgh,,,,d,,,d,d,,,,,,,,,,,,,,,,a,,,,d,,,acd,,a,,
,12,251,98,152,27,43,42,37,43,58,70,79,101,74,176,47,88,45,43,27,136,115,159,90,213,7,19,8,3,164,84,48,39,227,20,144,91,167,76,101,37,30,33,114,137,102,148,90
,,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.04,0.03,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.02
,,,,a,,,,,,,,,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,ac,,,,
,13,256,89,164,44,35,35,40,40,62,79,75,102,98,158,47,75,64,45,25,122,134,174,82,220,8,17,7,3,160,96,52,51,231,20,136,115,168,87,108,41,43,24,116,146,102,152,94
,,0.03,0.02,0.04,0.04,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.04,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.05,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.04,0.03,0.04,0.02,0.03,0.02,0.02,0.03,0.03,0.03,0.03,0.03
,,,,a,b,,,,,,,,,,,,,af,,,,af,b,,,a,,,,,,,,,,,a,,a,,,,,acd,,,,
,14,191,82,107,38,42,24,22,28,37,79,46,65,56,134,39,62,48,25,17,101,90,112,79,163,2,19,6,0,116,70,41,21,164,25,97,86,113,77,83,23,32,27,81,111,77,133,53
,,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.03,0.02,0,0.02,0.02,0.02,0.01,0.02,0.04,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.01
,,,,,cdfhi,cdhi,,,,,cdfhi,,,,,,,,,,,,,,,,,,,,,,,,a,,a,,a,,,,,,,,b,
,NET: Rank 1,276,145,130,39,55,44,43,43,53,94,86,96,97,179,78,99,55,16,27,178,98,119,157,212,3,35,16,8,174,102,64,42,241,29,193,73,230,45,191,71,73,47,61,183,80,169,98
,,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.01,0.03,0.04,0.02,0.02,0.04,0.03,0.02,0.05,0.05,0.05,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.02,0.04,0.02,0.04,0.05,0.04,0.04,0.02,0.03,0.02,0.03,0.03
,,,,,,,,,,,,,,,,dg,dg,d,,d,dg,d,,a,,,ab,ab,,,,,,,,b,,b,,e,e,e,e,,b,,,
,NET: Rank 1-3,905,473,429,131,149,128,166,132,200,280,293,332,308,597,253,318,156,101,77,571,334,442,463,742,13,82,36,27,565,335,185,177,799,83,657,224,761,136,568,217,208,143,229,606,274,510,373
,,0.1,0.11,0.09,0.11,0.1,0.09,0.11,0.09,0.1,0.11,0.1,0.1,0.1,0.1,0.13,0.11,0.09,0.07,0.09,0.11,0.08,0.09,0.12,0.1,0.08,0.12,0.12,0.17,0.1,0.11,0.1,0.11,0.1,0.12,0.12,0.07,0.12,0.06,0.13,0.15,0.12,0.11,0.07,0.11,0.08,0.1,0.1
,,,b,,,,,c,,,,,,,,bcdeg,cdg,,,,cdg,,,a,,,,,b,,,,,,,b,,b,,e,acde,e,e,,b,,,
,NET: Rank 1-5,1422,762,656,201,229,206,237,232,317,430,443,549,477,944,395,483,252,163,129,878,544,720,702,1178,26,114,57,40,886,525,301,272,1260,131,988,394,1163,248,842,304,321,218,397,928,459,830,560
,,0.16,0.18,0.14,0.17,0.15,0.14,0.16,0.17,0.16,0.16,0.15,0.16,0.15,0.16,0.2,0.16,0.14,0.12,0.16,0.18,0.14,0.14,0.19,0.16,0.16,0.16,0.19,0.25,0.15,0.17,0.17,0.18,0.16,0.18,0.18,0.13,0.18,0.1,0.19,0.22,0.18,0.17,0.12,0.18,0.14,0.17,0.15
,,,b,,,,,,,,,,,,,bcdefg,cdg,,,d,cdg,,,a,,,,,,,,,a,,a,b,,b,,e,acde,e,e,,b,,,
,NET: Rank 1-14,3549,1673,1859,451,549,514,556,598,881,1000,1070,1479,1187,2362,853,1198,696,470,331,2052,1497,1990,1554,3034,66,260,115,62,2223,1288,728,660,3180,299,2234,1200,2669,844,1765,605,697,463,1286,2147,1298,2026,1419
,,0.4,0.39,0.4,0.38,0.37,0.36,0.38,0.43,0.43,0.38,0.37,0.43,0.38,0.4,0.43,0.4,0.38,0.34,0.4,0.41,0.37,0.39,0.41,0.4,0.39,0.36,0.38,0.39,0.39,0.41,0.41,0.43,0.39,0.42,0.4,0.39,0.41,0.35,0.4,0.43,0.39,0.36,0.38,0.41,0.39,0.41,0.39
,,,,,,,,,abcdgh,abcdgh,,,abcdgh,,,cdg,dg,d,,d,cdg,,,a,,,,,,,a,,a,,,,,b,,d,acde,,,,,,,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
