Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,0.1,0.11,0.09,0.19,0.14,0.08,0.06,0.07,0.08,0.16,0.07,0.07,0.1,0.1,0.12,0.09,0.09,0.09,0.09,0.1,0.09,0.08,0.12,0.08,0.19,0.17,0.23,0.19,0.1,0.1,0.1,0.09,0.09,0.12,0.13,0.06,0.12,0.05,0.14,0.21,0.1,0.11,0.06,0.13,0.05,0.11,0.09
,,,b,,bcdefghi,cdefhi,d,,,,bcdefhi,,,,,bcdefg,,,,,b,,,a,,a,a,ac,a,,,,,,a,b,,b,,cde,acde,e,e,,b,,b,
,Tend to agree,3328,1664,1640,445,522,501,475,514,871,967,976,1385,970,2358,824,1139,658,476,230,1964,1364,1863,1447,2831,59,261,105,61,2251,1037,534,514,3040,223,2341,901,2631,674,1784,547,762,475,1132,2216,1037,1834,1404
,,0.37,0.39,0.36,0.38,0.35,0.35,0.33,0.37,0.43,0.36,0.34,0.4,0.31,0.4,0.41,0.38,0.36,0.35,0.28,0.4,0.34,0.36,0.38,0.37,0.35,0.37,0.35,0.38,0.39,0.33,0.3,0.33,0.38,0.31,0.42,0.29,0.41,0.28,0.4,0.39,0.43,0.37,0.34,0.42,0.31,0.37,0.39
,,,b,,dh,,,,dh,abcdegh,d,,bcdegh,,a,bcdeg,deg,e,e,,cdeg,e,,,,,,,,bcd,c,,,b,,b,,b,,e,e,abde,e,,b,,,
,Neither agree nor disagree,2021,987,1027,201,318,345,354,334,469,520,698,803,712,1308,421,653,442,319,186,1074,947,1219,782,1714,30,164,74,31,1294,696,381,346,1814,171,1189,730,1422,568,917,253,362,302,781,1118,827,1122,811
,,0.23,0.23,0.22,0.17,0.21,0.24,0.24,0.24,0.23,0.2,0.24,0.23,0.23,0.22,0.21,0.22,0.24,0.23,0.22,0.22,0.24,0.24,0.21,0.23,0.18,0.23,0.24,0.19,0.23,0.22,0.21,0.22,0.22,0.24,0.22,0.23,0.22,0.24,0.21,0.18,0.2,0.24,0.23,0.21,0.25,0.22,0.22
,,,,,,a,ag,abg,ag,ag,,abg,ag,,,,,af,,,,af,b,,,,,b,,,,,,,,,a,,,b,,,abc,abc,,a,,
,Tend to disagree,1388,590,791,180,242,250,252,211,254,422,502,465,550,838,281,474,293,205,136,754,634,767,615,1219,22,87,31,23,829,545,340,268,1247,125,759,598,946,431,699,189,289,221,535,738,620,806,535
,,0.15,0.14,0.17,0.15,0.16,0.17,0.17,0.15,0.12,0.16,0.17,0.14,0.18,0.14,0.14,0.16,0.16,0.15,0.16,0.15,0.16,0.15,0.16,0.16,0.13,0.12,0.1,0.14,0.14,0.17,0.19,0.17,0.15,0.18,0.14,0.19,0.15,0.18,0.16,0.13,0.16,0.17,0.16,0.14,0.18,0.16,0.15
,,,,a,f,fi,fi,fi,f,,fi,efi,,b,,,a,a,,,,a,,,cd,,,,,,a,a,a,,,,a,,a,b,,b,b,b,,a,,
,Strongly disagree,673,270,399,97,136,135,141,85,79,233,276,164,313,360,103,192,152,126,100,295,378,413,250,584,17,42,14,14,327,337,222,168,598,68,296,353,410,248,278,63,119,96,310,293,352,422,223
,,0.07,0.06,0.09,0.08,0.09,0.09,0.1,0.06,0.04,0.09,0.1,0.05,0.1,0.06,0.05,0.06,0.08,0.09,0.12,0.06,0.09,0.08,0.07,0.08,0.1,0.06,0.04,0.09,0.06,0.11,0.12,0.11,0.07,0.1,0.05,0.11,0.06,0.1,0.06,0.04,0.07,0.08,0.09,0.06,0.1,0.08,0.06
,,,,a,efi,efi,efi,efi,f,,efi,efi,,b,,,a,abf,abf,abcfg,,abf,b,,d,cd,,,,,a,a,a,,a,,a,,a,b,,b,b,abc,,a,b,
,Don't know,677,328,349,25,61,79,140,159,214,86,220,372,227,450,130,238,97,113,100,368,309,441,225,619,8,35,9,0,456,207,115,119,617,36,238,360,300,338,161,58,66,37,405,225,347,257,334
,,0.08,0.08,0.08,0.02,0.04,0.06,0.1,0.11,0.1,0.03,0.08,0.11,0.07,0.08,0.06,0.08,0.05,0.08,0.12,0.07,0.08,0.09,0.06,0.08,0.05,0.05,0.03,0,0.08,0.07,0.06,0.08,0.08,0.05,0.04,0.12,0.05,0.14,0.04,0.04,0.04,0.03,0.12,0.04,0.1,0.05,0.09
,,,,,,a,abg,abcgh,abcgh,abcgh,,abcg,abcgh,,,,ac,,c,abcdfg,c,c,b,,bcde,,,,,bc,,,,b,,,a,,a,,,,,abcd,,a,,a
,NET: Agree,4217,2141,2047,671,731,619,560,610,1026,1401,1179,1636,1295,2922,1071,1405,827,605,308,2477,1740,2288,1902,3461,91,385,176,91,2820,1352,717,645,3807,309,3035,1075,3389,794,2403,841,945,618,1342,2906,1220,2388,1722
,,0.47,0.5,0.44,0.57,0.49,0.43,0.39,0.44,0.5,0.53,0.41,0.48,0.42,0.5,0.53,0.47,0.46,0.44,0.37,0.5,0.43,0.45,0.5,0.46,0.55,0.54,0.58,0.57,0.49,0.43,0.4,0.42,0.47,0.44,0.55,0.34,0.52,0.33,0.54,0.6,0.53,0.49,0.4,0.55,0.36,0.48,0.48
,,,b,,bcdefghi,cdeh,d,,d,cdeh,bcdehi,,cdeh,,a,bcdefg,eg,e,e,,bcdeg,e,,a,,a,a,a,,bcd,,,,,,b,,b,,de,acde,de,e,,b,,,
,NET: Disagree,2061,860,1190,277,378,384,393,296,333,655,777,629,863,1198,383,665,445,331,236,1049,1012,1179,865,1804,39,129,45,38,1156,882,561,436,1845,193,1055,952,1355,679,977,252,408,317,846,1031,972,1228,757
,,0.23,0.2,0.26,0.24,0.25,0.27,0.27,0.21,0.16,0.25,0.27,0.18,0.28,0.2,0.19,0.22,0.25,0.24,0.28,0.21,0.25,0.23,0.23,0.24,0.23,0.18,0.15,0.24,0.2,0.28,0.32,0.28,0.23,0.27,0.19,0.31,0.21,0.29,0.22,0.18,0.23,0.25,0.25,0.2,0.29,0.25,0.21
,,,,a,fi,efi,efi,efi,fi,,efi,aefgi,,b,,,a,af,af,abdf,a,abf,,,cd,d,,,,,a,abd,a,,a,,a,,a,b,,b,ab,ab,,a,b,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
