Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140
,,0.2,0.2,0.21,0.18,0.1,0.1,0.16,0.25,0.15,0.28,0.15,0.25,0.21,0.19,0.12,0.21,0.22,0.18,0.16,0.22,0.13,0.19,0.2,0.18,0.25,0.15,0.26,0.16,0.15,0.25,0.26,0.24,0.14,0.17,0.11,0.23,0,0.17,0.15,0,0.08,0.27,0.3,0.2,0.13,0.25,0.17,0.12,0.27,0.21,0.21,0.18,0.12,0.21,0.46,0.19,0.46,0.15,0.25,0.19,0.28,0.16,0.16,0.18,0.2,0.45,0,0,0.08,0.26,0.31,0.5,0.16,0.13,0.24,0,0.31,0.18,0.17,0,0.27,0,0.21,0.21,0.19,0.12,0.22,0.22,0.15,0.17,0.17,0.24,0,0,0.22,0.2,0.18,0.22,0.18,0.19,0.2,0.2,0.2,0.16,0.18,0.2,0.17,0.2,0.2,0.17,0.2,0.17,0.2,0.17,0.17,0.18,0.34,0.18,0.18,0.21,0.2,0.18,0.16,0.29,0.17,0.28,0.25,0.1,0.06,0.17,0.12,0.17,0.22,0.19,0.2,0.13,0.19,0.12,0.13
,,,,,,,,a,abc,,ac,,d,,,,,,,,,,,,,be,,bde,,,df,df,,,,,f,,,,,,dk,dhjk,,,d,,,d,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,ef,,ef,ef,,,,,,,,,,,,
,£50 - £99,98,29,17,52,25,32,71,8,56,42,35,10,16,7,8,47,33,65,34,24,8,18,81,65,21,49,48,21,28,19,27,2,21,7,14,6,1,9,7,1,4,10,6,6,7,7,18,18,4,18,30,35,12,3,0,98,0,50,48,59,13,14,11,1,52,3,1,3,3,4,4,2,5,4,1,2,2,8,3,1,1,1,79,7,6,8,66,60,6,14,11,2,0,1,9,72,13,8,84,89,98,98,98,32,46,98,58,98,98,77,98,45,98,75,48,91,7,74,60,26,25,61,21,9,17,15,20,22,4,9,3,11,22,48,17,35,36,31,16
,,0.18,0.15,0.12,0.26,0.13,0.14,0.17,0.08,0.16,0.23,0.16,0.13,0.18,0.15,0.11,0.24,0.15,0.2,0.24,0.18,0.14,0.12,0.21,0.2,0.19,0.16,0.22,0.1,0.26,0.18,0.25,0.21,0.25,0.32,0.12,0.08,0.17,0.35,0.25,0.23,0.15,0.15,0.12,0.15,0.16,0.14,0.2,0.25,0.12,0.2,0.2,0.24,0.14,0.07,0,0.19,0,0.17,0.2,0.16,0.3,0.24,0.18,0.3,0.15,0.28,0.34,0.19,0.28,0.38,0.35,0.17,0.22,0.22,0.23,0.56,0.18,0.19,0.17,0.11,0.22,0.45,0.21,0.2,0.12,0.09,0.23,0.24,0.18,0.17,0.17,0.18,0,0.23,0.15,0.23,0.11,0.12,0.2,0.19,0.18,0.18,0.18,0.23,0.17,0.18,0.18,0.18,0.18,0.21,0.18,0.24,0.18,0.2,0.16,0.18,0.18,0.18,0.16,0.13,0.14,0.24,0.12,0.22,0.18,0.16,0.21,0.23,0.13,0.1,0.33,0.11,0.15,0.25,0.19,0.16,0.19,0.13,0.24
,,,,,ab,,,d,,,,,,,,,ad,,f,f,,,,f,f,d,,d,,bd,g,fg,,fg,,,,,efhil,,,,,,,,,,,,e,e,e,,,,e,,,,,a,,,,,,,,,,,,,,,,,,,,,,d,,,,k,kl,,,,,,,,k,,,,,,,,o,,,,,,,,o,,,,,,,,,,b,,,,,,g,,,,,,ab,,,,,a
,£100 - £199,86,30,22,34,30,42,72,26,58,28,28,6,17,8,11,37,31,55,28,20,8,18,68,55,19,46,38,30,16,17,19,2,13,3,20,10,1,4,4,0,5,14,6,5,11,8,17,8,4,18,27,17,15,6,3,82,3,47,39,51,6,13,16,0,45,2,1,4,3,0,3,1,6,4,0,2,1,11,2,2,0,0,64,6,9,10,49,45,5,13,8,4,1,1,7,50,16,13,78,82,86,86,86,22,38,86,47,86,86,69,86,32,86,73,51,81,5,73,63,36,29,40,29,7,21,11,15,19,6,7,1,14,17,38,16,27,39,34,17
,,0.16,0.15,0.15,0.17,0.16,0.18,0.17,0.26,0.17,0.15,0.13,0.08,0.2,0.16,0.16,0.19,0.15,0.17,0.19,0.15,0.14,0.12,0.18,0.17,0.17,0.15,0.17,0.15,0.15,0.17,0.17,0.2,0.15,0.14,0.17,0.12,0.21,0.16,0.13,0,0.2,0.21,0.12,0.11,0.24,0.14,0.18,0.11,0.15,0.2,0.19,0.11,0.17,0.12,0.18,0.16,0.18,0.16,0.16,0.14,0.14,0.22,0.25,0,0.13,0.14,0.33,0.28,0.23,0,0.21,0.07,0.26,0.21,0,0.44,0.11,0.27,0.15,0.38,0,0,0.17,0.17,0.21,0.11,0.17,0.17,0.15,0.16,0.12,0.35,0.52,0.21,0.13,0.16,0.13,0.2,0.18,0.18,0.16,0.16,0.16,0.16,0.14,0.16,0.15,0.16,0.16,0.19,0.16,0.17,0.16,0.2,0.17,0.16,0.12,0.17,0.17,0.18,0.16,0.16,0.17,0.17,0.22,0.11,0.16,0.19,0.2,0.09,0.12,0.14,0.11,0.2,0.18,0.13,0.2,0.15,0.25
,,,,,,,,,ac,,,,,a,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cg,,,g,,,,,,b,,,a,,a
,£200 - £299,63,24,24,15,22,26,47,12,39,22,23,15,3,7,8,20,25,37,18,15,5,23,40,37,18,29,33,15,14,17,14,2,10,4,12,3,1,4,2,1,3,3,5,10,4,7,8,9,6,14,20,12,7,7,3,59,3,39,24,43,4,11,4,0,40,0,1,3,2,2,1,0,5,6,0,0,0,3,1,0,0,0,52,2,2,6,41,35,6,11,9,2,0,0,3,46,9,3,51,53,63,63,63,12,37,63,42,63,63,46,63,21,63,49,41,58,4,47,40,23,25,32,17,7,18,12,9,9,2,6,1,6,11,32,13,21,24,21,8
,,0.12,0.12,0.16,0.08,0.11,0.11,0.11,0.12,0.11,0.12,0.11,0.19,0.04,0.15,0.12,0.1,0.12,0.11,0.12,0.12,0.09,0.15,0.1,0.11,0.16,0.09,0.15,0.07,0.13,0.16,0.13,0.18,0.12,0.18,0.1,0.04,0.15,0.14,0.08,0.24,0.13,0.04,0.1,0.23,0.09,0.13,0.09,0.13,0.2,0.16,0.13,0.08,0.08,0.14,0.17,0.11,0.17,0.13,0.1,0.12,0.1,0.19,0.07,0,0.12,0,0.33,0.2,0.15,0.17,0.07,0,0.25,0.27,0,0,0,0.09,0.06,0,0,0,0.14,0.06,0.05,0.07,0.14,0.14,0.2,0.14,0.13,0.15,0,0,0.05,0.15,0.07,0.05,0.12,0.11,0.12,0.12,0.12,0.08,0.14,0.12,0.13,0.12,0.12,0.13,0.12,0.11,0.12,0.13,0.13,0.12,0.11,0.11,0.11,0.11,0.14,0.12,0.1,0.17,0.19,0.13,0.1,0.09,0.06,0.07,0.11,0.06,0.07,0.17,0.15,0.1,0.12,0.09,0.12
,,,,c,,,,,,,,,b,,b,,,,,,,,,,,bd,,d,,,g,g,,,,,,,,,,,,,ej,,,,,e,c,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,kl,l,ikl,,,,,,,ikl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eg,,,,,,,,,ab,a,,,,
,£300 - £399,42,13,9,19,18,22,39,12,34,7,19,5,5,3,12,10,13,28,13,11,4,17,25,28,9,28,13,19,9,8,4,1,6,3,9,10,0,1,3,1,2,6,3,4,2,7,8,4,1,9,10,11,8,1,3,39,3,25,17,29,1,4,7,0,25,1,0,2,0,1,0,0,1,1,1,0,2,5,1,1,0,0,28,1,4,11,20,18,2,6,6,0,1,0,1,22,14,2,38,40,42,42,42,13,16,42,24,42,42,32,42,18,42,36,21,41,1,37,34,22,19,15,19,2,6,10,6,7,2,7,2,9,11,16,5,22,17,24,9
,,0.08,0.07,0.06,0.1,0.1,0.09,0.09,0.12,0.1,0.04,0.09,0.06,0.06,0.07,0.17,0.05,0.06,0.09,0.09,0.09,0.07,0.11,0.06,0.09,0.08,0.09,0.06,0.09,0.09,0.08,0.04,0.1,0.08,0.13,0.07,0.13,0,0.04,0.09,0.26,0.08,0.08,0.06,0.1,0.04,0.14,0.09,0.06,0.02,0.1,0.07,0.07,0.09,0.02,0.15,0.07,0.15,0.08,0.07,0.08,0.02,0.07,0.12,0,0.08,0.13,0,0.15,0,0.1,0,0,0.04,0.04,0.29,0,0.19,0.13,0.06,0.17,0,0,0.07,0.03,0.08,0.12,0.07,0.07,0.08,0.08,0.1,0,0.48,0,0.02,0.07,0.11,0.03,0.09,0.09,0.08,0.08,0.08,0.1,0.06,0.08,0.08,0.08,0.08,0.09,0.08,0.09,0.08,0.1,0.07,0.08,0.02,0.09,0.09,0.11,0.11,0.06,0.11,0.04,0.07,0.1,0.06,0.07,0.07,0.08,0.21,0.08,0.08,0.08,0.06,0.1,0.09,0.1,0.14
,,,,,,,,,,b,,b,,,,abe,,,,,,,,,,,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,il,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,,,,
,£400 - £499,24,9,6,8,8,11,19,4,16,7,9,3,3,2,2,9,9,15,6,8,1,5,18,15,4,14,10,11,3,4,6,0,3,0,8,3,0,3,2,0,1,5,2,2,2,1,5,0,1,1,4,6,8,3,1,23,1,14,9,18,3,1,2,0,18,0,0,0,1,1,1,0,0,1,0,0,0,2,0,0,0,0,13,2,3,7,11,11,0,2,2,0,0,0,4,11,7,4,19,22,24,24,24,4,14,24,14,24,24,16,24,6,24,16,15,23,1,19,18,9,8,9,13,0,5,2,3,7,1,5,0,5,8,5,6,10,9,11,3
,,0.04,0.05,0.04,0.04,0.04,0.05,0.05,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.03,0.05,0.04,0.04,0.04,0.06,0.02,0.04,0.05,0.04,0.04,0.04,0.04,0.05,0.03,0.04,0.05,0,0.04,0,0.07,0.03,0,0.11,0.07,0,0.03,0.07,0.03,0.05,0.03,0.01,0.06,0,0.05,0.01,0.03,0.04,0.09,0.06,0.05,0.04,0.05,0.05,0.04,0.05,0.06,0.01,0.03,0,0.05,0,0,0,0.08,0.09,0.07,0,0,0.04,0,0,0,0.05,0,0,0,0,0.04,0.07,0.05,0.07,0.04,0.04,0,0.03,0.03,0,0,0,0.07,0.03,0.05,0.07,0.05,0.05,0.04,0.04,0.04,0.03,0.05,0.04,0.05,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.05,0.05,0.02,0.05,0.05,0.04,0.04,0.03,0.07,0,0.06,0.02,0.03,0.07,0.03,0.06,0,0.05,0.05,0.03,0.06,0.04,0.05,0.05,0.04
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,k,,,k,,,,,k,,,,,,ab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,£500 - £749,21,9,10,2,12,12,20,4,13,8,10,4,2,2,3,10,8,13,3,6,4,6,15,13,3,16,5,13,4,3,2,0,3,1,9,4,0,0,1,0,1,2,2,0,2,1,7,4,1,1,5,10,2,3,0,21,0,13,8,14,1,3,2,1,14,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,12,1,3,7,8,7,1,3,3,0,0,1,4,10,6,3,14,17,21,21,21,7,14,21,16,21,21,15,21,8,21,15,17,21,0,20,18,11,10,10,8,2,2,2,2,4,4,6,0,5,9,2,4,12,8,11,2
,,0.04,0.05,0.07,0.01,0.06,0.05,0.05,0.04,0.04,0.04,0.05,0.05,0.03,0.04,0.04,0.05,0.04,0.04,0.02,0.05,0.08,0.04,0.04,0.04,0.02,0.05,0.02,0.06,0.03,0.03,0.02,0,0.03,0.04,0.07,0.05,0,0,0.03,0,0.03,0.03,0.03,0,0.04,0.02,0.08,0.06,0.04,0.01,0.04,0.07,0.02,0.06,0,0.04,0,0.04,0.03,0.04,0.03,0.05,0.03,0.16,0.04,0,0,0,0.1,0,0,0,0.04,0.04,0,0,0.11,0.02,0.1,0,0.24,0,0.03,0.03,0.06,0.08,0.03,0.03,0.04,0.04,0.04,0,0,0.29,0.07,0.03,0.05,0.05,0.03,0.04,0.04,0.04,0.04,0.05,0.05,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.06,0.04,0,0.05,0.05,0.05,0.06,0.04,0.05,0.04,0.02,0.02,0.03,0.04,0.13,0.07,0,0.05,0.06,0.01,0.05,0.06,0.04,0.05,0.03
,,,c,c,,,,,,,,,,,,,,,,,,c,,,,,,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcd,,,,c,,,,,,
,£750 - £999,18,10,3,6,8,11,18,3,16,3,10,3,3,2,5,5,7,11,6,3,2,8,11,11,2,11,6,9,2,2,4,0,2,0,4,5,2,0,2,0,1,2,4,1,2,2,4,0,0,1,4,6,7,1,0,18,0,11,8,13,1,1,3,0,13,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,10,1,1,8,6,5,1,3,3,0,0,0,3,9,7,3,12,16,18,18,18,0,9,18,9,18,18,10,18,1,18,12,10,18,1,14,15,7,7,8,5,1,2,4,3,1,2,5,1,5,10,2,2,12,6,16,1
,,0.03,0.05,0.02,0.03,0.04,0.05,0.04,0.03,0.05,0.01,0.05,0.04,0.03,0.03,0.07,0.02,0.03,0.03,0.04,0.02,0.05,0.05,0.03,0.03,0.02,0.03,0.03,0.04,0.02,0.02,0.04,0,0.02,0,0.03,0.06,0.31,0,0.07,0,0.03,0.03,0.08,0.03,0.03,0.04,0.05,0,0,0.01,0.03,0.04,0.08,0.02,0,0.04,0,0.04,0.03,0.04,0.02,0.01,0.04,0,0.04,0,0,0,0,0,0,0.09,0.04,0,0,0,0,0.06,0,0,0,0,0.03,0.02,0.02,0.09,0.02,0.02,0.03,0.03,0.04,0,0,0,0.05,0.03,0.05,0.05,0.03,0.03,0.03,0.03,0.03,0,0.03,0.03,0.03,0.03,0.03,0.03,0.03,*%,0.03,0.03,0.03,0.04,0.02,0.03,0.04,0.04,0.04,0.03,0.03,0.02,0.02,0.04,0.04,0.01,0.06,0.06,0.12,0.05,0.07,0.01,0.02,0.06,0.03,0.07,0.01
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,,,,k,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,,,dl,dl,dl,,dl,dl,dl,dl,dl,d,dl,,dl,dl,dl,,,,,,,,,,,,,,,e,,c,c,,,,,,
,"£1,000 - £1,449",23,8,3,11,15,17,18,2,19,3,13,4,2,2,4,8,9,14,6,6,2,8,15,14,2,20,2,16,5,2,0,1,5,0,12,4,0,0,1,0,4,0,1,1,5,2,2,3,4,2,7,7,6,1,0,23,0,18,5,19,0,2,2,0,17,0,0,2,0,0,0,0,0,1,1,0,0,0,1,1,0,0,13,1,4,4,9,6,3,3,3,0,0,0,1,9,9,4,16,20,23,23,23,6,10,23,12,23,23,11,23,7,23,12,12,23,0,17,17,6,4,11,9,0,3,3,2,5,2,8,0,8,9,5,2,14,4,16,1
