Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140
,,0.02,0.04,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.01,0.04,0.05,0.03,0.02,0.02,0.01,0.03,0.01,0.01,0.01,0.03,0.04,0.02,0.01,*%,0.03,*%,0.05,0.01,*%,0,0.02,0.01,0.02,0.04,0.06,0,0.02,0.03,0.05,0.02,0.02,0.02,0.01,0.03,0,0.02,0.03,0.05,0.01,0.01,0.02,0.02,0.04,0.04,0.02,0.04,0.03,0.02,0.03,0.02,0.01,0.01,0,0.03,0,0,0.01,0,0,0.03,0.06,0.01,0.01,0,0,0,0.01,0,0.07,0,0,0.01,0.03,0.03,0.06,*%,*%,0.03,0.01,0.01,0.01,0,0,0.04,0.01,0.06,0.01,0.02,0.02,0.02,0.02,0.02,0,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0,0.02,0.02,0.01,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0,0,0.01,0.01,0.02,0.1,0.08,0,0.05,0.02,0.02,0.02,0.04,0.03,0.05,0.01
,,,bc,,,,,,,b,,b,ce,e,,e,,bcdgh,,,,d,bcdgh,,,,ace,,ace,,,,,,a,ad,ad,,,i,gi,,,i,,i,,i,i,gi,,,,,ab,abg,,abg,,,,,,,,,,,,,,,n,,,,,,,,,,,,,a,a,,,abj,b,b,,,,abdejl,,abdejl,b,,,dgl,dgl,dgl,,,dgl,,dgl,dgl,dgl,dgl,,dgl,dl,,,,,,,,,,,,,,bc,abcdeh,abcde,,bcd,,,,,,b,
,£1 - £50,61,35,13,13,14,18,51,28,45,15,22,22,14,7,5,9,43,17,5,8,4,27,34,17,11,50,11,39,11,11,0,0,7,4,26,13,0,7,3,0,3,6,4,5,5,3,12,5,7,6,12,9,9,12,12,49,12,27,34,47,3,2,8,0,45,1,0,1,2,1,0,0,1,0,0,1,0,6,1,0,0,0,28,2,13,18,18,15,3,7,4,3,0,0,5,20,31,5,40,47,39,37,24,13,17,29,24,28,31,27,46,15,29,29,19,45,16,35,28,23,11,22,19,6,6,14,11,5,0,16,2,7,22,18,14,20,29,33,5
,,0.02,0.05,0.02,0.01,0.02,0.02,0.03,0.05,0.03,0.02,0.02,0.04,0.03,0.03,0.02,0.01,0.03,0.01,0.01,0.02,0.02,0.04,0.02,0.01,0.01,0.03,0.01,0.04,0.02,0.02,0,0,0.01,0.03,0.04,0.03,0,0.03,0.03,0,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.04,0.02,0.02,0.02,0.02,0.03,0.04,0.02,0.04,0.02,0.03,0.02,0.02,0.01,0.05,0,0.02,0.04,0,0.01,0.05,0.06,0,0,0.02,0,0,0.04,0,0.06,0.04,0,0,0,0.02,0.02,0.03,0.05,0.02,0.02,0.02,0.02,0.01,0.05,0,0,0.02,0.02,0.05,0.01,0.03,0.03,0.03,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.04,0.04,0.03,0.04,0.02,0.03,0.02,0.03,0.04,0.03,0.02,0.03,0.06,0.01,0.02,0.03,0.01,0,0.05,0.07,0.02,0.04,0.03,0.02,0.04,0.03,0.04,0.03
,,,bc,,,,,,abc,b,,,de,,e,,,bcgh,,,,,bcgh,,,,ace,,ace,,,,,,,ad,d,,,,,,,,,,,k,,,,,,,,,,,,a,,,,c,,,,,,,,,,,,,,,a,,,,,,,,a,,,,,,el,,,,,abdejl,,,,,,,,,,,,,,,,,,,,,,,a,,,,bef,,,,,,bcdef,bef,,d,,,,,,
,£51 - £100,85,45,23,17,25,28,77,28,66,19,41,23,21,10,8,19,54,31,16,11,4,32,53,31,19,66,19,49,17,17,0,2,14,3,30,18,0,7,9,4,5,9,10,6,9,2,12,6,6,15,9,23,12,11,15,70,15,45,40,71,5,3,8,0,69,1,0,1,4,0,1,0,2,0,1,0,0,2,4,1,0,0,43,9,19,17,24,20,4,17,12,4,0,1,11,33,36,10,61,70,55,53,22,15,19,31,30,33,41,36,67,20,36,40,23,69,17,56,46,20,16,28,29,2,10,14,18,22,3,14,3,13,26,26,16,37,37,40,8
,,0.03,0.07,0.04,0.01,0.04,0.03,0.05,0.05,0.04,0.02,0.04,0.05,0.04,0.04,0.03,0.03,0.04,0.03,0.03,0.02,0.02,0.04,0.03,0.03,0.02,0.04,0.02,0.05,0.03,0.02,0,0.03,0.03,0.03,0.05,0.04,0,0.03,0.08,0.06,0.03,0.03,0.05,0.03,0.04,0.01,0.04,0.02,0.03,0.05,0.02,0.04,0.03,0.03,0.05,0.03,0.05,0.03,0.04,0.04,0.04,0.01,0.05,0,0.04,0.02,0,0.01,0.11,0,0.02,0,0.02,0,0.05,0,0,0.02,0.1,0.07,0,0,0.03,0.06,0.04,0.05,0.02,0.02,0.03,0.04,0.03,0.07,0,0.04,0.05,0.03,0.05,0.03,0.04,0.04,0.04,0.05,0.03,0.05,0.05,0.04,0.05,0.04,0.05,0.04,0.04,0.05,0.05,0.05,0.04,0.04,0.03,0.04,0.04,0.04,0.04,0.02,0.05,0.02,0.02,0.02,0.04,0.04,0.03,0.05,0.08,0.03,0.05,0.04,0.02,0.07,0.03,0.04,0.05
,,,bc,c,,,,,,b,,b,,,,,,bh,,,,,,,,,,,ace,,,,,,,ad,,,,egikl,ik,,,,,,,,,,b,,b,,,b,b,b,,,,,,,,,,,,adhijn,,,,,,,,,,adjn,,,,,a,,a,,,,,,abj,,,abj,,abjl,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,c,,d,d,,b,,,
,£101 - £150,39,14,11,14,10,12,30,16,31,8,17,17,12,4,0,3,33,6,3,2,2,17,22,6,11,28,11,24,4,9,0,2,2,2,10,14,0,1,4,1,2,3,6,1,3,5,3,9,2,6,4,3,9,6,10,29,10,22,17,36,0,3,1,0,35,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,20,2,8,9,10,10,0,9,9,1,1,0,6,12,19,5,18,27,21,17,10,6,3,13,8,10,13,13,22,9,12,11,6,26,14,20,14,5,3,18,11,0,4,9,8,8,0,8,1,2,12,6,19,12,18,16,4
,,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.03,0.02,0.01,0.02,0.03,0.02,0.02,0,*%,0.03,0.01,*%,*%,0.01,0.02,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0,0.04,*%,0.02,0.02,0.03,0,0.01,0.03,0.01,0.01,0.01,0.03,0.01,0.01,0.03,0.01,0.03,0.01,0.02,0.01,0.01,0.02,0.02,0.03,0.01,0.03,0.02,0.02,0.02,0,0.01,*%,0,0.02,0,0,0.02,0,0,0,0,0.01,0.02,0,0,0.05,0,0.02,0,0,0,0.01,0.02,0.02,0.03,0.01,0.01,0,0.02,0.02,0.02,0.11,0,0.03,0.01,0.03,0.01,0.01,0.01,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.02,0.01,0.02,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.02,0,0.01,0.02,0.02,0.02,0,0.03,0.03,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.02
,,,,,,,,,,b,,,de,de,de,,,bcdgh,,,,,bcdh,bh,,,e,,e,,,,d,,d,d,ad,,,,,,,,,,,,,,c,,,,,bcg,,bcg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aj,,,,aj,,abj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,
,£151 - £200,77,33,17,27,18,22,58,22,45,30,24,19,21,7,6,16,47,29,15,11,3,26,51,29,29,48,29,31,17,26,0,3,15,2,14,17,0,14,3,1,3,10,4,6,6,2,12,11,5,18,16,12,5,10,16,61,16,40,37,62,4,7,3,1,58,0,1,3,2,2,0,0,1,2,2,0,2,3,0,0,1,0,44,7,20,8,33,22,11,8,6,2,0,0,10,33,25,14,46,56,48,39,22,13,17,25,24,25,28,39,53,18,31,39,22,61,16,45,37,18,18,28,26,4,15,16,19,11,2,9,1,4,20,23,29,20,36,18,11
,,0.03,0.05,0.03,0.02,0.03,0.03,0.03,0.04,0.03,0.03,0.02,0.04,0.04,0.03,0.02,0.02,0.04,0.02,0.03,0.03,0.02,0.03,0.03,0.02,0.04,0.03,0.04,0.03,0.03,0.04,0,0.04,0.03,0.02,0.02,0.04,0,0.06,0.02,0.02,0.03,0.03,0.02,0.03,0.03,0.01,0.04,0.03,0.03,0.06,0.03,0.02,0.01,0.03,0.05,0.03,0.05,0.03,0.04,0.03,0.03,0.04,0.02,0.05,0.03,0,0.29,0.04,0.06,0.08,0,0,0.01,0.03,0.11,0,0.07,0.02,0,0,0.06,0,0.03,0.05,0.05,0.02,0.03,0.02,0.09,0.02,0.02,0.03,0,0,0.04,0.03,0.04,0.03,0.03,0.03,0.04,0.04,0.03,0.04,0.04,0.03,0.04,0.03,0.03,0.05,0.03,0.04,0.04,0.05,0.04,0.03,0.03,0.03,0.03,0.03,0.05,0.02,0.04,0.04,0.04,0.03,0.04,0.02,0.02,0.03,0.03,0.01,0.04,0.04,0.03,0.04,0.03,0.02,0.07
,,,bc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fi,,,,,,,,,,,,bcdeg,d,,,,cd,d,cd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abdejkl,,,,,,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,a,a,a,,,,a
,£201 - £250,37,15,6,16,7,7,24,10,17,21,10,10,8,6,7,6,24,13,9,2,2,17,21,13,17,20,17,10,10,16,0,1,9,1,9,1,0,5,2,1,1,5,4,4,5,1,2,4,4,7,1,4,9,10,7,30,7,23,15,36,0,0,1,0,33,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,3,12,7,11,8,4,4,4,0,0,0,4,13,15,9,15,23,11,10,7,3,6,8,7,8,9,9,15,4,8,8,6,24,13,20,14,6,5,20,6,1,2,16,7,2,0,10,0,8,5,5,19,8,16,13,3
,,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.03,0.02,0.01,0.02,0.01,0.02,*%,0.01,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.02,0,0.01,0.02,0.01,0.02,*%,0,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.02,0.02,*%,0.01,0.02,0.03,0.02,0.01,0.02,0.02,0.01,0.02,0,0,0.01,0,0.02,0.06,0,0.01,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0.02,0.03,0.02,0.01,0.01,0.03,0.01,0.01,0,0,0,0.02,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.03,0.02,*%,0,0.03,0,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.02
,,,,,,,,,,,ac,,,,e,e,,d,,d,,,d,,,,,,,,g,,,g,,g,,,,,,,,,,,,,,,bc,,,b,bcg,bc,b,bc,,,c,,,,,,i,,,,,,,,,,,,,,,,,,,a,,,,abj,,,,,,,,abj,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,be,,,,be,,,,,c,,,,
,£251 - £300,90,25,26,39,25,34,69,21,54,35,31,22,19,11,10,23,52,37,17,17,3,32,58,37,41,49,41,33,15,37,0,4,10,5,24,9,0,17,5,4,6,11,7,10,3,4,8,10,4,12,16,18,19,8,17,73,17,48,41,75,4,5,6,0,73,1,1,1,3,0,0,1,1,2,1,0,1,3,3,0,0,0,56,3,19,13,44,40,4,11,11,0,2,2,4,48,25,13,53,67,40,33,21,10,16,26,21,25,28,26,54,15,23,29,22,71,18,56,44,16,17,38,22,6,14,20,25,16,2,7,1,17,19,24,30,25,43,33,7
,,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.03,0.05,0.04,0.03,0.04,0.03,0.03,0.04,0.02,0.04,0.03,0.03,0.05,0.03,0.05,0.03,0.02,0.05,0,0.06,0.02,0.04,0.04,0.02,0,0.08,0.04,0.07,0.05,0.04,0.03,0.05,0.01,0.02,0.03,0.03,0.02,0.04,0.03,0.03,0.04,0.02,0.05,0.03,0.05,0.03,0.04,0.04,0.03,0.03,0.04,0,0.04,0.03,0.29,0.01,0.08,0,0,0.03,0.01,0.05,0.03,0,0.03,0.03,0.08,0,0,0,0.04,0.02,0.04,0.04,0.04,0.04,0.04,0.02,0.03,0,0.24,0.13,0.02,0.04,0.04,0.03,0.04,0.04,0.03,0.03,0.03,0.04,0.04,0.03,0.04,0.03,0.03,0.03,0.04,0.04,0.03,0.03,0.04,0.04,0.03,0.04,0.04,0.03,0.04,0.03,0.04,0.06,0.04,0.03,0.06,0.03,0.02,0.02,0.02,0.04,0.03,0.04,0.03,0.05,0.04,0.04,0.04
,,,,,,,,,,,,,,,,,,,,,,,,,,be,,be,,,dg,,d,,,d,,,hijkl,,h,h,,,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,
,£301 - £350,83,27,19,37,23,29,62,20,51,30,37,30,19,6,6,19,55,27,8,14,6,36,47,27,27,56,27,41,15,26,0,1,15,0,25,15,0,9,5,4,5,12,7,12,7,12,2,5,3,5,10,18,15,17,18,65,18,42,41,76,2,1,3,1,74,1,0,1,1,1,1,0,1,0,0,0,0,2,1,0,1,0,44,3,24,14,31,25,6,12,11,1,0,0,7,37,32,11,45,62,34,28,16,12,13,23,17,20,24,18,49,15,20,18,14,57,26,47,27,17,14,27,20,3,7,17,16,20,7,12,1,10,19,18,31,21,39,38,4
,,0.03,0.04,0.03,0.03,0.03,0.04,0.04,0.04,0.03,0.03,0.04,0.06,0.03,0.03,0.02,0.03,0.04,0.02,0.01,0.03,0.03,0.05,0.03,0.02,0.03,0.03,0.03,0.04,0.02,0.04,0,0.02,0.03,0,0.04,0.04,0,0.04,0.04,0.07,0.04,0.04,0.03,0.06,0.03,0.07,0.01,0.02,0.02,0.02,0.02,0.03,0.03,0.05,0.06,0.03,0.06,0.03,0.04,0.04,0.02,*%,0.02,0.05,0.04,0.03,0,0.01,0.03,0.05,0.02,0,0.01,0,0,0,0,0.01,0.03,0,0.06,0,0.03,0.02,0.05,0.04,0.03,0.03,0.05,0.03,0.03,0.02,0,0,0.03,0.03,0.05,0.03,0.03,0.03,0.03,0.03,0.02,0.04,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.04,0.02,0.02,0.03,0.03,0.04,0.03,0.02,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.04,0.04,0.07,0.04,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.02
,,,,,,,,,,,,,cde,,,,,bcgh,,,,,bcgh,,,,,,e,,e,,,e,,e,e,,j,j,jkl,j,j,j,jk,j,jkl,,,,,,,,ab,abg,,abg,,,c,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,b,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,b,bc,,,,,,,,,,
,£351 - £400,221,61,54,106,67,83,147,43,134,86,89,56,56,17,27,60,129,92,40,37,15,83,138,92,47,173,47,125,48,45,0,2,35,13,78,47,0,25,9,7,18,46,26,24,18,12,10,11,15,17,40,35,55,40,33,188,33,120,99,191,7,7,14,1,181,4,0,6,3,2,2,0,1,4,1,1,1,9,2,3,1,0,140,12,41,32,98,90,9,33,29,5,3,0,22,111,67,36,110,156,93,75,48,17,40,56,48,62,66,60,129,20,64,61,45,158,62,135,92,39,35,95,64,5,34,47,34,54,10,32,5,43,48,42,81,44,101,86,12
