Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,,b,,,,g,ag,abg,abcdegh,,abg,abcdgh,,a,,,,,,,,,,bcd,d,d,,d,c,c,,bc,,,,,,a,,,,,abd,,a,,a
,Neither agree nor disagree,2246,946,1288,297,353,360,380,360,496,649,740,857,798,1448,459,727,449,385,227,1186,1060,1384,840,1886,44,182,84,42,1409,797,462,380,2044,161,1341,788,1586,618,1120,317,468,334,828,1295,848,1241,904
,,0.25,0.22,0.28,0.25,0.24,0.25,0.26,0.26,0.24,0.24,0.26,0.25,0.26,0.25,0.23,0.25,0.25,0.28,0.27,0.24,0.26,0.27,0.22,0.25,0.26,0.26,0.28,0.26,0.25,0.25,0.26,0.25,0.25,0.23,0.24,0.25,0.25,0.26,0.25,0.23,0.26,0.26,0.25,0.25,0.25,0.25,0.25
,,,,a,,,,,,,,,,,,,,,abf,af,,af,b,,,,,,,,,,,,,,,,,,,b,b,,,,,
,Tend to disagree,1485,586,892,212,258,255,245,218,296,470,500,515,509,976,355,507,313,218,92,862,623,838,633,1242,28,128,61,17,975,498,299,219,1330,130,985,448,1185,284,785,199,334,252,497,957,484,941,496
,,0.17,0.14,0.19,0.18,0.17,0.18,0.17,0.16,0.15,0.18,0.17,0.15,0.16,0.17,0.18,0.17,0.17,0.16,0.11,0.17,0.16,0.16,0.17,0.16,0.17,0.18,0.2,0.1,0.17,0.16,0.17,0.14,0.16,0.18,0.18,0.14,0.18,0.12,0.18,0.14,0.19,0.2,0.15,0.18,0.14,0.19,0.14
,,,,a,fi,fi,fi,,,,fi,fi,,,,eg,e,e,e,,eg,e,,,,,,a,,d,,d,,,,b,,b,,be,,be,be,,b,,b,
,Strongly disagree,593,256,333,91,148,101,78,86,89,239,179,175,219,374,145,198,108,85,57,343,249,283,309,430,17,68,58,16,368,216,122,108,536,44,417,164,504,85,382,102,147,132,146,430,146,460,121
,,0.07,0.06,0.07,0.08,0.1,0.07,0.05,0.06,0.04,0.09,0.06,0.05,0.07,0.06,0.07,0.07,0.06,0.06,0.07,0.07,0.06,0.06,0.08,0.06,0.1,0.1,0.19,0.1,0.06,0.07,0.07,0.07,0.07,0.06,0.08,0.05,0.08,0.04,0.09,0.07,0.08,0.1,0.04,0.08,0.04,0.09,0.03
,,,,a,dfi,cdefhi,fi,,f,,cdefhi,fi,,,,,,,,,,,,a,,a,a,abc,,,,,,,,b,,b,,e,e,e,abce,,b,,b,
,Don't know,368,125,240,65,75,70,63,46,50,140,132,96,132,236,50,132,64,52,71,182,186,238,121,314,6,28,13,6,230,132,91,48,321,36,167,161,214,132,121,35,49,37,166,174,151,157,141
,,0.04,0.03,0.05,0.06,0.05,0.05,0.04,0.03,0.02,0.05,0.05,0.03,0.04,0.04,0.02,0.04,0.04,0.04,0.09,0.04,0.05,0.05,0.03,0.04,0.03,0.04,0.04,0.04,0.04,0.04,0.05,0.03,0.04,0.05,0.03,0.05,0.03,0.06,0.03,0.02,0.03,0.03,0.05,0.03,0.04,0.03,0.04
,,,,a,efi,efi,efi,fi,,,efi,efi,,,,,a,a,a,abcdfg,a,af,b,,,,,,,,,ad,,,,,a,,a,,,,,abcd,,a,,
,NET: Agree,4284,2402,1860,509,655,640,682,688,1110,1163,1322,1798,1440,2844,997,1398,878,628,383,2395,1889,2383,1871,3726,73,307,87,79,2744,1494,800,790,3853,339,2608,1556,2978,1260,2052,751,784,517,1736,2423,1737,2196,1962
,,0.48,0.56,0.4,0.43,0.44,0.45,0.47,0.49,0.54,0.44,0.46,0.52,0.46,0.48,0.5,0.47,0.48,0.46,0.46,0.48,0.47,0.46,0.5,0.49,0.44,0.43,0.29,0.49,0.48,0.48,0.45,0.51,0.48,0.48,0.47,0.5,0.46,0.53,0.46,0.53,0.44,0.41,0.51,0.46,0.52,0.44,0.54
,,,b,,,,,g,abcgh,abcdegh,,,abcdegh,,,dg,,,,,,,,a,cd,d,d,,d,c,,,abc,,,,a,,a,d,acd,,,acd,,a,,a
,NET: Disagree,2078,842,1225,304,406,356,323,304,385,709,679,689,727,1350,500,706,421,302,149,1205,872,1121,942,1671,45,196,119,33,1343,714,421,327,1866,174,1402,612,1689,369,1167,301,481,384,643,1387,631,1401,617
,,0.23,0.2,0.27,0.26,0.27,0.25,0.22,0.22,0.19,0.27,0.24,0.2,0.23,0.23,0.25,0.24,0.23,0.22,0.18,0.24,0.22,0.22,0.25,0.22,0.27,0.28,0.39,0.21,0.23,0.23,0.24,0.21,0.23,0.24,0.25,0.2,0.26,0.16,0.26,0.21,0.27,0.3,0.19,0.26,0.19,0.28,0.17
,,,,a,defi,defhi,efi,f,f,,defhi,fi,,,,eg,e,e,e,,eg,e,,a,,,a,abce,,,,,,,,b,,b,,be,,be,abe,,b,,b,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
