Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q11_W3.12. Reduced levels of traffic/ more routes for cycling and walking: Now thinking to the long-term future, what do you most hope to see change in your local community for the next generation?By 'local community' we mean the local area where you live.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,English region,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,North-West,North-East,Yorkshire & Humberside,West Midlands,East Midlands,South-West,South-East,Eastern,London,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,6241,2812,3396,663,1162,1266,943,1226,981,1825,2209,2207,802,296,623,647,519,675,1019,691,969,2105,4136,1996,2009,1138,681,417,4005,2236,3258,2940,5064,240,446,421,42,4108,2058,1189,992,5627,489,3850,2171,4567,1590,3235,1022,1294,919,2217,3719,2304,3568,2432
,Total,6241,3007,3201,823,1041,1004,1006,961,1406,1864,2010,2367,817,294,612,647,542,640,1027,697,967,2156,4085,1426,2086,1242,933,553,3513,2728,3579,2609,5152,131,557,243,130,4004,2157,1216,1066,5623,486,3806,2198,4476,1669,3109,980,1229,899,2346,3636,2376,3487,2495
,1,310,178,128,40,45,38,34,63,90,85,72,153,39,14,38,28,24,25,56,50,35,98,212,78,107,66,44,14,185,125,166,139,261,9,22,13,3,207,97,44,59,276,29,203,102,222,85,157,59,67,31,118,190,112,192,110
,,0.05,0.06,0.04,0.05,0.04,0.04,0.03,0.07,0.06,0.05,0.04,0.06,0.05,0.05,0.06,0.04,0.04,0.04,0.05,0.07,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.03,0.05,0.05,0.05,0.05,0.05,0.07,0.04,0.05,0.02,0.05,0.04,0.04,0.06,0.05,0.06,0.05,0.05,0.05,0.05,0.05,0.06,0.05,0.03,0.05,0.05,0.05,0.06,0.04
,,,b,,,,,,bcdgh,bcdgh,,,bcdgh,,,i,,,,,adefi,,,,e,e,e,,,e,,,,,,,,,c,,,c,,,,,,,d,d,d,,,,,,
,2,279,143,135,30,42,44,39,52,72,72,83,125,40,15,27,38,24,21,48,31,35,84,195,78,83,56,42,20,161,118,147,131,236,5,17,9,8,182,93,47,54,260,17,179,97,218,59,144,46,61,37,101,177,97,171,102
,,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.04,0.04,0.05,0.05,0.05,0.04,0.06,0.04,0.03,0.05,0.04,0.04,0.04,0.05,0.05,0.04,0.05,0.04,0.04,0.05,0.04,0.04,0.05,0.05,0.04,0.03,0.04,0.07,0.05,0.04,0.04,0.05,0.05,0.04,0.05,0.04,0.05,0.04,0.05,0.05,0.05,0.04,0.04,0.05,0.04,0.05,0.04
,,,,,,,,,g,,,,g,,,,fi,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,b,,,,,,,,,,
,3,266,135,127,41,30,44,41,50,59,71,86,109,36,11,26,30,24,31,37,33,37,78,187,67,100,47,35,16,167,99,153,111,219,7,26,7,6,185,78,40,33,247,12,173,82,209,56,142,50,58,34,90,169,85,157,94
,,0.04,0.05,0.04,0.05,0.03,0.04,0.04,0.05,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.05,0.04,0.05,0.04,0.05,0.04,0.04,0.05,0.05,0.05,0.04,0.04,0.03,0.05,0.04,0.04,0.04,0.04,0.05,0.05,0.03,0.05,0.05,0.04,0.03,0.03,0.04,0.03,0.05,0.04,0.05,0.03,0.05,0.05,0.05,0.04,0.04,0.05,0.04,0.04,0.04
,,,,,b,,,,b,,,,b,,,,,,,,,,,,,,,,,g,,,,,,,,,cd,,,,b,,,,b,,,,,,,b,,,
,4,193,88,104,26,28,27,36,30,46,54,63,76,29,5,19,22,21,16,34,20,27,54,138,54,55,34,37,12,109,84,112,81,159,1,20,7,4,124,68,28,33,170,20,119,67,151,41,94,31,32,31,65,107,80,116,75
,,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.04,0.02,0.03,0.03,0.04,0.02,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.02,0.03,0.03,0.03,0.03,0.03,0.01,0.04,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.04,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
,,,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,187,79,108,28,39,24,22,29,46,67,45,75,23,8,16,29,12,11,39,18,29,66,121,54,56,35,29,13,110,77,107,80,147,4,19,8,9,114,72,43,33,169,13,112,68,137,48,91,23,34,35,59,120,60,123,57
,,0.03,0.03,0.03,0.03,0.04,0.02,0.02,0.03,0.03,0.04,0.02,0.03,0.03,0.03,0.03,0.04,0.02,0.02,0.04,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.07,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.04,0.03,0.03,0.03,0.04,0.02
,,,,,,dh,,,,,dh,,,,,,ef,,,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be,,,,b,
,6,167,82,83,22,20,30,27,35,34,42,56,69,26,5,14,15,8,20,35,19,26,54,113,38,57,31,31,10,95,72,99,68,136,3,21,7,0,116,52,22,29,154,10,105,57,123,42,74,32,27,15,71,98,60,109,54
,,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.04,0.02,0.02,0.03,0.03,0.03,0.02,0.02,0.02,0.01,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.04,0.03,0,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.03,0.03,0.03,0.03,0.02
,,,,,,,,,bg,,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,c,,,,,,,,,,,d,,,d,,,b,
