Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,0.08,0.07,0.09,0.09,0.07,0.08,0.08,0.09,0.09,0.08,0.08,0.09,0.07,0.09,0.08,0.08,0.1,0.09,0.08,0.08,0.09,0.09,0.08,0.09,0.05,0.07,0.07,0.09,0.08,0.09,0.1,0.1,0.09,0.08,0.08,0.09,0.09,0.08,0.09,0.07,0.1,0.1,0.08,0.08,0.09,0.09,0.08
,,,,a,,,,,,b,,,b,,a,,,af,,,,,,,,,,,,,a,a,a,,,,,,,be,,be,be,,,,,
,2,770,325,442,60,122,125,118,136,210,182,243,345,265,505,182,240,167,114,67,422,348,439,328,702,11,23,20,13,470,285,161,157,693,71,491,248,558,196,388,121,159,107,280,465,288,437,301
,,0.09,0.08,0.1,0.05,0.08,0.09,0.08,0.1,0.1,0.07,0.08,0.1,0.09,0.09,0.09,0.08,0.09,0.08,0.08,0.08,0.09,0.09,0.09,0.09,0.06,0.03,0.07,0.08,0.08,0.09,0.09,0.1,0.09,0.1,0.09,0.08,0.09,0.08,0.09,0.09,0.09,0.08,0.08,0.09,0.09,0.09,0.08
,,,,a,,a,ag,a,ag,abgh,,ag,abdgh,,,,,,,,,,,,cd,,,c,,,,,a,,,,,,,,,,,,,,,
,3,562,246,314,46,91,106,93,91,135,137,199,226,170,391,136,167,116,91,52,303,258,336,224,493,7,40,14,7,357,193,91,107,507,37,359,187,430,122,275,81,121,73,220,351,195,300,230
,,0.06,0.06,0.07,0.04,0.06,0.07,0.06,0.06,0.07,0.05,0.07,0.07,0.05,0.07,0.07,0.06,0.06,0.07,0.06,0.06,0.06,0.07,0.06,0.06,0.04,0.06,0.05,0.05,0.06,0.06,0.05,0.07,0.06,0.05,0.07,0.06,0.07,0.05,0.06,0.06,0.07,0.06,0.07,0.07,0.06,0.06,0.06
,,,,a,,a,ag,a,a,a,,ag,ag,,a,,,,,,,,,,,,,,,,,,c,,,,,b,,,,,,,,,,
,4,504,221,280,55,88,70,72,76,143,143,142,219,169,335,116,167,123,60,39,283,222,285,218,451,6,25,15,2,312,186,103,106,455,43,307,172,369,125,247,87,97,64,183,284,195,293,197
,,0.06,0.05,0.06,0.05,0.06,0.05,0.05,0.05,0.07,0.05,0.05,0.06,0.05,0.06,0.06,0.06,0.07,0.04,0.05,0.06,0.06,0.06,0.06,0.06,0.04,0.03,0.05,0.02,0.05,0.06,0.06,0.07,0.06,0.06,0.06,0.06,0.06,0.05,0.06,0.06,0.05,0.05,0.05,0.05,0.06,0.06,0.05
,,,,,,,,,,acdgh,,,ch,,,,,d,,,,,,,c,,,,,,,,a,,,,,,,,,,,,,,,
,5,349,164,182,28,51,47,58,59,106,79,105,165,120,229,85,110,69,53,32,194,155,207,139,301,5,25,12,6,223,123,67,65,322,23,229,110,279,67,172,58,60,54,136,225,115,195,147
,,0.04,0.04,0.04,0.02,0.03,0.03,0.04,0.04,0.05,0.03,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.03,0.04,0.04,0.03,0.04,0.04,0.04,0.03,0.04,0.04
,,,,,,,,a,ag,abcgh,,,abcgh,,,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,,,,,
,6,314,129,184,37,44,40,51,63,79,81,90,143,106,208,61,108,62,51,32,168,146,188,126,269,5,28,9,3,210,103,52,55,280,28,185,119,235,77,158,47,60,51,114,176,128,172,129
,,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.05,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.04,0.03,0.04,0.04,0.03,0.04,0.04,0.03,0.04,0.03,0.04,0.03,0.02,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.04,0.04,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.04
,,,,a,,,,,bcgh,,,,bcgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,278,118,160,38,60,32,44,38,67,98,75,104,89,189,60,102,45,43,27,162,116,154,123,241,7,20,6,3,165,112,66,63,250,26,167,107,192,86,121,31,53,36,111,153,118,163,106
,,0.03,0.03,0.03,0.03,0.04,0.02,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.02,0.02,0.03,0.04,0.04,0.04,0.03,0.04,0.03,0.03,0.03,0.04,0.03,0.02,0.03,0.03,0.03,0.03,0.04,0.03,0.03
,,,,a,,ceh,,,,,ch,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,,,
,8,217,86,130,22,32,35,41,39,48,54,76,87,65,152,56,80,26,29,25,136,81,112,102,200,4,5,6,0,133,83,44,51,193,21,131,79,151,64,94,35,38,20,89,129,78,122,90
,,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.01,0.02,0.03,0.03,0.02,0.02,0.03,0.03,0.02,0.01,0.02,0,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02
,,,,a,,,,,,,,,,,,c,c,,,c,cg,,,,c,c,,,,,,,a,,,,,,,,,,,d,,,,
,9,193,90,103,15,28,37,33,35,45,43,70,80,62,131,45,62,45,28,14,107,87,100,93,163,6,17,3,3,114,78,42,34,174,16,101,86,130,62,91,34,35,22,75,114,68,110,76
,,0.02,0.02,0.02,0.01,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.01,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
,,,,,,,ag,,ag,,,ag,a,,,,,,,,,,,,,d,,,,,,,,,,,a,,,,,,,,,,,
,10,215,98,114,28,27,28,29,41,63,54,56,104,84,131,44,89,44,17,21,132,82,132,81,186,4,10,7,7,123,89,52,35,197,17,139,64,160,55,90,23,40,26,82,129,78,124,88
,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.01,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.01,0.02,0.04,0.02,0.03,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
,,,,,,,,,bch,bcgh,,,bcdgh,,,,dg,d,,d,d,,,,,,,,,,a,,,,,,,,,,,,,,,,,
,11,157,76,80,16,35,16,26,32,31,51,42,64,59,98,39,56,23,21,18,95,62,97,60,136,2,11,3,3,83,74,44,39,139,18,93,61,118,36,71,31,20,20,65,94,60,97,59
,,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02
,,,,,,ch,,,ch,,c,,c,,,,,,,,,,,,,,,,,,a,a,a,,,,,,,,c,,,c,,,,
,12,160,91,69,17,22,24,35,29,33,39,59,63,50,111,35,57,25,24,19,92,68,83,78,137,4,8,7,4,109,50,29,23,150,10,92,62,118,41,69,20,27,21,71,91,62,84,74
,,0.02,0.02,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.01,0.02,0.03,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02
,,,b,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,141,65,74,16,18,22,22,26,38,33,44,63,56,85,30,41,26,25,19,71,70,86,55,121,1,11,4,4,94,47,28,23,121,17,83,54,95,44,59,19,21,19,63,76,55,80,59
,,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.02,0.01,0.02,0.01,0.01,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.02,0.02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,
,14,136,72,63,23,19,25,21,20,28,42,46,48,58,78,34,46,28,18,10,80,56,76,60,107,4,18,3,5,91,45,23,23,127,7,71,58,86,48,49,16,24,10,57,79,50,67,59
,,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0.02,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.02,0.03,0.01,0.03,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.02
,,,,,,,,,,,,,,b,,,,,,,,,,,,,a,,,,,,,,,,a,,a,,,,,ad,,,,
,15,133,73,60,30,23,15,23,14,28,54,38,42,53,81,34,37,25,29,8,71,62,86,45,106,1,16,7,3,84,46,26,23,120,11,90,39,99,31,67,23,30,14,43,86,44,77,50
,,0.01,0.02,0.01,0.03,0.02,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0.02,0.01,0.01,0.02,0.01,0.02,0.01
,,,,,cefhi,,,,,,cehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,99,36,62,16,20,22,24,11,6,37,46,16,37,62,22,39,22,8,7,61,38,59,38,77,2,12,4,3,64,32,21,10,88,9,70,26,77,21,57,23,22,12,32,64,34,62,34
,,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.01,*%,0.01,0.02,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01
,,,,a,fi,fi,efi,efi,,,fi,efi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,,,,,,,
,17,91,52,38,17,14,15,4,18,22,31,19,40,37,54,26,25,21,8,11,51,40,51,40,70,3,12,6,0,59,31,19,13,84,6,47,39,56,33,48,19,16,12,30,53,35,51,36
,,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
,,,,,dh,d,d,,dh,d,dh,,dh,,,,,,,,,,,,,,,a,,,,,,,,,,,a,,,,,,,,,
,18,76,35,42,17,16,17,8,10,9,33,25,18,35,41,17,22,15,16,6,39,37,44,32,55,1,13,7,0,45,29,18,10,66,9,55,22,64,12,46,18,18,10,25,57,20,53,22
,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
,,,,,dfi,fi,fi,,,,dfi,,,b,,,,,,,,,,,,,a,a,,,,,,,,,,b,,,,,,,b,,b,
,NET: Rank 1,761,322,433,101,110,110,123,126,191,211,233,317,213,548,161,240,178,119,64,400,360,450,311,665,9,51,20,15,455,293,175,154,688,55,462,271,558,188,399,96,174,129,255,436,306,433,299
,,0.08,0.07,0.09,0.09,0.07,0.08,0.08,0.09,0.09,0.08,0.08,0.09,0.07,0.09,0.08,0.08,0.1,0.09,0.08,0.08,0.09,0.09,0.08,0.09,0.05,0.07,0.07,0.09,0.08,0.09,0.1,0.1,0.09,0.08,0.08,0.09,0.09,0.08,0.09,0.07,0.1,0.1,0.08,0.08,0.09,0.09,0.08
,,,,a,,,,,,b,,,b,,a,,,af,,,,,,,,,,,,,a,a,a,,,,,,,be,,be,be,,,,,
,NET: Rank 1-3,2092,893,1189,206,323,340,334,352,536,529,674,888,648,1444,479,647,460,324,183,1125,967,1225,862,1860,27,114,54,35,1282,771,427,418,1888,163,1313,706,1546,506,1061,297,455,309,755,1252,789,1170,830
,,0.23,0.21,0.26,0.18,0.22,0.24,0.23,0.25,0.26,0.2,0.23,0.26,0.21,0.25,0.24,0.22,0.25,0.24,0.22,0.23,0.24,0.24,0.23,0.24,0.16,0.16,0.18,0.22,0.22,0.25,0.24,0.27,0.23,0.23,0.24,0.23,0.24,0.21,0.24,0.21,0.26,0.24,0.22,0.24,0.23,0.23,0.23
,,,,a,,a,ag,ag,abg,abgh,,ag,abgh,,a,,,bf,,,,b,,,bcd,,,,,,a,,a,,,,,b,,b,,be,,,,,,
,NET: Rank 1-5,2945,1279,1651,289,462,457,464,488,785,752,921,1273,937,2008,679,923,652,437,254,1602,1343,1717,1219,2612,38,163,81,44,1817,1080,597,588,2664,229,1849,987,2194,698,1480,442,611,427,1075,1761,1099,1658,1174
,,0.33,0.3,0.36,0.25,0.31,0.32,0.32,0.35,0.38,0.28,0.32,0.37,0.3,0.34,0.34,0.31,0.36,0.32,0.31,0.32,0.34,0.33,0.32,0.34,0.22,0.23,0.27,0.28,0.32,0.34,0.34,0.38,0.33,0.32,0.34,0.32,0.34,0.29,0.33,0.32,0.34,0.34,0.32,0.33,0.33,0.33,0.32
,,,,a,,ag,ag,ag,abgh,abcdegh,a,ag,abcdgh,,a,b,,bdef,,,,b,,,bcd,,,,,,a,,abc,,,,,b,,,,,,,,,,
,NET: Rank 1-18,5156,2300,2831,582,820,783,824,864,1282,1402,1607,2147,1728,3428,1180,1687,1060,756,472,2867,2289,2985,2152,4479,82,345,151,83,3191,1898,1060,989,4655,425,3176,1802,3776,1306,2501,784,1016,702,1930,3061,1930,2919,2057
,,0.57,0.53,0.61,0.5,0.55,0.55,0.57,0.62,0.63,0.53,0.56,0.62,0.56,0.58,0.59,0.57,0.59,0.55,0.57,0.58,0.57,0.58,0.57,0.59,0.49,0.48,0.5,0.52,0.56,0.61,0.6,0.64,0.58,0.6,0.58,0.58,0.58,0.55,0.56,0.56,0.57,0.55,0.57,0.58,0.57,0.58,0.57
,,,,a,,a,a,ag,abcdgh,abcdgh,,ag,abcdgh,,a,,,,,,,,,,bcd,,,,,,a,a,abc,,,,,b,,,,,,,,,,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
