Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,,,a,efi,efi,efi,efi,fi,,efi,efi,f,b,,,af,a,abcf,abcdfg,a,abcf,,,,ac,,ac,,,a,abd,a,,a,,a,,,e,e,e,e,,,,b,
,I have done this previously but don't anticipate doing it in the future,1068,503,558,256,279,193,151,98,91,535,344,189,461,607,195,354,222,163,134,549,519,563,488,807,35,122,60,39,584,470,324,169,919,112,716,316,836,218,683,213,273,197,274,715,326,668,363
,,0.12,0.12,0.12,0.22,0.19,0.14,0.1,0.07,0.04,0.2,0.12,0.05,0.15,0.1,0.1,0.12,0.12,0.12,0.16,0.11,0.13,0.11,0.13,0.11,0.21,0.17,0.2,0.25,0.1,0.15,0.18,0.11,0.11,0.16,0.13,0.1,0.13,0.09,0.15,0.15,0.15,0.15,0.08,0.14,0.1,0.13,0.1
,,,,,cdefhi,cdefhi,defi,efi,fi,,cdefhi,efi,,b,,,a,a,a,abcdfg,,af,,a,,a,a,a,a,,ad,abd,,,a,b,,b,,e,e,e,e,,b,,b,
,I've not done this yet but will in the next month,557,291,265,116,121,96,98,59,67,237,194,126,244,313,111,162,151,92,41,272,285,306,243,433,14,62,21,27,325,227,126,95,497,45,368,178,450,100,379,104,172,102,139,376,171,386,165
,,0.06,0.07,0.06,0.1,0.08,0.07,0.07,0.04,0.03,0.09,0.07,0.04,0.08,0.05,0.06,0.05,0.08,0.07,0.05,0.05,0.07,0.06,0.06,0.06,0.09,0.09,0.07,0.17,0.06,0.07,0.07,0.06,0.06,0.06,0.07,0.06,0.07,0.04,0.08,0.07,0.1,0.08,0.04,0.07,0.05,0.08,0.05
,,,,,cdefhi,efi,efi,efi,,,cdefhi,efi,,b,,,,abef,,,,abef,,,,a,a,,ad,,a,a,,,,,,b,,e,e,be,e,,b,,b,
,I've not done this but may do in the next six months,756,366,384,128,133,153,127,95,119,261,281,214,239,517,162,253,156,111,74,415,341,406,342,630,11,65,30,17,480,260,148,138,683,60,489,247,570,179,414,118,169,127,238,462,270,451,284
,,0.08,0.08,0.08,0.11,0.09,0.11,0.09,0.07,0.06,0.1,0.1,0.06,0.08,0.09,0.08,0.09,0.09,0.08,0.09,0.08,0.09,0.08,0.09,0.08,0.06,0.09,0.1,0.1,0.08,0.08,0.08,0.09,0.08,0.08,0.09,0.08,0.09,0.08,0.09,0.08,0.1,0.1,0.07,0.09,0.08,0.09,0.08
,,,,,efi,efi,efi,efi,,,efi,efi,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,,e,e,,,,b,
,I've not done this and don't anticipate doing it in the future,4519,2289,2220,346,517,592,674,869,1522,863,1266,2391,1254,3266,1214,1557,890,620,238,2771,1748,2595,1903,4034,51,282,95,41,3310,1164,479,660,4218,241,2797,1534,3167,1294,1901,631,725,545,2020,2565,1794,2207,2145
,,0.5,0.53,0.48,0.29,0.35,0.41,0.47,0.62,0.75,0.32,0.44,0.69,0.4,0.56,0.61,0.53,0.49,0.45,0.29,0.56,0.44,0.51,0.5,0.53,0.3,0.4,0.31,0.25,0.58,0.37,0.27,0.43,0.52,0.34,0.51,0.49,0.49,0.54,0.43,0.45,0.41,0.43,0.6,0.49,0.53,0.44,0.59
,,,b,,,a,abg,abcg,abcdgh,abcdeghi,,abg,abcdegh,,a,bcdefg,cdeg,eg,e,,bcdeg,e,,,bcde,,bde,,,bcd,c,,bc,b,,,,,a,,c,,,abcd,,a,,a
,Don't know,253,97,154,44,40,36,52,41,40,84,88,81,112,140,33,74,47,55,44,107,146,179,67,186,7,43,12,2,146,99,53,42,219,25,135,93,149,89,108,27,48,33,82,115,105,139,68
,,0.03,0.02,0.03,0.04,0.03,0.03,0.04,0.03,0.02,0.03,0.03,0.02,0.04,0.02,0.02,0.03,0.03,0.04,0.05,0.02,0.04,0.03,0.02,0.02,0.04,0.06,0.04,0.01,0.03,0.03,0.03,0.03,0.03,0.04,0.02,0.03,0.02,0.04,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.03,0.02
,,,,a,fi,,,fi,,,f,f,,b,,,a,a,abcf,abcfg,,abf,b,,,,a,a,,,,,,,,,,,a,,,,,,,a,b,
,NET: Currenty/have previously done this,2890,1272,1590,540,676,550,495,335,293,1217,1046,628,1249,1642,486,916,568,489,432,1402,1488,1640,1219,2314,85,261,146,73,1464,1387,967,611,2466,339,1728,1065,2130,717,1657,524,667,466,894,1762,1027,1812,962
,,0.32,0.29,0.34,0.46,0.45,0.39,0.34,0.24,0.14,0.46,0.36,0.18,0.4,0.28,0.24,0.31,0.31,0.36,0.52,0.28,0.37,0.32,0.32,0.3,0.51,0.37,0.48,0.46,0.26,0.44,0.55,0.4,0.31,0.48,0.31,0.34,0.33,0.3,0.37,0.37,0.37,0.37,0.27,0.33,0.31,0.36,0.27
,,,,a,cdefhi,cdefhi,defi,efi,fi,,cdefhi,efi,f,b,,,af,af,abcf,abcdfg,a,abcf,,,,ac,a,ac,a,,ad,abd,a,,a,,a,b,,e,e,e,e,,b,,b,
,NET: Will/might do this,1313,657,649,244,254,250,226,154,186,498,475,340,483,831,273,415,307,203,115,688,626,712,585,1063,25,128,51,44,805,487,275,232,1180,105,857,426,1020,279,793,222,342,230,377,838,441,837,448
,,0.15,0.15,0.14,0.21,0.17,0.17,0.16,0.11,0.09,0.19,0.17,0.1,0.16,0.14,0.14,0.14,0.17,0.15,0.14,0.14,0.16,0.14,0.15,0.14,0.15,0.18,0.17,0.28,0.14,0.16,0.15,0.15,0.15,0.15,0.16,0.14,0.16,0.12,0.18,0.16,0.19,0.18,0.11,0.16,0.13,0.17,0.12
,,,,,bcdefhi,efi,efi,efi,,,defhi,efi,,,,,,abf,,,,af,,a,,,a,,ab,,,,,,,b,,b,,e,e,be,e,,b,,b,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
