Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q7_W3. Summary: Rank 1-7 - Thinking about what would benefit your local community, which of the following areas related to the physical environment do you think are most important?By 'local community' we mean the local area where you live.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,8976,4015,4913,933,1712,1863,1359,1747,1362,2645,3222,3109,3004,5972,2822,2887,1590,1020,657,5709,3267,4583,4333,7653,268,480,491,50,5832,3039,1799,1444,8064,745,5632,3041,6650,2219,4644,1463,1895,1286,3177,5455,3218,5114,3545
,Total,8976,4315,4613,1174,1488,1427,1447,1399,2041,2662,2874,3440,3098,5878,2005,2962,1812,1367,830,4968,4008,5127,3774,7598,168,713,304,160,5726,3137,1774,1545,8083,710,5517,3117,6466,2379,4459,1404,1782,1273,3373,5280,3367,4995,3624
,Safety on the streets,6975,3287,3656,868,1130,1087,1127,1130,1633,1998,2214,2763,2436,4538,1547,2311,1430,1059,628,3858,3117,4043,2879,5945,119,555,215,118,4439,2458,1379,1233,6314,551,4240,2476,5014,1864,3327,1019,1326,981,2718,4082,2650,3863,2848
,,0.78,0.76,0.79,0.74,0.76,0.76,0.78,0.81,0.8,0.75,0.77,0.8,0.79,0.77,0.77,0.78,0.79,0.77,0.76,0.78,0.78,0.79,0.76,0.78,0.71,0.78,0.71,0.74,0.78,0.78,0.78,0.8,0.78,0.78,0.77,0.79,0.78,0.78,0.75,0.73,0.74,0.77,0.81,0.77,0.79,0.77,0.79
,,,,a,,,,ag,abcdgh,abcgh,,a,abcgh,,,,,,,,,,b,,bd,,bd,,,,,,,,,,a,,,,,,b,abcd,,,,
,Young people having places to go and things to do,6452,2921,3503,804,1070,1026,1065,1012,1475,1874,2091,2487,2174,4278,1451,2147,1333,960,561,3598,2854,3698,2717,5558,106,451,201,114,4108,2274,1304,1140,5837,513,3902,2320,4646,1730,3098,974,1243,880,2462,3762,2484,3609,2605
,,0.72,0.68,0.76,0.68,0.72,0.72,0.74,0.72,0.72,0.7,0.73,0.72,0.7,0.73,0.72,0.72,0.74,0.7,0.68,0.72,0.71,0.72,0.72,0.73,0.63,0.63,0.66,0.71,0.72,0.72,0.74,0.74,0.72,0.72,0.71,0.74,0.72,0.73,0.69,0.69,0.7,0.69,0.73,0.71,0.74,0.72,0.72
,,,,a,,,,ag,a,,,ag,a,,a,e,e,e,,,e,,,,bcd,,,,,,,,,,,,a,,,,,,,abcd,,a,,
,Keeping the area looking nice,6403,3058,3317,771,1011,986,1040,1042,1552,1782,2027,2594,2143,4260,1449,2149,1308,923,574,3599,2804,3697,2677,5529,99,469,184,102,4127,2206,1221,1120,5785,514,3900,2274,4597,1724,2986,917,1188,881,2534,3726,2467,3496,2673
,,0.71,0.71,0.72,0.66,0.68,0.69,0.72,0.74,0.76,0.67,0.71,0.75,0.69,0.72,0.72,0.73,0.72,0.67,0.69,0.72,0.7,0.72,0.71,0.73,0.59,0.66,0.61,0.64,0.72,0.7,0.69,0.72,0.72,0.72,0.71,0.73,0.71,0.72,0.67,0.65,0.67,0.69,0.75,0.71,0.73,0.7,0.74
,,,,,,,,abg,abcgh,abcdgh,,ag,abcdgh,,a,dg,dg,d,,,dg,,,,bcd,,,,,c,,,c,,,,a,,,,,,b,abcd,,a,,a
,"Having access to natural, green spaces",6107,2916,3160,708,955,929,987,1005,1523,1662,1916,2529,1929,4178,1428,2048,1219,894,518,3476,2632,3468,2609,5306,96,440,161,85,3934,2101,1162,1066,5494,511,3734,2153,4385,1641,2841,925,1151,765,2408,3581,2313,3396,2478
,,0.68,0.68,0.68,0.6,0.64,0.65,0.68,0.72,0.75,0.62,0.67,0.74,0.62,0.71,0.71,0.69,0.67,0.65,0.62,0.7,0.66,0.68,0.69,0.7,0.57,0.62,0.53,0.53,0.69,0.67,0.65,0.69,0.68,0.72,0.68,0.69,0.68,0.69,0.64,0.66,0.65,0.6,0.71,0.68,0.69,0.68,0.68
,,,,,,a,a,abg,abcdgh,abcdgh,,ag,abcdgh,,a,cdeg,deg,e,,,cdeg,,,,bcde,,d,,,c,,,c,,a,,,,,d,d,d,,abcd,,,,
,Community activities that bring people together,5993,2768,3195,670,993,963,953,998,1416,1663,1916,2414,1946,4046,1421,1987,1195,868,523,3408,2585,3379,2590,5128,105,433,199,106,3843,2090,1164,1052,5413,482,3721,2064,4489,1431,2957,967,1153,838,2181,3641,2151,3389,2397
,,0.67,0.64,0.69,0.57,0.67,0.67,0.66,0.71,0.69,0.62,0.67,0.7,0.63,0.69,0.71,0.67,0.66,0.63,0.63,0.69,0.64,0.66,0.69,0.68,0.62,0.61,0.65,0.67,0.67,0.67,0.66,0.68,0.67,0.68,0.67,0.66,0.69,0.6,0.66,0.69,0.65,0.66,0.65,0.69,0.64,0.68,0.66
,,,,a,,ag,ag,ag,abcdgh,adg,a,ag,abcdgh,,a,bcdefg,deg,,,,cdeg,,,a,c,,,,,,,,,,,,,b,,,ce,,,,b,,,
,Providing welcoming communal spaces,5461,2531,2899,656,894,847,868,901,1296,1550,1715,2197,1777,3685,1283,1853,1067,757,501,3136,2325,3066,2373,4716,97,380,163,90,3437,1970,1124,987,4911,459,3312,1950,3967,1421,2564,829,1031,704,2146,3243,2025,3078,2179
,,0.61,0.59,0.63,0.56,0.6,0.59,0.6,0.64,0.63,0.58,0.6,0.64,0.57,0.63,0.64,0.63,0.59,0.55,0.6,0.63,0.58,0.6,0.63,0.62,0.58,0.53,0.54,0.56,0.6,0.63,0.63,0.64,0.61,0.65,0.6,0.63,0.61,0.6,0.58,0.59,0.58,0.55,0.64,0.61,0.6,0.62,0.6
,,,,a,,a,,a,abcdgh,acgh,,a,abcdgh,,a,cdg,cdg,,,d,cdg,,,a,cd,,,,,,a,a,a,,a,,a,,,,d,,,abcd,,,,
,Plenty of sports facilities and clubs for people to join,5399,2574,2799,687,933,858,838,846,1237,1621,1695,2083,1772,3628,1265,1802,1101,765,466,3067,2333,3044,2336,4597,98,415,176,95,3510,1835,1034,921,4884,433,3282,1930,3908,1418,2598,847,1037,714,2054,3204,2014,3006,2187
,,0.6,0.6,0.61,0.59,0.63,0.6,0.58,0.61,0.61,0.61,0.59,0.61,0.57,0.62,0.63,0.61,0.61,0.56,0.56,0.62,0.58,0.59,0.62,0.61,0.58,0.58,0.58,0.6,0.61,0.58,0.58,0.6,0.6,0.61,0.59,0.62,0.6,0.6,0.58,0.6,0.58,0.56,0.61,0.61,0.6,0.6,0.6
