Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Wales IMD target rankings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,*b,*c,d,*e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,1102,456,639,119,210,237,164,203,169,329,401,372,336,766,326,358,176,138,104,684,418,548,546,1029,15,12,40,2,695,396,256,185,966,119,740,341,865,229,568,192,242,134,388,701,373,643,430
,Total,444,189,248,59,79,86,67,73,81,138,152,154,136,308,113,143,72,67,49,256,188,238,202,412,5,6,12,5,273,165,107,76,388,49,296,138,346,95,227,75,98,54,157,280,152,257,176
,1-572,136,57,76,23,22,32,22,22,16,45,53,38,136,0,27,37,22,26,24,64,72,81,54,126,1,2,3,3,72,63,47,27,117,17,80,52,100,35,68,18,33,17,49,74,59,84,48
,,0.31,0.3,0.31,0.39,0.28,0.37,0.32,0.3,0.2,0.32,0.35,0.25,1,0,0.24,0.26,0.3,0.39,0.49,0.25,0.38,0.34,0.27,0.31,0.23,0.31,0.28,0.55,0.26,0.38,0.44,0.35,0.3,0.35,0.27,0.37,0.29,0.36,0.3,0.24,0.33,0.32,0.31,0.26,0.39,0.33,0.27
,,,,,bfi,,bfi,f,f,,fi,fi,,b,,,,,abf,abcfg,,abf,b,,,,,,,,a,a,a,,,,a,,a,,,b,,,,a,,
,573+,308,133,171,36,57,54,45,51,65,93,99,116,0,308,86,106,51,41,25,192,116,157,148,286,4,4,9,2,201,102,61,49,271,32,216,86,245,61,159,57,65,37,108,206,93,173,128
,,0.69,0.7,0.69,0.61,0.72,0.63,0.68,0.7,0.8,0.68,0.65,0.75,0,1,0.76,0.74,0.7,0.61,0.51,0.75,0.62,0.66,0.73,0.69,0.77,0.69,0.72,0.45,0.74,0.62,0.56,0.65,0.7,0.65,0.73,0.63,0.71,0.64,0.7,0.76,0.67,0.68,0.69,0.74,0.61,0.67,0.73
,,,,,,ac,,,,acdegh,,,acgh,,a,deg,deg,e,,,deg,e,,a,,,,,,bcd,,,,,,b,,b,,,c,,,,b,,,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
