Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q12N.6. I have opportunities to join in with things in my community: Thinking about your local community, to what extent do you agree or disagree with the following statements?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,8976,4015,4913,933,1712,1863,1359,1747,1362,2645,3222,3109,3004,5972,2822,2887,1590,1020,657,5709,3267,4583,4333,7653,268,480,491,50,5832,3039,1799,1444,8064,745,5632,3041,6650,2219,4644,1463,1895,1286,3177,5455,3218,5114,3545
,Total,8976,4315,4613,1174,1488,1427,1447,1399,2041,2662,2874,3440,3098,5878,2005,2962,1812,1367,830,4968,4008,5127,3774,7598,168,713,304,160,5726,3137,1774,1545,8083,710,5517,3117,6466,2379,4459,1404,1782,1273,3373,5280,3367,4995,3624
,Strongly agree,1103,529,570,205,231,179,137,123,227,437,316,351,371,733,300,337,222,161,83,638,466,549,542,854,22,141,63,21,714,378,211,177,991,91,1001,91,1035,66,854,444,242,167,155,1007,90,713,366
,,0.12,0.12,0.12,0.17,0.16,0.13,0.09,0.09,0.11,0.16,0.11,0.1,0.12,0.12,0.15,0.11,0.12,0.12,0.1,0.13,0.12,0.11,0.14,0.11,0.13,0.2,0.21,0.13,0.12,0.12,0.12,0.11,0.12,0.13,0.18,0.03,0.16,0.03,0.19,0.32,0.14,0.13,0.05,0.19,0.03,0.14,0.1
,,,,,cdefhi,cdefhi,dei,,,e,cdefhi,e,,,,bcdefg,,,,,e,,,a,,,ab,ab,,,,,,,,b,,b,,cde,acde,e,e,,b,,b,
,Tend to agree,3520,1694,1813,411,567,595,566,569,812,978,1161,1381,1017,2502,867,1180,745,495,232,2048,1472,1927,1577,3002,58,281,109,61,2369,1117,595,539,3206,259,2712,721,2977,521,2090,643,881,566,1015,2639,807,2089,1356
,,0.39,0.39,0.39,0.35,0.38,0.42,0.39,0.41,0.4,0.37,0.4,0.4,0.33,0.43,0.43,0.4,0.41,0.36,0.28,0.41,0.37,0.38,0.42,0.4,0.34,0.39,0.36,0.38,0.41,0.36,0.34,0.35,0.4,0.37,0.49,0.23,0.46,0.22,0.47,0.46,0.49,0.44,0.3,0.5,0.24,0.42,0.37
,,,,,,,abg,a,ag,a,,ag,ag,,a,bdeg,deg,deg,e,,deg,e,,a,,,,,,bcd,,,,,,b,,b,,e,e,bde,e,,b,,b,
,Neither agree nor disagree,2118,1079,1031,238,327,322,356,374,500,566,678,874,770,1348,439,726,420,331,202,1165,953,1238,850,1799,37,160,75,37,1371,720,407,355,1934,147,1141,859,1390,683,829,177,386,266,935,1000,1001,1086,926
