Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39
,P035983 NSPCC Parents Nat Rep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q4a. Summary Table (Top:1): Which of the following, if any, are you concerned about on behalf of your child/children aged 0 - 5?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All those with children aged 0 - 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Age of child,,,Gender of child,,Age of parent,,,Gender of parent,,Regions,,,,,,,,,,,,SEG,,Ethnicity of parent,,,,,,Parental / Guardianship status,,,,Perspective on challenges relating to gender,,
,,Total,0-5,6-11,12-18,Male,Female,18-34,35-64,65+,Male,Female,Northern Ireland,Scotland,North-West,North-East,Yorkshire & The Humber,Wales,West Midlands,East Midlands,South-West,South-East,East of England,London,ABC1,C2DE,White,Mixed/multiple,Asian or Asian British,Black or Black British,Another ethnicity,NET: Ethnic minority,Mother,Father,Parents,Gaurdian,Growing up as a boy is more challenging,Growing up as a girl is more challenging,Equally difficult
,Significance Level: 95%,,a,b,c,a,b,a,b,*c,a,b,*a,b,c,d,e,f,g,h,i,j,k,l,a,b,a,b,c,d,*e,f,a,b,c,*d,a,b,c
,Unweighted Total,813,813,327,161,607,541,427,386,0,323,488,14,69,53,31,71,42,72,58,72,110,79,142,472,341,647,42,57,59,8,163,483,323,806,7,123,236,438
,Total,805,805,326,161,604,534,420,385,0,342,461,16,67,53,30,68,40,70,62,69,107,79,144,466,340,641,42,57,58,8,162,457,342,798,7,127,232,431
,Friendships groups,106,106,36,22,75,76,52,54,0,45,60,0,13,11,1,10,8,13,11,11,8,4,17,62,44,82,5,8,11,0,24,60,43,103,3,17,30,57
,,0.13,0.13,0.11,0.14,0.12,0.14,0.12,0.14,0,0.13,0.13,0,0.19,0.2,0.03,0.15,0.19,0.18,0.17,0.15,0.07,0.05,0.12,0.13,0.13,0.13,0.12,0.14,0.19,0,0.15,0.13,0.13,0.13,0.43,0.14,0.13,0.13
,,,,,,,,,,,,,,djk,djk,,k,jk,jk,jk,k,,,,,,,,,,,,,,,,,,
,Emotional wellbeing and/or mental health issues,224,224,87,42,156,146,120,104,0,77,145,7,23,11,7,14,12,12,22,24,38,23,31,142,82,195,10,8,11,0,28,143,79,223,1,25,67,128
,,0.28,0.28,0.27,0.26,0.26,0.27,0.29,0.27,0,0.23,0.32,0.43,0.34,0.21,0.22,0.21,0.31,0.16,0.36,0.34,0.36,0.29,0.22,0.3,0.24,0.3,0.23,0.14,0.18,0,0.18,0.31,0.23,0.28,0.14,0.19,0.29,0.3
,,,,,,,,,,,,a,,g,,,,,,gl,g,egl,,,b,,cf,,,,,,b,,,,,a,a
,Diet or eating habits,107,107,53,25,89,69,51,55,0,51,56,2,9,4,5,8,4,7,6,9,14,13,25,66,41,86,8,7,6,0,21,56,51,107,0,19,26,60
,,0.13,0.13,0.16,0.16,0.15,0.13,0.12,0.14,0,0.15,0.12,0.14,0.13,0.08,0.16,0.13,0.1,0.1,0.1,0.13,0.13,0.16,0.18,0.14,0.12,0.13,0.19,0.12,0.1,0,0.13,0.12,0.15,0.13,0,0.15,0.11,0.14
,Learning development,150,150,61,22,120,90,88,62,0,69,81,5,10,12,4,17,6,17,10,11,22,15,22,95,55,113,9,14,11,3,37,81,68,149,1,21,52,76
,,0.19,0.19,0.19,0.13,0.2,0.17,0.21,0.16,0,0.2,0.18,0.29,0.15,0.22,0.14,0.26,0.14,0.24,0.16,0.16,0.2,0.19,0.15,0.2,0.16,0.18,0.22,0.24,0.19,0.39,0.23,0.18,0.2,0.19,0.16,0.16,0.23,0.18
,Racism,66,66,24,13,51,42,42,24,0,36,29,1,4,6,3,6,7,6,2,2,7,6,16,25,41,38,3,9,15,1,28,31,35,66,0,21,19,25
,,0.08,0.08,0.08,0.08,0.08,0.08,0.1,0.06,0,0.11,0.06,0.07,0.06,0.12,0.1,0.08,0.17,0.08,0.03,0.03,0.06,0.08,0.11,0.05,0.12,0.06,0.07,0.15,0.26,0.12,0.17,0.07,0.1,0.08,0,0.16,0.08,0.06
,,,,,,,,,,,b,,,,i,,,hij,,,,,,i,,a,,,a,ab,,a,,,,,bc,,
,"Global issues such as climate change, war, or terrorism",103,103,49,27,80,76,44,59,0,45,58,1,5,6,5,8,3,12,6,7,12,13,25,54,49,87,5,7,2,2,15,55,47,102,1,23,27,52
,,0.13,0.13,0.15,0.17,0.13,0.14,0.1,0.15,0,0.13,0.13,0.07,0.07,0.12,0.16,0.13,0.07,0.16,0.1,0.1,0.11,0.16,0.18,0.12,0.14,0.14,0.12,0.12,0.03,0.25,0.09,0.12,0.14,0.13,0.14,0.18,0.12,0.12
,,,,,,,,,a,,,,,,,,,,,,,,,b,,,d,,,,,,,,,,,,
