Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,3,306,117,187,56,74,49,37,35,56,130,85,91,120,186,59,113,72,41,22,172,134,182,124,254,5,34,14,0,174,130,83,53,258,42,181,118,215,90,169,51,76,42,98,176,122,184,108
,,0.03,0.03,0.04,0.05,0.05,0.03,0.03,0.03,0.03,0.05,0.03,0.03,0.04,0.03,0.03,0.04,0.04,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.05,0.04,0,0.03,0.04,0.05,0.03,0.03,0.06,0.03,0.04,0.03,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.04,0.04,0.03
,,,,a,defhi,cdefhi,,,,,cdefhi,,,,,,,,,,,,,,,,,,,,a,a,,,a,,,,,e,,e,,,,,,
,4,262,111,149,36,52,49,39,37,49,88,88,86,100,162,55,77,56,43,30,133,130,152,110,212,9,21,10,11,150,108,64,51,230,29,164,95,198,64,134,39,53,42,88,153,103,157,98
,,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.06,0.03,0.03,0.07,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,a,a,,,a,,,,,,,,,,,,,
,5,276,105,167,43,52,57,39,39,46,96,95,85,102,174,64,86,66,36,23,150,126,138,139,240,4,18,11,3,172,100,67,45,241,29,166,99,201,73,144,43,58,43,99,154,112,162,105
,,0.03,0.02,0.04,0.04,0.04,0.04,0.03,0.03,0.02,0.04,0.03,0.02,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.04,0.02,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
,,,,a,f,fi,dfi,,,,fi,,,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,,,,,
,6,241,96,144,29,43,39,43,39,47,73,82,86,92,148,62,72,46,36,25,134,107,138,99,204,2,23,9,3,138,95,61,31,213,26,126,101,153,86,95,28,36,30,108,135,99,129,104
,,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.01,0.03,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.04,0.02,0.03,0.02,0.04,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03
,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,,,,,a,,a,,,,,abc,,,,
,7,218,86,132,27,36,33,33,36,53,63,66,89,72,146,47,73,56,24,18,120,98,126,91,191,5,9,12,0,135,80,45,47,197,17,142,65,164,50,108,29,47,33,86,133,80,124,89
,,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.01,0.04,0,0.02,0.03,0.03,0.03,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.02,0.02,0.02
,,,,a,,,,,,,,,,,,,,d,,,,,,,,,,ac,,,,,,,,,,,,,,,,,,,,
,8,219,110,108,29,38,32,41,33,46,67,73,79,84,135,39,81,40,30,29,120,99,144,73,194,4,11,4,6,127,91,46,59,203,14,120,93,134,82,87,26,31,30,93,111,98,117,95
,,0.02,0.03,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.01,0.04,0.02,0.03,0.03,0.04,0.03,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.03
,,,,,,,,,,,,,,,,,a,,,a,,,b,,,,,,,,a,,ac,,,,a,,a,,,,,ac,,a,,
,9,229,123,105,30,39,25,36,39,61,68,61,100,94,135,47,80,40,39,23,127,102,130,99,193,6,15,7,6,155,72,36,47,211,13,131,93,166,60,97,32,44,22,95,144,81,130,91
,,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.02,0.02,0.04,0.03,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.03,0.03
,,,,,,,,,c,c,,,ch,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,,,,
,10,210,93,117,29,26,29,43,29,54,55,72,83,70,140,43,65,39,39,25,108,102,141,69,184,4,15,7,0,116,90,48,46,193,11,128,76,154,52,87,34,36,17,96,117,80,133,69
,,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0,0.02,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.03,0.02,0.02,0.03,0.02
,,,,,,,,b,,,,,,,,,,,,,,,b,,,,,,,,a,,a,,,,,,,,d,,,ad,,,b,
,11,203,92,108,18,33,28,30,38,56,51,58,93,56,147,43,70,44,28,18,113,90,121,82,173,4,9,6,10,130,68,29,40,180,21,121,70,147,52,84,22,30,32,78,121,78,104,97
,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.06,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03
,,,,,,,,,,,,,a,,a,,,,,,,,,,,,,,c,,,,,,,,,,,,,,,,,,,
,12,241,110,132,27,32,32,40,39,71,59,72,110,94,148,50,74,49,43,27,123,118,142,97,211,1,16,6,6,162,75,44,37,224,13,152,80,175,66,112,37,43,32,96,152,85,147,86
,,0.03,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.01,0.02,0.02,0.04,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.02
,,,,,,,,,,bcg,,,bcg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,216,98,118,16,24,28,38,47,63,40,65,111,51,164,61,68,47,28,11,130,86,128,87,189,4,19,3,0,133,81,44,42,198,17,142,65,160,52,110,42,53,15,85,130,82,119,90
,,0.02,0.02,0.03,0.01,0.02,0.02,0.03,0.03,0.03,0.01,0.02,0.03,0.02,0.03,0.03,0.02,0.03,0.02,0.01,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.01,0,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.01,0.03,0.02,0.02,0.02,0.02
,,,,,,,,ag,abcgh,abcg,,g,abcgh,,a,eg,,,,,e,,,,d,,d,,,,,,,,,,,,,d,d,d,,d,,,,
,14,207,102,104,13,24,28,36,43,63,37,64,106,73,135,55,48,42,40,22,103,104,122,86,185,2,15,4,0,142,64,43,40,194,11,129,71,150,50,94,31,36,27,82,123,72,113,89
,,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.03,0.03,0.01,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.01,0.02,0.01,0,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
,,,,,,,,ag,abcg,abcg,,ag,abcgh,,,b,,,b,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,
,15,204,88,115,18,19,35,33,42,59,36,67,101,65,139,51,74,44,21,13,125,79,118,86,178,2,20,3,0,134,68,32,39,188,15,116,84,144,55,85,24,30,31,79,119,74,104,92
,,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.03,0.03,0.01,0.02,0.03,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.01,0.03,0.01,0,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03
,,,,,,,bg,bg,abg,abg,,bg,abg,,,,,,,,,,,,d,,d,,,,,,,,,,,,,,,,,,,,,
,16,222,97,125,28,38,24,21,38,72,67,46,110,72,150,48,81,43,22,29,129,93,117,106,187,2,18,8,4,144,77,41,46,201,16,133,81,171,51,101,37,41,23,89,134,82,122,95
,,0.02,0.02,0.03,0.02,0.03,0.02,0.01,0.03,0.04,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.01,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.02,0.02,0.03
,,,,,,dh,,,cdh,cdh,dh,,cdh,,,,d,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17,168,90,77,13,29,25,16,34,52,41,41,85,55,112,51,55,31,16,15,105,62,89,78,150,4,2,6,6,110,58,30,32,146,21,106,58,131,37,65,25,27,14,81,103,63,89,71
,,0.02,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0.03,0.02,0.01,0.02,0.02,0.02,0.03,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,*%,0.02,0.04,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02
,,,,,,,,,adgh,adgh,,,adgh,,,dg,,,,,,,,,c,c,,c,c,,,,,,a,,,,,,,,,acd,,,,
,18,91,39,52,9,11,13,18,16,23,20,32,39,29,62,16,26,20,24,5,42,49,59,30,82,1,6,3,0,57,32,15,15,83,3,59,30,70,18,36,16,15,5,34,59,27,56,31
,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01
,,,,,,,,,,,,,,,,,,,abef,,,,,,,,,,,,,,,,,,,,,,d,,,d,,,,
,NET: Rank 1,195,88,106,45,41,44,13,26,25,86,58,51,78,117,46,63,28,36,21,109,86,114,78,150,6,18,12,7,114,81,57,36,176,15,116,71,147,46,132,42,54,36,52,118,72,111,76
,,0.02,0.02,0.02,0.04,0.03,0.03,0.01,0.02,0.01,0.03,0.02,0.01,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.04,0.03,0.04,0.05,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02
,,,,,defhi,dfi,defhi,,d,,defhi,d,,,,,,,c,,,,,,,,,a,,,,a,,,,,,,,e,e,e,e,,,,,
,NET: Rank 1-3,767,300,462,154,178,136,86,90,123,332,221,213,298,468,167,253,149,125,73,421,346,447,315,611,15,94,37,7,440,321,206,134,670,79,473,267,565,196,454,149,188,117,228,470,274,460,271
,,0.09,0.07,0.1,0.13,0.12,0.09,0.06,0.06,0.06,0.12,0.08,0.06,0.1,0.08,0.08,0.09,0.08,0.09,0.09,0.08,0.09,0.09,0.08,0.08,0.09,0.13,0.12,0.05,0.08,0.1,0.12,0.09,0.08,0.11,0.09,0.09,0.09,0.08,0.1,0.11,0.11,0.09,0.07,0.09,0.08,0.09,0.07
,,,,a,cdefhi,cdefhi,defhi,,,,cdefhi,dfi,,b,,,,,,,,,,,,,a,a,,,a,ad,,,a,,,,,e,e,e,e,,,,b,
,NET: Rank 1-5,1305,516,778,234,282,241,164,166,218,516,405,384,500,805,287,417,270,204,127,703,602,736,564,1063,28,133,57,21,762,529,338,230,1141,138,802,461,963,332,732,232,299,202,415,777,488,779,474
,,0.15,0.12,0.17,0.2,0.19,0.17,0.11,0.12,0.11,0.19,0.14,0.11,0.16,0.14,0.14,0.14,0.15,0.15,0.15,0.14,0.15,0.14,0.15,0.14,0.17,0.19,0.19,0.13,0.13,0.17,0.19,0.15,0.14,0.19,0.15,0.15,0.15,0.14,0.16,0.17,0.17,0.16,0.12,0.15,0.15,0.16,0.13
,,,,a,cdefhi,defhi,defhi,,,,cdefhi,defi,,b,,,,,,,,,,,,,a,a,,,a,ad,,,a,,,,,e,e,e,e,,,,b,
,NET: Rank 1-18,3974,1740,2213,520,673,611,592,639,938,1193,1204,1577,1407,2568,900,1283,811,595,386,2183,1792,2311,1647,3384,70,312,135,62,2443,1481,851,749,3573,336,2406,1425,2883,1043,1894,614,768,512,1516,2357,1487,2266,1573
,,0.44,0.4,0.48,0.44,0.45,0.43,0.41,0.46,0.46,0.45,0.42,0.46,0.45,0.44,0.45,0.43,0.45,0.44,0.46,0.44,0.45,0.45,0.44,0.45,0.42,0.44,0.44,0.39,0.43,0.47,0.48,0.48,0.44,0.47,0.44,0.46,0.45,0.44,0.42,0.44,0.43,0.4,0.45,0.45,0.44,0.45,0.43
,,,,a,,dh,,,dh,dh,dh,,cdh,,,,,,,,,,,,,,,,,,a,a,a,,,,,,,,,,,ad,,,,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
