Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q12N.1. If I needed help, there are people who would be there for me: Thinking about your local community, to what extent do you agree or disagree with the following statements?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,English region,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,North-West,North-East,Yorkshire & Humberside,West Midlands,East Midlands,South-West,South-East,Eastern,London,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,6241,2812,3396,663,1162,1266,943,1226,981,1825,2209,2207,802,296,623,647,519,675,1019,691,969,2105,4136,1996,2009,1138,681,417,4005,2236,3258,2940,5064,240,446,421,42,4108,2058,1189,992,5627,489,3850,2171,4567,1590,3235,1022,1294,919,2217,3719,2304,3568,2432
,Total,6241,3007,3201,823,1041,1004,1006,961,1406,1864,2010,2367,817,294,612,647,542,640,1027,697,967,2156,4085,1426,2086,1242,933,553,3513,2728,3579,2609,5152,131,557,243,130,4004,2157,1216,1066,5623,486,3806,2198,4476,1669,3109,980,1229,899,2346,3636,2376,3487,2495
,Strongly agree,1036,505,528,160,208,143,149,123,253,367,293,376,132,53,111,112,77,103,145,111,192,363,673,261,337,201,152,85,598,437,568,457,807,25,121,55,22,652,376,190,184,938,74,853,147,904,122,660,312,211,138,254,866,148,656,347
,,0.17,0.17,0.17,0.19,0.2,0.14,0.15,0.13,0.18,0.2,0.15,0.16,0.16,0.18,0.18,0.17,0.14,0.16,0.14,0.16,0.2,0.17,0.16,0.18,0.16,0.16,0.16,0.15,0.17,0.16,0.16,0.18,0.16,0.19,0.22,0.22,0.17,0.16,0.17,0.16,0.17,0.17,0.15,0.22,0.07,0.2,0.07,0.21,0.32,0.17,0.15,0.11,0.24,0.06,0.19,0.14
,,,,,cdehi,cdehi,,,,ceh,cdehi,,e,,,g,,,,,,aegh,,,g,,,,,,,,,,,a,a,,,,,,,,b,,b,,cde,acde,e,e,,b,,b,
,Tend to agree,2665,1263,1390,321,451,424,395,428,646,772,819,1074,354,128,272,274,241,275,453,317,353,824,1841,658,894,563,378,171,1552,1113,1502,1151,2247,44,229,87,53,1792,847,449,428,2424,199,1903,681,2117,519,1432,420,614,397,924,1823,784,1518,1069
,,0.43,0.42,0.43,0.39,0.43,0.42,0.39,0.45,0.46,0.41,0.41,0.45,0.43,0.43,0.44,0.42,0.44,0.43,0.44,0.45,0.36,0.38,0.45,0.46,0.43,0.45,0.41,0.31,0.44,0.41,0.42,0.44,0.44,0.34,0.41,0.36,0.4,0.45,0.39,0.37,0.4,0.43,0.41,0.5,0.31,0.47,0.31,0.46,0.43,0.5,0.44,0.39,0.5,0.33,0.44,0.43
,,,,,,,,,adh,adgh,,,adgh,i,i,i,i,i,i,i,i,,,a,bdeg,e,deg,e,,eg,e,,,bd,,,,,bcd,,,,,,b,,b,,e,,abde,e,,b,,,
,Neither agree nor disagree,1181,585,589,156,156,192,195,202,280,312,387,482,147,48,108,123,93,132,197,139,194,428,753,262,387,241,190,101,649,532,697,466,954,22,116,59,25,786,378,209,190,1071,85,638,483,796,368,503,127,208,168,489,549,575,628,496
,,0.19,0.19,0.18,0.19,0.15,0.19,0.19,0.21,0.2,0.17,0.19,0.2,0.18,0.16,0.18,0.19,0.17,0.21,0.19,0.2,0.2,0.2,0.18,0.18,0.19,0.19,0.2,0.18,0.18,0.2,0.19,0.18,0.19,0.17,0.21,0.24,0.19,0.2,0.18,0.17,0.18,0.19,0.18,0.17,0.22,0.18,0.22,0.16,0.13,0.17,0.19,0.21,0.15,0.24,0.18,0.2
,,,,,b,,b,b,bg,bg,,bg,bg,,,,,,,,,,,,,,,,,,,,,,,,ab,,b,,,,,,,a,,a,b,,b,b,abc,,a,,
,Tend to disagree,715,344,365,93,109,138,135,112,127,202,274,239,104,40,72,68,65,66,119,72,109,273,442,153,250,111,102,99,403,313,415,296,598,17,52,24,18,424,280,179,133,627,74,256,442,400,303,289,65,116,107,330,223,475,368,310
,,0.11,0.11,0.11,0.11,0.1,0.14,0.13,0.12,0.09,0.11,0.14,0.1,0.13,0.13,0.12,0.11,0.12,0.1,0.12,0.1,0.11,0.13,0.11,0.11,0.12,0.09,0.11,0.18,0.11,0.11,0.12,0.11,0.12,0.13,0.09,0.1,0.14,0.11,0.13,0.15,0.12,0.11,0.15,0.07,0.2,0.09,0.18,0.09,0.07,0.09,0.12,0.14,0.06,0.2,0.11,0.12
,,,,,,,bfgi,bfgi,,,,bfgi,,,,,,,,,,,b,,,c,,,abcdfg,c,c,,,,,,,,,a,a,,,a,,a,,a,b,,b,ab,abc,,a,,a
,Strongly disagree,420,204,211,59,76,71,94,63,58,135,165,121,55,17,32,49,46,41,75,30,75,194,226,49,127,95,75,74,176,244,261,157,360,18,28,11,3,207,199,142,95,370,32,99,317,163,249,150,36,51,63,236,107,293,212,184
,,0.07,0.07,0.07,0.07,0.07,0.07,0.09,0.07,0.04,0.07,0.08,0.05,0.07,0.06,0.05,0.08,0.09,0.06,0.07,0.04,0.08,0.09,0.06,0.03,0.06,0.08,0.08,0.13,0.05,0.09,0.07,0.06,0.07,0.14,0.05,0.05,0.03,0.05,0.09,0.12,0.09,0.07,0.07,0.03,0.14,0.04,0.15,0.05,0.04,0.04,0.07,0.1,0.03,0.12,0.06,0.07
,,,,,fi,fi,fi,efi,f,,fi,fi,,h,,,h,ch,,h,,ch,b,,,a,af,af,abcdfg,a,abf,b,,,acde,,,,,a,abd,a,,,,a,,a,,,,abc,abcd,,a,,a
,Don't know,208,99,107,33,37,32,35,31,39,70,67,70,24,7,14,20,18,20,35,28,42,68,140,41,84,28,31,22,126,82,127,76,173,5,10,6,9,136,69,45,33,178,21,54,121,85,103,68,18,27,24,107,63,91,98,85
,,0.03,0.03,0.03,0.04,0.04,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.03,0.03,0.04,0.04,0.03,0.03,0.03,0.04,0.02,0.03,0.04,0.04,0.03,0.04,0.03,0.03,0.04,0.02,0.02,0.07,0.03,0.03,0.04,0.03,0.03,0.04,0.01,0.06,0.02,0.06,0.02,0.02,0.02,0.03,0.05,0.02,0.04,0.03,0.03
,,,,,,,,,,,,,,,,,,,,,,c,,,,ac,,,,c,,,,,,,,c,,,,,,,,a,,a,,,,,abcd,,a,,
,Not applicable,16,6,10,1,4,3,3,2,3,5,6,6,1,2,3,1,2,4,1,0,2,7,10,2,6,2,4,2,9,7,10,5,12,0,2,1,0,8,8,3,2,15,1,3,7,9,5,6,2,2,2,7,3,10,7,4
,,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,0.01,0.01,*%,*%,0.01,*%,0,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,0,*%,*%,0,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%,*%
,,,,,,,,,,,,,,,h,,,,h,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,a,,
,NET: Agree,3701,1769,1919,481,658,567,544,551,899,1139,1111,1450,486,180,383,386,318,377,598,428,544,1187,2514,919,1231,765,530,256,2151,1550,2069,1609,3054,69,350,141,75,2444,1223,639,613,3362,273,2756,828,3022,641,2092,732,825,535,1177,2690,932,2174,1415
,,0.59,0.59,0.6,0.58,0.63,0.56,0.54,0.57,0.64,0.61,0.55,0.61,0.59,0.61,0.63,0.6,0.59,0.59,0.58,0.61,0.56,0.55,0.62,0.64,0.59,0.62,0.57,0.46,0.61,0.57,0.58,0.62,0.59,0.53,0.63,0.58,0.58,0.61,0.57,0.53,0.57,0.6,0.56,0.72,0.38,0.68,0.38,0.67,0.75,0.67,0.6,0.5,0.74,0.39,0.62,0.57
,,,,,,acdeh,,,,acdeh,cdeh,,cdeh,,,i,,,,,i,,,a,bdefg,e,deg,e,,deg,e,,a,b,,b,,,bcd,c,,c,,,b,,b,,de,acde,de,e,,b,,b,
,NET: Disagree,1135,548,576,152,185,209,229,175,185,337,439,360,159,56,104,118,112,107,195,102,184,467,669,201,377,206,178,173,579,557,675,453,958,35,80,35,21,631,479,321,227,997,106,354,759,563,553,440,101,167,171,565,331,768,580,494
,,0.18,0.18,0.18,0.18,0.18,0.21,0.23,0.18,0.13,0.18,0.22,0.15,0.19,0.19,0.17,0.18,0.21,0.17,0.19,0.15,0.19,0.22,0.16,0.14,0.18,0.17,0.19,0.31,0.16,0.2,0.19,0.17,0.19,0.27,0.14,0.14,0.16,0.16,0.22,0.26,0.21,0.18,0.22,0.09,0.35,0.13,0.33,0.14,0.1,0.14,0.19,0.24,0.09,0.32,0.17,0.2
,,,,,fi,f,fi,abefgi,fi,,fi,befgi,,h,,,,h,,h,,h,b,,,a,,a,abcdfg,a,acf,,,cd,acd,,,,,a,abd,a,,a,,a,,a,b,,b,abc,abcd,,a,,a
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
