Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,,0.08,0.07,0.09,0.09,0.08,0.08,0.08,0.09,0.09,0.08,0.08,0.09,0.08,0.08,0.08,0.08,0.1,0.11,0.08,0.09,0.07,0.07,0.09,0.08,0.08,0.1,0.09,0.08,0.08,0.09,0.09,0.08,0.09,0.06,0.07,0.07,0.11,0.08,0.09,0.1,0.1,0.09,0.07,0.08,0.09,0.08,0.08,0.09,0.07,0.1,0.11,0.08,0.08,0.09,0.09,0.08
,,,,a,,,,,,,,,,,,,,i,i,,,,,a,,,abf,,,,,,,,,,,,,a,a,a,,,,,,,b,,be,be,,,,,
,2,531,228,301,40,86,91,78,92,144,127,169,236,85,24,53,40,45,57,97,63,68,181,350,126,162,120,81,43,287,244,309,221,478,8,16,16,12,327,194,103,109,477,51,345,165,385,134,268,79,115,74,194,320,202,303,207
,,0.09,0.08,0.09,0.05,0.08,0.09,0.08,0.1,0.1,0.07,0.08,0.1,0.1,0.08,0.09,0.06,0.08,0.09,0.09,0.09,0.07,0.08,0.09,0.09,0.08,0.1,0.09,0.08,0.08,0.09,0.09,0.08,0.09,0.06,0.03,0.07,0.09,0.08,0.09,0.09,0.1,0.08,0.1,0.09,0.07,0.09,0.08,0.09,0.08,0.09,0.08,0.08,0.09,0.09,0.09,0.08
,,,,a,,a,ag,a,ag,ag,,a,ag,di,,,,,,d,,,,,,,,,,,,,,c,,,c,c,,,,a,,,b,,,,,,,,,,,,
,3,386,172,213,31,65,76,65,57,93,96,140,150,61,16,37,42,20,46,57,55,52,119,267,93,117,79,61,36,210,176,233,153,331,5,31,12,7,244,132,63,77,347,25,240,137,290,90,184,53,82,49,156,238,137,206,159
,,0.06,0.06,0.07,0.04,0.06,0.08,0.06,0.06,0.07,0.05,0.07,0.06,0.08,0.05,0.06,0.06,0.04,0.07,0.06,0.08,0.05,0.06,0.07,0.07,0.06,0.06,0.07,0.07,0.06,0.06,0.07,0.06,0.06,0.04,0.06,0.05,0.05,0.06,0.06,0.05,0.07,0.06,0.05,0.06,0.06,0.06,0.05,0.06,0.05,0.07,0.05,0.07,0.07,0.06,0.06,0.06
,,,,,,a,ag,a,a,a,,ag,a,e,,,e,,e,,egi,,,,,,,,,,,,,,,,,,,,,c,,,,,,,,,,,,,,,
,4,357,161,193,39,62,49,53,55,100,101,102,154,44,15,32,40,27,39,73,47,38,119,238,86,118,80,44,29,204,153,206,151,316,5,20,11,0,221,132,73,75,322,30,214,125,257,91,173,64,64,46,128,200,140,211,135
,,0.06,0.05,0.06,0.05,0.06,0.05,0.05,0.06,0.07,0.05,0.05,0.07,0.05,0.05,0.05,0.06,0.05,0.06,0.07,0.07,0.04,0.06,0.06,0.06,0.06,0.06,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.04,0.04,0.05,0,0.06,0.06,0.06,0.07,0.06,0.06,0.06,0.06,0.06,0.05,0.06,0.07,0.05,0.05,0.05,0.05,0.06,0.06,0.05
,,,,,,,,,,ch,,,ch,,,,i,,,i,i,,,,,,,,,,,,,c,,,,,,,,,,,,,,,,,,,,,,,
,5,232,112,118,18,33,30,38,41,72,51,68,113,31,7,33,13,24,21,38,30,36,76,157,59,72,42,38,22,131,101,141,88,197,4,19,9,3,149,81,46,43,212,17,155,70,184,46,113,39,39,35,93,150,77,131,97
,,0.04,0.04,0.04,0.02,0.03,0.03,0.04,0.04,0.05,0.03,0.03,0.05,0.04,0.02,0.05,0.02,0.05,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.03,0.03,0.04,0.02,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.03,0.04,0.03,0.04,0.04,0.03,0.04,0.04,0.04,0.03,0.04,0.04
,,,,,,,,,ag,abcgh,,,abcgh,d,,bd,,d,,d,d,d,,,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,,,,,
,6,216,91,125,26,31,26,34,44,54,57,60,99,26,5,18,23,34,25,35,28,21,77,139,39,77,42,36,22,116,100,134,82,179,4,22,8,3,150,65,31,35,193,18,128,83,163,51,109,29,43,38,77,119,89,119,88
,,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.05,0.04,0.03,0.03,0.04,0.03,0.02,0.03,0.04,0.06,0.04,0.03,0.04,0.02,0.04,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.04,0.04,0.03,0.03,0.03,0.04,0.03,0.02,0.04,0.03,0.03,0.03,0.03,0.04,0.03,0.04,0.04,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.04,0.03,0.04
,,,,,,,,,bcgh,,,,ch,,,,,abcdgi,i,,i,,,,,,,,,,,,,,,,,,c,,,,,,,,,,,,,,,,,,
,7,185,76,109,26,40,21,29,26,43,66,50,70,25,7,22,15,22,21,34,21,18,57,128,43,74,26,26,15,117,67,98,86,156,5,16,4,3,106,78,46,44,165,18,111,71,125,59,84,19,38,27,69,100,81,109,69
,,0.03,0.03,0.03,0.03,0.04,0.02,0.03,0.03,0.03,0.04,0.02,0.03,0.03,0.02,0.04,0.02,0.04,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.04,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.04,0.03,0.02,0.02,0.03,0.04,0.04,0.04,0.03,0.04,0.03,0.03,0.03,0.04,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03
,,,,a,,ch,,,,,ch,,,,,i,,i,,i,,,,,,cg,,,,c,,,,,,,,,,a,a,a,,,,,,,,,,,,,,,
,8,149,58,89,13,22,23,30,26,34,35,53,60,17,7,8,18,19,19,23,18,19,43,106,38,60,16,18,17,97,51,77,70,136,3,4,5,0,93,55,27,36,132,14,89,58,102,46,62,22,27,12,63,87,55,84,61
,,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.01,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.03,0.03,0.03,0.01,0.02,0.03,0.03,0.02,0.02,0.03,0.03,0.03,0.01,0.02,0,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.01,0.03,0.02,0.02,0.02,0.02
,,,,a,,,,,,,,,,,,,,c,c,,,,,,c,cg,,,c,cg,,,,c,,,,,,,,,,,,,,,,,,,d,,,,
,9,138,62,75,11,21,29,23,26,28,32,52,54,21,7,12,18,7,13,20,13,26,46,92,31,45,31,21,9,76,62,70,68,112,4,14,2,3,81,57,31,24,124,12,70,64,92,46,68,25,26,17,51,81,48,77,55
,,0.02,0.02,0.02,0.01,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.03,0.03,0.02,0.03,0.01,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.01,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02
,,,,,,,ag,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,a,,,,,,,,,,,
,10,156,72,83,21,20,19,20,29,46,41,39,75,24,10,20,11,8,12,18,22,31,62,94,32,65,32,12,14,97,58,96,58,131,3,8,6,6,90,65,37,26,144,11,100,48,117,39,66,16,29,21,59,95,55,89,64
,,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.03,0.04,0.03,0.02,0.01,0.02,0.02,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.01,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.01,0.02,0.05,0.02,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.03,0.03
,,,,,,,,,h,bch,,,bch,,e,eg,,,,,,eg,,,,dg,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11,110,51,58,11,25,10,18,24,22,36,28,46,16,9,17,11,4,9,19,11,15,40,70,28,39,16,14,12,68,42,68,42,93,1,9,2,3,59,51,30,28,97,13,63,45,83,25,50,24,12,14,45,67,41,67,42
,,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.03,0.02,0.02,0.01,0.02,0.02,0.03,0.03,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02
,,,,,,ch,,,ch,,c,,c,,e,e,,,,,,,,,,,,,,,,,,,,,,,,a,a,a,,,,,,,,c,,,c,,,,
,12,112,65,46,12,15,16,26,20,22,27,42,42,16,7,6,10,6,14,16,8,28,34,78,24,38,17,19,14,62,50,57,54,94,3,6,5,4,77,34,21,14,105,7,64,44,85,26,49,14,20,15,49,62,47,59,50
,,0.02,0.02,0.01,0.01,0.01,0.02,0.03,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0.01,0.03,0.02,0.02,0.02,0.02,0.01,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.01,0.02,0.03,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02
,,,b,,,,,g,,,,,,,,,,,,,,cegh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,99,44,54,11,12,17,15,19,25,23,32,44,6,6,10,9,10,13,24,7,13,37,63,20,32,16,18,13,52,48,62,37,83,1,9,3,3,68,31,17,17,84,13,55,42,65,33,39,14,10,14,48,52,39,55,44
,,0.02,0.01,0.02,0.01,0.01,0.02,0.01,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.02,0.01,0.01,0.02,0.01,0.03,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.02,0.02,0.01,0.02,0.02,0.02
,,,,,,,,,,,,,,,,,,a,a,ah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac,,,,
,14,93,49,43,14,13,18,13,16,20,26,32,35,14,6,9,12,7,10,12,4,19,37,57,25,31,19,13,5,56,38,52,41,74,3,14,2,0,63,29,15,18,87,5,47,42,58,33,31,11,13,7,42,52,35,41,45
,,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.02,0.02,0.01,0,0.02,0.01,0.01,0.02,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.02
,,,,,,,,,,,,,,,h,,h,,,,,h,,,,,,,,,,,,,,,,,,,,,,,,a,,a,,,,,ad,,,,a
,15,94,50,44,23,17,11,15,9,19,40,26,27,20,7,5,6,6,8,14,9,18,38,56,24,27,17,22,4,51,43,61,31,72,1,12,6,3,60,30,18,16,85,8,62,28,68,22,45,16,19,11,32,60,31,54,35
,,0.02,0.02,0.01,0.03,0.02,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.02,0.02,0.01,0.01,0.02,0.01,0.02,0.01
,,,,,cefhi,,,,,,cehi,,,cd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,72,25,47,12,14,17,18,8,4,26,35,11,8,1,6,8,8,7,9,11,13,25,47,18,29,16,4,4,47,25,43,28,55,2,10,3,3,44,25,17,7,64,7,52,19,57,14,43,17,16,10,23,48,23,46,23
,,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.01,*%,0.01,0.02,*%,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01
,,,,a,fi,fi,efi,efi,,,fi,efi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17,64,37,27,12,10,11,2,12,17,22,13,29,5,4,4,8,5,6,12,8,12,25,38,19,18,16,4,6,37,26,35,29,47,2,10,5,0,44,19,11,8,60,3,34,26,41,21,34,13,12,9,20,39,23,39,23
,,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
,,,,,dh,d,d,,d,d,d,,dh,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,,,,,,,,
,18,57,26,31,13,11,13,5,8,7,24,18,14,9,1,5,5,4,2,10,3,16,27,30,13,15,11,12,5,28,29,33,24,40,1,10,5,0,33,22,14,8,50,6,42,15,49,8,35,13,13,8,18,43,14,41,15
,,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,0.01,*%,0.01,0.01,0.01,*%,0.01,*%,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
,,,,,dfi,,fi,,,,fi,,,,,,,,,,,fh,,,,,,,,,,,,,,a,a,,,,,,,,,,b,,,,,,,b,,b,
,NET: Rank 1,528,222,301,73,78,77,85,85,131,151,162,216,69,25,50,54,56,67,82,61,63,150,379,114,163,127,81,43,277,251,312,216,448,8,41,17,15,316,203,121,106,481,35,310,199,379,138,280,64,119,96,179,296,220,299,209
,,0.08,0.07,0.09,0.09,0.08,0.08,0.08,0.09,0.09,0.08,0.08,0.09,0.08,0.08,0.08,0.08,0.1,0.11,0.08,0.09,0.07,0.07,0.09,0.08,0.08,0.1,0.09,0.08,0.08,0.09,0.09,0.08,0.09,0.06,0.07,0.07,0.11,0.08,0.09,0.1,0.1,0.09,0.07,0.08,0.09,0.08,0.08,0.09,0.07,0.1,0.11,0.08,0.08,0.09,0.09,0.08
,,,,a,,,,,,,,,,,,,,i,i,,,,,a,,,abf,,,,,,,,,,,,,a,a,a,,,,,,,b,,be,be,,,,,
,NET: Rank 1-3,1446,623,815,144,229,243,228,234,368,373,471,602,215,64,140,136,121,171,236,180,183,450,995,333,442,326,223,122,775,671,853,591,1257,21,88,45,33,887,529,288,291,1305,111,895,501,1053,362,732,197,316,219,529,854,559,808,574
,,0.23,0.21,0.25,0.17,0.22,0.24,0.23,0.24,0.26,0.2,0.23,0.25,0.26,0.22,0.23,0.21,0.22,0.27,0.23,0.26,0.19,0.21,0.24,0.23,0.21,0.26,0.24,0.22,0.22,0.25,0.24,0.23,0.24,0.16,0.16,0.18,0.26,0.22,0.25,0.24,0.27,0.23,0.23,0.24,0.23,0.24,0.22,0.24,0.2,0.26,0.24,0.23,0.23,0.24,0.23,0.23
,,,,a,,a,ag,a,ag,abg,,ag,abg,di,,,,,di,i,di,,,a,,,bf,,,,bf,,,bcd,,,,,,a,,ac,,,,,,,b,,be,b,,,,,
,NET: Rank 1-5,2035,896,1126,201,325,322,319,330,539,525,641,869,290,86,205,189,173,231,347,257,258,645,1390,478,632,448,305,173,1110,926,1200,829,1770,30,127,66,36,1258,742,407,410,1840,158,1264,695,1495,500,1019,300,419,300,750,1203,776,1150,806
,,0.33,0.3,0.35,0.24,0.31,0.32,0.32,0.34,0.38,0.28,0.32,0.37,0.36,0.29,0.33,0.29,0.32,0.36,0.34,0.37,0.27,0.3,0.34,0.34,0.3,0.36,0.33,0.31,0.32,0.34,0.34,0.32,0.34,0.23,0.23,0.27,0.28,0.31,0.34,0.33,0.38,0.33,0.32,0.33,0.32,0.33,0.3,0.33,0.31,0.34,0.33,0.32,0.33,0.33,0.33,0.32
,,,,a,,a,ag,a,ag,abcdgh,,ag,abcdgh,di,,i,,i,bdi,i,bdi,,,a,b,,bf,,,,b,,,bcd,,,,,,a,,abc,,,,,b,,,,,,,,,,
,NET: Rank 1-18,3578,1602,1956,407,575,553,568,596,879,982,1121,1475,497,165,349,343,313,390,593,421,506,1192,2386,833,1182,724,526,314,2015,1564,2087,1479,3042,64,269,122,67,2226,1304,722,692,3229,293,2180,1280,2600,924,1736,535,698,503,1348,2106,1359,2030,1422
,,0.57,0.53,0.61,0.5,0.55,0.55,0.56,0.62,0.63,0.53,0.56,0.62,0.61,0.56,0.57,0.53,0.58,0.61,0.58,0.6,0.52,0.55,0.58,0.58,0.57,0.58,0.56,0.57,0.57,0.57,0.58,0.57,0.59,0.49,0.48,0.5,0.52,0.56,0.6,0.59,0.65,0.57,0.6,0.57,0.58,0.58,0.55,0.56,0.55,0.57,0.56,0.57,0.58,0.57,0.58,0.57
,,,,a,,a,a,a,abcdgh,abcdgh,,a,abcdgh,di,,,,i,di,i,di,,,a,,,,,,,,,,bcd,,,,,,a,a,abc,,,,,,,,,,,,,,,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
