Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,,0.03,0.04,0.03,0.03,0.02,0.02,0.02,0.06,0.04,0.02,0.02,0.05,0.04,0.04,0.02,0.03,0.04,0.03,0.04,0.03,0.03,0.02,0.04,0.04,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.07,0.03,0.04,0.02,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.04,0.03,0.03,0.03
,,,b,,,,,,abcdgh,bcdgh,,,abcdgh,c,c,,,c,,c,,,,a,,,,,,,,,,,,,,d,,,,c,,,,,,,,,,,,,,,
,2,262,139,122,22,22,32,28,50,108,44,60,158,43,7,27,27,18,33,49,30,29,74,187,57,102,45,40,17,159,102,157,103,231,6,10,10,4,167,94,41,45,237,22,157,94,177,84,110,35,49,27,123,143,109,124,123
,,0.04,0.05,0.04,0.03,0.02,0.03,0.03,0.05,0.08,0.02,0.03,0.07,0.05,0.02,0.04,0.04,0.03,0.05,0.05,0.04,0.03,0.03,0.05,0.04,0.05,0.04,0.04,0.03,0.05,0.04,0.04,0.04,0.04,0.04,0.02,0.04,0.03,0.04,0.04,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.03,0.05,0.04,0.05,0.04,0.05
,,,,,,,,,abcdgh,abcdegh,,,abcdgh,bi,,,,,i,i,,,,a,,,,,,,,,,c,c,,,,,,,,,,,,,,,,,,abd,,,,a
,3,242,127,115,24,30,38,31,39,79,55,69,118,34,11,34,33,38,22,26,23,22,95,147,59,71,47,39,25,131,111,148,93,207,3,21,11,0,153,87,40,53,228,13,160,69,182,57,113,45,36,31,88,146,87,143,91
,,0.04,0.04,0.04,0.03,0.03,0.04,0.03,0.04,0.06,0.03,0.03,0.05,0.04,0.04,0.06,0.05,0.07,0.03,0.02,0.03,0.02,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.02,0.04,0.04,0,0.04,0.04,0.03,0.05,0.04,0.03,0.04,0.03,0.04,0.03,0.04,0.05,0.03,0.03,0.04,0.04,0.04,0.04,0.04
,,,,,,,,,,abcdgh,,,abdgh,gi,,ghi,gi,abfghi,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,,,,c,,,,,,,
,4,181,88,92,13,22,28,33,36,49,35,62,84,20,10,14,13,19,24,33,21,27,63,118,50,57,32,19,23,106,75,98,82,155,3,17,6,0,114,64,32,42,162,17,133,41,137,43,81,26,32,23,71,110,62,90,86
,,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.04,0.03,0.02,0.03,0.04,0.02,0.03,0.02,0.02,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.04,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
,,,,,,,,ag,abg,ag,,ag,abg,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,b,,,,,,,,,,,,a
,5,190,93,97,16,25,33,31,32,53,41,64,85,38,10,21,13,17,17,29,18,28,58,132,43,61,35,32,19,105,85,104,86,163,3,14,5,3,118,67,30,42,178,10,119,68,144,44,93,37,32,23,75,129,55,107,73
,,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.03,0.04,0.02,0.03,0.04,0.05,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.03,0.03,0.02,0.04,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.04,0.02,0.03,0.03
,,,,,,,,,,ag,,,ag,dfghi,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,,,,,,,,,,,b,,,
,6,186,91,93,11,21,26,25,36,67,32,51,103,20,7,16,19,14,24,27,35,24,61,125,36,73,44,22,11,109,77,117,69,161,1,16,6,0,121,62,28,41,172,13,117,61,144,39,87,34,38,16,71,98,82,105,77
,,0.03,0.03,0.03,0.01,0.02,0.03,0.02,0.04,0.05,0.02,0.03,0.04,0.03,0.02,0.03,0.03,0.03,0.04,0.03,0.05,0.02,0.03,0.03,0.03,0.04,0.04,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.01,0.03,0.02,0,0.03,0.03,0.02,0.04,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03
,,,,,,,,,abgh,abcdgh,,,abcdgh,,,,,,,,acegi,,,,,,,,,,,,,,,,,,,,,c,,,,,,,,d,,,,,,,
,7,167,77,90,10,27,23,30,29,48,37,53,77,21,9,19,17,13,15,34,16,23,50,117,42,61,32,21,12,102,65,97,70,150,2,8,5,3,122,43,27,18,151,13,92,67,112,50,75,24,30,21,65,96,64,91,71
,,0.03,0.03,0.03,0.01,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.02,0.03,0.03,0.03,0.01,0.01,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.03
,,,,,,,,a,a,ag,,a,ag,,,,,,,,,,,,,,,,,,,,,,,,,,bd,,,,,,,,,,,,,,,,,,
,8,147,64,83,16,21,17,15,30,48,36,32,78,20,8,22,15,10,12,20,19,21,46,101,42,44,30,19,11,86,61,85,60,130,2,8,6,0,96,51,21,24,130,13,89,52,108,38,67,21,24,22,52,93,49,86,54
,,0.02,0.02,0.03,0.02,0.02,0.02,0.01,0.03,0.03,0.02,0.02,0.03,0.02,0.03,0.04,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.01,0.01,0.02,0,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02
,,,,,,,,,cdgh,bcdgh,,,bcdgh,,,fg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,168,67,100,13,19,25,26,30,55,32,51,85,19,2,18,16,12,16,26,24,35,53,115,33,63,28,21,23,95,72,104,62,142,2,15,6,3,96,69,34,36,154,11,85,76,104,62,64,24,25,15,74,79,82,87,70
,,0.03,0.02,0.03,0.02,0.02,0.03,0.03,0.03,0.04,0.02,0.03,0.04,0.02,0.01,0.03,0.02,0.02,0.03,0.03,0.03,0.04,0.02,0.03,0.02,0.03,0.02,0.02,0.04,0.03,0.03,0.03,0.02,0.03,0.01,0.03,0.03,0.02,0.02,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.02,0.04,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.03,0.03
,,,,a,,,,,abg,abgh,,,abgh,,,b,,,,,b,b,,,,,,,ac,,,,,,,,,,,,,,,,,a,,a,,,,,acd,,a,,
,10,141,54,86,15,19,19,31,24,33,34,49,58,14,9,9,15,12,17,22,24,20,41,101,31,42,32,22,14,74,68,79,62,119,3,13,6,0,91,48,28,30,134,6,78,60,97,44,61,22,23,15,65,81,54,85,53
,,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.01,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0,0.02,0.02,0.02,0.03,0.02,0.01,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02
,,,,a,,,,g,,,,,,,,,,,,,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,
,11,130,54,76,23,24,14,19,22,27,48,33,49,16,4,12,14,12,16,26,12,18,47,83,32,38,26,21,14,69,61,71,59,111,3,10,4,3,69,58,35,28,119,10,76,49,92,37,54,15,21,18,58,78,45,77,46
,,0.02,0.02,0.02,0.03,0.02,0.01,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
,,,,,c,,,,,,ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,a,a,,,,,,,,,,,,,,,
,12,139,48,92,20,31,25,23,16,26,50,47,42,16,4,14,9,15,20,19,19,22,44,96,29,48,25,20,17,77,62,85,53,115,5,12,3,3,79,58,40,22,117,19,85,48,106,30,64,24,20,20,51,91,46,79,55
,,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.01,0.02,0.01,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.01,0.03,0.02,0.03,0.03,0.02,0.02,0.04,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
,,,,a,,ei,,,,,i,,,,,,,,d,,,,,,,,,,,,,,,,d,,,,,,a,,,a,,,,,,,,,,,,,
,13,143,63,79,21,34,17,28,22,21,55,45,43,19,6,13,17,11,13,21,14,29,55,89,31,56,33,17,8,86,57,76,66,107,3,19,5,9,93,46,29,25,128,14,91,46,105,34,65,16,35,14,57,93,46,76,65
,,0.02,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0.01,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.03,0.02,0.01,0.02,0.02,0.02,0.03,0.02,0.03,0.03,0.02,0.07,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.03
,,,,,,cfi,,,,,cfi,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,,,d,,,,,,
,14,147,57,89,20,24,22,32,19,30,44,55,49,21,6,18,15,7,20,22,16,22,63,84,32,40,33,29,13,73,75,101,47,122,3,8,7,7,93,54,31,25,126,15,83,57,105,41,64,14,29,21,66,82,59,87,56
,,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.01,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.01,0.03,0.05,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.01,0.02,0.02,0.03,0.02,0.02,0.02,0.02
,,,,a,,,,,,,,,,,,,,,e,,,,b,,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,b,,,,
,15,130,58,70,11,27,26,19,17,30,38,45,47,14,6,14,17,10,14,17,13,25,46,84,39,38,17,22,15,77,54,71,59,112,2,13,3,0,83,46,25,23,120,9,74,57,88,41,63,24,24,14,46,81,44,71,54
,,0.02,0.02,0.02,0.01,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.01,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
,,,,,,,,,,,,,,,,,,,,,,,,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,110,50,59,18,20,22,14,15,20,38,36,35,13,6,9,11,9,9,20,18,14,45,64,19,33,17,30,10,52,57,62,46,90,3,12,5,0,67,42,31,18,102,7,69,35,87,21,64,23,23,18,33,58,48,63,43
,,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0.02,0.01,0.02,0.03,0.01,0.02,0.02,0.01,0.02,0.01,0.03,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,0.02,0.03,0.02,0.02,0.01,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,abcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17,114,49,65,27,24,16,14,19,14,50,30,33,12,9,10,15,14,7,12,12,23,41,73,25,40,25,18,6,65,49,66,48,91,2,13,7,0,80,33,23,13,103,10,66,42,84,27,52,11,22,20,51,62,50,77,33
,,0.02,0.02,0.02,0.03,0.02,0.02,0.01,0.02,0.01,0.03,0.02,0.01,0.01,0.03,0.02,0.02,0.03,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.03,0,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.01
,,,,,cdfhi,f,,,,,cdfhi,,,,fg,,,,,,,fg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,,b,
,18,94,40,55,22,28,16,11,6,11,51,26,17,22,6,7,5,9,11,15,8,11,30,65,22,39,24,4,6,61,34,52,42,77,1,11,5,0,55,39,29,18,82,12,56,39,68,24,48,12,19,17,28,48,45,68,25
,,0.02,0.01,0.02,0.03,0.03,0.02,0.01,0.01,0.01,0.03,0.01,0.01,0.03,0.02,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,*%,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.02,0.02,0,0.01,0.02,0.02,0.02,0.01,0.03,0.01,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0.01,0.01,0.02,0.02,0.01
,,,,,defhi,cdefhi,ei,,,,cdefhi,,,cdhi,,,,,,,,,,,d,d,d,,,d,,,,,,,,,,,a,,,,,,,,,,,,,,,b,
,NET: Rank 1,201,112,89,22,22,25,22,53,57,45,46,110,34,13,10,22,20,16,39,21,25,51,150,51,72,36,28,15,123,78,111,90,170,3,13,5,9,124,76,30,42,184,17,131,67,151,50,107,33,37,36,78,131,66,121,74
,,0.03,0.04,0.03,0.03,0.02,0.02,0.02,0.06,0.04,0.02,0.02,0.05,0.04,0.04,0.02,0.03,0.04,0.03,0.04,0.03,0.03,0.02,0.04,0.04,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.07,0.03,0.04,0.02,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.04,0.03,0.03,0.03
,,,b,,,,,,abcdgh,bcdgh,,,abcdgh,c,c,,,c,,c,,,,a,,,,,,,,,,,,,,d,,,,c,,,,,,,,,,,,,,,
,NET: Rank 1-3,705,377,327,69,74,94,81,142,244,143,176,386,111,31,71,81,77,71,114,73,75,220,484,168,245,128,107,57,413,292,416,286,608,12,44,25,13,444,257,111,139,648,51,448,231,509,191,330,113,122,95,289,420,262,388,289
,,0.11,0.13,0.1,0.08,0.07,0.09,0.08,0.15,0.17,0.08,0.09,0.16,0.14,0.1,0.12,0.13,0.14,0.11,0.11,0.11,0.08,0.1,0.12,0.12,0.12,0.1,0.11,0.1,0.12,0.11,0.12,0.11,0.12,0.09,0.08,0.1,0.1,0.11,0.12,0.09,0.13,0.12,0.1,0.12,0.11,0.11,0.11,0.11,0.12,0.1,0.11,0.12,0.12,0.11,0.11,0.12
,,,b,,,,b,,abcdgh,abcdgh,,,abcdgh,i,,i,i,i,i,i,,,,,,,,,,,,,,c,,,,,,c,,c,,,,,,,,,,,ac,,,,
,NET: Rank 1-5,1075,558,515,97,121,155,146,209,346,219,301,555,168,51,107,107,112,112,176,113,130,341,734,261,363,195,158,99,624,451,619,454,926,18,75,37,16,677,388,174,224,988,78,699,339,790,277,503,176,187,140,436,659,379,584,448
,,0.17,0.19,0.16,0.12,0.12,0.15,0.14,0.22,0.25,0.12,0.15,0.23,0.21,0.17,0.17,0.17,0.21,0.17,0.17,0.16,0.13,0.16,0.18,0.18,0.17,0.16,0.17,0.18,0.18,0.17,0.17,0.17,0.18,0.13,0.14,0.15,0.12,0.17,0.18,0.14,0.21,0.18,0.16,0.18,0.15,0.18,0.17,0.16,0.18,0.15,0.16,0.19,0.18,0.16,0.17,0.18
,,,b,,,,abg,g,abcdgh,abcdgh,,abg,abcdgh,hi,,i,,hi,i,i,,,,a,,,,,,,,,,c,,,,,c,c,,abc,,,b,,,,,,,,acd,b,,,
,NET: Rank 1-18,2893,1328,1551,323,441,425,431,496,776,764,857,1272,395,132,287,293,261,306,458,342,419,962,1930,672,979,560,424,258,1651,1242,1684,1198,2450,50,233,105,44,1822,1037,554,546,2624,230,1761,1028,2091,765,1332,441,520,371,1155,1700,1094,1638,1150
,,0.46,0.44,0.48,0.39,0.42,0.42,0.43,0.52,0.55,0.41,0.43,0.54,0.48,0.45,0.47,0.45,0.48,0.48,0.45,0.49,0.43,0.45,0.47,0.47,0.47,0.45,0.45,0.47,0.47,0.46,0.47,0.46,0.48,0.38,0.42,0.43,0.34,0.46,0.48,0.46,0.51,0.47,0.47,0.46,0.47,0.47,0.46,0.43,0.45,0.42,0.41,0.49,0.47,0.46,0.47,0.46
,,,,a,,,,,abcdgh,abcdgh,,,abcdgh,i,,,,,,,i,,,,,,,,,,,,,bc,,,,,,,,ac,,,,,,,,,,,abcd,,,,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
