Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q12N.8. My community isn't the same as it used to be: Thinking about your local community, to what extent do you agree or disagree with the following statements?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,8975,4014,4913,933,1711,1863,1359,1747,1362,2644,3222,3109,3004,5971,2821,2887,1590,1020,657,5708,3267,4583,4332,7653,267,480,491,50,5831,3039,1799,1444,8063,745,5631,3041,6649,2219,4643,1463,1894,1286,3177,5454,3218,5114,3545
,Total,8976,4315,4613,1174,1487,1427,1447,1399,2041,2661,2874,3440,3098,5878,2005,2962,1812,1367,830,4967,4008,5127,3774,7598,167,713,304,160,5725,3137,1774,1545,8083,710,5517,3117,6466,2379,4458,1404,1781,1273,3373,5279,3367,4995,3624
,Strongly agree,1271,663,601,203,255,203,200,182,228,457,403,410,595,676,235,377,301,207,150,612,658,730,524,997,39,134,53,44,687,559,341,265,1118,109,785,444,907,342,724,286,266,172,426,693,548,786,445
,,0.14,0.15,0.13,0.17,0.17,0.14,0.14,0.13,0.11,0.17,0.14,0.12,0.19,0.11,0.12,0.13,0.17,0.15,0.18,0.12,0.16,0.14,0.14,0.13,0.23,0.19,0.18,0.27,0.12,0.18,0.19,0.17,0.14,0.15,0.14,0.14,0.14,0.14,0.16,0.2,0.15,0.14,0.13,0.13,0.16,0.16,0.12
,,,b,,cdefhi,cdefhi,fi,f,,,cdefhi,fi,,b,,,,abf,af,abf,,abf,,,,a,a,a,a,,a,a,a,,,,,,,de,acde,e,,,,a,b,
,Tend to agree,2475,1229,1234,330,395,379,431,382,557,725,811,939,916,1559,524,782,530,428,211,1306,1169,1451,1012,2090,49,188,93,49,1559,887,481,459,2246,194,1523,866,1841,605,1313,385,575,354,857,1426,989,1429,957
,,0.28,0.28,0.27,0.28,0.27,0.27,0.3,0.27,0.27,0.27,0.28,0.27,0.3,0.27,0.26,0.26,0.29,0.31,0.25,0.26,0.29,0.28,0.27,0.28,0.29,0.26,0.31,0.31,0.27,0.28,0.27,0.3,0.28,0.27,0.28,0.28,0.28,0.25,0.29,0.27,0.32,0.28,0.25,0.27,0.29,0.29,0.26
,,,,,,,,bc,,,,,,b,,,,abf,abef,,,abf,,,,,,,,,,,,,,,,b,,e,,abde,,,,a,b,
,Neither agree nor disagree,2664,1278,1372,309,399,458,436,433,630,707,894,1063,853,1811,604,901,517,377,264,1506,1158,1490,1149,2264,37,214,94,43,1767,866,472,427,2423,192,1581,975,1857,766,1212,350,481,382,1063,1470,1090,1422,1129
