Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,0.12,0.13,0.11,0.19,0.16,0.11,0.11,0.08,0.09,0.18,0.11,0.09,0.15,0.11,0.13,0.11,0.12,0.12,0.13,0.12,0.12,0.11,0.14,0.1,0.22,0.22,0.23,0.17,0.12,0.12,0.12,0.11,0.12,0.13,0.15,0.08,0.14,0.06,0.16,0.22,0.13,0.15,0.08,0.15,0.07,0.16,0.08
,,,b,,cdefhi,cdefhi,ei,e,,,cdefhi,ei,,b,,,,,,,,,,a,,a,a,a,,,,,,,,b,,b,,ce,acde,e,e,,b,,b,
,Somewhat agree,3221,1499,1710,382,571,508,502,514,744,953,1010,1258,1066,2155,771,1067,662,491,230,1838,1383,1827,1378,2728,63,251,117,47,2168,1025,549,499,2952,215,2173,958,2498,697,1727,525,696,506,1094,2105,1022,1917,1207
,,0.36,0.35,0.37,0.33,0.38,0.36,0.35,0.37,0.36,0.36,0.35,0.37,0.34,0.37,0.38,0.36,0.37,0.36,0.28,0.37,0.34,0.36,0.37,0.36,0.38,0.35,0.39,0.29,0.38,0.33,0.31,0.32,0.37,0.3,0.39,0.31,0.39,0.29,0.39,0.37,0.39,0.4,0.32,0.4,0.3,0.38,0.33
,,,,a,,adh,,,a,,,,a,,a,eg,e,e,e,,eg,e,,,,,,,,bcd,,,,b,,b,,b,,e,e,e,e,,b,,b,
,Neither agree nor disagree,2384,1143,1231,304,308,379,395,403,594,612,775,997,793,1591,473,782,498,379,252,1255,1129,1471,887,2060,34,165,75,45,1520,829,459,412,2195,158,1369,870,1607,723,1064,311,448,305,978,1272,1009,1102,1155
,,0.27,0.26,0.27,0.26,0.21,0.27,0.27,0.29,0.29,0.23,0.27,0.29,0.26,0.27,0.24,0.26,0.28,0.28,0.3,0.25,0.28,0.29,0.23,0.27,0.2,0.23,0.25,0.28,0.27,0.26,0.26,0.27,0.27,0.22,0.25,0.28,0.25,0.3,0.24,0.22,0.25,0.24,0.29,0.24,0.3,0.22,0.32
,,,,,b,,bg,bg,bg,bg,,bg,bg,,,,a,a,a,abf,,af,b,,b,,,,,,,,,b,,,a,,a,,,b,,abcd,,a,,a
,Somewhat disagree,1400,650,740,165,223,238,229,221,324,388,467,545,469,932,342,484,261,196,117,826,574,725,665,1233,21,91,24,27,851,531,315,270,1224,148,759,593,941,440,643,172,289,183,571,730,632,797,561
,,0.16,0.15,0.16,0.14,0.15,0.17,0.16,0.16,0.16,0.15,0.16,0.16,0.15,0.16,0.17,0.16,0.14,0.14,0.14,0.17,0.14,0.14,0.18,0.16,0.12,0.13,0.08,0.17,0.15,0.17,0.18,0.17,0.15,0.21,0.14,0.19,0.15,0.18,0.14,0.12,0.16,0.14,0.17,0.14,0.19,0.16,0.15
,,,,,,,,,,,,,,,,cdg,g,,,,cg,,,a,cd,d,d,,d,,a,a,a,,a,,a,,a,b,,b,,abd,,a,,
,Strongly disagree,599,339,255,52,96,93,116,101,141,148,209,242,206,393,111,201,138,72,76,313,286,360,236,543,8,27,15,3,325,265,158,142,508,69,280,312,346,250,215,64,89,61,323,255,317,306,271
,,0.07,0.08,0.06,0.04,0.06,0.07,0.08,0.07,0.07,0.06,0.07,0.07,0.07,0.07,0.06,0.07,0.08,0.05,0.09,0.06,0.07,0.07,0.06,0.07,0.05,0.04,0.05,0.02,0.06,0.08,0.09,0.09,0.06,0.1,0.05,0.1,0.05,0.1,0.05,0.05,0.05,0.05,0.1,0.05,0.09,0.06,0.07
,,,b,,,a,a,ag,ag,a,,ag,ag,,,,,ad,,abdf,,ad,,,c,,,,,,a,a,a,,a,,a,,a,,,,,abcd,,a,,a
,Don't know,285,121,163,43,45,51,52,48,47,88,103,94,109,177,46,91,42,60,46,137,148,195,86,245,4,23,2,9,174,105,78,48,247,26,109,134,147,117,77,23,25,29,137,106,135,91,139
,,0.03,0.03,0.04,0.04,0.03,0.04,0.04,0.03,0.02,0.03,0.04,0.03,0.04,0.03,0.02,0.03,0.02,0.04,0.06,0.03,0.04,0.04,0.02,0.03,0.03,0.03,0.01,0.06,0.03,0.03,0.04,0.03,0.03,0.04,0.02,0.04,0.02,0.05,0.02,0.02,0.01,0.02,0.04,0.02,0.04,0.02,0.04
,,,,,f,,f,f,,,,f,,,,,,,abcf,abcfg,,acf,b,,d,d,d,,d,,,a,,,,,a,,a,,,,,abcd,,a,,a
,NET: Agree,4307,2063,2225,609,817,665,655,626,935,1426,1320,1561,1521,2786,1033,1404,872,659,339,2437,1870,2375,1900,3517,101,407,188,75,2856,1407,764,674,3909,308,2999,1208,3425,849,2460,834,931,695,1364,2916,1274,2699,1497
,,0.48,0.48,0.48,0.52,0.55,0.47,0.45,0.45,0.46,0.54,0.46,0.45,0.49,0.47,0.52,0.47,0.48,0.48,0.41,0.49,0.47,0.46,0.5,0.46,0.6,0.57,0.62,0.47,0.5,0.45,0.43,0.44,0.48,0.43,0.54,0.39,0.53,0.36,0.55,0.59,0.52,0.55,0.4,0.55,0.38,0.54,0.41
,,,,,cdefhi,cdefhi,,,,,cdefhi,,,,,bcefg,e,e,e,,eg,e,,a,,a,a,ae,,bcd,,,,b,,b,,b,,ce,acde,e,e,,b,,b,
,NET: Disagree,2000,989,995,217,318,332,345,322,466,535,676,788,675,1325,453,685,400,268,193,1139,861,1085,901,1776,29,118,39,30,1176,796,473,412,1731,217,1040,905,1287,689,858,236,378,244,893,986,949,1103,833
,,0.22,0.23,0.22,0.19,0.21,0.23,0.24,0.23,0.23,0.2,0.24,0.23,0.22,0.23,0.23,0.23,0.22,0.2,0.23,0.23,0.21,0.21,0.24,0.23,0.17,0.17,0.13,0.19,0.21,0.25,0.27,0.27,0.21,0.31,0.19,0.29,0.2,0.29,0.19,0.17,0.21,0.19,0.26,0.19,0.28,0.22,0.23
,,,,,,,ag,ag,ag,ag,,ag,ag,,,d,d,,,,d,,,a,bcd,,,,,,a,a,a,,a,,a,,a,b,,b,,abcd,,a,,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
