Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,,0.1,0.13,0.07,0.13,0.12,0.09,0.08,0.07,0.09,0.13,0.09,0.08,0.1,0.1,0.1,0.12,0.08,0.1,0.08,0.07,0.13,0.11,0.09,0.1,0.09,0.1,0.09,0.12,0.09,0.1,0.09,0.1,0.09,0.16,0.15,0.13,0.12,0.09,0.11,0.12,0.09,0.09,0.11,0.1,0.09,0.1,0.1,0.11,0.16,0.09,0.08,0.09,0.11,0.08,0.08,0.13
,,,b,,cdefhi,cdefhi,e,,,e,cdefhi,e,,,,,gh,,,,,acefgh,,,,,,,,,,,,,a,a,a,,,a,a,,,,,,,,de,acde,,,,b,,,a
,Somewhat agree,1052,577,466,203,194,179,155,117,205,397,333,322,131,42,105,131,100,95,177,108,162,392,660,235,336,237,157,86,572,481,614,429,835,19,125,49,21,680,355,201,175,947,85,686,347,782,266,573,208,219,146,369,621,411,520,503
,,0.17,0.19,0.15,0.25,0.19,0.18,0.15,0.12,0.15,0.21,0.17,0.14,0.16,0.14,0.17,0.2,0.19,0.15,0.17,0.15,0.17,0.18,0.16,0.17,0.16,0.19,0.17,0.16,0.16,0.18,0.17,0.16,0.16,0.15,0.22,0.2,0.16,0.17,0.16,0.17,0.16,0.17,0.17,0.18,0.16,0.17,0.16,0.18,0.21,0.18,0.16,0.16,0.17,0.17,0.15,0.2
,,,b,,bcdefhi,defi,efi,e,,,cdefhi,ei,,,,,abfh,,,,,,b,,,,bf,,,,,,,,,ab,a,,,,,,,,b,,,,e,cde,,,,,,,a
,Neither agree nor disagree,1248,594,647,182,202,226,194,192,253,384,420,444,158,68,122,121,119,123,197,138,203,477,771,231,406,257,210,145,637,612,781,451,1021,27,104,49,44,789,437,246,211,1138,87,681,496,803,416,568,149,239,180,523,666,531,559,614
,,0.2,0.2,0.2,0.22,0.19,0.23,0.19,0.2,0.18,0.21,0.21,0.19,0.19,0.23,0.2,0.19,0.22,0.19,0.19,0.2,0.21,0.22,0.19,0.16,0.19,0.21,0.22,0.26,0.18,0.22,0.22,0.17,0.2,0.21,0.19,0.2,0.34,0.2,0.2,0.2,0.2,0.2,0.18,0.18,0.23,0.18,0.25,0.18,0.15,0.19,0.2,0.22,0.18,0.22,0.16,0.25
,,,,,f,,fi,,,,,,,,,,,,,,,,b,,,a,a,af,abcf,,abf,b,,,,,,acd,,,,,,,,a,,a,b,,b,b,abc,,a,,a
,Somewhat disagree,1475,660,807,162,230,231,231,248,373,392,462,621,200,65,131,142,141,169,243,188,195,461,1013,360,499,288,233,95,859,616,799,668,1260,35,110,46,16,1003,463,261,238,1340,113,906,512,1080,373,688,173,296,219,564,855,563,775,640
,,0.24,0.22,0.25,0.2,0.22,0.23,0.23,0.26,0.27,0.21,0.23,0.26,0.25,0.22,0.21,0.22,0.26,0.26,0.24,0.27,0.2,0.21,0.25,0.25,0.24,0.23,0.25,0.17,0.24,0.23,0.22,0.26,0.24,0.27,0.2,0.19,0.12,0.25,0.21,0.21,0.22,0.24,0.23,0.24,0.23,0.24,0.22,0.22,0.18,0.24,0.24,0.24,0.24,0.24,0.22,0.26
,,,,a,,,,,abg,abgh,,,abcdgh,i,,,,i,ci,,cdi,,,a,eg,e,e,e,,e,e,,a,cd,cde,,,,bc,,,,,,,,,,b,,b,b,b,,,,a
,Strongly disagree,1741,741,991,144,262,260,327,324,424,406,587,748,234,83,176,164,125,179,316,201,264,550,1192,444,619,315,220,143,1063,678,966,770,1494,26,119,63,27,1098,627,340,322,1574,135,1091,601,1309,411,902,280,354,268,619,1054,631,1307,380
,,0.28,0.25,0.31,0.17,0.25,0.26,0.33,0.34,0.3,0.22,0.29,0.32,0.29,0.28,0.29,0.25,0.23,0.28,0.31,0.29,0.27,0.26,0.29,0.31,0.3,0.25,0.24,0.26,0.3,0.25,0.27,0.29,0.29,0.2,0.21,0.26,0.21,0.27,0.29,0.28,0.3,0.28,0.28,0.29,0.27,0.29,0.25,0.29,0.29,0.29,0.3,0.26,0.29,0.27,0.37,0.15
,,,,a,,ag,ag,abcg,abcgh,abcg,a,abcg,abcg,e,,e,,,e,de,e,,,a,cdeg,cdg,,,,cdg,,,a,bc,,,,,,,,,,,,,b,,e,,,,,b,,b,
,Don't know,117,50,67,22,23,17,16,17,22,45,33,39,13,5,19,13,11,11,16,11,18,48,70,17,35,19,25,21,52,66,83,32,86,3,16,3,6,74,41,25,20,98,12,47,46,63,39,36,11,8,17,53,48,47,45,44
,,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.03,0.04,0.01,0.02,0.02,0.01,0.02,0.03,0.03,0.01,0.05,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.02,0.02,0.01,0.02,0.01,0.02
,,,,,,,,,,,,,,,,g,,,,,,,,,,,,af,abcf,,af,b,,,,,,,,,,,,,,a,,a,,,,c,abc,,a,,
,NET: Agree,1660,962,688,314,323,269,239,180,335,637,508,515,212,73,164,206,146,157,255,160,287,620,1040,375,528,363,244,150,902,757,950,689,1291,40,208,81,37,1041,589,344,275,1472,139,1081,543,1221,430,914,367,332,215,586,1013,604,801,817
,,0.27,0.32,0.21,0.38,0.31,0.27,0.24,0.19,0.24,0.34,0.25,0.22,0.26,0.25,0.27,0.32,0.27,0.25,0.25,0.23,0.3,0.29,0.25,0.26,0.25,0.29,0.26,0.27,0.26,0.28,0.27,0.26,0.25,0.3,0.37,0.33,0.28,0.26,0.27,0.28,0.26,0.26,0.29,0.28,0.25,0.27,0.26,0.29,0.37,0.27,0.24,0.25,0.28,0.25,0.23,0.33
,,,b,,bcdefhi,cdefhi,ei,e,,e,cdefhi,ei,e,,,,abcfgh,,,,,fgh,b,,,,bf,,,,,,,,,a,a,,,,,,,,b,,,,de,acde,,,,b,,,a
,NET: Disagree,3216,1401,1799,305,493,491,558,572,797,798,1049,1369,434,148,307,307,266,349,558,388,459,1011,2205,804,1118,603,454,237,1922,1294,1765,1437,2754,60,229,109,43,2100,1089,601,560,2915,248,1998,1113,2388,784,1590,453,650,487,1184,1909,1194,2082,1021
,,0.52,0.47,0.56,0.37,0.47,0.49,0.55,0.6,0.57,0.43,0.52,0.58,0.53,0.5,0.5,0.47,0.49,0.55,0.54,0.56,0.48,0.47,0.54,0.56,0.54,0.49,0.49,0.43,0.55,0.47,0.49,0.55,0.53,0.46,0.41,0.45,0.33,0.52,0.51,0.49,0.53,0.52,0.51,0.52,0.51,0.53,0.47,0.51,0.46,0.53,0.54,0.5,0.53,0.5,0.6,0.41
,,,,a,,ag,ag,abcg,abcgh,abcgh,a,abg,abcgh,di,,,,,di,dei,cdei,,,a,cdeg,cdeg,e,,,cdeg,,,a,bcde,,,,,,,,,,,,,b,,b,,b,b,b,,,b,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
