Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q28.4. I don't believe in climate change: To what extent do you agree or disagree, if at all, with the following statements relating to climate change?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,English region,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,North-West,North-East,Yorkshire & Humberside,West Midlands,East Midlands,South-West,South-East,Eastern,London,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,6241,2812,3396,663,1162,1266,943,1226,981,1825,2209,2207,802,296,623,647,519,675,1019,691,969,2105,4136,1996,2009,1138,681,417,4005,2236,3258,2940,5064,240,446,421,42,4108,2058,1189,992,5627,489,3850,2171,4567,1590,3235,1022,1294,919,2217,3719,2304,3568,2432
,Total,6241,3007,3201,823,1041,1004,1006,961,1406,1864,2010,2367,817,294,612,647,542,640,1027,697,967,2156,4085,1426,2086,1242,933,553,3513,2728,3579,2609,5152,131,557,243,130,4004,2157,1216,1066,5623,486,3806,2198,4476,1669,3109,980,1229,899,2346,3636,2376,3487,2495
,Strongly agree,447,306,139,69,65,61,73,54,124,134,134,178,53,25,56,52,38,40,62,44,78,180,266,98,158,99,53,38,256,190,260,179,361,12,42,18,13,281,159,90,85,403,30,291,136,320,120,226,119,71,36,186,265,162,159,277
,,0.07,0.1,0.04,0.08,0.06,0.06,0.07,0.06,0.09,0.07,0.07,0.08,0.06,0.09,0.09,0.08,0.07,0.06,0.06,0.06,0.08,0.08,0.07,0.07,0.08,0.08,0.06,0.07,0.07,0.07,0.07,0.07,0.07,0.09,0.08,0.07,0.1,0.07,0.07,0.07,0.08,0.07,0.06,0.08,0.06,0.07,0.07,0.07,0.12,0.06,0.04,0.08,0.07,0.07,0.05,0.11
,,,b,,e,,,,,bceh,,,e,,,fg,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,b,,,,d,acde,,,cd,,,,a
,Somewhat agree,653,373,280,115,134,112,114,68,111,249,226,178,91,32,58,79,53,49,99,53,139,252,401,166,187,137,110,54,353,300,369,280,499,13,84,32,22,429,214,119,99,585,53,463,178,516,131,413,142,170,100,184,445,198,329,314
,,0.1,0.12,0.09,0.14,0.13,0.11,0.11,0.07,0.08,0.13,0.11,0.08,0.11,0.11,0.09,0.12,0.1,0.08,0.1,0.08,0.14,0.12,0.1,0.12,0.09,0.11,0.12,0.1,0.1,0.11,0.1,0.11,0.1,0.1,0.15,0.13,0.17,0.11,0.1,0.1,0.09,0.1,0.11,0.12,0.08,0.12,0.08,0.13,0.15,0.14,0.11,0.08,0.12,0.08,0.09,0.13
,,,b,,efi,efi,efi,efi,,,efhi,efi,,fh,,,fh,,,,,acefgh,b,,b,,,b,,,b,,,,,ab,a,,,,,,,,b,,b,,e,de,e,e,,b,,,a
,Neither agree nor disagree,934,431,501,149,167,191,123,126,179,316,314,304,133,45,78,105,97,91,148,97,139,357,577,163,271,220,161,120,434,501,603,318,757,23,85,36,28,582,331,194,138,836,73,542,339,623,290,446,124,177,145,356,519,368,338,524
,,0.15,0.14,0.16,0.18,0.16,0.19,0.12,0.13,0.13,0.17,0.16,0.13,0.16,0.15,0.13,0.16,0.18,0.14,0.14,0.14,0.14,0.17,0.14,0.11,0.13,0.18,0.17,0.22,0.12,0.18,0.17,0.12,0.15,0.18,0.15,0.15,0.22,0.15,0.15,0.16,0.13,0.15,0.15,0.14,0.15,0.14,0.17,0.14,0.13,0.14,0.16,0.15,0.14,0.15,0.1,0.21
,,,,,defi,defi,defhi,,,,defi,defi,,,,,,c,,,,,b,,,,abf,abf,abf,,abf,b,,,,,,,,,d,,,,,,,a,,,,b,,,,,a
,Somewhat disagree,1088,485,600,113,164,154,219,184,254,277,373,438,134,34,111,104,102,120,172,139,174,347,740,240,352,236,173,88,592,496,668,409,899,21,103,39,22,740,335,192,174,1019,60,653,381,781,284,515,146,204,164,416,630,415,504,537
,,0.17,0.16,0.19,0.14,0.16,0.15,0.22,0.19,0.18,0.15,0.19,0.18,0.16,0.12,0.18,0.16,0.19,0.19,0.17,0.2,0.18,0.16,0.18,0.17,0.17,0.19,0.19,0.16,0.17,0.18,0.19,0.16,0.17,0.16,0.18,0.16,0.17,0.18,0.16,0.16,0.16,0.18,0.12,0.17,0.17,0.17,0.17,0.17,0.15,0.17,0.18,0.18,0.17,0.17,0.14,0.22
,,,,a,,,,abcfghi,abcg,ag,,abcg,abcg,b,,b,,b,b,b,b,b,,a,,,,,,,,b,,,,,,,bc,,,,b,,,,,,,,,b,b,,,,a
,Strongly disagree,3027,1383,1619,364,479,469,471,521,721,844,941,1242,391,149,293,301,242,333,534,359,425,976,2051,751,1093,537,414,232,1844,1183,1624,1390,2565,60,229,115,42,1922,1075,594,556,2696,266,1815,1132,2184,812,1479,433,600,446,1163,1728,1201,2122,814
,,0.48,0.46,0.51,0.44,0.46,0.47,0.47,0.54,0.51,0.45,0.47,0.52,0.48,0.51,0.48,0.46,0.45,0.52,0.52,0.52,0.44,0.45,0.5,0.53,0.52,0.43,0.44,0.42,0.52,0.43,0.45,0.53,0.5,0.46,0.41,0.47,0.33,0.48,0.5,0.49,0.52,0.48,0.55,0.48,0.51,0.49,0.49,0.48,0.44,0.49,0.5,0.5,0.48,0.51,0.61,0.33
,,,,a,,,,,abcdgh,abcgh,,,abcdgh,,i,,,,dei,dei,ei,,,a,cdeg,cdeg,,,,cdeg,,,a,ce,,,,,,,,a,,a,,a,,,,,b,b,b,,a,b,
,Don't know,92,30,63,13,31,17,6,8,18,44,22,26,15,8,17,7,10,7,11,5,12,43,49,9,25,14,22,22,34,58,56,33,70,2,14,2,3,49,42,28,14,83,4,41,32,50,32,30,14,7,9,41,49,33,36,30
,,0.01,0.01,0.02,0.02,0.03,0.02,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.03,0.03,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.04,0.01,0.02,0.02,0.01,0.01,0.02,0.02,0.01,0.02,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01
,,,,a,d,cdefhi,d,,,,dehi,,,,fgh,dfghi,,,,,,,b,,,,,abcf,abcfg,,abcf,,,,,,,,,a,a,,,,,,,a,,c,,,ac,,,,
,NET: Agree,1100,678,419,184,199,173,187,122,234,383,360,356,144,57,113,131,91,89,161,97,217,432,668,264,346,236,162,92,610,490,629,459,860,25,126,50,34,710,373,209,183,989,83,754,314,837,251,639,262,242,136,370,710,359,487,591
,,0.18,0.23,0.13,0.22,0.19,0.17,0.19,0.13,0.17,0.21,0.18,0.15,0.18,0.19,0.19,0.2,0.17,0.14,0.16,0.14,0.22,0.2,0.16,0.19,0.17,0.19,0.17,0.17,0.17,0.18,0.18,0.18,0.17,0.19,0.23,0.21,0.27,0.18,0.17,0.17,0.17,0.18,0.17,0.2,0.14,0.19,0.15,0.21,0.27,0.2,0.15,0.16,0.2,0.15,0.14,0.24
,,,b,,cefhi,ei,e,ei,,e,cefhi,ei,,h,fh,fh,fgh,,,,,aefgh,b,,,,,,,,,,,,,a,a,,,,,,,,b,,b,,de,acde,de,,,b,,,a
