Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140
,,0.12,0.11,0.12,0.12,0.1,0.11,0.11,0.06,0.12,0.11,0.15,0.24,0.12,0.2,0.07,0.09,0.17,0.1,0.1,0.1,0.11,0.13,0.12,0.1,0.12,0.09,0.14,0.14,0.05,0.12,0.16,0.13,0.02,0.15,0.14,0.14,0.43,0.13,0.06,0.15,0.13,0.09,0.17,0.13,0.14,0.15,0.09,0.15,0.05,0.13,0.11,0.08,0.18,0.23,0.14,0.12,0.14,0.13,0.11,0.13,0.08,0.15,0.06,0.16,0.12,0.3,0,0.17,0.1,0.09,0.08,0,0.13,0.13,0.28,0,0.17,0.1,0,0,0.21,0,0.11,0.26,0.12,0.11,0.11,0.11,0.16,0.1,0.09,0.14,0,0,0.19,0.1,0.17,0.18,0.11,0.12,0.1,0.1,0.11,0.05,0.08,0.11,0.08,0.11,0.1,0.08,0.12,0.07,0.11,0.08,0.07,0.11,0.26,0.11,0.11,0.13,0.12,0.13,0.11,0.08,0.15,0.11,0.12,0.11,0,0.12,0.25,0.08,0.24,0.07,0.1,0.1,0.11,0.12,0.09
,,,,,,,,,,,,,de,,de,,,bcdh,,,,,,,,e,,e,e,,d,d,d,,d,d,d,,,,,,,,,,,,,,,,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,,,,,d,,,,,,,,djo,,d,,,,,,,,,,,,,,,,,,,,acd,,,,,,
,£50 - £99,81,41,20,20,24,33,67,8,53,28,26,1,11,8,6,45,20,61,25,26,9,7,74,61,22,41,40,19,23,18,18,4,19,4,13,6,0,7,10,1,4,5,6,1,8,11,18,6,3,18,23,33,3,3,1,80,1,32,49,57,4,8,12,0,52,3,1,1,1,2,1,0,3,2,1,0,2,10,2,0,0,0,70,1,2,9,58,53,5,12,11,1,0,0,4,60,9,5,79,81,74,73,38,17,26,44,38,49,55,58,80,21,57,65,33,79,2,76,72,26,36,37,31,9,13,18,17,14,0,8,2,6,35,32,8,45,19,30,12
,,0.14,0.18,0.14,0.1,0.15,0.14,0.14,0.07,0.14,0.14,0.13,0.03,0.14,0.16,0.09,0.16,0.12,0.14,0.13,0.15,0.16,0.07,0.15,0.14,0.12,0.15,0.13,0.14,0.16,0.12,0.13,0.14,0.18,0.12,0.14,0.12,0,0.16,0.29,0.08,0.16,0.09,0.11,0.02,0.18,0.22,0.13,0.11,0.15,0.14,0.12,0.19,0.04,0.2,0.17,0.14,0.17,0.12,0.15,0.16,0.06,0.11,0.15,0,0.16,0.17,0.3,0.07,0.07,0.09,0.04,0,0.17,0.05,0.1,0,0.2,0.19,0.12,0,0,0,0.14,0.11,0.08,0.15,0.14,0.15,0.09,0.15,0.16,0.08,0,0,0.19,0.14,0.16,0.09,0.14,0.14,0.14,0.15,0.12,0.15,0.14,0.12,0.15,0.13,0.14,0.13,0.14,0.13,0.14,0.14,0.13,0.14,0.07,0.15,0.15,0.11,0.15,0.12,0.19,0.13,0.11,0.14,0.14,0.15,0,0.2,0.14,0.11,0.25,0.12,0.06,0.18,0.1,0.15,0.11
,,,c,,,d,d,d,,,,,,,,,a,,f,,f,,,f,f,,,,,,,,,,,,,,g,efgjk,,g,,,,g,g,g,,,d,,bd,,,,d,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acd,d,,b,,,
,£100 - £149,85,30,26,29,16,27,64,16,48,36,20,4,19,6,6,42,30,55,28,23,4,10,74,55,23,42,43,16,26,22,19,2,20,5,13,4,0,3,6,1,5,11,6,5,7,5,23,9,4,17,32,17,15,3,1,84,1,31,54,53,10,9,13,1,46,1,2,4,1,2,4,2,3,3,1,2,0,10,2,1,0,1,74,3,4,5,64,59,5,11,10,1,0,2,3,72,6,5,80,85,76,70,48,19,24,59,35,56,61,63,81,29,58,64,31,83,2,76,72,35,34,48,15,10,20,15,23,10,1,5,0,5,14,50,14,26,34,27,16
,,0.14,0.13,0.18,0.14,0.1,0.12,0.14,0.13,0.12,0.18,0.1,0.15,0.23,0.12,0.09,0.15,0.18,0.13,0.15,0.13,0.07,0.1,0.15,0.13,0.13,0.15,0.14,0.12,0.18,0.15,0.14,0.06,0.19,0.16,0.14,0.08,0,0.08,0.18,0.1,0.19,0.19,0.11,0.1,0.15,0.09,0.16,0.17,0.17,0.13,0.17,0.1,0.21,0.21,0.15,0.14,0.15,0.12,0.17,0.15,0.15,0.11,0.16,0.09,0.14,0.05,0.43,0.35,0.06,0.14,0.19,0.24,0.14,0.11,0.1,0.24,0,0.18,0.12,0.08,0,0.36,0.15,0.21,0.15,0.07,0.16,0.16,0.11,0.14,0.15,0.1,0,0.5,0.12,0.17,0.1,0.09,0.14,0.14,0.15,0.14,0.15,0.17,0.13,0.16,0.14,0.15,0.15,0.14,0.14,0.18,0.14,0.14,0.12,0.15,0.08,0.15,0.15,0.14,0.15,0.16,0.09,0.15,0.17,0.12,0.19,0.11,0.16,0.12,0,0.11,0.1,0.19,0.1,0.11,0.18,0.14,0.15
,,,,,,,,,,,ac,,,d,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,,,,,,,bd,,,a,,
,£150 - £199,81,33,21,27,22,32,67,14,55,26,32,4,11,7,11,43,23,59,25,27,7,15,66,59,24,43,38,21,22,20,14,4,16,6,16,5,0,6,1,3,4,6,11,9,10,5,19,6,2,16,24,32,6,2,1,80,1,40,41,42,11,13,15,1,40,2,0,0,3,6,3,0,3,5,3,0,2,7,6,2,1,0,65,4,4,10,56,53,4,8,7,1,0,1,5,61,6,7,80,81,75,74,45,23,27,53,41,51,58,68,81,28,59,72,43,80,1,71,67,40,33,42,22,8,9,16,26,13,3,4,2,4,14,57,7,32,32,25,18
,,0.14,0.14,0.15,0.13,0.14,0.14,0.14,0.12,0.14,0.13,0.16,0.13,0.13,0.15,0.16,0.15,0.14,0.14,0.13,0.15,0.12,0.15,0.14,0.14,0.14,0.16,0.12,0.16,0.16,0.14,0.1,0.14,0.15,0.19,0.18,0.11,0,0.15,0.02,0.32,0.16,0.11,0.2,0.17,0.21,0.1,0.13,0.11,0.08,0.12,0.12,0.19,0.08,0.14,0.16,0.14,0.16,0.15,0.13,0.12,0.16,0.16,0.18,0.1,0.12,0.11,0,0,0.13,0.33,0.12,0,0.17,0.17,0.25,0,0.14,0.13,0.31,0.21,0.14,0,0.13,0.28,0.19,0.15,0.14,0.14,0.08,0.1,0.11,0.07,0,0.24,0.2,0.14,0.11,0.12,0.14,0.14,0.14,0.15,0.14,0.2,0.15,0.15,0.16,0.14,0.15,0.16,0.14,0.17,0.14,0.16,0.16,0.14,0.04,0.14,0.14,0.16,0.14,0.14,0.13,0.13,0.08,0.13,0.22,0.13,0.28,0.11,0.18,0.08,0.1,0.22,0.05,0.13,0.16,0.13,0.17
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,,b,,b,b,b,,b,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc,,,,,,,abd,,,,,
,£200 - £249,67,26,15,26,17,27,53,19,45,22,25,3,6,3,9,39,12,55,26,23,6,12,55,55,22,30,36,18,13,18,15,4,9,4,7,10,0,7,5,0,5,7,5,7,1,5,16,5,4,12,24,19,8,1,3,64,3,27,39,40,10,10,5,1,39,1,0,0,3,3,2,2,1,6,0,1,2,5,1,0,1,0,55,0,4,8,44,39,5,10,9,1,0,1,0,48,7,8,66,67,60,56,37,15,18,41,28,44,47,53,65,22,48,54,29,63,4,56,57,31,29,31,19,7,15,16,8,14,1,3,1,7,9,36,16,22,29,19,17
,,0.11,0.11,0.11,0.12,0.1,0.11,0.11,0.16,0.12,0.11,0.13,0.1,0.08,0.05,0.13,0.14,0.07,0.13,0.14,0.13,0.1,0.12,0.11,0.13,0.12,0.11,0.12,0.13,0.09,0.12,0.11,0.12,0.08,0.12,0.08,0.22,0,0.16,0.15,0,0.19,0.13,0.1,0.14,0.02,0.09,0.11,0.09,0.17,0.09,0.12,0.11,0.12,0.08,0.38,0.11,0.38,0.1,0.12,0.11,0.15,0.13,0.07,0.11,0.12,0.06,0,0,0.15,0.15,0.11,0.3,0.04,0.21,0,0.18,0.17,0.09,0.04,0,0.15,0,0.11,0,0.15,0.12,0.11,0.11,0.1,0.13,0.14,0.09,0,0.26,0,0.11,0.13,0.13,0.12,0.11,0.11,0.12,0.12,0.13,0.1,0.12,0.11,0.12,0.12,0.12,0.11,0.14,0.12,0.12,0.11,0.11,0.16,0.11,0.12,0.13,0.12,0.1,0.11,0.11,0.13,0.13,0.07,0.15,0.17,0.08,0.07,0.14,0.06,0.14,0.12,0.09,0.15,0.1,0.16
,,,,,,,,,,,,,,,,,,,a,a,,,,,a,,,,,,,,,,,,df,,h,h,,h,h,,h,,,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,,,,,,b,,,a,,
,£250 - £499,57,20,12,25,20,26,47,14,35,21,15,2,6,8,9,25,16,41,22,12,7,11,47,41,16,31,26,17,14,9,11,6,11,3,8,9,0,2,2,1,3,9,2,10,5,5,16,2,2,10,18,19,10,0,0,57,0,24,33,32,7,5,13,1,29,1,1,1,2,1,2,2,1,1,0,2,1,7,3,3,0,1,47,0,3,9,36,31,4,11,8,3,1,0,3,41,7,7,57,57,51,46,27,13,20,34,26,36,41,44,57,16,34,46,29,55,2,51,46,20,16,36,14,3,11,21,4,10,2,6,0,6,9,26,16,25,21,21,12
,,0.1,0.09,0.08,0.12,0.12,0.11,0.1,0.11,0.09,0.11,0.08,0.07,0.07,0.16,0.13,0.09,0.1,0.1,0.12,0.07,0.12,0.11,0.1,0.1,0.09,0.11,0.08,0.12,0.1,0.06,0.08,0.19,0.11,0.09,0.09,0.18,0,0.05,0.05,0.08,0.1,0.15,0.03,0.19,0.1,0.1,0.12,0.04,0.08,0.08,0.09,0.11,0.14,0,0,0.1,0,0.09,0.1,0.09,0.1,0.06,0.17,0.07,0.09,0.07,0.27,0.09,0.12,0.06,0.08,0.24,0.05,0.03,0,0.26,0.09,0.14,0.15,0.37,0,0.29,0.1,0,0.12,0.14,0.09,0.09,0.09,0.14,0.12,0.22,1,0,0.14,0.09,0.13,0.12,0.1,0.1,0.1,0.09,0.09,0.11,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.08,0.1,0.11,0.1,0.08,0.1,0.09,0.08,0.07,0.12,0.08,0.05,0.1,0.17,0.03,0.1,0.2,0.14,0,0.11,0.07,0.1,0.12,0.1,0.11,0.11,0.11
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,ab,,,,,,f,,abfk,,,,,,,,,,,,,,,,,,,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,ad,,d,,d,,,,,,,,,
,£500 - £749,39,15,11,13,15,18,32,10,29,9,11,2,5,1,7,18,7,31,11,14,5,9,29,31,12,18,20,7,11,7,8,5,11,1,4,3,0,2,1,1,1,7,6,3,3,4,6,5,1,13,11,12,3,0,0,39,0,20,18,19,7,7,4,2,18,0,0,1,2,1,2,1,1,1,1,1,2,2,1,1,2,0,33,0,1,5,26,24,3,6,6,1,0,0,0,29,4,4,37,39,38,34,25,4,13,25,15,26,26,33,38,7,31,35,19,37,2,32,33,13,15,16,13,4,6,7,7,9,2,2,2,0,10,18,10,17,13,18,7
,,0.07,0.06,0.08,0.06,0.09,0.08,0.07,0.09,0.08,0.05,0.05,0.06,0.06,0.02,0.11,0.06,0.04,0.07,0.06,0.08,0.09,0.09,0.06,0.07,0.07,0.07,0.06,0.05,0.08,0.05,0.06,0.17,0.1,0.02,0.04,0.07,0,0.06,0.03,0.07,0.03,0.11,0.1,0.07,0.05,0.08,0.05,0.09,0.04,0.1,0.06,0.07,0.05,0,0,0.07,0,0.08,0.06,0.05,0.1,0.09,0.05,0.2,0.06,0,0,0.09,0.12,0.08,0.11,0.09,0.05,0.05,0.07,0.17,0.22,0.04,0.04,0.1,0.27,0,0.07,0,0.04,0.08,0.06,0.07,0.05,0.08,0.09,0.05,0,0,0,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.08,0.03,0.07,0.07,0.06,0.07,0.06,0.07,0.07,0.05,0.08,0.08,0.07,0.07,0.08,0.06,0.07,0.05,0.06,0.05,0.08,0.07,0.05,0.05,0.05,0.09,0.18,0.06,0.18,0,0.07,0.07,0.07,0.07,0.07,0.09,0.06
,,,,,,,,,,,,,,,,c,,,,,,,,,,,,,,,,,abef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,£750 - £999,23,12,5,7,10,12,17,8,18,5,6,2,1,0,5,15,3,20,12,8,1,6,17,20,8,6,16,3,3,6,8,2,1,2,3,0,1,3,1,1,0,1,1,3,2,1,7,3,1,4,10,6,2,1,0,23,0,11,13,15,4,4,1,0,12,2,0,1,2,0,2,0,3,1,0,0,0,0,1,0,0,0,22,1,1,1,17,14,3,4,2,2,0,0,2,21,3,0,23,23,23,22,16,4,13,18,15,19,19,21,23,6,20,20,19,23,0,23,23,11,8,13,3,6,6,2,6,2,0,2,0,2,2,10,10,16,1,7,4
,,0.04,0.05,0.03,0.03,0.06,0.05,0.04,0.07,0.05,0.02,0.03,0.06,0.01,0,0.07,0.05,0.02,0.05,0.06,0.05,0.01,0.07,0.03,0.05,0.04,0.02,0.05,0.02,0.02,0.04,0.06,0.06,0.01,0.05,0.04,0,0.57,0.07,0.02,0.07,0,0.01,0.01,0.07,0.04,0.02,0.05,0.07,0.04,0.03,0.05,0.03,0.03,0.06,0,0.04,0,0.04,0.04,0.04,0.05,0.05,0.01,0,0.04,0.12,0,0.07,0.09,0,0.09,0,0.14,0.04,0,0,0,0,0.04,0,0,0,0.04,0.08,0.03,0.01,0.04,0.04,0.05,0.05,0.03,0.14,0,0,0.07,0.05,0.04,0,0.04,0.04,0.04,0.04,0.05,0.04,0.07,0.05,0.06,0.05,0.05,0.05,0.04,0.04,0.05,0.04,0.07,0.04,0,0.04,0.05,0.05,0.04,0.04,0.02,0.1,0.05,0.02,0.05,0.02,0,0.04,0,0.04,0.01,0.04,0.07,0.06,0.01,0.04,0.04
,,,,,,,,,,,,,,,,,,,,a,,,a,,,,,,,,,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,,,,,,,,,ce,,,,,,,,,,,b,b,,,
,"£1,000 - £1,499",24,7,6,12,9,10,19,7,15,9,8,0,4,1,6,11,5,19,8,4,7,6,18,19,10,8,16,4,4,10,6,0,4,0,4,0,0,2,2,0,1,1,2,3,3,2,6,0,3,10,6,5,3,0,0,24,0,14,10,12,5,3,3,0,11,1,0,0,0,1,3,1,0,3,0,0,0,1,1,1,0,0,20,0,1,4,16,12,4,3,3,0,0,0,0,18,2,3,23,24,22,21,12,3,10,13,11,15,16,21,23,8,17,17,14,21,3,18,15,7,11,10,9,2,6,7,4,2,0,1,1,3,4,5,12,9,10,7,4
