Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140
,,0.08,0.09,0.15,0,0.08,0.07,0.08,0.06,0.09,0.06,0.16,0,0.06,0.28,0.08,0.06,0.12,0.07,0.04,0.09,0.08,0.07,0.08,0.07,0.11,0.08,0.08,0.11,0.04,0.11,0.06,0,0.04,0,0.1,0.13,0,0,0,0,0,0,0.13,0.27,0.08,0.15,0.06,0,0.29,0.11,0.1,0.07,0,0,0,0.08,0,0.07,0.08,0.09,0,0,0.08,0.52,0.08,0.26,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0.52,0,0.06,0,0,0.28,0.06,0.06,0,0.08,0,0.33,0,0,0.32,0.07,0.1,0.23,0.08,0.08,0.08,0.08,0.06,0,0.1,0.06,0.07,0.07,0.07,0.07,0.08,0.03,0.09,0.08,0.07,0.08,0,0.1,0.11,0.11,0.07,0.04,0.11,0,0.16,0.11,0.04,0.04,0,0,1,0,0.13,0.1,0.03,0.04,0.13,0.1,0.12
,,,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,£50 - £99,15,7,4,4,3,5,13,3,11,4,8,0,3,0,5,5,3,12,3,7,3,5,10,12,4,7,8,5,2,3,4,1,1,1,4,1,0,1,3,1,1,1,1,0,0,2,3,2,1,4,6,4,1,0,0,15,0,8,8,12,2,2,0,0,10,1,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,15,0,0,1,12,10,2,3,2,1,0,0,1,14,1,0,15,15,15,14,11,5,6,11,9,12,12,10,15,6,13,15,11,15,0,12,11,3,6,7,3,2,6,3,2,2,0,1,0,0,4,6,5,11,1,3,2
,,0.16,0.23,0.12,0.13,0.14,0.13,0.15,0.19,0.17,0.14,0.2,0,0.2,0,0.4,0.11,0.14,0.17,0.09,0.23,0.18,0.38,0.12,0.17,0.19,0.16,0.17,0.19,0.11,0.15,0.15,1,0.08,0.34,0.22,0.11,0,0.17,0.27,0.46,0.1,0.24,0.08,0,0,0.15,0.18,0.28,0.18,0.22,0.21,0.11,0.1,0,0,0.16,0,0.15,0.17,0.2,0.13,0.23,0,0,0.21,0.14,0,0.35,0.19,0.15,0,0,0,0,0,0,0.65,0,0,0,0,0,0.18,0,0,0.09,0.17,0.16,0.27,0.23,0.18,0.36,0,0,0.18,0.18,0.12,0,0.17,0.16,0.16,0.16,0.16,0.22,0.16,0.16,0.18,0.15,0.15,0.14,0.16,0.21,0.16,0.16,0.2,0.16,0,0.16,0.16,0.1,0.15,0.14,0.1,0.18,0.28,0.16,0.11,0.1,0,0.19,0,0,0.26,0.11,0.2,0.26,0.02,0.11,0.07
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,,
,£100 - £199,26,5,11,11,5,9,24,4,13,13,6,0,2,1,3,16,3,24,12,8,3,3,24,24,5,11,15,3,9,5,10,0,8,1,1,2,0,2,4,0,3,1,4,2,2,4,3,2,1,3,9,15,0,0,0,26,0,17,10,15,4,4,3,0,11,2,1,0,0,3,1,1,0,2,0,2,1,2,1,0,0,0,22,1,2,2,22,21,1,0,0,0,0,0,1,21,0,3,26,26,26,26,23,8,10,24,15,25,25,24,26,10,25,26,12,26,0,16,11,7,7,20,5,1,4,4,8,10,0,0,0,1,2,21,2,5,18,11,8
,,0.28,0.16,0.33,0.33,0.22,0.23,0.28,0.2,0.2,0.46,0.15,0,0.11,0.14,0.2,0.34,0.12,0.32,0.42,0.27,0.23,0.19,0.29,0.32,0.27,0.24,0.31,0.11,0.43,0.28,0.34,0,0.45,0.33,0.05,0.24,0,0.3,0.4,0,0.33,0.24,0.47,0.47,0.26,0.27,0.15,0.22,0.16,0.16,0.28,0.4,0,0,0,0.28,0,0.34,0.21,0.24,0.36,0.54,0.24,0,0.23,0.37,0.45,0,0,0.47,0.48,1,0,1,0,1,0.35,0.22,0.33,0,0,0,0.27,0.54,0.31,0.18,0.32,0.35,0.09,0,0,0,0,0,0.17,0.28,0,0.29,0.29,0.28,0.28,0.28,0.34,0.37,0.25,0.34,0.3,0.32,0.31,0.33,0.28,0.34,0.31,0.28,0.22,0.28,0,0.21,0.17,0.21,0.16,0.42,0.15,0.09,0.18,0.22,0.39,0.49,0,0,0,0.14,0.16,0.43,0.07,0.12,0.43,0.37,0.31
,,,,,,,,,,,ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,,,,,,,,,,,,,,a,,
,£200 - £299,9,4,2,4,4,5,9,4,7,2,4,0,2,0,1,6,2,8,4,1,3,1,9,8,0,4,5,4,0,0,5,0,0,0,4,0,0,2,2,0,0,0,0,1,1,1,3,0,0,1,1,5,2,0,0,9,0,3,6,7,1,0,0,1,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,1,0,8,8,0,0,0,0,0,0,1,7,2,1,9,9,9,9,8,3,4,8,6,8,8,8,9,3,9,9,7,9,0,9,9,4,5,4,4,4,0,1,2,0,1,1,0,1,1,6,2,7,2,2,2
,,0.1,0.12,0.05,0.13,0.16,0.13,0.11,0.2,0.1,0.08,0.12,0,0.11,0,0.05,0.14,0.08,0.1,0.14,0.04,0.18,0.05,0.11,0.1,0,0.09,0.1,0.16,0,0,0.18,0,0,0,0.23,0,0,0.35,0.16,0,0,0,0,0.27,0.08,0.1,0.15,0,0,0.06,0.04,0.14,0.24,0,0,0.1,0,0.06,0.13,0.12,0.1,0,0,0.48,0.13,0.13,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0.1,0.46,0.16,0,0.11,0.12,0,0,0,0,0,0,0.15,0.09,0.23,0.1,0.11,0.1,0.1,0.1,0.11,0.15,0.12,0.11,0.11,0.1,0.1,0.1,0.1,0.11,0.11,0.1,0.13,0.1,0,0.12,0.14,0.11,0.12,0.1,0.12,0.34,0,0.08,0.1,0,0.69,0.21,0,0.16,0.06,0.11,0.08,0.16,0.04,0.06,0.09
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,,
,£300 - £399,7,2,1,4,0,2,7,0,5,2,3,0,0,1,1,4,1,6,3,3,0,1,6,6,3,3,4,2,1,3,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,2,2,0,1,4,1,1,0,0,7,0,4,3,3,1,1,2,0,2,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,7,0,0,0,4,3,1,3,3,0,0,0,0,6,0,0,6,7,7,7,3,0,4,3,4,6,6,3,7,0,4,7,5,7,0,6,3,3,3,2,4,0,2,2,2,1,0,0,0,1,0,2,4,1,6,1,3
,,0.07,0.06,0.03,0.13,0,0.05,0.08,0,0.07,0.06,0.07,0,0,0.19,0.06,0.08,0.05,0.07,0.1,0.08,0,0.06,0.07,0.07,0.16,0.06,0.08,0.07,0.04,0.17,0.03,0,0.05,0,0.04,0.12,0,0,0,0,0.1,0.24,0,0,0.08,0,0.12,0.24,0,0.06,0.12,0.02,0.14,0,0,0.07,0,0.08,0.06,0.04,0.09,0.13,0.14,0,0.04,0,0,0.3,0,0.19,0,0,0.57,0,0,0,0,0.23,0,0,0,0,0.08,0,0,0,0.06,0.05,0.17,0.24,0.32,0,0,0,0,0.08,0,0,0.07,0.07,0.07,0.07,0.04,0,0.1,0.04,0.07,0.07,0.07,0.04,0.07,0,0.05,0.07,0.08,0.07,0,0.08,0.04,0.09,0.07,0.04,0.11,0,0.09,0.11,0.1,0.05,0,0,0,0.16,0,0.04,0.15,0.03,0.14,0.03,0.12
,£400 - £499,3,2,2,0,0,1,3,1,2,1,2,0,1,0,0,3,1,3,1,2,0,0,3,3,0,2,1,0,2,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,3,0,1,2,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,3,2,1,0,0,0,0,0,0,3,0,1,3,3,3,2,2,1,0,2,1,2,2,2,3,1,2,3,1,3,0,3,3,2,3,2,1,0,1,0,2,0,1,0,0,0,0,2,1,1,2,1,2
,,0.03,0.05,0.05,0,0,0.02,0.04,0.06,0.03,0.04,0.04,0,0.04,0,0,0.06,0.03,0.04,0.03,0.06,0,0,0.04,0.04,0,0.05,0.02,0,0.11,0,0.04,0,0.13,0,0,0,0,0,0.09,0,0,0,0,0,0.07,0.08,0.04,0,0,0.05,0.02,0.02,0.15,0,0,0.03,0,0.03,0.04,0.03,0,0,0.09,0,0.02,0,0.55,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0.04,0,0,0,0.05,0.04,0.14,0,0,0,0,0,0,0.04,0,0.08,0.04,0.03,0.03,0.03,0.02,0.03,0,0.02,0.01,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.01,0.03,0,0.04,0.05,0.05,0.06,0.05,0.03,0,0.03,0,0.1,0,0.31,0,0,0,0,0.04,0.05,0.02,0.04,0.04,0.06
,£500 - £749,5,2,1,2,2,2,5,0,4,1,1,0,1,0,1,2,1,4,1,2,1,1,4,4,2,2,3,0,2,2,1,0,2,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,2,2,1,0,0,0,5,0,2,3,3,1,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,4,4,0,0,0,0,0,0,0,3,0,1,5,5,5,5,4,1,3,4,4,5,5,5,5,3,4,5,4,5,0,3,4,1,4,1,4,0,1,1,1,2,0,0,0,1,0,1,3,4,1,1,2
,,0.05,0.06,0.03,0.06,0.08,0.05,0.05,0,0.05,0.03,0.02,0,0.05,0,0.06,0.05,0.03,0.05,0.03,0.07,0.06,0.06,0.05,0.05,0.1,0.04,0.06,0,0.09,0.1,0.04,0,0.1,0,0,0,0,0,0,0,0.18,0.28,0,0,0,0.07,0,0.12,0,0.09,0.07,0.02,0,0,0,0.05,0,0.03,0.07,0.05,0.08,0,0.06,0,0.06,0,0,0,0.26,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0.05,0,0,0.1,0.05,0.06,0,0,0,0,0,0,0,0.04,0,0.09,0.05,0.05,0.05,0.05,0.06,0.04,0.07,0.06,0.07,0.06,0.06,0.06,0.05,0.1,0.05,0.05,0.07,0.05,0,0.03,0.05,0.02,0.09,0.02,0.11,0,0.06,0.05,0.05,0.08,0,0,0,0.12,0,0.02,0.13,0.09,0.02,0.04,0.07
,£750 - £999,5,1,1,3,2,2,4,2,5,0,3,0,1,1,0,2,2,3,0,1,2,0,5,3,1,1,3,0,1,1,2,0,1,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,1,2,1,2,0,0,0,5,0,2,3,2,1,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,1,3,3,0,2,1,1,0,0,0,4,0,1,4,5,5,4,4,1,2,4,3,4,4,5,4,2,4,5,3,4,1,4,4,1,3,2,2,0,1,2,1,1,0,0,0,1,0,0,4,3,1,0,1
,,0.05,0.04,0.02,0.09,0.08,0.05,0.05,0.12,0.07,0,0.07,0,0.06,0.12,0,0.04,0.07,0.04,0,0.03,0.15,0,0.06,0.04,0.05,0.01,0.06,0,0.04,0.05,0.07,0,0.04,0,0,0,1,0,0,0,0.19,0,0,0,0,0.08,0.05,0,0.18,0.11,0.03,0.04,0,0,0,0.05,0,0.04,0.06,0.03,0.08,0,0.13,0,0.04,0,0,0,0.24,0,0,0,0,0,0,0,0,0.08,0,1,0,0,0.05,0,0,0.07,0.04,0.05,0,0.17,0.12,0.31,0,0,0,0.05,0,0.08,0.04,0.05,0.05,0.04,0.05,0.03,0.05,0.05,0.05,0.05,0.05,0.06,0.04,0.06,0.05,0.05,0.06,0.04,1,0.05,0.06,0.03,0.06,0.04,0.06,0,0.05,0.12,0.03,0.05,0,0,0,0.16,0,0,0.15,0.07,0.02,0,0.04
,"£1,000 - £1,449",4,1,2,1,1,3,4,2,3,1,1,0,0,1,1,2,1,3,1,1,1,1,3,3,1,2,2,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,3,0,0,0,4,0,3,1,2,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,3,2,1,0,0,0,0,0,0,3,1,0,4,4,4,4,4,0,2,4,2,4,4,4,4,0,4,4,2,4,0,4,3,3,2,1,2,1,1,1,0,0,0,1,0,0,1,2,1,3,1,3,0
,,0.04,0.04,0.05,0.03,0.03,0.08,0.04,0.13,0.04,0.03,0.02,0,0,0.13,0.06,0.05,0.04,0.04,0.04,0.03,0.06,0.06,0.04,0.04,0.04,0.04,0.04,0.03,0.06,0.04,0.03,0,0.07,0,0.04,0,0,0,0,0,0,0,0,0,0.22,0,0.1,0,0,0,0.03,0.08,0,0,0,0.04,0,0.06,0.02,0.03,0.07,0,0.09,0,0.03,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0.28,0,0,0,0.05,0,0.14,0,0.04,0.03,0.18,0,0,0,0,0,0,0.04,0.11,0,0.04,0.04,0.04,0.04,0.05,0,0.04,0.05,0.03,0.05,0.05,0.05,0.04,0,0.05,0.04,0.04,0.04,0,0.05,0.05,0.07,0.04,0.02,0.05,0.08,0.06,0.05,0,0,0,0.18,0,0,0.05,0.04,0.04,0.06,0.03,0.1,0
,"£1,450 - £1,999",1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
,,0.01,0,0,0.03,0,0,0,0,0.02,0,0,0,0.07,0,0,0,0.05,0,0,0,0,0,0.01,0,0,0,0.02,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0.14,0,0,0.01,0,0,0.02,0.02,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01,0.02,0,0,0,0,0,0,0,0.01,0,0,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0.01,0,0.01,0.01,0,0.01,0,0.01,0.02,0,0.02,0.02,0,0,0,0,0,0.05,0,0,0,0,0,0.02,0,0,0,0,0
,"£2,000 - £2,499",4,1,2,1,2,2,4,0,4,0,2,0,0,0,1,2,0,4,1,2,1,1,2,4,0,4,0,3,1,0,0,0,1,0,2,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,3,1,0,0,0,4,0,3,1,3,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,4,4,0,0,0,0,0,0,0,4,0,0,4,4,4,4,2,3,2,4,3,2,4,4,4,3,2,4,2,4,0,4,3,3,2,3,1,1,1,1,0,1,0,0,0,0,2,1,1,2,2,1,1
