Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q18N.1. Food banks: What impact, if any, do you think the rising cost of living will have on demand for the following community-based support services in your local community?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,8976,4015,4913,933,1712,1863,1359,1747,1362,2645,3222,3109,3004,5972,2822,2887,1590,1020,657,5709,3267,4583,4333,7653,268,480,491,50,5832,3039,1799,1444,8064,745,5632,3041,6650,2219,4644,1463,1895,1286,3177,5455,3218,5114,3545
,Total,8976,4315,4613,1174,1488,1427,1447,1399,2041,2662,2874,3440,3098,5878,2005,2962,1812,1367,830,4968,4008,5127,3774,7598,168,713,304,160,5726,3137,1774,1545,8083,710,5517,3117,6466,2379,4459,1404,1782,1273,3373,5280,3367,4995,3624
,Significantly increase demand,4114,1648,2438,465,770,699,757,669,755,1235,1456,1424,1509,2606,872,1398,829,575,439,2271,1843,2253,1833,3593,81,250,120,58,2473,1594,978,791,3665,365,2431,1539,2952,1107,2047,633,806,608,1494,2329,1660,2460,1497
,,0.46,0.38,0.53,0.4,0.52,0.49,0.52,0.48,0.37,0.46,0.51,0.41,0.49,0.44,0.44,0.47,0.46,0.42,0.53,0.46,0.46,0.44,0.49,0.47,0.48,0.35,0.4,0.36,0.43,0.51,0.55,0.51,0.45,0.51,0.44,0.49,0.46,0.47,0.46,0.45,0.45,0.48,0.44,0.44,0.49,0.49,0.41
,,,,a,,aefgi,afi,aefgi,afi,,afi,afgi,f,b,,,ad,,,abcdfg,d,d,,a,cd,cd,,,,,a,abd,a,,a,,a,,,,,,e,,,a,b,
,Slightly increase demand,2697,1413,1271,365,414,422,411,411,673,779,833,1084,836,1860,620,911,530,454,182,1531,1165,1534,1140,2252,47,261,94,35,1805,865,444,424,2442,215,1756,860,2015,656,1408,444,568,396,975,1688,929,1485,1124
,,0.3,0.33,0.28,0.31,0.28,0.3,0.28,0.29,0.33,0.29,0.29,0.32,0.27,0.32,0.31,0.31,0.29,0.33,0.22,0.31,0.29,0.3,0.3,0.3,0.28,0.37,0.31,0.22,0.32,0.28,0.25,0.27,0.3,0.3,0.32,0.28,0.31,0.28,0.32,0.32,0.32,0.31,0.29,0.32,0.28,0.3,0.31
,,,b,,,,,,,bcdegh,,,bdh,,a,e,e,e,ceg,,e,e,,,,,abe,,,bcd,,,,,,b,,b,,e,,e,,,b,,,
,Stay about the same,1288,779,504,220,169,177,149,203,371,388,326,574,423,866,314,390,282,185,117,704,584,793,485,1053,22,107,53,49,877,398,213,184,1186,72,862,380,933,334,637,223,248,166,503,804,436,620,625
,,0.14,0.18,0.11,0.19,0.11,0.12,0.1,0.15,0.18,0.15,0.11,0.17,0.14,0.15,0.16,0.13,0.16,0.14,0.14,0.14,0.15,0.15,0.13,0.14,0.13,0.15,0.18,0.31,0.15,0.13,0.12,0.12,0.15,0.1,0.16,0.12,0.14,0.14,0.14,0.16,0.14,0.13,0.15,0.15,0.13,0.12,0.17
,,,b,,bcdegh,,,,bdh,bcdegh,bcdh,,bcdegh,,,b,,b,,,,,b,,,,,a,abcd,bcd,,,,b,,b,,,,,d,,,,b,,,a
,Slightly decrease demand,274,154,119,63,59,56,34,24,37,122,90,61,121,152,58,87,46,55,27,145,129,153,117,191,10,37,19,14,172,91,53,29,239,21,177,84,201,68,182,42,84,56,68,179,89,170,95
,,0.03,0.04,0.03,0.05,0.04,0.04,0.02,0.02,0.02,0.05,0.03,0.02,0.04,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.06,0.05,0.06,0.09,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.05,0.04,0.02,0.03,0.03,0.03,0.03
,,,b,,defhi,defi,defi,,,,defhi,efi,,b,,,,,c,,,,,,,a,a,a,a,d,d,d,,,,,,,,e,e,be,e,,,,b,
,Significantly decrease demand,121,60,61,23,30,18,22,10,17,54,40,27,60,61,30,28,34,15,14,58,63,75,46,90,5,12,9,3,69,51,33,22,109,10,64,53,84,33,75,18,37,19,34,74,42,79,38
,,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.03,0.02,0.03,0.02,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.02,0.02,0.01,0.01,0.01,0.02,0.01
,,,,,efi,efi,,ei,,,efi,ei,,b,,b,,bf,,,,b,,,,a,,a,,,,a,,,,,a,,,e,,e,,,,,b,
,Don't know,482,261,220,37,46,54,75,82,188,83,129,270,149,334,110,149,90,83,51,258,224,320,153,419,3,45,8,0,329,139,53,95,443,27,228,201,282,180,110,43,38,29,299,206,212,181,245
,,0.05,0.06,0.05,0.03,0.03,0.04,0.05,0.06,0.09,0.03,0.04,0.08,0.05,0.06,0.05,0.05,0.05,0.06,0.06,0.05,0.06,0.06,0.04,0.06,0.02,0.06,0.03,0,0.06,0.04,0.03,0.06,0.05,0.04,0.04,0.06,0.04,0.08,0.02,0.03,0.02,0.02,0.09,0.04,0.06,0.04,0.07
