Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,0.05,0.05,0.05,0.06,0.05,0.07,0.06,0.04,0.03,0.06,0.06,0.04,0.05,0.05,0.05,0.05,0.05,0.06,0.04,0.05,0.05,0.05,0.05,0.05,0.07,0.05,0.05,0.03,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.05,0.05,0.05,0.05,0.05,0.05
,,,,,efi,fi,befi,fi,,,fi,efi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,458,228,229,63,84,65,88,65,93,148,152,158,149,309,93,151,95,80,39,244,214,259,191,396,9,28,12,9,305,147,84,56,411,43,299,146,342,115,234,86,89,59,165,273,173,278,162
,,0.05,0.05,0.05,0.05,0.06,0.05,0.06,0.05,0.05,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.04,0.04,0.06,0.05,0.05,0.05,0.04,0.05,0.06,0.05,0.05,0.05,0.05,0.05,0.06,0.05,0.05,0.05,0.05,0.05,0.06,0.04
,,,,,,,,i,,,,,,,,,,,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,b,
,3,442,233,207,59,71,71,69,71,102,130,139,173,154,289,103,144,85,71,39,247,195,241,195,365,5,50,10,10,293,144,80,82,406,30,272,158,300,135,225,73,94,59,173,245,180,258,165
,,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.03,0.07,0.03,0.06,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
,,,b,,,,,,,,,,,,,,,,,,,,,,,,abd,,,,,,,,,,,,,,,,,,,,,
,4,359,170,185,56,74,56,43,64,65,131,99,129,134,225,66,125,72,55,42,190,169,196,161,310,9,28,8,4,213,145,92,62,321,29,232,110,271,78,194,65,74,56,119,216,135,223,119
,,0.04,0.04,0.04,0.05,0.05,0.04,0.03,0.05,0.03,0.05,0.03,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.05,0.04,0.03,0.02,0.04,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.03
,,,,,d,dfhi,,,d,,dfhi,,,,,,,,,a,,,,,,,,,,,a,a,,,,,,,,,,,,,,,b,
,5,279,140,140,33,50,52,43,42,58,83,95,100,98,181,65,108,51,25,31,173,106,156,123,230,4,35,9,0,190,86,50,42,253,23,174,94,209,65,123,40,52,31,112,164,108,166,103
,,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.02,0.04,0.03,0.03,0.03,0.03,0.03,0.02,0.05,0.03,0,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03
,,,,,,,,,,,,,,,,d,dg,,,d,dg,,,,,,a,,,,,,,,,,,,,,,,,,,,,
,6,232,95,136,35,44,36,31,37,49,79,67,85,82,149,59,69,55,34,15,128,104,130,102,193,3,22,6,6,145,83,52,34,204,25,132,93,170,58,110,37,38,34,91,142,76,144,83
,,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.02,0.04,0.03,0.03,0.03,0.02,0.03,0.04,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.02
,,,,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,217,96,119,44,26,36,35,37,39,70,71,76,75,142,46,77,43,25,25,124,93,119,98,179,3,24,9,0,128,88,57,46,197,15,131,75,158,56,109,26,43,40,77,120,92,134,78
,,0.02,0.02,0.03,0.04,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0,0.02,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.02
,,,,,bfhi,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,,,,,,,,,,b,,,,,
,8,237,105,131,34,28,33,44,43,56,61,77,99,80,157,50,74,62,33,18,124,113,144,93,208,7,12,9,0,150,84,51,41,220,14,138,89,157,75,107,41,42,24,91,134,94,128,97
,,0.03,0.02,0.03,0.03,0.02,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.03,0.04,0.02,0.03,0,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.03,0.03,0.03,0.03
,,,,,,,,b,b,,,,b,,,,,f,,,,,,,,c,,,,,,,,,,,,,,,,,,,,,,
,9,234,117,115,30,34,27,32,42,68,64,60,111,84,150,44,77,43,44,27,120,114,152,83,216,5,9,5,0,136,95,58,51,213,17,134,87,164,70,87,27,43,16,113,131,92,130,100
,,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.03,0.01,0.02,0,0.02,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.03,0.03,0.02,0.02,0.02,0.01,0.03,0.02,0.03,0.03,0.03
,,,,,,,,,ch,ch,,,ch,,,,,,,,,,b,,c,,,,,,,a,a,,,,,,,,,d,,abd,,,,
,10,219,92,126,22,26,32,30,42,67,48,62,109,75,144,54,75,32,35,22,129,90,126,93,193,2,14,6,3,137,80,52,42,192,20,131,80,165,52,82,30,29,22,88,131,84,127,81
,,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.02,0.02,0.02,0.03,0.01,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.03,0.02
,,,,,,,,,bg,abdgh,,,abdgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac,,,,
,11,242,98,142,24,33,33,44,36,72,57,77,108,83,160,44,83,62,36,18,127,115,154,88,212,3,16,8,3,146,91,50,48,221,15,132,97,157,77,110,40,52,18,101,138,92,129,105
,,0.03,0.02,0.03,0.02,0.02,0.02,0.03,0.03,0.04,0.02,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.02,0.03,0.02,0.03,0.03,0.01,0.03,0.03,0.03,0.03,0.03
,,,,a,,,,,,abcg,,,g,,,,,a,,,,,b,,,,,,,,,,,,,,,,a,d,d,d,,d,,,,
,12,253,115,137,18,41,34,51,37,72,58,85,109,84,169,63,84,47,31,27,147,105,141,111,220,2,17,11,3,167,83,48,46,228,20,144,102,182,69,117,33,50,33,78,138,100,152,99
,,0.03,0.03,0.03,0.02,0.03,0.02,0.04,0.03,0.04,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.01,0.02,0.04,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.03,0.03,0.03,0.03
,,,,,,a,,acg,,acg,,a,ag,,,,,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,,,
,13,211,77,134,11,34,33,33,46,53,45,66,100,68,143,49,74,47,19,23,123,88,109,101,186,3,10,6,7,128,82,44,37,201,10,134,71,162,48,103,37,30,35,83,135,70,124,80
,,0.02,0.02,0.03,0.01,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.01,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.01,0.02,0.04,0.02,0.03,0.02,0.02,0.02,0.01,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.02
,,,,a,,a,a,a,agh,ag,,a,ag,,,d,d,d,,d,d,,,,,,,,,,,,,,,,,,,,,,c,,,,,
,14,219,100,119,24,29,24,28,44,71,53,52,115,82,137,61,64,31,34,30,125,94,141,79,188,5,19,7,0,139,80,40,47,190,22,140,76,166,53,100,41,30,28,88,127,85,126,85
,,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.03,0.02,0.03,0.02,0.02,0.02,0.04,0.03,0.02,0.03,0.02,0.02,0.03,0.03,0.02,0,0.02,0.03,0.02,0.03,0.02,0.03,0.03,0.02,0.03,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.03,0.03,0.02
,,,,,,,,,bcdgh,abcdgh,,,abcdgh,,,bc,,,,bc,,,b,,,,,,,,,,,,,,,,,,c,,,c,,,,
,NET: Rank 1,456,236,216,74,75,98,84,61,63,150,182,124,151,304,108,151,85,76,35,259,197,264,189,388,12,34,15,6,298,150,94,62,406,34,277,164,342,108,241,75,99,68,168,262,182,266,177
,,0.05,0.05,0.05,0.06,0.05,0.07,0.06,0.04,0.03,0.06,0.06,0.04,0.05,0.05,0.05,0.05,0.05,0.06,0.04,0.05,0.05,0.05,0.05,0.05,0.07,0.05,0.05,0.03,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.05,0.05,0.05,0.05,0.05,0.05
,,,,,efi,fi,befi,fi,,,fi,efi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NET: Rank 1-3,1357,697,652,197,231,234,240,197,258,428,474,455,454,903,305,446,266,227,113,750,606,764,575,1149,26,112,38,25,896,441,258,201,1223,107,849,468,984,358,701,233,282,185,506,781,535,802,504
,,0.15,0.16,0.14,0.17,0.15,0.16,0.17,0.14,0.13,0.16,0.16,0.13,0.15,0.15,0.15,0.15,0.15,0.17,0.14,0.15,0.15,0.15,0.15,0.15,0.15,0.16,0.12,0.16,0.16,0.14,0.15,0.13,0.15,0.15,0.15,0.15,0.15,0.15,0.16,0.17,0.16,0.15,0.15,0.15,0.16,0.16,0.14
,,,b,,fi,fi,fi,fi,,,fi,efi,,,,,,,,,,,,,,,,,,bd,,,,,,,,,,,,,,,,,b,
,NET: Rank 1-5,1995,1006,977,286,355,342,326,304,381,641,669,685,686,1309,436,678,388,306,186,1114,881,1116,860,1690,38,175,55,29,1300,671,400,305,1797,159,1255,673,1464,501,1018,337,408,273,736,1160,779,1191,727
,,0.22,0.23,0.21,0.24,0.24,0.24,0.23,0.22,0.19,0.24,0.23,0.2,0.22,0.22,0.22,0.23,0.21,0.22,0.22,0.22,0.22,0.22,0.23,0.22,0.23,0.25,0.18,0.18,0.23,0.21,0.23,0.2,0.22,0.22,0.23,0.22,0.23,0.21,0.23,0.24,0.23,0.21,0.22,0.22,0.23,0.24,0.2
,,,b,,fi,fi,fi,fi,f,,fi,fi,,,,,,,,,,,,,d,,d,,,d,,,,,,,,,,,,,,,,,b,
,NET: Rank 1-14,4059,1902,2137,529,649,630,655,667,928,1178,1285,1596,1399,2660,906,1354,811,597,392,2260,1799,2331,1707,3486,71,319,120,49,2575,1437,851,698,3663,318,2472,1441,2946,1058,1941,649,767,524,1547,2356,1565,2386,1535
,,0.45,0.44,0.46,0.45,0.44,0.44,0.45,0.48,0.45,0.44,0.45,0.46,0.45,0.45,0.45,0.46,0.45,0.44,0.47,0.46,0.45,0.45,0.45,0.46,0.42,0.45,0.4,0.31,0.45,0.46,0.48,0.45,0.45,0.45,0.45,0.46,0.46,0.44,0.44,0.46,0.43,0.41,0.46,0.45,0.46,0.48,0.42
,,,,a,,,,,bcgh,,,,,,,,,,,,,,,,de,,,,,,,a,,,,,,,,,d,,,ad,,,b,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
