Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
,,0.04,0.04,0.03,0.05,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.03,0.03,0.04,0.04,0.04,0.03,0.03,0.04,0.04,0.03,0.03,0.04,0.04,0.05,0.03,0.04,0.02,0.04,0.03,0.03,0.04,0.03,0.05,0.03,0.04,0.03,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.03
,,,,,dfhi,dfh,,,d,,dfhi,,,,,cdg,,,,,cg,,,a,,,,,,,,,,,a,,a,,,,,,,,,,,
,2,368,211,155,57,77,67,48,44,75,134,115,119,126,242,99,117,75,51,26,215,152,180,186,304,7,31,12,14,226,138,85,74,314,43,246,112,287,76,218,68,90,60,105,251,111,222,135
,,0.04,0.05,0.03,0.05,0.05,0.05,0.03,0.03,0.04,0.05,0.04,0.03,0.04,0.04,0.05,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.09,0.04,0.04,0.05,0.05,0.04,0.06,0.04,0.04,0.04,0.03,0.05,0.05,0.05,0.05,0.03,0.05,0.03,0.04,0.04
,,,b,,ei,defi,ei,,,,defi,,,,,eg,,,,,,,,a,,,,,,,,,,,a,b,,b,,e,e,e,e,,b,,,
,3,385,190,190,52,79,56,56,50,91,132,112,141,126,259,93,125,85,51,31,218,167,192,190,313,7,43,15,6,242,136,74,77,339,41,254,125,285,93,212,79,72,61,131,246,125,227,144
,,0.04,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.05,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.05,0.04,0.04,0.06,0.05,0.04,0.04,0.04,0.04,0.05,0.04,0.06,0.05,0.04,0.04,0.04,0.05,0.06,0.04,0.05,0.04,0.05,0.04,0.05,0.04
,,,,,,cehi,,,,,e,,,,,,,,,,,,,a,,,a,,,,,,,,a,,,,,,ce,,,,b,,,
,4,338,168,169,50,67,55,43,43,80,117,98,123,113,225,90,127,54,45,22,217,121,170,163,279,10,36,8,2,220,115,78,50,296,36,214,110,244,88,162,64,54,44,132,198,130,206,127
,,0.04,0.04,0.04,0.04,0.05,0.04,0.03,0.03,0.04,0.04,0.03,0.04,0.04,0.04,0.05,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.04,0.06,0.05,0.03,0.01,0.04,0.04,0.04,0.03,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.05,0.03,0.03,0.04,0.04,0.04,0.04,0.03
,,,,,,de,,,,,deh,,,,,ceg,ceg,,,,ceg,,,a,,ad,,,,,,,,,,,,,,,c,,,,,,,
,5,435,227,205,66,83,53,58,61,114,149,110,175,160,275,112,128,92,51,52,239,195,238,194,369,10,29,11,16,258,173,109,76,384,37,285,131,320,107,211,79,80,52,165,256,168,261,158
,,0.05,0.05,0.04,0.06,0.06,0.04,0.04,0.04,0.06,0.06,0.04,0.05,0.05,0.05,0.06,0.04,0.05,0.04,0.06,0.05,0.05,0.05,0.05,0.05,0.06,0.04,0.04,0.1,0.04,0.06,0.06,0.05,0.05,0.05,0.05,0.04,0.05,0.04,0.05,0.06,0.04,0.04,0.05,0.05,0.05,0.05,0.04
,,,,,ch,cdh,,,,ch,cdh,,ch,,,bd,,,,bd,,,,,,,,,d,,a,a,,,,b,,,,,,,,,,,,
,6,350,170,178,44,58,52,56,60,79,103,108,139,105,244,100,116,58,45,30,216,134,184,165,295,3,33,14,4,228,119,67,61,313,30,208,128,259,89,178,60,70,48,128,220,122,201,138
,,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.05,0.04,0.03,0.03,0.04,0.04,0.03,0.04,0.04,0.04,0.02,0.05,0.04,0.02,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
,,,,,,,,,,,,,,,,cdg,,,,,cg,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,327,145,178,37,54,50,45,55,86,92,94,141,120,207,74,112,61,55,25,186,141,184,142,272,7,22,14,9,207,115,53,58,299,22,190,126,225,98,155,40,60,55,142,189,129,198,124
,,0.04,0.03,0.04,0.03,0.04,0.03,0.03,0.04,0.04,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.05,0.06,0.04,0.04,0.03,0.04,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,b,,,,
,8,313,144,166,30,54,43,48,64,74,84,91,138,100,213,69,108,48,46,41,177,136,184,129,284,4,16,8,0,175,128,68,67,283,29,177,124,211,97,126,30,61,35,144,175,127,192,115
,,0.03,0.03,0.04,0.03,0.04,0.03,0.03,0.05,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.04,0.03,0.03,0.05,0.04,0.03,0.04,0.03,0.04,0.03,0.02,0.03,0,0.03,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.03,0.04,0.03,0.02,0.03,0.03,0.04,0.03,0.04,0.04,0.03
,,,,,,,,,acgh,,,,a,,,,,,,c,,,,,,,,,,,a,,a,,,,,,,,,b,,abd,,,,
,9,375,175,198,47,67,65,54,49,93,113,119,142,151,224,75,123,84,63,30,198,177,230,142,324,8,24,11,7,232,137,82,64,346,22,216,149,262,108,155,44,59,53,157,208,145,186,170
,,0.04,0.04,0.04,0.04,0.04,0.05,0.04,0.04,0.05,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.05,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.03,0.04,0.04,0.04,0.04,0.05,0.04,0.04,0.03,0.04,0.05,0.04,0.05,0.03,0.03,0.03,0.04,0.05,0.04,0.04,0.04,0.05
,,,,,,,,,,,,,,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abc,,,,a
,10,349,127,222,39,46,44,59,67,93,85,103,161,107,242,65,116,86,45,37,181,168,226,123,296,6,27,11,7,215,132,70,70,313,30,206,124,252,91,143,44,56,42,151,191,141,203,132
,,0.04,0.03,0.05,0.03,0.03,0.03,0.04,0.05,0.05,0.03,0.04,0.05,0.03,0.04,0.03,0.04,0.05,0.03,0.04,0.04,0.04,0.04,0.03,0.04,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.04
,,,,a,,,,,bcgh,bcg,,,bcgh,,,,,af,,,,a,b,,,,,,,,,,,,,,,,,,,,,abc,,,,
,11,345,137,208,36,51,45,60,69,85,87,105,154,113,232,70,118,72,47,38,187,158,212,133,297,7,27,6,5,211,129,76,68,314,29,202,137,253,90,146,43,73,30,138,200,133,185,147
,,0.04,0.03,0.04,0.03,0.03,0.03,0.04,0.05,0.04,0.03,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.03,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.02,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.04,0.02,0.04,0.04,0.04,0.04,0.04
,,,,a,,,,,abcgh,,,,cg,,,,,,,,,,,,d,,,,,,,,,,,,,,,,,d,,d,,,,
,12,280,101,179,25,32,49,55,51,69,57,104,120,86,194,57,90,62,43,30,147,134,179,99,264,2,7,4,3,157,121,66,56,258,20,154,114,193,84,114,44,46,24,120,152,121,181,90
,,0.03,0.02,0.04,0.02,0.02,0.03,0.04,0.04,0.03,0.02,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.01,0.01,0.01,0.02,0.03,0.04,0.04,0.04,0.03,0.03,0.03,0.04,0.03,0.04,0.03,0.03,0.03,0.02,0.04,0.03,0.04,0.04,0.02
,,,,a,,,bg,abg,abg,bg,,abg,abg,,,,,,,,,,b,,bcd,,,,,,a,a,,,,,a,,,,d,,,acd,,,b,
,NET: Rank 1,317,156,156,55,63,50,37,56,57,117,86,113,107,210,90,109,47,39,33,198,118,157,158,272,8,20,12,3,207,105,59,55,272,36,178,129,219,96,169,56,64,50,102,193,118,187,124
,,0.04,0.04,0.03,0.05,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.03,0.03,0.04,0.04,0.04,0.03,0.03,0.04,0.04,0.03,0.03,0.04,0.04,0.05,0.03,0.04,0.02,0.04,0.03,0.03,0.04,0.03,0.05,0.03,0.04,0.03,0.04,0.04,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.03
,,,,,dfhi,dfh,,,d,,dfhi,,,,,cdg,,,,,cg,,,a,,,,,,,,,,,a,,a,,,,,,,,,,,
,NET: Rank 1-3,1069,557,502,164,219,173,141,150,222,383,314,372,358,710,281,351,207,140,90,632,437,528,534,890,22,94,40,23,674,380,218,206,925,120,678,366,791,265,599,202,226,171,338,690,354,636,403
,,0.12,0.13,0.11,0.14,0.15,0.12,0.1,0.11,0.11,0.14,0.11,0.11,0.12,0.12,0.14,0.12,0.11,0.1,0.11,0.13,0.11,0.1,0.14,0.12,0.13,0.13,0.13,0.14,0.12,0.12,0.12,0.13,0.11,0.17,0.12,0.12,0.12,0.11,0.13,0.14,0.13,0.13,0.1,0.13,0.11,0.13,0.11
,,,b,,defhi,cdefhi,d,,,,cdefhi,,,,,bcdeg,,,,,dg,,,a,,,,,,,,,,,a,,,,,e,e,e,e,,b,,b,
,NET: Rank 1-5,1841,952,876,280,369,280,242,255,416,649,522,670,631,1211,483,605,354,236,163,1089,753,936,891,1538,43,159,59,41,1152,668,405,332,1604,193,1177,607,1356,459,971,345,360,267,635,1145,652,1102,688
,,0.21,0.22,0.19,0.24,0.25,0.2,0.17,0.18,0.2,0.24,0.18,0.19,0.2,0.21,0.24,0.2,0.2,0.17,0.2,0.22,0.19,0.18,0.24,0.2,0.25,0.22,0.19,0.25,0.2,0.21,0.23,0.21,0.2,0.27,0.21,0.19,0.21,0.19,0.22,0.25,0.2,0.21,0.19,0.22,0.19,0.22,0.19
,,,b,,cdefhi,cdefhi,d,,,d,cdefhi,,d,,,bcdefg,d,,,,cdg,,,a,,a,,,,,,a,,,a,b,,,,e,acde,,,,b,,b,
,NET: Rank 1-12,4180,1952,2204,539,731,627,620,670,994,1269,1247,1664,1413,2767,992,1388,826,580,394,2380,1800,2335,1824,3570,81,315,127,76,2577,1550,887,778,3730,375,2530,1509,3011,1116,1987,649,783,555,1616,2479,1570,2449,1604
,,0.47,0.45,0.48,0.46,0.49,0.44,0.43,0.48,0.49,0.48,0.43,0.48,0.46,0.47,0.49,0.47,0.46,0.42,0.47,0.48,0.45,0.46,0.48,0.47,0.48,0.44,0.42,0.48,0.45,0.49,0.5,0.5,0.46,0.53,0.46,0.48,0.47,0.47,0.45,0.46,0.44,0.44,0.48,0.47,0.47,0.49,0.44
,,,,a,,cdh,,,cdh,cdh,cdh,,cdh,,,cdg,d,,,d,dg,,,a,d,,,,,,a,a,a,,a,,a,,,,,,,acd,,,b,
,"Columns Tested: a,b - a,b,c,d,e,f,g,h,i - a,b - a,b,c,d,e,f,g - a,b - a,b,c,d,e - a,b,c,d - a,b - a,b - a,b - a,b,c,d,e - a,b - a,b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Prepared by Savanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
