Unnamed: 0,<< Contents,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57
,National Lottery Community Fund - CRI - Wave 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Table 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Q3_W3. Thinking of next year (2024) do you intend to take part in any volunteering activities (formal or informal) in your local community?By 'local community' we mean the local area where you live. By 'formal volunteering' we mean providing unpaid help through an organised group, club, or organisation. By 'informal volunteering' we mean providing any unpaid help that you as an individual have given to other people, but not through a group, club, or organisation. This could be help for a friend, neighbour, or someone else, but not a relative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BASE: All respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Gender,,Age,,,,,,,,,English region,,,,,,,,,IMD ranking,,Social grade,,,,,,,Education,,Ethnicity,,,,,Disability,,,,Sexuality,,Feels like part of their community,,Important to feel part of their community,,Intention to volunteer in 2023,,,,,Strength of local community spirit,,Worried about the impact of climate change on local community,
,,Total,Male,Female,16-24,25-34,35-44,45-54,55-64,65+,18-34,35-54,55+,North-West,North-East,Yorkshire & Humberside,West Midlands,East Midlands,South-West,South-East,Eastern,London,Deciles 1-3,Deciles 4-10,AB,C1,C2,D,E,ABC1,C2DE,Non-graduates,Graduates,White,Mixed,Asian,Black,Other,No,NET: Yes,Mental health condition,Physical condition,Heterosexual/straight,Lesbian/gay/bisexual,Yes,No,Important,Not important,NET: Yes,"Yes, and I already do","Yes, and I have done previously","Yes, for the first time",No,Strong,Not strong,Worried,Not worried
,Significance Level: 95%,,a,b,a,b,c,d,e,f,g,h,i,a,b,c,d,e,f,g,h,i,a,b,a,b,c,d,e,f,g,a,b,a,b,c,d,e,a,b,c,d,a,b,a,b,a,b,a,b,c,d,e,a,b,a,b
,Unweighted Total,6241,2812,3396,663,1162,1266,943,1226,981,1825,2209,2207,802,296,623,647,519,675,1019,691,969,2105,4136,1996,2009,1138,681,417,4005,2236,3258,2940,5064,240,446,421,42,4108,2058,1189,992,5627,489,3850,2171,4567,1590,3235,1022,1294,919,2217,3719,2304,3568,2432
,Total,6241,3007,3201,823,1041,1004,1006,961,1406,1864,2010,2367,817,294,612,647,542,640,1027,697,967,2156,4085,1426,2086,1242,933,553,3513,2728,3579,2609,5152,131,557,243,130,4004,2157,1216,1066,5623,486,3806,2198,4476,1669,3109,980,1229,899,2346,3636,2376,3487,2495
,"Yes, and I already do",980,536,439,158,167,156,127,138,234,326,283,371,117,52,80,116,73,101,147,82,213,349,631,310,285,196,122,67,595,385,441,533,746,29,127,57,18,628,339,178,160,879,75,863,98,886,88,980,980,0,0,0,804,166,609,340
,,0.16,0.18,0.14,0.19,0.16,0.16,0.13,0.14,0.17,0.17,0.14,0.16,0.14,0.18,0.13,0.18,0.13,0.16,0.14,0.12,0.22,0.16,0.15,0.22,0.14,0.16,0.13,0.12,0.17,0.14,0.12,0.2,0.14,0.22,0.23,0.24,0.14,0.16,0.16,0.15,0.15,0.16,0.15,0.23,0.04,0.2,0.05,0.32,1,0,0,0,0.22,0.07,0.17,0.14
,,,b,,cdehi,d,,,,d,deh,,d,,h,,ceh,,h,,,acdefgh,,,bcdefg,,,,,bdeg,,,a,,a,a,a,,,,,,,,b,,b,,cde,acde,,,,b,,b,
,"Yes, and I have done previously",1229,588,633,242,268,212,175,145,187,510,387,332,150,41,113,142,109,112,235,133,194,450,780,347,423,243,152,64,770,460,620,604,948,44,133,64,35,757,456,273,210,1080,123,953,260,1074,150,1229,0,1229,0,0,904,307,799,404
,,0.2,0.2,0.2,0.29,0.26,0.21,0.17,0.15,0.13,0.27,0.19,0.14,0.18,0.14,0.19,0.22,0.2,0.18,0.23,0.19,0.2,0.21,0.19,0.24,0.2,0.2,0.16,0.12,0.22,0.17,0.17,0.23,0.18,0.34,0.24,0.26,0.27,0.19,0.21,0.22,0.2,0.19,0.25,0.25,0.12,0.24,0.09,0.4,0,1,0,0,0.25,0.13,0.23,0.16
,,,,,cdefhi,cdefhi,defi,fi,,,cdefhi,efi,,,,,bf,b,,abcf,,b,,,bcdefg,deg,e,e,,deg,e,,a,,ac,a,a,,,a,a,,,a,b,,b,,bde,,abde,,,b,,b,
,"Yes, for the first time",899,390,501,174,214,172,131,103,106,387,303,209,101,33,98,91,56,76,163,110,170,313,586,182,327,202,113,75,509,390,450,444,626,20,131,70,45,601,289,196,126,813,67,559,322,761,131,899,0,0,899,0,591,287,604,282
,,0.14,0.13,0.16,0.21,0.21,0.17,0.13,0.11,0.08,0.21,0.15,0.09,0.12,0.11,0.16,0.14,0.1,0.12,0.16,0.16,0.18,0.15,0.14,0.13,0.16,0.16,0.12,0.14,0.14,0.14,0.13,0.17,0.12,0.15,0.24,0.29,0.35,0.15,0.13,0.16,0.12,0.14,0.14,0.15,0.15,0.17,0.08,0.29,0,0,1,0,0.16,0.12,0.17,0.11
,,,,a,cdefhi,cdefhi,defi,fi,f,,cdefhi,efi,,,,abef,,,,abef,ef,abef,,,,ad,ad,,,,,,a,,,ab,ab,ab,d,,bd,,,,,,b,,bce,,,abce,,b,,b,
,No,2346,1183,1152,194,290,327,409,414,712,484,736,1126,322,133,250,221,244,255,352,290,279,786,1560,432,788,459,416,251,1219,1126,1557,765,2158,26,109,33,12,1517,799,404,442,2149,151,981,1251,1173,1130,0,0,0,0,2346,907,1319,1064,1155
,,0.38,0.39,0.36,0.24,0.28,0.33,0.41,0.43,0.51,0.26,0.37,0.48,0.39,0.45,0.41,0.34,0.45,0.4,0.34,0.42,0.29,0.36,0.38,0.3,0.38,0.37,0.45,0.45,0.35,0.41,0.44,0.29,0.42,0.2,0.2,0.14,0.09,0.38,0.37,0.33,0.42,0.38,0.31,0.26,0.57,0.26,0.68,0,0,0,0,1,0.25,0.55,0.31,0.46
,,,b,,,a,abg,abcgh,abcgh,abcdegh,,abcg,abcdegh,dgi,dgi,dgi,i,adgi,dgi,i,dgi,,,,,af,a,abcf,abcf,a,abcf,b,,bcde,d,d,,,c,c,,abc,b,,,a,,a,,,,,abcd,,a,,a
,Don't know,786,310,475,54,102,138,163,160,168,156,302,328,127,34,70,77,59,95,130,83,111,258,529,156,263,142,130,96,419,367,511,264,674,12,57,18,20,501,273,165,127,701,70,448,267,581,170,0,0,0,0,0,430,298,410,314
,,0.13,0.1,0.15,0.07,0.1,0.14,0.16,0.17,0.12,0.08,0.15,0.14,0.16,0.12,0.11,0.12,0.11,0.15,0.13,0.12,0.11,0.12,0.13,0.11,0.13,0.11,0.14,0.17,0.12,0.13,0.14,0.1,0.13,0.09,0.1,0.07,0.15,0.13,0.13,0.14,0.12,0.12,0.14,0.12,0.12,0.13,0.1,0,0,0,0,0,0.12,0.13,0.12,0.13
,,,,a,,a,abg,abfg,abcfgi,ag,,abfg,abg,cdehi,,,,,ei,,,,,,,,,a,abcfg,,a,b,,d,,,,,,,,,,,,,b,,,,,,,,,,
,NET: Yes,3109,1514,1574,574,649,539,434,387,526,1223,973,913,368,126,292,349,238,289,545,324,577,1112,1997,839,1035,641,387,207,1874,1235,1510,1581,2320,93,392,192,99,1986,1085,647,497,2773,265,2376,681,2722,369,3109,980,1229,899,0,2298,760,2013,1027
